Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3		Asym4	
484  Points		494  Points		484  Points		303  Points		159  Points		145  Points		421  Points		186  Points		144  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00240364	6.82739	0.000401507	0.198929	0.00187795	6.82746	0.279535	301.364	0.333245	2342.22	0.559025	1120.44	0.139788	320.545	0.419285	570.867	0.666492	1034.85
0.00876411	6.82694	0.00085291	0.289118	0.00823853	6.82702	0.279616	150.391	0.333312	310.354	0.559086	390.797	0.140083	102.415	0.419379	251.703	0.666511	422.982
0.015123	6.82616	0.00146528	0.37748	0.0145976	6.82624	0.279751	100.235	0.33348	166.269	0.559206	236.718	0.14068	61.1788	0.419545	161.496	0.666545	265.827
0.0214791	6.82494	0.00223144	0.463586	0.0209539	6.82507	0.279939	75.1988	0.33375	113.622	0.559384	169.818	0.141574	43.8149	0.419783	118.934	0.666594	193.826
0.0278311	6.82329	0.00314278	0.547034	0.0273063	6.82344	0.28018	60.1974	0.334122	86.3576	0.55962	132.432	0.142758	34.293	0.420093	94.1648	0.66666	152.525
0.0341779	6.82121	0.00418957	0.62748	0.0336536	6.8214	0.280472	50.2095	0.334598	69.6969	0.559915	108.565	0.144222	28.3089	0.420475	77.9676	0.666743	125.741
0.040518	6.81866	0.00536165	0.70469	0.0399944	6.81889	0.280816	43.0849	0.335176	58.4699	0.560269	92.0116	0.145955	24.2198	0.420929	66.5537	0.666843	106.965
0.0468503	6.81566	0.00664848	0.778491	0.0455136	6.81633	0.281209	37.7491	0.335858	50.3978	0.56068	79.8598	0.147945	21.2627	0.421453	58.0807	0.666961	93.0741
0.0531733	6.81218	0.00803955	0.848778	0.0502132	6.81388	0.281652	33.6055	0.336645	44.3196	0.56115	70.5627	0.150179	19.0349	0.422049	51.5446	0.667097	82.382
0.0594856	6.80822	0.00952459	0.915509	0.0540951	6.81163	0.282142	30.2961	0.337536	39.582	0.561677	63.222	0.152643	17.3038	0.422714	46.3516	0.667252	73.8986
0.0657855	6.80375	0.0110938	0.978698	0.0571618	6.80974	0.282679	27.5932	0.338534	35.7887	0.562261	57.2807	0.155324	15.9257	0.423449	42.1283	0.667428	67.0041
0.0720716	6.79875	0.012738	1.0384	0.0594148	6.80827	0.283262	25.3451	0.339638	32.686	0.562903	52.3749	0.158208	14.8069	0.424253	38.6278	0.667625	61.2911
0.078342	6.79321	0.0144484	1.09469	0.060856	6.80729	0.28389	23.4466	0.340848	30.1033	0.563602	48.2566	0.161282	13.884	0.425126	35.6804	0.667843	56.4801
0.0845948	6.78708	0.0162173	1.14769	0.0629265	6.80584	0.284562	21.8229	0.342166	27.9221	0.564357	44.7513	0.164533	13.1121	0.426066	33.1659	0.668085	52.3738
0.090828	6.78034	0.0180373	1.19753	0.0651755	6.80421	0.285279	20.4189	0.343592	26.0573	0.565169	41.7325	0.167948	12.4592	0.427073	30.9963	0.66835	48.8282
0.0970396	6.77297	0.019902	1.24436	0.0682312	6.80187	0.286039	19.1934	0.345125	24.4463	0.566037	39.1062	0.171515	11.9013	0.428146	29.106	0.668639	45.7362
0.103227	6.76491	0.0218055	1.28833	0.0720909	6.79874	0.286844	18.1149	0.346767	23.0419	0.56696	36.8011	0.175225	11.4204	0.429284	27.445	0.668955	43.0164
0.109388	6.75614	0.0237427	1.32959	0.0767504	6.79467	0.287694	17.159	0.348515	21.808	0.567939	34.7624	0.179066	11.0026	0.430487	25.9747	0.669297	40.6056
0.115519	6.7466	0.0257089	1.3683	0.0822044	6.7895	0.288589	16.3062	0.350372	20.7164	0.568972	32.9468	0.183028	10.6371	0.431753	24.6646	0.669666	38.4544
0.121618	6.73624	0.0277	1.40463	0.0884454	6.783	0.289531	15.5413	0.352335	19.7448	0.57006	31.32	0.187103	10.3153	0.433082	23.4902	0.670064	36.5232
0.127681	6.725	0.0297126	1.43871	0.0946655	6.77587	0.290522	14.8518	0.354404	18.8752	0.571202	29.8545	0.191282	10.0305	0.434472	22.432	0.670492	34.7802
0.133704	6.71283	0.0317434	1.4707	0.100862	6.76808	0.291565	14.2274	0.356578	18.0932	0.572397	28.5278	0.195556	9.77699	0.435922	21.4739	0.670949	33.1995
0.139683	6.69965	0.0335258	1.49697	0.107034	6.75959	0.292662	13.6599	0.358857	17.3868	0.573645	27.3213	0.19992	9.55027	0.437432	20.6027	0.671438	31.7595
0.145615	6.68538	0.0350535	1.51826	0.113177	6.75035	0.293817	13.1423	0.361238	16.7463	0.574945	26.2198	0.204365	9.34662	0.439001	19.8074	0.671959	30.4425
0.151493	6.66994	0.0363216	1.53513	0.119288	6.7403	0.295034	12.6688	0.363721	16.1632	0.576298	25.2103	0.208885	9.16291	0.440626	19.0787	0.672512	29.2337
0.157312	6.65325	0.0373271	1.54802	0.125365	6.72941	0.296318	12.2345	0.366303	15.6308	0.577701	24.282	0.213474	8.99655	0.442308	18.4089	0.6731	28.1203
0.163067	6.63519	0.0380681	1.55726	0.131404	6.7176	0.297675	11.8352	0.368983	15.1432	0.579156	23.4258	0.218127	8.84534	0.444045	17.7913	0.673722	27.0918
0.168751	6.61567	0.0385428	1.56306	0.137401	6.70482	0.29911	11.4675	0.37176	14.6952	0.580661	22.6337	0.222839	8.70742	0.445836	17.2202	0.674379	26.1389
0.174357	6.59456	0.0392261	1.57127	0.143351	6.69097	0.300631	11.1283	0.374631	14.2827	0.582216	21.899	0.227604	8.5812	0.44768	16.6908	0.675073	25.2538
0.179877	6.57175	0.0399698	1.58	0.14925	6.676	0.302246	10.8151	0.377594	13.9019	0.58382	21.2159	0.232418	8.46532	0.449576	16.1988	0.675803	24.4297
0.185302	6.5471	0.0409829	1.59157	0.155093	6.65979	0.303962	10.5256	0.380648	13.5495	0.585473	20.5792	0.237276	8.35862	0.451522	15.7405	0.676572	23.6606
0.190624	6.52048	0.0422664	1.60573	0.160873	6.64227	0.305789	10.2579	0.38379	13.2228	0.587173	19.9845	0.242174	8.26007	0.453518	15.3127	0.677379	22.9413
0.195832	6.49176	0.0438218	1.62216	0.166585	6.62332	0.307736	10.0104	0.387017	12.9193	0.588921	19.4279	0.247109	8.16879	0.455562	14.9126	0.678225	22.2673
0.200918	6.46081	0.0456501	1.64054	0.172222	6.60283	0.309814	9.78148	0.390328	12.6368	0.590716	18.906	0.252076	8.08401	0.457654	14.5377	0.679111	21.6346
0.205871	6.4275	0.0477524	1.66049	0.177775	6.58069	0.312032	9.57	0.393721	12.3734	0.592557	18.4158	0.257072	8.00505	0.459791	14.1858	0.680037	21.0397
0.21068	6.39172	0.0498583	1.67931	0.183238	6.55675	0.3144	9.37474	0.397193	12.1274	0.594444	17.9546	0.262094	7.93132	0.461975	13.8549	0.681006	20.4793
0.215335	6.35337	0.0519671	1.69709	0.1886	6.53091	0.316928	9.19468	0.400743	11.8974	0.596376	17.5199	0.267138	7.86229	0.464202	13.5433	0.682016	19.9507
0.219827	6.31238	0.0540782	1.71388	0.193853	6.50301	0.319624	9.02886	0.404367	11.6818	0.598352	17.1096	0.272201	7.79749	0.466473	13.2494	0.683069	19.4514
0.224147	6.26872	0.0561909	1.72976	0.198987	6.47293	0.322498	8.87641	0.408064	11.4797	0.600372	16.7219	0.277281	7.73652	0.468786	12.9718	0.684166	18.9791
0.228288	6.22239	0.0583049	1.74479	0.203992	6.44053	0.325553	8.73648	0.411832	11.2898	0.602435	16.355	0.282373	7.67899	0.47114	12.7093	0.685306	18.5317
0.232244	6.17343	0.0604197	1.75904	0.208857	6.40571	0.328796	8.60827	0.415669	11.1112	0.604541	16.0072	0.287477	7.62459	0.473535	12.4607	0.686492	18.1076
0.236011	6.12196	0.062535	1.77254	0.213573	6.36835	0.332227	8.49099	0.419572	10.943	0.606689	15.6774	0.292587	7.573	0.47597	12.2251	0.687723	17.7049
0.239588	6.06809	0.0646504	1.78535	0.218128	6.32838	0.335848	8.38387	0.423541	10.7844	0.608878	15.364	0.297703	7.52396	0.478444	12.0014	0.689	17.3223
0.242976	6.01204	0.0667659	1.79752	0.222515	6.28574	0.339654	8.28616	0.427572	10.6347	0.611108	15.0661	0.30282	7.47724	0.480957	11.7889	0.690323	16.9584
0.246178	5.95401	0.0688811	1.80909	0.226725	6.24043	0.343641	8.19712	0.431664	10.4934	0.613378	14.7825	0.307938	7.4326	0.483507	11.5868	0.691694	16.6118
0.2492	5.89428	0.070996	1.8201	0.230752	6.19247	0.347802	8.116	0.435815	10.3596	0.615688	14.5123	0.313051	7.38985	0.486095	11.3944	0.693112	16.2816
0.252049	5.83311	0.0731103	1.83058	0.234592	6.14194	0.352129	8.04212	0.440024	10.2331	0.618036	14.2546	0.317503	7.35399	0.48872	11.2111	0.694579	15.9666
0.254733	5.7708	0.0752241	1.84057	0.238242	6.08897	0.356611	7.9748	0.444288	10.1131	0.620423	14.0086	0.321293	7.32436	0.491382	11.0363	0.696095	15.6659
0.257263	5.70764	0.0773371	1.85009	0.241702	6.03373	0.361238	7.9134	0.448607	9.99934	0.622848	13.7736	0.324424	7.30047	0.49408	10.8694	0.69766	15.3787
0.259649	5.64391	0.0794494	1.85919	0.244975	5.97643	0.365999	7.85732	0.452978	9.89136	0.625311	13.5489	0.326895	7.28194	0.496814	10.7101	0.699275	15.1041
0.261902	5.57988	0.0815609	1.86787	0.248065	5.91732	0.370882	7.80601	0.457401	9.78878	0.62781	13.3339	0.328711	7.26851	0.499584	10.5577	0.70094	14.8414
0.264033	5.51579	0.0836715	1.87618	0.250979	5.85667	0.375875	7.75896	0.461873	9.69125	0.630345	13.128	0.329872	7.26	0.502391	10.412	0.702656	14.5899
0.266052	5.45186	0.0857813	1.88412	0.253725	5.79476	0.380968	7.7157	0.466393	9.59846	0.632916	12.9306	0.33154	7.24787	0.505234	10.2726	0.704423	14.349
0.26797	5.3883	0.0878901	1.89173	0.256313	5.73189	0.38615	7.67582	0.470961	9.51011	0.635523	12.7414	0.333351	7.23483	0.508113	10.1391	0.706242	14.1181
0.269798	5.32528	0.0899981	1.89902	0.258752	5.66835	0.391412	7.63893	0.475574	9.42592	0.638164	12.5597	0.33581	7.21732	0.51103	10.0112	0.708112	13.8966
0.271543	5.26293	0.0921051	1.90601	0.261055	5.6044	0.396743	7.60469	0.480232	9.34566	0.64084	12.3853	0.338915	7.19554	0.513983	9.88854	0.710034	13.6842
0.273214	5.2014	0.0942112	1.91271	0.263231	5.5403	0.402135	7.57281	0.484933	9.26909	0.64355	12.2176	0.34266	7.16969	0.516975	9.77096	0.712008	13.4802
0.274819	5.14077	0.0963164	1.91915	0.265292	5.47629	0.40758	7.543	0.489676	9.19599	0.646293	12.0565	0.347038	7.14	0.520006	9.65816	0.714034	13.2842
0.276365	5.08114	0.0984208	1.92534	0.267248	5.41257	0.413071	7.51504	0.494461	9.12617	0.649069	11.9014	0.352039	7.10668	0.523076	9.54992	0.716114	13.0959
0.277859	5.02256	0.100524	1.93129	0.269109	5.34932	0.417887	7.49199	0.499286	9.05944	0.651879	11.7521	0.357015	7.07408	0.526186	9.44603	0.718245	12.9148
0.279305	4.96509	0.102627	1.93701	0.270884	5.2867	0.422012	7.47323	0.504151	8.99564	0.65472	11.6084	0.361962	7.04209	0.529338	9.34628	0.72043	12.7407
