Sym0		Asym0		Sym1		Sym2		Asym1	
474  Points		491  Points		474  Points		228  Points		397  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00732833	9.43639	0.000338623	0.548356	0.00491886	9.43706	0.279509	0.103266	0.139946	0.802569
0.0161202	9.43444	0.000849524	0.66522	0.0137113	9.43542	0.279605	0.203885	0.140694	1.09981
0.0249084	9.42942	0.00157819	0.890569	0.0225007	9.43099	0.279888	0.403864	0.141996	1.68472
0.0336908	9.42214	0.002509	1.09774	0.0312849	9.42435	0.280357	0.600574	0.143833	2.24744
0.0424655	9.41257	0.0036237	1.28458	0.0400619	9.41544	0.281008	0.792432	0.146184	2.78232
0.0512301	9.40054	0.00490268	1.45012	0.0488296	9.40409	0.281834	0.977954	0.149018	3.28542
0.0599824	9.38585	0.00632584	1.59443	0.0575854	9.39016	0.28283	1.15557	0.152306	3.75438
0.0687196	9.36833	0.00787372	1.71839	0.0663271	9.37344	0.283987	1.3238	0.156014	4.18817
0.0774392	9.34773	0.00952787	1.82357	0.0750518	9.35369	0.285297	1.48135	0.16011	4.58692
0.0861381	9.32373	0.0112717	1.91184	0.0837567	9.33068	0.286747	1.62702	0.164561	4.95172
0.094813	9.29603	0.0130904	1.98517	0.0924385	9.30399	0.288328	1.75988	0.169337	5.28411
0.10346	9.26405	0.0149709	2.04555	0.101094	9.27325	0.290027	1.87911	0.174407	5.586
0.112076	9.22735	0.016902	2.09484	0.109718	9.23791	0.29183	1.98435	0.179746	5.85966
0.120654	9.1853	0.0188744	2.13481	0.118307	9.1974	0.293724	2.07566	0.185326	6.10727
0.129191	9.13716	0.02088	2.16701	0.126857	9.15103	0.295698	2.15368	0.191126	6.33091
0.13768	9.08205	0.0226496	2.18976	0.135359	9.09791	0.297738	2.21956	0.197123	6.5327
0.146115	9.01884	0.0241712	2.20584	0.143809	9.037	0.299834	2.27509	0.203299	6.71463
0.154486	8.94632	0.0254371	2.21711	0.152199	8.9672	0.301977	2.32279	0.209635	6.87847
0.162785	8.86303	0.0264423	2.22489	0.160519	8.88707	0.304162	2.36588	0.216116	7.02583
0.171001	8.76727	0.0271835	2.23006	0.168759	8.79484	0.306386	2.40814	0.222727	7.15818
0.179122	8.65691	0.0276588	2.23302	0.176907	8.68869	0.308649	2.45367	0.229455	7.27682
0.187133	8.52957	0.028343	2.237	0.184949	8.56633	0.310958	2.50717	0.236287	7.383
0.195016	8.38271	0.0290881	2.241	0.192869	8.4251	0.313321	2.57352	0.243212	7.47774
0.202753	8.21334	0.0301033	2.24572	0.200649	8.26216	0.315753	2.6576	0.250221	7.5619
0.210321	8.01824	0.0313902	2.25096	0.208265	8.07442	0.318273	2.76429	0.257303	7.63639
0.217694	7.79429	0.0329502	2.25616	0.215694	7.85869	0.320904	2.89835	0.26445	7.70188
0.224844	7.53866	0.0347842	2.26089	0.222909	7.61201	0.323674	3.06408	0.271654	7.75896
0.231741	7.24918	0.0368928	2.26491	0.229879	7.33194	0.326614	3.26511	0.278908	7.80822
0.238352	6.92495	0.0390046	2.26768	0.236571	7.01723	0.329758	3.50389	0.286204	7.85005
0.244645	6.56713	0.0411184	2.26943	0.242954	6.6684	0.333143	3.7813	0.293536	7.88487
0.25059	6.1793	0.0432334	2.27046	0.248997	6.28824	0.336804	4.09587	0.300897	7.91304
0.25616	5.76781	0.0453491	2.27082	0.254672	5.88242	0.340775	4.44341	0.308281	7.93474
0.261337	5.34158	0.0474648	2.27071	0.259958	5.45926	0.345084	4.81694	0.315682	7.95016
0.266113	4.91135	0.0495803	2.27029	0.264845	5.02902	0.349751	5.20681	0.323095	7.95955
0.270489	4.48839	0.0516953	2.26957	0.269329	4.60295	0.354786	5.6018	0.330514	7.96294
0.274477	4.08301	0.0538094	2.26866	0.273422	4.19179	0.360189	5.99049	0.337933	7.96035
0.278097	3.70357	0.0559226	2.26758	0.27714	3.80453	0.365949	6.36233	0.345347	7.95188
0.281378	3.35565	0.0580348	2.26645	0.280511	3.44764	0.372045	6.70919	0.352751	7.93749
0.28435	3.04228	0.0601459	2.26527	0.283565	3.12469	0.378451	7.02556	0.360138	7.91698
0.287047	2.76396	0.0622559	2.26402	0.286333	2.83605	0.385136	7.30864	0.367503	7.89033
0.2895	2.51941	0.0643647	2.26277	0.28854	2.61198	0.392069	7.55802	0.374841	7.85739
0.291742	2.30628	0.0664723	2.26152	0.290285	2.4407	0.39922	7.7748	0.382145	7.81795
0.293798	2.12156	0.0685788	2.26031	0.291644	2.31202	0.406557	7.96131	0.389409	7.77188
0.295695	1.96213	0.0706841	2.25916	0.292668	2.21801	0.414055	8.12033	0.396627	7.71878
0.297454	1.82475	0.0727885	2.25799	0.293395	2.15282	0.421688	8.25475	0.403792	7.65851
