Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
479  Points		492  Points		480  Points		270  Points		136  Points		409  Points		154  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.29314	5.53195	0.0972667	1.96241	0.284269	6.00083	0.447747	8.51087	0.525835	9.92218	0.416956	7.88604	0.549755	10.4929
0.29443	5.4603	0.0993656	1.96777	0.285907	5.919	0.454383	8.4867	0.531701	9.85953	0.422401	7.85069	0.553674	10.383
0.295685	5.39043	0.101464	1.97292	0.287467	5.83868	0.461036	8.46369	0.53761	9.79979	0.427772	7.81518	0.557643	10.2779
0.296909	5.32234	0.103561	1.97787	0.288959	5.75998	0.467702	8.44167	0.543562	9.74282	0.433064	7.77944	0.561663	10.1772
0.298106	5.25601	0.105658	1.98263	0.29039	5.68296	0.474374	8.4205	0.549555	9.68844	0.438272	7.74341	0.565737	10.0808
0.29928	5.19143	0.107754	1.98722	0.291768	5.60769	0.481048	8.40005	0.555588	9.63653	0.443394	7.70702	0.569867	9.98861
0.300433	5.12855	0.109849	1.99164	0.2931	5.53418	0.487719	8.3802	0.561662	9.58695	0.448423	7.67023	0.574055	9.90033
0.301569	5.06734	0.111944	1.99591	0.294391	5.46247	0.494383	8.36084	0.567774	9.53957	0.452729	7.6378	0.578304	9.81588
0.30269	5.00778	0.114038	2.00002	0.295647	5.39255	0.501034	8.34189	0.573925	9.4943	0.45634	7.60987	0.582614	9.73509
0.303798	4.94981	0.116132	2.00399	0.296872	5.32441	0.507669	8.32325	0.580114	9.45101	0.459284	7.58655	0.586989	9.65784
0.304895	4.89341	0.118225	2.00783	0.29807	5.25803	0.514285	8.30486	0.58634	9.40961	0.461584	7.56798	0.59143	9.584
0.305983	4.83852	0.120317	2.01154	0.299244	5.19339	0.520877	8.28663	0.592603	9.37001	0.46326	7.55424	0.595939	9.51342
0.307064	4.78511	0.122409	2.01512	0.300398	5.13046	0.527442	8.26851	0.598901	9.33213	0.464325	7.54541	0.600516	9.446
0.308139	4.73314	0.124501	2.0186	0.301534	5.0692	0.533976	8.25044	0.605235	9.29588	0.465847	7.53267	0.605163	9.3816
0.309208	4.68255	0.126592	2.02196	0.302656	5.00959	0.540476	8.23237	0.611605	9.26118	0.467488	7.51874	0.60988	9.32012
0.310274	4.63332	0.128682	2.02521	0.303764	4.95157	0.54694	8.21425	0.618009	9.22796	0.469697	7.4997	0.614668	9.26141
0.311338	4.5854	0.130773	2.02836	0.304862	4.89512	0.553363	8.19603	0.624447	9.19615	0.472455	7.47542	0.619525	9.20537
0.312399	4.53876	0.132862	2.03142	0.30595	4.84019	0.559743	8.17768	0.630918	9.1657	0.475734	7.44577	0.624452	9.15188
0.31346	4.49335	0.134952	2.03439	0.307031	4.78673	0.566077	8.15915	0.637423	9.13652	0.479503	7.41058	0.629447	9.10082
0.31452	4.44913	0.137041	2.03727	0.308106	4.73471	0.572362	8.14043	0.643959	9.10857	0.483722	7.36968	0.634509	9.05207
0.315581	4.40607	0.13913	2.04006	0.309175	4.68409	0.578595	8.12146	0.650527	9.08179	0.487829	7.32822	0.639636	9.00552
0.316644	4.36413	0.141218	2.04278	0.310242	4.63482	0.584774	8.10223	0.657125	9.05611	0.491822	7.28622	0.644826	8.96104
0.317707	4.32327	0.143306	2.04541	0.311305	4.58686	0.590896	8.08272	0.663754	9.0315	0.495702	7.24372	0.650077	8.91853
0.318773	4.28347	0.145394	2.04798	0.312367	4.54018	0.596959	8.0629	0.670411	9.00788	0.499469	7.20073	0.655385	8.87788
0.319842	4.24469	0.147481	2.05047	0.313427	4.49472	0.602961	8.04274	0.677096	8.98522	0.503125	7.15731	0.660748	8.83897
0.320914	4.2069	0.149568	2.0529	0.314488	4.45047	0.608898	8.02224	0.683808	8.96347	0.506672	7.11348	0.666163	8.80171
0.321989	4.17007	0.151655	2.05526	0.315549	4.40737	0.614769	8.00138	0.690545	8.94257	0.510111	7.0693	0.671626	8.76598
0.323068	4.13416	0.153742	2.05755	0.316611	4.3654	0.620573	7.98014	0.697307	8.92248	0.513445	7.0248	0.677134	8.73169
0.324152	4.09915	0.155828	2.05979	0.317675	4.32451	0.626306	7.95852	0.704091	8.90315	0.516677	6.98003	0.682684	8.69874
0.325239	4.06501	0.157914	2.06197	0.318741	4.28468	0.631968	7.93651	0.710897	8.88454	0.519808	6.93505	0.688272	8.66705
0.326332	4.03171	0.16	2.0641	0.319809	4.24587	0.636842	7.91699	0.717723	8.86661	0.522843	6.8899	0.693894	8.63653
0.327429	3.99923	0.162085	2.06617	0.320881	4.20805	0.640952	7.90011	0.724567	8.8493	0.525785	6.84463	0.699547	8.60708
0.328531	3.96754	0.164171	2.06819	0.321956	4.17119	0.64432	7.88599	0.731428	8.83258	0.528637	6.79928	0.705228	8.57864
0.329638	3.93662	0.166256	2.07016	0.323035	4.13525	0.646962	7.87471	0.738303	8.81641	0.531402	6.75391	0.710933	8.55112
0.330751	3.90645	0.168341	2.07208	0.324118	4.10021	0.648892	7.86635	0.74519	8.80075	0.534084	6.70856	0.716659	8.52446
0.33187	3.87699	0.170426	2.07396	0.325206	4.06604	0.650123	7.86097	0.752089	8.78554	0.536686	6.66327	0.722402	8.49859
0.332994	3.84824	0.17251	2.07579	0.326298	4.03272	0.651885	7.85321	0.758995	8.77077	0.539212	6.61807	0.728159	8.47344
0.334124	3.82017	0.174595	2.07758	0.327395	4.00022	0.653791	7.84472	0.765909	8.75638	0.541665	6.57302	0.733926	8.44895
0.335113	3.79624	0.176679	2.07933	0.328497	3.9685	0.656366	7.83309	0.772826	8.74234	0.544049	6.52814	0.739701	8.42507
0.33596	3.77623	0.178763	2.08103	0.329604	3.93756	0.659596	7.81824	0.779745	8.72861	0.546366	6.48346	0.745481	8.40174
0.336664	3.75995	0.180847	2.0827	0.330717	3.90736	0.663462	7.80007	0.786663	8.71516	0.548621	6.43902	0.751262	8.37891
0.337221	3.74724	0.18293	2.08433	0.331835	3.87789	0.66794	7.77847	0.793578	8.70195	0.550815	6.39485	0.757041	8.35653
0.337632	3.73798	0.185014	2.08593	0.332959	3.84912	0.673003	7.75331	0.800487	8.68894	0.552952	6.35097	0.762815	8.33455
0.337895	3.7321	0.187097	2.08749	0.334089	3.82102	0.677984	7.72774	0.807387	8.6761	0.555035	6.3074	0.768583	8.31294
0.338275	3.7237	0.18918	2.08902	0.335225	3.79359	0.682882	7.70178	0.814276	8.66339	0.557067	6.26416	0.77434	8.29165
0.338688	3.71463	0.191263	2.09051	0.336367	3.76679	0.687698	7.67544	0.821151	8.65078	0.55905	6.22128	0.780084	8.27065
0.339251	3.70243	0.193346	2.09198	0.337514	3.74062	0.69243	7.64872	0.828009	8.63825	0.560986	6.17877	0.785812	8.24989
0.339965	3.68719	0.195429	2.09341	0.338669	3.71505	0.697078	7.62163	0.834848	8.62575	0.562879	6.13664	0.791523	8.22935
0.340831	3.66905	0.197512	2.09481	0.339829	3.69007	0.701643	7.59418	0.841664	8.61326	0.56473	6.09491	0.797213	8.20899
0.341852	3.64816	0.199594	2.09619	0.340996	3.66565	0.706126	7.56639	0.848455	8.60075	0.566541	6.05359	0.802153	8.19138
0.34303	3.62469	0.201677	2.09753	0.342169	3.64179	0.710525	7.53827	0.855218	8.58819	0.568316	6.01269	0.806349	8.17643
0.344214	3.60174	0.203759	2.09885	0.343348	3.61846	0.714841	7.50984	0.86195	8.57556	0.570054	5.97221	0.809807	8.16412
0.345405	3.5793	0.205841	2.10014	0.344534	3.59565	0.719076	7.4811	0.86865	8.56284	0.571759	5.93217	0.812534	8.15441
0.346602	3.55736	0.207923	2.10141	0.345726	3.57335	0.72323	7.45208	0.875314	8.55001	0.573433	5.89257	0.814535	8.14729
0.347806	3.53591	0.210005	2.10265	0.346925	3.55154	0.727303	7.42279	0.881941	8.53705	0.575076	5.85342	0.815814	8.14273
0.349016	3.51491	0.212087	2.10387	0.348131	3.53021	0.731296	7.39325	0.888528	8.52394	0.576691	5.81471	0.817649	8.13619
0.350232	3.49438	0.214169	2.10507	0.349343	3.50934	0.735211	7.36347	0.895075	8.51068	0.578279	5.77646	0.819639	8.12908
0.351455	3.47429	0.216251	2.10624	0.350561	3.48893	0.739049	7.33347	0.90158	8.49726	0.579841	5.73866	0.82234	8.11942
0.352685	3.45463	0.218332	2.10739	0.351786	3.46895	0.74281	7.30327	0.908042	8.48366	0.581379	5.70131	0.825745	8.10722
0.353921	3.43538	0.220414	2.10852	0.353017	3.4494	0.746496	7.27289	0.91446	8.4699	0.582895	5.66442	0.829844	8.09248
0.355164	3.41655	0.222495	2.10963	0.354255	3.43027	0.750108	7.24234	0.920834	8.45596	0.584389	5.62798	0.834627	8.07519
0.356413	3.39811	0.224576	2.11071	0.3555	3.41154	0.753648	7.21164	0.927163	8.44185	0.585862	5.59199	0.840081	8.05534
0.357669	3.38005	0.226657	2.11178	0.356751	3.39321	0.757116	7.18082	0.933448	8.42759	0.587316	5.55646	0.845494	8.03546
0.358931	3.36238	0.228739	2.11283	0.358008	3.37526	0.760516	7.14988	0.938888	8.41502	0.588752	5.52137	0.850866	8.01554
0.3602	3.34506	0.23082	2.11386	0.359272	3.35768	0.763847	7.11884	0.9435	8.40422	0.590171	5.48674	0.856194	7.99556
0.361475	3.32811	0.232901	2.11487	0.360542	3.34047	0.767112	7.08772	0.947295	8.39522	0.591573	5.45254	0.861477	7.9755
0.362756	3.3115	0.234981	2.11587	0.361819	3.3236	0.770311	7.05654	0.950284	8.38807	0.59296	5.41879	0.866713	7.95535
0.364044	3.29523	0.237062	2.11685	0.363102	3.30709	0.773448	7.02531	0.952475	8.38279	0.594332	5.38548	0.8719	7.9351
0.365338	3.27929	0.239143	2.11781	0.364391	3.2909	0.776522	6.99405	0.953875	8.3794	0.595691	5.35261	0.877037	7.91475
0.366638	3.26366	0.241224	2.11875	0.365687	3.27505	0.779537	6.96277	0.955883	8.37452	0.597037	5.32016	0.882123	7.89427
0.367945	3.24836	0.243304	2.11968	0.366989	3.25951	0.782492	6.93149	0.95806	8.3692	0.59837	5.28814	0.887156	7.87366
0.369257	3.23335	0.245385	2.12059	0.368297	3.24429	0.785391	6.90021	0.961012	8.36194	0.599692	5.25654	0.892135	7.85292
0.370577	3.21864	0.247465	2.12149	0.369612	3.22936	0.788233	6.86896	0.964732	8.35271	0.601003	5.22536	0.89706	7.83203
0.371902	3.20422	0.249545	2.12237	0.370933	3.21473	0.791022	6.83775	0.969209	8.34149	0.602304	5.19459	0.901929	7.811
0.373233	3.19009	0.251626	2.12324	0.37226	3.20039	0.793758	6.80658	0.974433	8.32824	0.603596	5.16423	0.906741	7.78982
0.374571	3.17622	0.253706	2.12409	0.373593	3.18633	0.796443	6.77547	0.980388	8.31295	0.604878	5.13428	0.911495	7.76849
0.375914	3.16263	0.255786	2.12493	0.374932	3.17254	0.799079	6.74444	0.986303	8.29755	0.606152	5.10472	0.916192	7.747
0.377263	3.1493	0.257866	2.12576	0.376277	3.15901	0.801666	6.71348	0.992178	8.28206	0.607418	5.07555	0.92083	7.72536
0.378619	3.13622	0.259946	2.12657	0.377628	3.14575	0.804207	6.68261	0.998014	8.26648	0.608676	5.04678	0.92541	7.70356
0.37998	3.12339	0.262026	2.12738	0.378985	3.13274	0.806702	6.65185	1.00381	8.25082	0.609928	5.01839	0.92993	7.68161
0.381348	3.11081	0.264106	2.12816	0.380348	3.11998	0.809153	6.62119			0.611173	4.99038	0.93439	7.65951
0.382721	3.09846	0.266186	2.12894	0.381717	3.10746	0.811561	6.59066			0.612411	4.96274	0.938791	7.63726
0.3841	3.08634	0.268266	2.1297	0.383091	3.09517	0.813928	6.56024			0.613644	4.93546	0.943133	7.61486
0.385484	3.07445	0.270346	2.13046	0.384472	3.08312	0.816255	6.52996			0.614872	4.90856	0.947415	7.59232
0.386874	3.06278	0.272425	2.1312	0.385858	3.07129	0.818543	6.49982			0.616095	4.88201	0.951638	7.56964
0.388271	3.05133	0.274505	2.13193	0.38725	3.05968	0.820794	6.46982			0.617313	4.85581	0.955801	7.54683
0.389672	3.04008	0.276585	2.13265	0.388647	3.04828	0.823008	6.43998			0.618527	4.82996	0.959906	7.52389
0.391079	3.02904	0.278664	2.13336	0.39005	3.03709	0.825187	6.41029			0.619737	4.80445	0.963953	7.50083
