Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		215  Points		393  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00919521	9.94935	0.000358481	0.578088	0.00425033	9.95089	0.279511	0.151712	0.139993	0.921911
0.018465	9.94705	0.000897083	0.70006	0.0135215	9.94917	0.279652	0.268857	0.140852	1.2502
0.0277304	9.94117	0.00166297	0.934468	0.0227895	9.94459	0.280012	0.501566	0.142323	1.89508
0.0369892	9.93277	0.00263836	1.14822	0.0320522	9.93755	0.280587	0.730118	0.144384	2.51293
0.0462391	9.92175	0.00380254	1.339	0.041307	9.92795	0.281372	0.952481	0.147006	3.09741
0.0554773	9.908	0.00513344	1.50596	0.0505518	9.9157	0.282362	1.16671	0.150155	3.6442
0.0647015	9.89127	0.00660873	1.6496	0.0597839	9.90059	0.283546	1.37106	0.153796	4.15087
0.0739086	9.87128	0.00820729	1.77135	0.0690005	9.88236	0.284916	1.56369	0.15789	4.61667
0.0830956	9.84777	0.00990946	1.87314	0.0781986	9.86079	0.28646	1.74283	0.162399	5.04223
0.0922589	9.82024	0.0116977	1.95724	0.087375	9.83543	0.288164	1.90689	0.167286	5.42914
0.101395	9.78826	0.0135566	2.026	0.0965258	9.80588	0.290013	2.05462	0.172515	5.77947
0.110498	9.75133	0.0154729	2.08162	0.105647	9.77169	0.291993	2.18505	0.178055	6.09583
0.119565	9.70865	0.0174354	2.12629	0.114734	9.73217	0.294085	2.29753	0.183874	6.38086
0.128589	9.65949	0.019435	2.16193	0.123782	9.68659	0.296274	2.39211	0.189945	6.63725
0.137564	9.60276	0.0212014	2.18689	0.132784	9.63404	0.298542	2.46957	0.196242	6.86751
0.146483	9.53728	0.0227216	2.20432	0.141734	9.57339	0.300876	2.53164	0.202742	7.07411
0.155336	9.46168	0.023987	2.21638	0.150623	9.50336	0.30326	2.58083	0.209424	7.25932
0.164114	9.37415	0.0249919	2.22458	0.159442	9.42241	0.305685	2.62071	0.216269	7.42508
0.172804	9.2726	0.0257331	2.23017	0.168181	9.32862	0.308143	2.65593	0.22326	7.57328
0.181392	9.1547	0.0262084	2.23339	0.176825	9.21977	0.310634	2.69188	0.230381	7.70555
0.189863	9.01755	0.0268928	2.23742	0.185361	9.09327	0.313159	2.73448	0.237618	7.82339
0.198195	8.85779	0.027638	2.24157	0.19377	8.94603	0.315729	2.79031	0.244959	7.92804
0.206368	8.6718	0.0286536	2.24656	0.202031	8.77452	0.318359	2.86592	0.252391	8.02059
0.214354	8.45561	0.029941	2.25187	0.21012	8.57492	0.321069	2.96794	0.259904	8.10212
0.222124	8.20509	0.0315016	2.25713	0.218009	8.3432	0.323889	3.10275	0.267489	8.1734
0.229644	7.91652	0.0333364	2.26186	0.225667	8.07534	0.326851	3.276	0.275135	8.23518
0.236876	7.5873	0.0354459	2.26579	0.233057	7.76805	0.329994	3.49248	0.282834	8.28821
0.243782	7.21649	0.0375584	2.26838	0.240141	7.41941	0.333359	3.75545	0.290579	8.33289
0.250323	6.80593	0.0396728	2.26993	0.246882	7.02961	0.336991	4.0657	0.298361	8.36967
0.256464	6.36091	0.0417882	2.27067	0.25324	6.60208	0.340935	4.42084	0.306175	8.39899
0.262176	5.89047	0.0439039	2.27082	0.259184	6.14384	0.345229	4.81485	0.314012	8.42116
0.26744	5.40698	0.0460196	2.27056	0.264689	5.66564	0.349907	5.23776	0.321867	8.43633
0.272251	4.92451	0.0481348	2.26992	0.269741	5.18086	0.354989	5.67637	0.329732	8.44465
0.276616	4.45702	0.0502493	2.26902	0.274343	4.70369	0.360484	6.11603	0.337602	8.44625
0.280556	4.01642	0.0523629	2.26794	0.278506	4.24742	0.366386	6.54249	0.345471	8.44119
0.2841	3.61137	0.0544754	2.26678	0.282257	3.82258	0.372675	6.94372	0.353332	8.42946
0.287286	3.24674	0.0565868	2.26554	0.285629	3.43602	0.379325	7.31121	0.361178	8.41089
0.29015	2.92397	0.058697	2.26422	0.28866	3.09093	0.386299	7.6402	0.369004	8.38542
0.292734	2.64201	0.0608059	2.26294	0.291389	2.78747	0.393561	7.92919	0.376803	8.35291
0.295074	2.39793	0.0629137	2.26165	0.293854	2.5236	0.401074	8.17925	0.384569	8.31311
0.297202	2.18801	0.0650203	2.26037	0.296091	2.29529	0.408802	8.39309	0.392294	8.26572
0.299151	2.00827	0.0671257	2.25915	0.29788	2.12241	0.416714	8.57408	0.399971	8.21049
0.300945	1.8546	0.0692299	2.25795	0.299301	1.99258	0.424779	8.72599	0.407593	8.14706
0.302607	1.72341	0.0713331	2.25684	0.300413	1.89613	0.432974	8.85251	0.415152	8.07506
0.304156	1.61147	0.0734353	2.25574	0.301254	1.82635	0.441275	8.95692	0.42264	7.99412
0.305609	1.51583	0.0755365	2.25464	0.301854	1.77827	0.449664	9.04213	0.430049	7.90388
0.306981	1.43413	0.0776366	2.25365	0.302229	1.74905	0.458124	9.11066	0.437368	7.80395
0.308282	1.36424	0.0797359	2.25275	0.302759	1.70917	0.466641	9.16459	0.44459	7.69396
0.309523	1.30446	0.0818343	2.25182	0.30332	1.66812	0.475201	9.20572	0.451705	7.57367
0.310712	1.2533	0.0839319	2.25096	0.304063	1.61596	0.483794	9.23548	0.458703	7.4428
0.311858	1.2095	0.0860287	2.25016	0.30497	1.55545	0.49241	9.255	0.465574	7.30134
0.312966	1.17208	0.0881248	2.24939	0.306022	1.4896	0.50104	9.26526	0.472308	7.14928
0.314042	1.14015	0.0902202	2.24868	0.307202	1.42143	0.509675	9.2671	0.478896	6.98675
0.315091	1.1129	0.092315	2.24796	0.308492	1.35363	0.518308	9.26104	0.485327	6.81418
0.316116	1.08977	0.0944091	2.2473	0.309724	1.29538	0.526932	9.24752	0.491593	6.63214
0.317121	1.07023	0.0965026	2.24672	0.310906	1.24552	0.53554	9.22701	0.497686	6.44143
0.31811	1.05378	0.0985956	2.24617	0.312045	1.20287	0.544126	9.19975	0.503596	6.24312
0.319085	1.04008	0.100688	2.24561	0.313148	1.16638	0.552683	9.16596	0.509319	6.0384
0.320048	1.02878	0.10278	2.24507	0.314219	1.13529	0.561205	9.12577	0.514848	5.82861
0.321002	1.01959	0.104872	2.24458	0.315263	1.10879	0.569688	9.07931	0.52018	5.61535
0.321948	1.01227	0.106963	2.24411	0.316285	1.08631	0.578124	9.02675	0.525312	5.40021
0.322888	1.00657	0.109053	2.2437	0.317287	1.06727	0.586508	8.96814	0.530243	5.18483
0.323824	1.00234	0.111143	2.24327	0.318273	1.05131	0.594835	8.90349	0.534973	4.97078
0.324756	0.999444	0.113233	2.24287	0.319246	1.03805	0.603099	8.83295	0.539505	4.75955
0.325686	0.997686	0.115323	2.24249	0.320208	1.0271	0.611294	8.75652	0.543842	4.55258
0.326615	0.996955	0.117412	2.24215	0.32116	1.01822	0.619416	8.67436	0.547988	4.35104
0.327544	0.997177	0.119501	2.2418	0.322105	1.01122	0.627458	8.58658	0.55195	4.15589
0.328473	0.998206	0.121589	2.24148	0.323044	1.00577	0.635416	8.49325	0.555732	3.96797
0.329404	0.999971	0.123678	2.24117	0.323979	1.00177	0.643284	8.3945	0.559344	3.78796
