Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
				0.273934	6.23926	0.0769993	1.88999	0.261039	6.64139	0.385217	8.67194	0.46693	10.6127	0.35628	8.07768	0.51225	11.6201
				0.276052	6.15685	0.0791077	1.89833	0.264031	6.56196	0.391083	8.62312	0.472127	10.5083	0.362078	8.03932	0.515646	11.455
				0.27804	6.07496	0.0812151	1.90628	0.266814	6.48105	0.397059	8.57867	0.477382	10.4094	0.367846	8.00186	0.519081	11.2975
				0.279913	5.99387	0.0833215	1.91387	0.269404	6.39914	0.403133	8.53804	0.482693	10.3156	0.373582	7.96519	0.522555	11.147
				0.281683	5.91379	0.085427	1.92112	0.271818	6.31668	0.409292	8.50073	0.488058	10.2267	0.37928	7.92916	0.526069	11.0033
				0.283363	5.83491	0.0875315	1.92805	0.274071	6.23407	0.415523	8.46631	0.493475	10.1422	0.384937	7.89368	0.529624	10.8659
				0.284962	5.75738	0.0896351	1.93468	0.276181	6.15169	0.421816	8.43442	0.498943	10.0619	0.390549	7.85861	0.533219	10.7345
				0.28649	5.68131	0.0917377	1.94103	0.278161	6.06984	0.428162	8.40473	0.50446	9.98552	0.396112	7.82388	0.536857	10.6087
				0.287955	5.60678	0.0938395	1.94711	0.280027	5.98881	0.434551	8.37694	0.510024	9.91285	0.401622	7.78936	0.540538	10.4884
				0.289366	5.53386	0.0959404	1.95295	0.281791	5.9088	0.440976	8.35081	0.515635	9.84365	0.407074	7.75498	0.544263	10.3731
				0.290729	5.46259	0.0980405	1.95856	0.283465	5.83	0.447429	8.32611	0.521291	9.77771	0.412466	7.72066	0.548035	10.2628
				0.292049	5.39298	0.10014	1.96394	0.28506	5.75256	0.453904	8.30265	0.52699	9.71484	0.417791	7.6863	0.551853	10.1571
				0.293332	5.32506	0.102238	1.96912	0.286584	5.67658	0.460394	8.28026	0.532733	9.65488	0.423047	7.65183	0.555721	10.0558
				0.294583	5.25882	0.104336	1.9741	0.288046	5.60215	0.466895	8.25879	0.538517	9.59764	0.428229	7.6172	0.559641	9.95885
				0.295805	5.19424	0.106433	1.97889	0.289453	5.52933	0.473401	8.2381	0.544342	9.543	0.432682	7.58682	0.563613	9.86597
				0.297002	5.13132	0.10853	1.98351	0.290813	5.45817	0.479907	8.21807	0.550207	9.4908	0.436428	7.56076	0.567641	9.77701
				0.298178	5.07003	0.110625	1.98796	0.292131	5.38867	0.486408	8.1986	0.556111	9.44091	0.439491	7.53908	0.571725	9.69183
				0.299336	5.01033	0.112721	1.99225	0.293412	5.32085	0.492901	8.17959	0.562054	9.39323	0.44189	7.52184	0.575869	9.61029
				0.300477	4.9522	0.114815	1.9964	0.29466	5.25471	0.499381	8.16095	0.568034	9.34763	0.443641	7.5091	0.580073	9.53225
				0.301604	4.89561	0.116909	2.0004	0.295881	5.19024	0.505845	8.1426	0.574052	9.304	0.444755	7.50093	0.58434	9.45757
				0.30272	4.84052	0.119002	2.00427	0.297077	5.12742	0.512289	8.12448	0.580106	9.26226	0.446349	7.48914	0.588671	9.38613
				0.303826	4.78688	0.121095	2.00801	0.298252	5.06623	0.518709	8.10651	0.586197	9.22231	0.44807	7.47628	0.593068	9.31781
				0.304923	4.73467	0.123187	2.01162	0.299408	5.00663	0.525102	8.08865	0.592322	9.18407	0.450391	7.45869	0.597531	9.25248
				0.306014	4.68385	0.125279	2.01512	0.300548	4.94861	0.531465	8.07083	0.598483	9.14745	0.453296	7.43631	0.602061	9.19004
				0.307099	4.63437	0.127371	2.01851	0.301675	4.89211	0.537794	8.05301	0.604678	9.11237	0.456759	7.409	0.606658	9.13037
				0.30818	4.5862	0.129461	2.02179	0.30279	4.83711	0.544087	8.03514	0.610907	9.07878	0.460753	7.37663	0.611323	9.07335
				0.309258	4.5393	0.131552	2.02498	0.303895	4.78356	0.550341	8.01719	0.61717	9.04659	0.465242	7.33903	0.616055	9.01887
				0.310333	4.49363	0.133642	2.02806	0.304992	4.73144	0.556553	7.99911	0.623465	9.01574	0.469628	7.30092	0.620853	8.96681
				0.311407	4.44916	0.135732	2.03106	0.306082	4.6807	0.56272	7.98088	0.629793	8.98617	0.473909	7.26229	0.625717	8.91707
				0.312481	4.40585	0.137821	2.03396	0.307167	4.63131	0.56884	7.96246	0.636152	8.95782	0.478085	7.22316	0.630645	8.86953
				0.313554	4.36366	0.13991	2.03679	0.308248	4.58322	0.574909	7.94382	0.642542	8.93063	0.482155	7.18352	0.635635	8.82408
				0.314628	4.32257	0.141998	2.03953	0.309325	4.5364	0.580926	7.92493	0.648962	8.90456	0.486117	7.14339	0.640686	8.78063
				0.315704	4.28253	0.144086	2.04219	0.310401	4.4908	0.586889	7.90579	0.655412	8.87954	0.489972	7.1028	0.645794	8.73905
				0.316782	4.24351	0.146174	2.04478	0.311475	4.44641	0.592794	7.88636	0.66189	8.85552	0.493721	7.06177	0.650957	8.69924
				0.317861	4.20549	0.148262	2.0473	0.312548	4.40317	0.59864	7.86662	0.668396	8.83246	0.497364	7.02032	0.656174	8.66111
				0.318944	4.16843	0.150349	2.04975	0.313622	4.36105	0.603684	7.84917	0.674928	8.81031	0.500903	6.97849	0.66144	8.62456
				0.32003	4.1323	0.152436	2.05214	0.314696	4.32002	0.607947	7.83409	0.681485	8.78902	0.504338	6.93633	0.666752	8.58948
				0.321119	4.09708	0.154523	2.05446	0.315772	4.28005	0.611444	7.82148	0.688067	8.76854	0.507674	6.89386	0.672108	8.55579
				0.322213	4.06273	0.156609	2.05672	0.316849	4.2411	0.614193	7.81141	0.694671	8.74882	0.51091	6.85113	0.677505	8.52339
				0.32331	4.02924	0.158695	2.05893	0.317929	4.20313	0.616203	7.80396	0.701297	8.72984	0.514051	6.80819	0.682938	8.49221
				0.324412	3.99656	0.160781	2.06107	0.319012	4.16613	0.617486	7.79917	0.707943	8.71153	0.517099	6.76508	0.688405	8.46215
				0.325518	3.96469	0.162867	2.06317	0.320098	4.13007	0.619323	7.79224	0.714607	8.69387	0.520056	6.72183	0.693902	8.43314
				0.32663	3.93359	0.164952	2.06521	0.321188	4.0949	0.621312	7.78467	0.721289	8.6768	0.522926	6.6785	0.699426	8.4051
				0.327746	3.90324	0.167037	2.0672	0.322281	4.06061	0.624002	7.77431	0.727985	8.66029	0.525712	6.63513	0.704974	8.37797
				0.328868	3.87362	0.169122	2.06915	0.323379	4.02716	0.627382	7.76107	0.734695	8.6443	0.528417	6.59175	0.710543	8.35168
				0.329995	3.8447	0.171207	2.07105	0.324481	3.99454	0.631433	7.74488	0.741416	8.62879	0.531044	6.54842	0.716129	8.32615
				0.331128	3.81647	0.173291	2.0729	0.325588	3.96271	0.636136	7.72562	0.748146	8.61372	0.533596	6.50515	0.721728	8.30134
				0.33212	3.79241	0.175376	2.07471	0.3267	3.93166	0.641464	7.70317	0.754884	8.59905	0.536077	6.462	0.727339	8.27717
				0.332969	3.77229	0.17746	2.07648	0.327817	3.90136	0.646719	7.68034	0.761627	8.58475	0.53849	6.41899	0.732958	8.25361
				0.333673	3.75592	0.179544	2.07821	0.328939	3.87178	0.651899	7.65713	0.768373	8.57078	0.540837	6.37616	0.738583	8.23059
				0.334232	3.74314	0.181628	2.0799	0.330066	3.84291	0.657003	7.63355	0.775119	8.5571	0.543122	6.33353	0.744209	8.20807
				0.334643	3.73384	0.183711	2.08155	0.331199	3.81472	0.662031	7.60959	0.781864	8.54369	0.545348	6.29114	0.749835	8.18599
				0.334907	3.72792	0.185795	2.08317	0.332338	3.7872	0.666981	7.58525	0.788605	8.53049	0.547517	6.249	0.755457	8.16433
				0.335287	3.71948	0.187878	2.08475	0.333483	3.76032	0.671853	7.56056	0.795339	8.51749	0.549633	6.20713	0.761074	8.14304
				0.3357	3.71037	0.189961	2.08629	0.334633	3.73406	0.676647	7.5355	0.802063	8.50465	0.551697	6.16557	0.765961	8.12475
				0.336264	3.6981	0.192044	2.08781	0.33579	3.70841	0.681362	7.51008	0.808775	8.49193	0.553713	6.12433	0.77012	8.10934
				0.336979	3.68278	0.194127	2.08929	0.336952	3.68335	0.685998	7.48433	0.815473	8.47931	0.555682	6.08342	0.773555	8.09671
				0.337847	3.66455	0.19621	2.09074	0.338121	3.65886	0.690556	7.45823	0.822154	8.46675	0.557608	6.04287	0.776267	8.08678
				0.338869	3.64355	0.198293	2.09216	0.339296	3.63493	0.695034	7.43181	0.828814	8.45422	0.559491	6.00267	0.778258	8.07953
				0.340048	3.61996	0.200375	2.09355	0.340477	3.61154	0.699433	7.40508	0.835452	8.4417	0.561336	5.96286	0.779532	8.07489
				0.341233	3.5969	0.202457	2.09492	0.341665	3.58867	0.703753	7.37804	0.842065	8.42917	0.563142	5.92342	0.781361	8.06826
				0.342425	3.57436	0.204539	2.09625	0.342859	3.56631	0.707995	7.35072	0.84865	8.41659	0.564914	5.88439	0.783347	8.06107
				0.343623	3.55232	0.206622	2.09756	0.344059	3.54444	0.71216	7.32311	0.855204	8.40394	0.566651	5.84575	0.786044	8.05133
				0.344827	3.53076	0.208704	2.09884	0.345266	3.52306	0.716247	7.29525	0.861727	8.39121	0.568356	5.80752	0.789449	8.03907
				0.346038	3.50968	0.210785	2.1001	0.346479	3.50214	0.720258	7.26714	0.868214	8.37837	0.570031	5.76971	0.793555	8.02433
				0.347255	3.48905	0.212867	2.10134	0.347698	3.48168	0.724193	7.2388	0.874666	8.36541	0.571677	5.73231	0.798356	8.00714
				0.348479	3.46887	0.214949	2.10255	0.348924	3.46166	0.728054	7.21024	0.881079	8.35232	0.573296	5.69534	0.803841	7.98752
				0.349709	3.44913	0.21703	2.10374	0.350157	3.44207	0.731841	7.18148	0.887453	8.33909	0.574889	5.65879	0.8093	7.968
				0.350946	3.42981	0.219112	2.1049	0.351396	3.4229	0.735555	7.15254	0.892974	8.32744	0.576458	5.62267	0.81473	7.94854
				0.352188	3.4109	0.221193	2.10605	0.352641	3.40414	0.739198	7.12342	0.897656	8.31741	0.578003	5.58697	0.820128	7.92914
				0.353438	3.39239	0.223274	2.10717	0.353893	3.38577	0.742771	7.09416	0.90151	8.30906	0.579527	5.5517	0.825493	7.90976
				0.354694	3.37427	0.225355	2.10827	0.355151	3.36779	0.746274	7.06475	0.904546	8.30241	0.58103	5.51685	0.830824	7.89039
				0.355956	3.35653	0.227436	2.10936	0.356415	3.35018	0.74971	7.03523	0.906772	8.2975	0.582513	5.48243	0.836117	7.87101
				0.357225	3.33915	0.229517	2.11042	0.357686	3.33294	0.75308	7.0056	0.908193	8.29435	0.583977	5.44844	0.841371	7.85161
				0.3585	3.32214	0.231598	2.11146	0.358964	3.31605	0.756385	6.97588	0.910233	8.2898	0.585424	5.41487	0.846585	7.83217
				0.359781	3.30547	0.233679	2.11249	0.360248	3.29951	0.759626	6.94609	0.912445	8.28484	0.586854	5.38172	0.851756	7.81267
				0.361069	3.28915	0.23576	2.1135	0.361537	3.28331	0.762805	6.91623	0.915445	8.27807	0.588268	5.34898	0.856884	7.79311
				0.362363	3.27316	0.23784	2.11449	0.362834	3.26744	0.765923	6.88634	0.919224	8.26944	0.589667	5.31667	0.861967	7.77346
				0.363663	3.25749	0.239921	2.11546	0.364136	3.25188	0.768982	6.8564	0.923773	8.25894	0.591053	5.28476	0.867003	7.75373
				0.36497	3.24213	0.242001	2.11642	0.365445	3.23664	0.771983	6.82646	0.92908	8.24653	0.592425	5.25327	0.871991	7.7339
				0.366282	3.22709	0.244081	2.11736	0.36676	3.2217	0.774928	6.7965	0.93513	8.23215	0.593784	5.22218	0.876929	7.71396
				0.367601	3.21234	0.246162	2.11829	0.368081	3.20706	0.777818	6.76656	0.941138	8.21764	0.595131	5.19149	0.881818	7.6939
				0.368926	3.19788	0.248242	2.1192	0.369409	3.19271	0.780655	6.73663	0.947105	8.20301	0.596468	5.1612	0.886655	7.67372
				0.370258	3.18371	0.250322	2.12009	0.370742	3.17864	0.78344	6.70674	0.953031	8.18826	0.597793	5.1313	0.89144	7.65342
				0.371595	3.16981	0.252402	2.12097	0.372082	3.16484	0.786174	6.67689	0.958918	8.17341	0.599109	5.10179	0.896172	7.63299
				0.372938	3.15619	0.254482	2.12184	0.373427	3.15131	0.788858	6.64709	0.964765	8.15846	0.600416	5.07267	0.900849	7.61242
				0.374288	3.14283	0.256562	2.12269	0.374779	3.13804	0.791495	6.61736	0.970573	8.14341	0.601713	5.04393	0.905473	7.59172
				0.375643	3.12972	0.258642	2.12353	0.376136	3.12503	0.794085	6.5877	0.976342	8.12828	0.603002	5.01557	0.910041	7.57088
				0.377004	3.11687	0.260722	2.12436	0.377499	3.11227	0.79663	6.55813	0.982074	8.11307	0.604284	4.98757	0.914554	7.54991
				0.378371	3.10426	0.262802	2.12517	0.378869	3.09975	0.799132	6.52864	0.987768	8.09778	0.605558	4.95995	0.919011	7.52879
				0.379744	3.09189	0.264881	2.12597	0.380244	3.08746	0.80159	6.49926	0.993425	8.08242	0.606825	4.93268	0.923412	7.50754
				0.381123	3.07975	0.266961	2.12676	0.381625	3.07541	0.804008	6.46998	0.999044	8.06699	0.608086	4.90578	0.927756	7.48616
				0.382508	3.06784	0.269041	2.12753	0.383011	3.06358	0.806385	6.44082	1.00463	8.05149	0.609341	4.87923	0.932045	7.46465
				0.383898	3.05616	0.27112	2.1283	0.384404	3.05197	0.808723	6.41178			0.61059	4.85303	0.936277	7.443
				0.385294	3.04469	0.2732	2.12905	0.385801	3.04058	0.811023	6.38287			0.611834	4.82717	0.940453	7.42123
				0.386695	3.03343	0.275279	2.12979	0.387205	3.0294	0.813287	6.3541			0.613073	4.80165	0.944573	7.39934
				0.388102	3.02238	0.277358	2.13052	0.388614	3.01842	0.815515	6.32546			0.614307	4.77646	0.948637	7.37733
				0.389515	3.01153	0.279438	2.13124	0.390029	3.00764	0.817709	6.29697			0.615538	4.7516	0.952646	7.35522
				0.390933	3.00087	0.281517	2.13195	0.391449	2.99706	0.81987	6.26863			0.616764	4.72707	0.956599	7.33299
				0.392357	2.99042	0.283596	2.13265	0.392874	2.98667	0.821998	6.24045			0.617987	4.70286	0.960498	7.31067
				0.393785	2.98014	0.285675	2.13334	0.394305	2.97646	0.824094	6.21243			0.619206	4.67897	0.964343	7.28825
				0.39522	2.97006	0.287754	2.13401	0.395741	2.96644	0.826161	6.18457			0.620422	4.65538	0.968134	7.26574
				0.396659	2.96015	0.289833	2.13468	0.397183	2.9566	0.828198	6.15687			0.621636	4.63211	0.971872	7.24314
				0.398104	2.95042	0.291912	2.13534	0.39863	2.94693	0.830206	6.12935			0.622847	4.60913	0.975557	7.22047
				0.399554	2.94086	0.293991	2.13599	0.400082	2.93743	0.832187	6.102			0.624056	4.58645	0.979191	7.19773
				0.40101	2.93147	0.29607	2.13663	0.401539	2.9281	0.834141	6.07483			0.625262	4.56407	0.982774	7.17493
				0.40247	2.92224	0.298149	2.13727	0.403001	2.91893	0.836069	6.04783			0.626467	4.54197	0.986306	7.15207
				0.403936	2.91317	0.300228	2.13789	0.404468	2.90992	0.837972	6.02102			0.62767	4.52016	0.989789	7.12916
				0.405406	2.90426	0.302307	2.1385	0.405941	2.90107	0.839851	5.99439			0.628872	4.49863	0.993222	7.1062
				0.406881	2.89551	0.304386	2.13911	0.407418	2.89237	0.841706	5.96795			0.630073	4.47738	0.996608	7.08321
				0.408362	2.8869	0.306464	2.13971	0.4089	2.88382	0.843539	5.94169			0.631272	4.4564	0.999946	7.06018
				0.409847	2.87844	0.308543	2.1403	0.410387	2.87541	0.845349	5.91562			0.63247	4.43568	1.00324	7.03713
				0.411337	2.87013	0.310622	2.14088	0.411879	2.86715	0.847138	5.88974			0.633668	4.41524		
				0.412832	2.86195	0.3127	2.14146	0.413376	2.85902	0.848907	5.86405			0.634865	4.39505		
				0.414332	2.85392	0.314779	2.14202	0.414877	2.85104	0.850655	5.83855			0.636062	4.37511		
				0.415837	2.84602	0.316857	2.14258	0.416384	2.84318	0.852384	5.81324			0.637259	4.35543		
				0.417346	2.83825	0.318936	2.14314	0.417895	2.83546	0.854095	5.78813			0.638455	4.33599		
				0.41886	2.83061	0.321014	2.14368	0.41941	2.82787	0.855787	5.76321			0.639651	4.31681		
				0.420378	2.82309	0.323092	2.14422	0.42093	2.8204	0.857462	5.73848			0.640848	4.29786		
				0.421901	2.8157	0.325171	2.14475	0.422455	2.81305	0.85912	5.71395			0.642045	4.27915		
				0.423428	2.80843	0.327249	2.14528	0.423984	2.80583	0.860761	5.68961			0.643242	4.26067		
				0.42496	2.80128	0.329327	2.1458	0.425517	2.79872	0.862387	5.66546			0.64444	4.24242		
				0.426496	2.79425	0.331406	2.14631	0.427055	2.79173	0.863997	5.64151			0.645638	4.2244		
				0.428037	2.78733	0.333484	2.14681	0.428597	2.78485	0.865592	5.61775			0.646837	4.2066		
				0.429582	2.78052	0.335562	2.14731	0.430144	2.77808	0.867173	5.59419			0.648036	4.18902		
				0.431131	2.77382	0.33764	2.14781	0.431695	2.77142	0.868741	5.57081			0.649237	4.17165		
				0.432685	2.76723	0.339718	2.14829	0.43325	2.76486	0.870294	5.54763			0.650439	4.1545		
				0.434243	2.76074	0.341797	2.14877	0.434809	2.75841	0.871835	5.52464			0.651642	4.13756		
				0.435805	2.75435	0.343875	2.14925	0.436372	2.75206	0.873363	5.50185			0.652845	4.12083		
				0.437371	2.74807	0.345953	2.14972	0.43794	2.74582	0.87488	5.47924			0.65405	4.1043		
				0.438941	2.74188	0.348031	2.15018	0.439511	2.73966	0.876384	5.45682			0.655257	4.08797		
				0.440515	2.7358	0.350109	2.15064	0.441087	2.73361	0.877877	5.43459			0.656465	4.07184		
				0.442093	2.7298	0.352187	2.1511	0.442667	2.72765	0.879359	5.41255			0.657674	4.0559		
				0.443675	2.7239	0.354265	2.15154	0.44425	2.72178	0.880831	5.39069			0.658885	4.04015		
				0.445261	2.71809	0.356342	2.15199	0.445838	2.716	0.882293	5.36902			0.660097	4.02459		
				0.446851	2.71237	0.35842	2.15242	0.447429	2.71032	0.883744	5.34754			0.661311	4.00922		
				0.448445	2.70674	0.360498	2.15286	0.449024	2.70471	0.885186	5.32624			0.662527	3.99403		
				0.450043	2.70119	0.362576	2.15328	0.450623	2.6992	0.886619	5.30512			0.663745	3.97902		
				0.451644	2.69573	0.364654	2.15371	0.452226	2.69376	0.888043	5.28418			0.664964	3.96419		
				0.453249	2.69035	0.366732	2.15413	0.453833	2.68841	0.889459	5.26342			0.666185	3.94953		
				0.454858	2.68505	0.368809	2.15454	0.455443	2.68314	0.890866	5.24284			0.667408	3.93505		
				0.456471	2.67983	0.370887	2.15495	0.457057	2.67795	0.892266	5.22244			0.668633	3.92074		
				0.458087	2.67469	0.372965	2.15535	0.458674	2.67284	0.893657	5.20222			0.669861	3.90659		
				0.459707	2.66962	0.375042	2.15575	0.460295	2.6678	0.895041	5.18217			0.67109	3.89261		
				0.46133	2.66463	0.37712	2.15615	0.46192	2.66284	0.896418	5.1623			0.672321	3.87879		
				0.462957	2.65971	0.379198	2.15654	0.463548	2.65795	0.897789	5.1426			0.673555	3.86513		
				0.464587	2.65487	0.381275	2.15692	0.465179	2.65313	0.899152	5.12307			0.67479	3.85163		
				0.466221	2.6501	0.383353	2.15731	0.466814	2.64838	0.900509	5.10371			0.676028	3.83828		
				0.467858	2.64539	0.38543	2.15768	0.468453	2.6437	0.90186	5.08451			0.677268	3.82508		
				0.469499	2.64076	0.387508	2.15806	0.470095	2.63909	0.903205	5.06549			0.67851	3.81204		
				0.471142	2.63619	0.389585	2.15843	0.47174	2.63455	0.904545	5.04663			0.679755	3.79915		
				0.47279	2.63169	0.391663	2.1588	0.473388	2.63007	0.905879	5.02794			0.681002	3.7864		
				0.47444	2.62725	0.39374	2.15916	0.47504	2.62565	0.907207	5.00941			0.682251	3.7738		
				0.476094	2.62287	0.395818	2.15952	0.476695	2.6213	0.908531	4.99104			0.683503	3.76134		
				0.477751	2.61856	0.397895	2.15987	0.478353	2.61701	0.909849	4.97283			0.684757	3.74902		
				0.479411	2.61431	0.399972	2.16022	0.480014	2.61278	0.911163	4.95478			0.686014	3.73684		
				0.481075	2.61012	0.40205	2.16057	0.481679	2.60861	0.912473	4.93689			0.687273	3.72479		
				0.482741	2.60599	0.404127	2.16091	0.483346	2.6045	0.913778	4.91915			0.688534	3.71288		
