Sym0		Asym0		Sym1		Sym2		Asym1	
475  Points		491  Points		475  Points		232  Points		399  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00348981	9.26651	0.000486159	0.62244	0.0016049	9.26683	0.279559	0.239877	0.139756	0.343813
0.0121234	9.26503	0.00106608	0.734909	0.0102388	9.26561	0.279783	0.334286	0.140077	0.635214
0.0207542	9.26108	0.00185558	0.951248	0.0188703	9.26215	0.280182	0.521494	0.14094	1.21169
0.0293804	9.25503	0.00283863	1.14933	0.0274978	9.25654	0.280755	0.7046	0.142334	1.77204
0.0379999	9.24672	0.00399723	1.32745	0.0361189	9.24871	0.281495	0.882066	0.144242	2.30994
0.0466106	9.23611	0.00531219	1.48492	0.0447317	9.23861	0.282398	1.05258	0.146639	2.82054
0.0552104	9.22303	0.00676421	1.62202	0.053334	9.22609	0.283457	1.21474	0.149498	3.30041
0.0637967	9.20733	0.00833464	1.73984	0.0619235	9.21102	0.284662	1.36731	0.152789	3.74753
0.0723672	9.18876	0.0100062	1.83992	0.0704977	9.19311	0.286005	1.50919	0.156481	4.16115
0.080919	9.16707	0.0117631	1.92398	0.0790539	9.17209	0.287474	1.63945	0.160543	4.54161
0.0894491	9.14201	0.0135913	1.99397	0.0875889	9.14776	0.289059	1.75736	0.164944	4.88997
0.0979541	9.11311	0.0154787	2.05176	0.0960997	9.11977	0.290749	1.8625	0.169654	5.20772
0.10643	9.07993	0.0174146	2.09908	0.104583	9.08759	0.29253	1.95488	0.174648	5.49671
0.114874	9.04199	0.0193901	2.13748	0.113033	9.0507	0.294391	2.03498	0.179897	5.75902
0.123279	8.99863	0.0213975	2.16864	0.121448	9.00855	0.296322	2.10368	0.185379	5.99668
0.131642	8.94904	0.0231682	2.19074	0.12982	8.96043	0.298311	2.16243	0.191071	6.2117
0.139955	8.89241	0.0246902	2.20636	0.138144	8.90543	0.300351	2.2135	0.196954	6.40611
0.148212	8.82765	0.0259564	2.21733	0.146414	8.84253	0.302436	2.25947	0.203008	6.58158
0.156404	8.75348	0.0269616	2.22494	0.154621	8.77057	0.304562	2.3035	0.209218	6.73982
0.164523	8.66851	0.0277029	2.22987	0.162757	8.68809	0.306728	2.34937	0.215567	6.88242
0.172557	8.571	0.028178	2.23283	0.170811	8.59344	0.308939	2.40105	0.222042	7.01073
0.180494	8.4589	0.0288622	2.2369	0.17877	8.48472	0.311202	2.46281	0.228631	7.12593
0.188319	8.32998	0.0296072	2.2408	0.186621	8.35969	0.313529	2.53909	0.235321	7.22918
0.196016	8.18171	0.0306224	2.24547	0.194347	8.21585	0.315934	2.63437	0.242102	7.32149
0.203565	8.01122	0.0319091	2.25061	0.20193	8.05048	0.318438	2.75301	0.248964	7.40365
