Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
458  Points		494  Points		185  Points		153  Points		138  Points		100  Points		304  Points		165  Points		133  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00490774	6.6881	5.55058e-005	0.073358	0.279564	302.874	0.51003	754.901	0.559039	763.542	0.838535	1292.56	0.13982	225.889	0.419292	530.863	0.698777	1549.62
0.0111385	6.68777	0.000275666	0.163277	0.279731	150.82	0.510065	317.339	0.55913	336.044	0.838584	530.603	0.140164	90.3894	0.419401	243.621	0.698823	505.431
0.0173681	6.68726	0.000660684	0.252166	0.28001	100.491	0.510129	200.916	0.559291	215.48	0.838672	333.849	0.140802	56.7208	0.41959	158.144	0.698917	301.996
0.0235959	6.6865	0.00120591	0.339527	0.280401	75.4148	0.510222	147.008	0.559523	158.629	0.838802	243.567	0.141727	41.5127	0.41986	117.119	0.699058	215.359
0.0298212	6.6855	0.00190491	0.424878	0.280903	60.4116	0.510344	115.924	0.559825	125.551	0.838971	191.742	0.142932	32.8901	0.420211	93.0367	0.699246	167.375
0.0360435	6.68428	0.00274987	0.507813	0.281515	50.4371	0.510496	95.7043	0.560196	103.92	0.839181	158.121	0.144409	27.3634	0.420641	77.2059	0.699482	136.901
0.0422619	6.6828	0.00373197	0.588007	0.282236	43.3329	0.510678	81.5026	0.560638	88.6757	0.839431	134.548	0.146146	23.5373	0.421152	66.0112	0.699764	115.834
0.0484758	6.6811	0.00484153	0.665181	0.283066	38.0214	0.510891	70.9819	0.561148	77.3567	0.839722	117.106	0.148132	20.7444	0.421742	57.6804	0.700094	100.404
0.0546846	6.67915	0.00606854	0.739147	0.284002	33.9043	0.511136	62.8766	0.561726	68.6227	0.840052	103.681	0.150355	18.6255	0.422411	51.2424	0.70047	88.6167
0.0608875	6.67696	0.00740288	0.809774	0.285044	30.6226	0.511412	56.4418	0.562373	61.6812	0.840423	93.029	0.152801	16.9699	0.423158	46.1204	0.700894	79.3208
0.0670838	6.67451	0.00883446	0.876992	0.28619	27.9483	0.511721	51.2101	0.563087	56.0335	0.840834	84.3729	0.155458	15.646	0.423984	41.9505	0.701364	71.8031
0.0732727	6.6718	0.0103537	0.940794	0.287439	25.7292	0.512064	46.874	0.563868	51.3503	0.841285	77.2007	0.158312	14.5674	0.424888	38.4915	0.701881	65.5989
0.0794534	6.66883	0.0119514	1.0012	0.288788	23.8601	0.512441	43.2222	0.564715	47.4053	0.841776	71.1616	0.161352	13.6747	0.425869	35.5775	0.702444	60.3927
0.0856252	6.6656	0.0136188	1.05829	0.290236	22.2658	0.512854	40.1054	0.565628	44.0376	0.842307	66.0075	0.164565	12.9263	0.426926	33.0902	0.703054	55.9624
0.0917873	6.6621	0.015348	1.11214	0.291782	20.8911	0.513304	37.4146	0.566605	41.1302	0.842878	61.5578	0.167939	12.2918	0.428059	30.9435	0.70371	52.1473
0.0979386	6.65831	0.0171316	1.16288	0.293422	19.6948	0.513791	35.0685	0.567646	38.5955	0.843488	57.6777	0.171464	11.7486	0.429267	29.0728	0.704412	48.8281
0.104078	6.65424	0.0189631	1.21063	0.295155	18.6451	0.514317	33.0055	0.568751	36.3668	0.844138	54.265	0.17465	11.3363	0.430549	27.4288	0.70516	45.9147
0.110206	6.64987	0.0208363	1.25554	0.296979	17.7175	0.514882	31.1777	0.569918	34.3925	0.844827	51.2403	0.177446	11.0225	0.431905	25.9736	0.705954	43.3373
0.11632	6.64519	0.022746	1.29776	0.298891	16.8927	0.515489	29.5475	0.571146	32.6319	0.845556	48.5415	0.179809	10.7859	0.433334	24.6768	0.706793	41.0415
0.122419	6.6402	0.0246873	1.33742	0.30089	16.1549	0.516138	28.0848	0.572436	31.0526	0.846324	46.1188	0.18171	10.6119	0.434834	23.5147	0.707678	38.9838
0.128502	6.63489	0.026656	1.37469	0.302973	15.4918	0.51683	26.7655	0.573786	29.6284	0.847131	43.9323	0.183125	10.4906	0.436406	22.4677	0.708608	37.1294
0.134569	6.62923	0.0286482	1.4097	0.305138	14.893	0.517566	25.5699	0.575195	28.3378	0.847978	41.9493	0.184038	10.4159	0.438048	21.52	0.709583	35.4498
0.140618	6.62323	0.0306608	1.44259	0.307383	14.35	0.518348	24.4817	0.576662	27.1633	0.848863	40.1429	0.185361	10.3121	0.439759	20.6585	0.710602	33.9218
0.146648	6.61687	0.0326907	1.47351	0.309705	13.8558	0.519178	23.4873	0.578188	26.0902	0.849786	38.4907	0.186812	10.2039	0.441538	19.8723	0.711666	32.526
0.152658	6.61013	0.0344718	1.49893	0.312103	13.4043	0.520056	22.5755	0.579771	25.1061	0.850749	36.9739	0.188807	10.0641	0.443385	19.1523	0.712775	31.2461
0.158645	6.60301	0.035998	1.51956	0.314574	12.9906	0.520983	21.7366	0.58141	24.2007	0.851749	35.5768	0.191364	9.89843	0.445298	18.4907	0.713927	30.0686
0.164609	6.59547	0.0372647	1.53593	0.317116	12.6104	0.521962	20.9626	0.583105	23.3651	0.852788	34.286	0.194504	9.71315	0.447276	17.8811	0.715123	28.9817
0.170548	6.58752	0.0382691	1.54845	0.319728	12.2601	0.522993	20.2464	0.584854	22.5918	0.853865	33.0898	0.198253	9.51459	0.449319	17.3177	0.716363	27.9756
0.17646	6.57912	0.0390091	1.55742	0.322406	11.9363	0.524077	19.5821	0.586658	21.8742	0.85498	31.9784	0.202635	9.30867	0.451424	16.7958	0.717646	27.0418
0.182344	6.57026	0.0394833	1.56306	0.325151	11.6365	0.525217	18.9645	0.588516	21.2068	0.856133	30.9432	0.207098	9.12319	0.453592	16.311	0.718971	26.1729
0.188198	6.56093	0.0401657	1.57104	0.327594	11.393	0.526413	18.389	0.590426	20.5845	0.857323	29.9768	0.211635	8.95549	0.455821	15.8598	0.72034	25.3625
0.194019	6.55109	0.0409085	1.57953	0.329715	11.1972	0.527666	17.8518	0.592388	20.0032	0.858551	29.0726	0.216241	8.80334	0.458111	15.439	0.721751	24.605
0.199806	6.54072	0.0419202	1.5908	0.331494	11.043	0.528979	17.3493	0.594402	19.459	0.859815	28.2249	0.220912	8.66484	0.460459	15.0457	0.723203	23.8956
0.205557	6.52981	0.0432019	1.60459	0.332917	10.9257	0.530352	16.8786	0.596466	18.9486	0.861117	27.4288	0.225643	8.53838	0.462865	14.6775	0.724698	23.2298
0.211268	6.51833	0.0447552	1.62062	0.333972	10.8419	0.531787	16.4369	0.598581	18.4691	0.862456	26.6796	0.23043	8.42257	0.465328	14.3321	0.726234	22.604
0.216939	6.50624	0.0465809	1.63856	0.334651	10.7894	0.533285	16.0218	0.600745	18.0179	0.863831	25.9736	0.235269	8.31623	0.467847	14.0078	0.727811	22.0147
0.222565	6.49354	0.0486804	1.65807	0.335633	10.7153	0.534847	15.6312	0.602958	17.5927	0.865242	25.3071	0.240156	8.21832	0.470421	13.7026	0.729429	21.4589
0.228144	6.48017	0.0507835	1.6765	0.336708	10.6366	0.536475	15.2632	0.605219	17.1913	0.86669	24.6769	0.245088	8.12796	0.473048	13.415	0.731087	20.9339
0.233674	6.46613	0.0528895	1.69393	0.338181	10.5326	0.53817	14.916	0.607528	16.812	0.868174	24.0804	0.250062	8.04435	0.475728	13.1438	0.732785	20.4373
0.239152	6.45137	0.054998	1.71042	0.340064	10.4057	0.539933	14.5882	0.609884	16.453	0.869693	23.5149	0.255074	7.96681	0.47846	12.8875	0.734524	19.9669
0.244573	6.43587	0.0571084	1.72603	0.34237	10.259	0.541765	14.2782	0.612286	16.1128	0.871248	22.9781	0.260122	7.89475	0.481242	12.6451	0.736301	19.5208
0.249936	6.4196	0.0592201	1.74084	0.345115	10.0956	0.543667	13.985	0.614734	15.7901	0.872839	22.4679	0.265204	7.82763	0.484074	12.4155	0.738118	19.0973
0.255237	6.40253	0.0613329	1.75488	0.348317	9.91898	0.545641	13.7072	0.617228	15.4836	0.874464	21.9825	0.270316	7.76499	0.486954	12.1979	0.739974	18.6946
0.260472	6.38463	0.0634463	1.76822	0.351576	9.753	0.547688	13.444	0.619767	15.1922	0.876124	21.5202	0.275457	7.70642	0.489882	11.9914	0.741868	18.3115
0.265638	6.36587	0.0655602	1.78089	0.354889	9.59688	0.549807	13.1943	0.622349	14.9149	0.877819	21.0795	0.280624	7.65153	0.492856	11.7952	0.743799	17.9464
0.270731	6.34623	0.0676742	1.79294	0.358258	9.44989	0.552001	12.9572	0.624976	14.6507	0.879548	20.6588	0.285815	7.6	0.495485	11.6321	0.745769	17.5984
0.275748	6.32569	0.0697882	1.8044	0.361682	9.31139	0.55427	12.732	0.627646	14.3988	0.881311	20.2569	0.291028	7.55154	0.497752	11.4985	0.747776	17.2661
0.280685	6.30421	0.0719021	1.81533	0.365163	9.18077	0.556615	12.518	0.630358	14.1584	0.883108	19.8726	0.296262	7.50588	0.499646	11.3916	0.74982	16.9487
0.28554	6.28179	0.0740156	1.82574	0.368699	9.05751	0.559036	12.3144	0.633113	13.9288	0.884939	19.5049	0.301514	7.46278	0.501155	11.3094	0.7519	16.6452
0.290308	6.2584	0.0761287	1.83568	0.372292	8.94114	0.561535	12.1207	0.63591	13.7093	0.886804	19.1527	0.306782	7.42203	0.502271	11.2501	0.754017	16.3547
0.294986	6.23405	0.0782414	1.84517	0.375943	8.83122	0.56411	11.9362	0.638748	13.4994	0.888701	18.8151	0.312066	7.38343	0.502988	11.2126	0.756169	16.0765
