Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
470  Points		492  Points		202  Points		142  Points		126  Points		367  Points		157  Points		124  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.0040635	7.40209	0.000384672	0.499297	0.279542	0.165089	0.433565	0.0739753	0.559055	0.121839	0.139907	0.543308	0.419264	0.0667471	0.698795	0.0837433
0.01096	7.4009	0.000849865	0.592549	0.279696	0.231721	0.433634	0.107349	0.559168	0.162445	0.140414	0.730714	0.419326	0.117265	0.698873	0.112738
0.0178543	7.39777	0.00148882	0.774378	0.279974	0.364675	0.433765	0.17429	0.559358	0.243613	0.141269	1.10118	0.419482	0.218283	0.699005	0.170719
0.0247449	7.39312	0.00229283	0.945921	0.280375	0.496842	0.433959	0.241595	0.559622	0.324651	0.142465	1.46149	0.419733	0.319171	0.699191	0.228672
0.0316305	7.38698	0.00325144	1.10568	0.2809	0.62795	0.434216	0.309409	0.559962	0.405501	0.143992	1.80892	0.420077	0.419725	0.699432	0.286498
0.0385097	7.37923	0.00435315	1.25272	0.281546	0.757669	0.434536	0.377873	0.560378	0.486122	0.145836	2.14138	0.420515	0.519907	0.699725	0.344215
0.0453809	7.36981	0.00558575	1.38655	0.282312	0.885786	0.43492	0.447127	0.560868	0.566431	0.147982	2.45724	0.421046	0.619708	0.700073	0.401861
0.0522426	7.3588	0.00693683	1.5072	0.283196	1.01201	0.435369	0.517298	0.561433	0.646483	0.150415	2.75555	0.42167	0.718969	0.700474	0.459365
0.0590932	7.34609	0.00839425	1.61498	0.284197	1.13615	0.435884	0.5885	0.562073	0.726167	0.153117	3.03585	0.422386	0.817589	0.700929	0.516731
0.0659312	7.33159	0.00994616	1.7105	0.285313	1.258	0.436465	0.660885	0.562786	0.805409	0.156072	3.29797	0.423193	0.915512	0.701437	0.573894
0.0727548	7.31525	0.0115816	1.79453	0.286541	1.37734	0.437115	0.734609	0.563574	0.884277	0.159263	3.5423	0.424092	1.0127	0.701998	0.630873
0.0795624	7.29694	0.0132901	1.86797	0.28788	1.49408	0.437834	0.809768	0.564434	0.962693	0.162673	3.76932	0.42508	1.10908	0.702613	0.687627
0.0863519	7.27664	0.0150623	1.93178	0.289325	1.60801	0.438624	0.886405	0.565368	1.04057	0.166286	3.97976	0.426158	1.2045	0.70328	0.744154
0.0931216	7.2542	0.0168897	1.9869	0.290876	1.71907	0.439486	0.964751	0.566373	1.11788	0.170088	4.17447	0.427325	1.29896	0.703999	0.800518
0.0998693	7.22947	0.0187647	2.03436	0.292529	1.82721	0.440422	1.04491	0.567451	1.19465	0.174065	4.35434	0.428579	1.39244	0.704771	0.856557
0.106593	7.20235	0.0206805	2.07495	0.294281	1.93238	0.441433	1.12684	0.568599	1.27084	0.178202	4.52035	0.429919	1.48478	0.705595	0.912312
0.11329	7.17271	0.0226311	2.10955	0.29613	2.03455	0.442522	1.21074	0.569819	1.34638	0.182488	4.67338	0.431345	1.57598	0.706471	0.967791
0.119958	7.1404	0.0246115	2.13889	0.298072	2.13378	0.443689	1.29673	0.571108	1.42123	0.186911	4.81434	0.432856	1.66597	0.707399	1.02294
0.126595	7.10521	0.0266167	2.16368	0.300106	2.23015	0.444938	1.38476	0.572467	1.4954	0.191459	4.94415	0.43445	1.75468	0.708377	1.07779
0.133198	7.06691	0.0286432	2.1846	0.302228	2.3238	0.446269	1.47491	0.573895	1.5689	0.196123	5.06358	0.436126	1.84215	0.709407	1.13234
0.139764	7.02533	0.0304237	2.2001	0.304436	2.41484	0.447686	1.56725	0.57539	1.64164	0.200895	5.17345	0.437882	1.92826	0.710487	1.18651
0.146289	6.98025	0.0319506	2.21147	0.306727	2.50355	0.44919	1.66177	0.576954	1.71365	0.205764	5.2744	0.439719	2.01295	0.711618	1.24028
0.152771	6.93139	0.0332188	2.21973	0.309101	2.59014	0.450783	1.75853	0.578584	1.78493	0.210723	5.3671	0.441633	2.09627	0.712799	1.2937
0.159205	6.8785	0.0342247	2.22567	0.311554	2.67485	0.452467	1.85748	0.58028	1.85537	0.215765	5.45224	0.443625	2.17818	0.714029	1.34671
0.165588	6.82128	0.034966	2.22962	0.314085	2.75814	0.454244	1.95856	0.582041	1.92503	0.220882	5.53036	0.445692	2.25857	0.715308	1.39932
0.171916	6.75951	0.0354411	2.23193	0.316693	2.84035	0.456116	2.06178	0.583867	1.99391	0.225399	5.59317	0.447834	2.33753	0.716636	1.45153
0.178184	6.6928	0.0361248	2.23524	0.319378	2.92184	0.458086	2.16698	0.585756	2.06195	0.229288	5.64303	0.450048	2.41496	0.718013	1.50336
0.184387	6.62082	0.0368692	2.2386	0.322138	3.0031	0.460154	2.27412	0.587709	2.12917	0.232529	5.6818	0.452334	2.49088	0.719437	1.55472
0.190521	6.5433	0.0378832	2.24263	0.324974	3.08468	0.462323	2.38308	0.589724	2.19557	0.235107	5.71085	0.454689	2.56528	0.72091	1.60558
0.19658	6.45988	0.0391681	2.24723	0.327886	3.16705	0.464595	2.4937	0.5918	2.26113	0.237011	5.73142	0.457114	2.63815	0.722429	1.65605
0.202558	6.37025	0.0407252	2.25204	0.330875	3.25065	0.46697	2.60587	0.593937	2.32582	0.238233	5.7443	0.459605	2.70954	0.723996	1.70606
0.20845	6.2742	0.0425558	2.25682	0.333943	3.3361	0.469451	2.71933	0.596134	2.38972	0.239994	5.76214	0.462163	2.77936	0.725608	1.75564
0.214249	6.17144	0.0446608	2.2612	0.337092	3.42386	0.472037	2.83391	0.59839	2.45277	0.241914	5.7808	0.464784	2.84768	0.727267	1.80469
0.21995	6.06173	0.0467693	2.26463	0.340323	3.51436	0.474731	2.94945	0.600705	2.51493	0.244536	5.80536	0.467469	2.91451	0.728971	1.85327
0.225545	5.94499	0.0488807	2.26727	0.34364	3.60806	0.477533	3.06569	0.603077	2.57628	0.247867	5.83471	0.470215	2.97984	0.73072	1.90137
0.231028	5.82124	0.0509941	2.2692	0.347046	3.70515	0.480444	3.18238	0.605505	2.63685	0.251918	5.86785	0.473022	3.0437	0.732514	1.94901
0.236392	5.69054	0.0531091	2.2705	0.350544	3.80586	0.483463	3.29931	0.60799	2.69655	0.256697	5.90369	0.475887	3.10609	0.734352	1.99616
0.241631	5.55308	0.055225	2.27137	0.354138	3.91039	0.486592	3.4162	0.61053	2.75546	0.262216	5.94096	0.478809	3.16708	0.736234	2.04279
0.24674	5.40919	0.0573415	2.27188	0.357831	4.01853	0.489829	3.53286	0.613124	2.81358	0.267767	5.97443	0.481788	3.22666	0.738159	2.08896
0.251711	5.25946	0.0594584	2.27202	0.361626	4.12998	0.493175	3.64899	0.615773	2.87085	0.273348	6.00409	0.484822	3.28488	0.740126	2.13463
0.25654	5.10452	0.0615752	2.27191	0.365019	4.22962	0.496628	3.76435	0.618474	2.92739	0.278955	6.0302	0.487909	3.34177	0.742136	2.17983
0.261223	4.94514	0.0636918	2.27156	0.367976	4.31612	0.500189	3.87877	0.621228	2.98312	0.284585	6.05292	0.491049	3.39731	0.744188	2.22453
0.265755	4.78232	0.065808	2.27106	0.370467	4.38858	0.503856	3.99197	0.624033	3.03812	0.290234	6.07245	0.49424	3.45165	0.746282	2.26874
0.270134	4.61715	0.0679237	2.27041	0.372466	4.44637	0.507628	4.10374	0.626889	3.09245	0.2959	6.08892	0.497481	3.5048	0.748416	2.31248
0.274358	4.45073	0.0700387	2.26968	0.373953	4.48895	0.511503	4.21389	0.629795	3.14602	0.30158	6.10239	0.500771	3.55675	0.750591	2.35573
0.278427	4.28422	0.072153	2.26883	0.374912	4.51637	0.51548	4.32229	0.632751	3.1989	0.307271	6.11304	0.504108	3.60755	0.752805	2.39849
0.282341	4.11885	0.0742664	2.2679	0.376301	4.5558	0.519557	4.42871	0.635756	3.25112	0.312971	6.12089	0.507493	3.65731	0.75506	2.44081
0.286102	3.9557	0.076379	2.267	0.377824	4.59864	0.523732	4.533	0.638809	3.30268	0.318677	6.1261	0.510923	3.70606	0.757354	2.48267
0.289712	3.79587	0.0784907	2.26603	0.379918	4.65706	0.528004	4.6351	0.64191	3.35365	0.324387	6.12874	0.514399	3.75383	0.759686	2.52405
0.293175	3.64028	0.0806015	2.26503	0.382604	4.73063	0.532369	4.73484	0.645058	3.40403	0.330097	6.12878	0.517918	3.80073	0.762057	2.565
0.296496	3.48971	0.0827113	2.26406	0.385909	4.81912	0.536827	4.83208	0.648253	3.45389	0.335807	6.12642	0.521481	3.84679	0.764466	2.60551
