Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
470  Points		492  Points		198  Points		137  Points		121  Points		366  Points		152  Points		120  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000777134	7.65934	0.000458467	0.545538	0.27951	0.093592	0.439677	0.0978194	0.559027	0.0871875	0.139783	0.360175	0.419266	0.0801275	0.698792	0.0840431
0.0079133	7.65837	0.000966742	0.640882	0.279597	0.165781	0.439768	0.133939	0.559108	0.130795	0.140118	0.561485	0.41934	0.134298	0.69887	0.115263
0.0150477	7.65553	0.00165268	0.826281	0.279819	0.30991	0.439926	0.206337	0.559271	0.217966	0.140829	0.960191	0.419516	0.242609	0.699007	0.17765
0.0221785	7.65094	0.00250643	1.0002	0.280175	0.453296	0.440152	0.279208	0.559515	0.305002	0.141907	1.34942	0.419792	0.350686	0.699201	0.239947
0.0293043	7.64462	0.00351645	1.16113	0.280664	0.595633	0.440447	0.352734	0.559839	0.391844	0.143343	1.72594	0.420169	0.458369	0.699454	0.302213
0.0364234	7.63645	0.00467007	1.30824	0.281285	0.736608	0.44081	0.426983	0.560245	0.478442	0.145123	2.0869	0.420646	0.565702	0.699764	0.364343
0.043534	7.62642	0.00595421	1.44117	0.282036	0.875881	0.441242	0.502165	0.560731	0.564772	0.147232	2.4303	0.421223	0.672557	0.700133	0.426346
0.0506344	7.61447	0.00735554	1.56012	0.282917	1.01322	0.441745	0.578482	0.561297	0.650788	0.149652	2.75486	0.4219	0.778747	0.700559	0.488243
0.0577228	7.60054	0.00886132	1.66558	0.283924	1.14836	0.44232	0.655968	0.561943	0.736395	0.152365	3.05981	0.422675	0.884193	0.701043	0.549928
0.0647972	7.58462	0.0104592	1.75822	0.285057	1.28103	0.442968	0.734843	0.562669	0.821548	0.155354	3.34488	0.423547	0.988883	0.701584	0.611408
0.0718559	7.56654	0.0121376	1.83905	0.286311	1.41101	0.44369	0.815249	0.563474	0.906233	0.158598	3.61026	0.424517	1.09272	0.702182	0.672698
0.0788966	7.54621	0.013886	1.90917	0.287686	1.5381	0.444487	0.897253	0.564358	0.990424	0.162081	3.85647	0.425583	1.19559	0.702837	0.733755
0.0859174	7.52357	0.0156951	1.96958	0.289177	1.66222	0.445361	0.98106	0.56532	1.07406	0.165784	4.08434	0.426745	1.2974	0.703549	0.794565
0.092916	7.49849	0.0175561	2.02131	0.290783	1.78323	0.446315	1.06679	0.566359	1.15712	0.169692	4.29472	0.428001	1.39811	0.704318	0.855101
0.09989	7.47083	0.0194616	2.06539	0.2925	1.90097	0.447349	1.15453	0.567476	1.23951	0.173787	4.48857	0.42935	1.49764	0.705143	0.915308
0.106837	7.44042	0.0214048	2.10279	0.294325	2.01544	0.448466	1.24432	0.568669	1.32123	0.178056	4.66709	0.430792	1.59586	0.706023	0.975224
0.113754	7.40712	0.0233799	2.13438	0.296256	2.12669	0.449668	1.33631	0.569938	1.40227	0.182484	4.83122	0.432324	1.69284	0.70696	1.03485
0.120639	7.3707	0.0253819	2.16085	0.298288	2.23471	0.450956	1.43064	0.571282	1.48255	0.187058	4.98194	0.433946	1.78843	0.707952	1.09412
0.127489	7.33098	0.0274064	2.18311	0.30042	2.33957	0.452334	1.5273	0.5727	1.5621	0.191767	5.12034	0.435657	1.88256	0.708999	1.15297
0.1343	7.28777	0.0291861	2.19948	0.302648	2.44148	0.453802	1.62628	0.574193	1.64086	0.196599	5.24729	0.437454	1.97523	0.7101	1.21148
0.141069	7.24078	0.0307128	2.21142	0.304969	2.54056	0.455364	1.72764	0.575758	1.71875	0.201545	5.36365	0.439337	2.0664	0.711256	1.26962
0.147792	7.18978	0.0319811	2.22005	0.307382	2.63706	0.457022	1.83149	0.577395	1.79588	0.206594	5.47022	0.441305	2.15601	0.712466	1.3273
0.154466	7.1345	0.0329872	2.22622	0.309883	2.73125	0.458777	1.93774	0.579104	1.87214	0.211738	5.56773	0.443355	2.24405	0.713729	1.38459
0.161087	7.07464	0.0337287	2.23038	0.312471	2.82347	0.460632	2.0463	0.580884	1.94752	0.216969	5.65692	0.445486	2.33046	0.715046	1.44145
0.167649	7.00984	0.034204	2.23284	0.315144	2.91416	0.46259	2.15716	0.582733	2.02205	0.222279	5.73838	0.447697	2.41519	0.716415	1.49782
0.174149	6.93979	0.034888	2.23619	0.317901	3.00369	0.464652	2.27026	0.584652	2.09567	0.227662	5.81276	0.449987	2.49829	0.717837	1.55373
0.180581	6.86422	0.0356327	2.23961	0.320741	3.09252	0.46682	2.3855	0.586639	2.16842	0.232406	5.87221	0.452353	2.57974	0.71931	1.60922
0.186939	6.78272	0.0366472	2.24382	0.323664	3.18119	0.469097	2.50268	0.588692	2.24023	0.236487	5.91909	0.454794	2.65945	0.720836	1.66418
0.193219	6.69496	0.0379329	2.24849	0.326669	3.2702	0.471484	2.62167	0.590813	2.31113	0.239886	5.95539	0.457308	2.7375	0.722412	1.71865
0.199415	6.60065	0.0394909	2.25337	0.329758	3.3601	0.473982	2.74233	0.592999	2.38107	0.242587	5.98257	0.459895	2.8139	0.724038	1.77266
0.205519	6.49949	0.0413226	2.25815	0.33293	3.45143	0.476594	2.8644	0.59525	2.45014	0.244581	6.00169	0.462552	2.88856	0.725715	1.8261
0.211526	6.39114	0.0434287	2.26255	0.336189	3.54473	0.47932	2.9877	0.597565	2.51832	0.24586	6.01357	0.465277	2.96155	0.727441	1.87901
0.217428	6.27551	0.0455386	2.26593	0.339536	3.6405	0.482161	3.11197	0.599942	2.58555	0.247704	6.03005	0.46807	3.0329	0.729216	1.93144
0.22322	6.1525	0.0476511	2.26843	0.342973	3.73912	0.485119	3.23696	0.602382	2.65188	0.249713	6.04729	0.470929	3.10259	0.73104	1.98335
0.228893	6.02199	0.0497655	2.27022	0.346503	3.84099	0.488193	3.36242	0.604884	2.71732	0.252455	6.06977	0.473851	3.17062	0.732912	2.03473
0.234441	5.88409	0.0518814	2.27145	0.35013	3.94628	0.491384	3.48804	0.607446	2.78184	0.255937	6.09654	0.476837	3.2371	0.734831	2.08555
0.239857	5.7391	0.0539981	2.27221	0.353857	4.05514	0.494692	3.61358	0.610068	2.84547	0.260167	6.12651	0.479883	3.30202	0.736798	2.13577
0.245135	5.58741	0.0561154	2.27255	0.357686	4.16754	0.498118	3.73876	0.612748	2.90828	0.265155	6.1585	0.48299	3.36536	0.738811	2.18554
0.250269	5.42954	0.0582328	2.27254	0.361622	4.28313	0.501659	3.86322	0.615487	2.97025	0.270909	6.19134	0.486154	3.42721	0.74087	2.23475
0.255252	5.26623	0.06035	2.27232	0.365667	4.40167	0.505316	3.98682	0.618283	3.03134	0.276692	6.22021	0.489376	3.48764	0.742975	2.28338
0.260082	5.09839	0.062467	2.27187	0.369824	4.52251	0.509088	4.10923	0.621135	3.09164	0.2825	6.24527	0.492653	3.54662	0.745125	2.33148
0.264753	4.927	0.0645834	2.27121	0.373539	4.62915	0.512973	4.23018	0.624044	3.15115	0.288329	6.26666	0.495985	3.60421	0.74732	2.37905
0.269263	4.75319	0.0666992	2.27048	0.376775	4.72069	0.516971	4.34947	0.627007	3.20989	0.294177	6.28453	0.499369	3.66051	0.749558	2.42606
0.27361	4.57827	0.0688142	2.26967	0.379498	4.79656	0.521078	4.46684	0.630025	3.2679	0.30004	6.29907	0.502806	3.71555	0.75184	2.47257
0.277794	4.40341	0.0709284	2.26876	0.381682	4.8564	0.525294	4.58213	0.633097	3.32519	0.305914	6.31044	0.506293	3.76937	0.754166	2.51855
0.281815	4.22991	0.0730418	2.26775	0.383306	4.90033	0.529616	4.69507	0.636221	3.38183	0.311798	6.31869	0.509829	3.82207	0.756534	2.56401
0.285676	4.05898	0.0751542	2.26674	0.384352	4.92838	0.534043	4.80561	0.639398	3.43783	0.317689	6.32391	0.513415	3.87365	0.758943	2.60894
0.289378	3.89166	0.0772656	2.26571	0.385867	4.96844	0.538571	4.91352	0.642627	3.49321	0.323582	6.32623	0.517048	3.92423	0.761395	2.65331
0.292927	3.72891	0.0793761	2.26469	0.387528	5.01188	0.543199	5.01866	0.645907	3.54802	0.329477	6.32578	0.520727	3.97389	0.763888	2.69723
0.296327	3.57158	0.0814856	2.26367	0.389809	5.0705	0.547923	5.12093	0.649239	3.60234	0.33537	6.32259	0.524452	4.02259	0.766421	2.74067
0.299583	3.42041	0.0835942	2.26264	0.392732	5.14352	0.552741	5.2202	0.65262	3.6562	0.341258	6.31663	0.528223	4.07049	0.768995	2.78362
0.3027	3.27582	0.0857018	2.26162	0.396322	5.23027	0.55765	5.31644	0.656051	3.70964	0.34714	6.30805	0.532037	4.11765	0.771608	2.82608
0.305687	3.13817	0.0878084	2.26059	0.40061	5.32932	0.562648	5.40952	0.659533	3.7627	0.353013	6.29688	0.535896	4.16414	0.774261	2.86809
0.308548	3.00769	0.0899141	2.25964	0.405627	5.43864	0.56773	5.49937	0.663063	3.81549	0.358874	6.28313	0.539797	4.21004	0.776952	2.90962
0.311291	2.88441	0.092019	2.25872	0.410744	5.54278	0.572895	5.58591	0.666642	3.86804	0.364721	6.2668	0.54374	4.25539	0.779682	2.95071
0.313923	2.76838	0.094123	2.25779	0.415955	5.64113	0.578139	5.66912	0.670271	3.92041	0.370551	6.24798	0.547726	4.30025	0.782451	2.99136
