Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
470  Points		492  Points		203  Points		143  Points		126  Points		368  Points		158  Points		126  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00449975	7.3628	0.000434938	0.522363	0.279534	0.151146	0.432654	0.0471729	0.559052	0.117438	0.139875	0.500976	0.419264	0.068811	0.698771	0.028947
0.0113596	7.36157	0.000921621	0.614611	0.279675	0.217006	0.432698	0.0801524	0.559161	0.157597	0.140342	0.686894	0.419328	0.118775	0.698798	0.0576021
0.0182172	7.35839	0.0015802	0.794383	0.279938	0.34845	0.432803	0.146205	0.559345	0.237866	0.141155	1.05466	0.419486	0.218718	0.698879	0.11493
0.0250712	7.35378	0.00240187	0.963791	0.280324	0.479135	0.43297	0.212539	0.559604	0.318055	0.142307	1.41269	0.419736	0.318481	0.699012	0.172236
0.0319202	7.34765	0.00337612	1.12133	0.280831	0.608743	0.433199	0.279362	0.559938	0.398014	0.143788	1.75831	0.420079	0.417957	0.6992	0.229501
0.0387627	7.33993	0.00449134	1.26627	0.281459	0.737075	0.433491	0.346724	0.560346	0.477732	0.145584	2.08941	0.420515	0.517081	0.69944	0.286681
0.0455973	7.33071	0.00573567	1.39816	0.282205	0.863807	0.433845	0.414796	0.560828	0.557261	0.147681	2.40429	0.421043	0.615793	0.699734	0.343767
0.0524227	7.31989	0.00709667	1.51693	0.283068	0.988731	0.434264	0.483779	0.561384	0.636412	0.150064	2.70197	0.421662	0.713974	0.700081	0.400736
0.0592371	7.30732	0.0085623	1.62307	0.284047	1.11165	0.434747	0.553703	0.562014	0.715245	0.152716	2.98189	0.422373	0.811533	0.70048	0.457545
0.0660391	7.29304	0.0101211	1.71714	0.28514	1.23232	0.435295	0.624703	0.562717	0.793737	0.15562	3.24391	0.423175	0.908432	0.700933	0.514254
0.0728269	7.27699	0.011762	1.79988	0.286343	1.35053	0.435911	0.696976	0.563493	0.871765	0.15876	3.48832	0.424066	1.0046	0.701439	0.570762
0.079599	7.25903	0.013475	1.87219	0.287656	1.46619	0.436594	0.770623	0.564342	0.949306	0.16212	3.71558	0.425046	1.09996	0.701997	0.62709
0.0863533	7.23907	0.0152506	1.93509	0.289075	1.57913	0.437347	0.845701	0.565262	1.02639	0.165684	3.92636	0.426115	1.19436	0.702607	0.683202
0.0930882	7.21702	0.0170808	1.98953	0.290599	1.68923	0.43817	0.922395	0.566254	1.10298	0.169437	4.12153	0.427272	1.28788	0.70327	0.739103
0.0998014	7.19278	0.0189579	2.03631	0.292223	1.79649	0.439066	1.00078	0.567317	1.17897	0.173364	4.30197	0.428515	1.38037	0.703984	0.794801
0.106491	7.16619	0.0208752	2.07634	0.293946	1.90077	0.440035	1.08095	0.568451	1.25435	0.177453	4.46852	0.429844	1.47175	0.704751	0.850167
0.113155	7.13711	0.0228269	2.11054	0.295765	2.00212	0.44108	1.16298	0.569655	1.32915	0.181691	4.62217	0.431258	1.56206	0.705569	0.905309
0.11979	7.10539	0.024808	2.1396	0.297677	2.10058	0.442202	1.24699	0.570928	1.4033	0.186066	4.76381	0.432755	1.65114	0.706438	0.960148
0.126395	7.07088	0.0268138	2.16411	0.299679	2.19621	0.443403	1.33306	0.572269	1.47676	0.190567	4.89431	0.434334	1.73899	0.707358	1.01467
0.132966	7.03336	0.0288406	2.18479	0.301769	2.28911	0.444686	1.42118	0.573679	1.54955	0.195186	5.01447	0.435995	1.82563	0.708328	1.06894
0.139501	6.99259	0.0306211	2.20018	0.303945	2.3794	0.446052	1.51144	0.575157	1.62161	0.199911	5.12499	0.437736	1.91087	0.70935	1.12284
0.145996	6.9484	0.0321481	2.21144	0.306203	2.46732	0.447502	1.60385	0.576701	1.69292	0.204736	5.22666	0.439556	1.99478	0.710421	1.17636
0.152448	6.90053	0.0334162	2.21967	0.308542	2.55316	0.44904	1.69843	0.578311	1.76353	0.209651	5.32013	0.441453	2.07735	0.711542	1.22957
0.158854	6.84873	0.0344221	2.22553	0.310961	2.63708	0.450667	1.79516	0.579987	1.83335	0.214649	5.40591	0.443427	2.15847	0.712712	1.28237
0.16521	6.79268	0.0351633	2.22954	0.313456	2.71946	0.452385	1.89406	0.581728	1.90239	0.219724	5.48476	0.445475	2.23818	0.713931	1.33481
0.171512	6.73213	0.0356384	2.23193	0.316028	2.80073	0.454197	1.99511	0.583532	1.97066	0.224204	5.54824	0.447598	2.31643	0.715199	1.38687
0.177755	6.66677	0.0363221	2.23514	0.318675	2.88122	0.456103	2.09812	0.5854	2.03807	0.228062	5.59857	0.449792	2.39318	0.716515	1.43847
0.183935	6.59626	0.0370665	2.2384	0.321397	2.96142	0.458106	2.20307	0.58733	2.10469	0.231278	5.63779	0.452057	2.46845	0.71788	1.48968
0.190046	6.52027	0.0380804	2.24238	0.324193	3.04177	0.460208	2.3099	0.589322	2.17055	0.233836	5.66724	0.454392	2.54224	0.719291	1.54047
0.196084	6.43854	0.0393651	2.24701	0.327065	3.12279	0.46241	2.41847	0.591374	2.23554	0.235725	5.68814	0.456794	2.61452	0.72075	1.59084
0.202044	6.35074	0.0409222	2.25189	0.330012	3.20499	0.464715	2.52861	0.593487	2.29969	0.236938	5.70108	0.459263	2.68534	0.722256	1.64075
0.207918	6.2565	0.0427526	2.25661	0.333037	3.2889	0.467122	2.64011	0.59566	2.36302	0.238686	5.71917	0.461798	2.7546	0.723807	1.69019
0.213702	6.15569	0.0448573	2.26099	0.336141	3.37497	0.469634	2.75289	0.597891	2.42551	0.240592	5.73825	0.464396	2.82238	0.725405	1.73918
0.219389	6.04812	0.0469657	2.26443	0.339326	3.4637	0.472252	2.86667	0.600179	2.48723	0.243195	5.76301	0.467057	2.88872	0.727048	1.78773
0.224972	5.93354	0.0490768	2.26706	0.342595	3.55553	0.474976	2.98123	0.602525	2.5481	0.246502	5.79281	0.469779	2.95358	0.728736	1.83584
0.230445	5.81197	0.0511901	2.269	0.345951	3.65071	0.477807	3.09639	0.604927	2.6081	0.250523	5.82656	0.472561	3.01694	0.730469	1.88341
0.235802	5.68352	0.0533049	2.27037	0.349398	3.74952	0.480746	3.21193	0.607385	2.66732	0.255269	5.86299	0.475401	3.07891	0.732246	1.93051
0.241036	5.54829	0.0554207	2.27128	0.352938	3.85208	0.483792	3.32758	0.609898	2.72576	0.26075	5.90102	0.478298	3.13951	0.734066	1.97717
0.246141	5.40666	0.0575371	2.27173	0.356576	3.95832	0.486946	3.44309	0.612464	2.78339	0.266265	5.93524	0.481251	3.19866	0.73593	2.02333
0.251111	5.25911	0.0596538	2.27192	0.360314	4.06804	0.490208	3.55823	0.615084	2.84022	0.27181	5.96568	0.484258	3.25646	0.737837	2.069
0.25594	5.10625	0.0617706	2.27183	0.363656	4.1663	0.493577	3.67273	0.617757	2.89629	0.277382	5.99258	0.487319	3.31297	0.739786	2.11419
0.260626	4.94885	0.0638871	2.27149	0.366569	4.25177	0.497052	3.78644	0.620481	2.95161	0.282977	6.0161	0.490432	3.36818	0.741776	2.15894
0.265162	4.78786	0.0660033	2.27103	0.369023	4.32339	0.500632	3.89909	0.623257	3.00614	0.288592	6.03643	0.493595	3.42215	0.743808	2.20318
0.269547	4.6243	0.0681189	2.2704	0.370992	4.38055	0.504317	4.01042	0.626083	3.05997	0.294225	6.0537	0.496809	3.47493	0.745882	2.2469
0.273779	4.45927	0.0702339	2.26968	0.372457	4.42291	0.508105	4.1203	0.628959	3.11308	0.299872	6.06801	0.50007	3.52657	0.747995	2.29018
0.277857	4.29399	0.0723482	2.26884	0.373402	4.45011	0.511995	4.2285	0.631884	3.16553	0.305532	6.07949	0.50338	3.57707	0.750149	2.33302
0.28178	4.12963	0.0744617	2.26795	0.37477	4.4893	0.515985	4.33489	0.634857	3.21732	0.311201	6.08823	0.506736	3.62648	0.752343	2.3754
0.285552	3.96723	0.0765743	2.26703	0.376271	4.53196	0.520073	4.43934	0.637879	3.2684	0.316877	6.09432	0.510138	3.67493	0.754575	2.41725
0.289173	3.8079	0.078686	2.26605	0.378335	4.59003	0.524257	4.5416	0.640948	3.31891	0.322557	6.09784	0.513584	3.72239	0.756847	2.45869
0.292647	3.65264	0.0807968	2.26509	0.380983	4.66348	0.528535	4.64161	0.644063	3.36882	0.328239	6.09887	0.517074	3.76896	0.759157	2.49968
0.295979	3.50223	0.0829068	2.26409	0.384241	4.75187	0.532906	4.73932	0.647225	3.41818	0.333921	6.09741	0.520607	3.81472	0.761505	2.5402
0.299173	3.35733	0.0850157	2.26312	0.388141	4.85459	0.537367	4.83453	0.650433	3.46701	0.339601	6.0936	0.524182	3.85965	0.76389	2.58037
0.302235	3.21849	0.0871238	2.26216	0.392719	4.97039	0.541915	4.92726	0.653685	3.5153	0.345276	6.08745	0.527799	3.90389	0.766313	2.62007
0.305171	3.08613	0.089231	2.26116	0.397403	5.08318	0.546548	5.01742	0.656983	3.56319	0.350944	6.07891	0.531457	3.94747	0.768773	2.65932
0.307986	2.96042	0.0913373	2.26019	0.402191	5.19205	0.551264	5.10494	0.660325	3.61063	0.356604	6.06813	0.535155	3.9904	0.771268	2.69819
0.310687	2.84148	0.0934426	2.2593	0.407078	5.29629	0.55606	5.18976	0.663711	3.65767	0.362252	6.05508	0.538892	4.03281	0.7738	2.73668
0.313281	2.72944	0.0955472	2.25838	0.41206	5.39533	0.560935	5.27186	0.667141	3.70444	0.367887	6.03977	0.542669	4.07479	0.776368	2.77477
0.315773	2.62409	0.0976509	2.25748	0.417132	5.48868	0.565884	5.35124	0.670614	3.75089	0.373506	6.02223	0.546485	4.11634	0.778971	2.8125
0.31817	2.52531	0.0997538	2.25663	0.422287	5.57593	0.570906	5.42784	0.67413	3.79705	0.379108	6.00247	0.55034	4.15754	0.781609	2.84988
0.320479	2.43291	0.101856	2.2558	0.427522	5.65695	0.575998	5.50164	0.677689	3.8431	0.384691	5.98047	0.554232	4.19842	0.784281	2.88691
0.322704	2.34662	0.103957	2.25498	0.432829	5.73162	0.581158	5.5727	0.681291	3.88904	0.390252	5.95625	0.557655	4.23381	0.786988	2.92361
0.324851	2.26618	0.106058	2.25421	0.438202	5.79991	0.586382	5.64092	0.684936	3.93485	0.39579	5.92985	0.560596	4.26395	0.789729	2.95996
0.326927	2.19129	0.108158	2.25345	0.443636	5.86195	0.591669	5.70631	0.688623	3.98071	0.401302	5.90124	0.563044	4.28881	0.792504	2.99597
0.328935	2.12165	0.110257	2.25271	0.449125	5.91791	0.597015	5.7689	0.692354	4.02664	0.406786	5.87042	0.564989	4.30828	0.795312	3.03172
