Sym0		Asym0		Sym1		Sym2		Sym3		Asym2		Asym3		Asym4	
469  Points		492  Points		197  Points		137  Points		119  Points		365  Points		151  Points		119  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00701862	7.7285	0.000375255	0.204604	0.279513	1184.35	0.441328	1098.77	0.559044	743.491	0.139816	264.878	0.419266	1853.88	0.69879	946.568
0.0142176	7.72762	0.000847645	0.306479	0.279616	239.459	0.441392	331.039	0.559152	332.115	0.140226	96.0754	0.419342	362.173	0.698867	418.5
0.0214133	7.72613	0.00150104	0.405965	0.279857	133.304	0.441524	194.929	0.559343	213.873	0.141017	58.9723	0.419522	200.772	0.699003	268.679
0.0286039	7.72402	0.00232577	0.502419	0.280235	92.4535	0.441726	138.18	0.559617	157.772	0.14218	42.7874	0.419803	138.951	0.699198	197.887
0.0357876	7.72129	0.00331031	0.59529	0.280748	70.8462	0.441996	107.061	0.559973	125.03	0.143704	33.7758	0.420188	106.298	0.699452	156.652
0.0429628	7.71793	0.00444195	0.684163	0.281396	57.4925	0.442337	87.4161	0.560412	103.581	0.145574	28.0688	0.420674	86.122	0.699766	129.665
0.0501276	7.71394	0.00570729	0.768738	0.282177	48.4327	0.442748	73.892	0.560932	88.446	0.147775	24.154	0.421262	72.4276	0.700138	110.634
0.0572802	7.70929	0.00709304	0.848863	0.28309	41.8904	0.443231	64.0181	0.561534	77.1997	0.150288	21.3183	0.421951	62.5296	0.700569	96.4958
0.0644185	7.70399	0.00858586	0.924441	0.284131	36.9502	0.443787	56.4958	0.562218	68.5174	0.153095	19.1815	0.422741	55.0464	0.701059	85.5806
0.0715406	7.698	0.0101731	0.995482	0.2853	33.0926	0.444416	50.577	0.562982	61.6145	0.156178	17.5223	0.42363	49.194	0.701608	76.9012
0.0786444	7.69131	0.0118432	1.06207	0.286593	30.0004	0.445121	45.8009	0.563827	55.997	0.159516	16.2031	0.424618	44.4947	0.702214	69.836
0.0857277	7.6839	0.013585	1.12434	0.288008	27.4695	0.445902	41.8675	0.564752	51.3384	0.163092	15.134	0.425704	40.6408	0.702879	63.9744
0.0927882	7.67575	0.0153889	1.18245	0.289542	25.362	0.446761	38.5738	0.565756	47.414	0.166887	14.2539	0.426887	37.4249	0.703602	59.0341
0.0998234	7.66682	0.017246	1.23662	0.291192	23.582	0.447701	35.7769	0.566839	44.0641	0.170886	13.5196	0.428166	34.7025	0.704382	54.8146
0.106831	7.65709	0.0191486	1.28706	0.292955	22.0603	0.448722	33.3737	0.568	41.1724	0.175071	12.8998	0.42954	32.3695	0.70522	51.1698
