Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		492  Points		474  Points		212  Points		392  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00803501	9.32161	0.00010211	0.117435	0.00313483	9.32181	0.27952	855.587	0.139758	1290.68
0.0167182	9.32067	0.00043563	0.241856	0.0118192	9.32128	0.279683	222.254	0.140099	134.714
0.0253976	9.31896	0.000993549	0.363552	0.020501	9.31999	0.280037	127.865	0.140989	71.5074
0.0340712	9.31654	0.00176361	0.481258	0.0291781	9.31799	0.280579	89.8776	0.142416	49.0519
0.0427369	9.31339	0.00273005	0.593969	0.0378486	9.31527	0.281305	69.3984	0.14436	37.6422
0.0513926	9.3095	0.00387468	0.700921	0.0465102	9.31179	0.282212	56.6102	0.146798	30.7963
0.060036	9.30482	0.00517821	0.801622	0.0551609	9.30756	0.283292	47.8787	0.149702	26.2707
0.0686646	9.29931	0.00662104	0.895781	0.0637981	9.30251	0.28454	41.5474	0.153042	23.0827
0.0772757	9.29294	0.0081843	0.983327	0.0724194	9.29663	0.285946	36.7528	0.156784	20.7336
0.0858665	9.28565	0.00985026	1.06435	0.081022	9.28987	0.287503	33.001	0.160899	18.9437
0.0944338	9.27739	0.0116031	1.13907	0.089603	9.28217	0.289199	29.9886	0.165354	17.5438
0.102974	9.26809	0.0134283	1.20778	0.098159	9.27347	0.291025	27.5192	0.170121	16.4258
0.111484	9.25766	0.0153134	1.27084	0.106686	9.26369	0.292969	25.46	0.17517	15.5174
0.119958	9.24603	0.0172478	1.32864	0.115181	9.25275	0.295019	23.7178	0.180477	14.7686
0.128392	9.23307	0.0192223	1.38158	0.123639	9.24055	0.297164	22.2255	0.186017	14.1436
0.136781	9.21866	0.0212293	1.43007	0.132054	9.22697	0.299392	20.9334	0.191767	13.6162
0.145118	9.20266	0.0229995	1.46898	0.140421	9.21189	0.301694	19.8042	0.197708	13.167
0.153395	9.18492	0.0245215	1.49988	0.148733	9.19516	0.304059	18.8091	0.203821	12.7811
0.161606	9.16522	0.0257876	1.52397	0.156982	9.17658	0.30648	17.9257	0.21009	12.447
