Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		209  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000675657	9.51868	0.000277817	0.512247	0.00567657	9.51764	0.279534	0.216602	0.13994	0.80384
0.00954416	9.5175	0.000755075	0.631134	0.0145441	9.51577	0.279735	0.324298	0.140689	1.10595
0.0184105	9.51394	0.00145387	0.860719	0.0234082	9.51094	0.280138	0.538255	0.142001	1.70043
0.0272724	9.50808	0.00235893	1.07233	0.0322667	9.50378	0.280738	0.74864	0.143858	2.27217
0.0361277	9.49988	0.00345204	1.26345	0.0411174	9.49415	0.281533	0.954004	0.146235	2.81543
0.0449743	9.48919	0.00471323	1.43292	0.049958	9.48198	0.282516	1.15306	0.149104	3.32612
0.0538098	9.47586	0.00612212	1.58069	0.058786	9.46711	0.283682	1.34449	0.152433	3.80176
0.0626316	9.45974	0.00765868	1.70771	0.0675989	9.44936	0.285021	1.52696	0.156188	4.24139
0.071437	9.44062	0.00930426	1.81549	0.0763939	9.42846	0.286527	1.69934	0.160336	4.64523
0.0802231	9.41827	0.0110416	1.90587	0.0851678	9.40407	0.288188	1.86056	0.164844	5.01433
0.0889869	9.39232	0.0128556	1.98088	0.0939173	9.37595	0.289994	2.0097	0.16968	5.35029
0.0977247	9.3624	0.0147328	2.04256	0.102639	9.34366	0.291933	2.14611	0.174814	5.65519
0.106433	9.32812	0.0166617	2.09289	0.111328	9.30663	0.293993	2.26932	0.180218	5.93129
0.115107	9.28886	0.0186327	2.13357	0.119981	9.26434	0.296161	2.37919	0.185866	6.18086
0.123741	9.24409	0.0206374	2.16631	0.128591	9.21611	0.298426	2.47605	0.191735	6.40609
0.132332	9.19301	0.0224066	2.18946	0.137154	9.16108	0.300775	2.56056	0.197803	6.60912
0.140872	9.13473	0.0239281	2.20577	0.145662	9.09835	0.303198	2.63407	0.204051	6.79201
0.149354	9.06826	0.025194	2.21722	0.154108	9.02673	0.305684	2.69855	0.210459	6.95652
0.157769	8.99237	0.0261993	2.22497	0.162482	8.94493	0.308226	2.75654	0.217013	7.10435
0.16611	8.90571	0.0269405	2.23025	0.170776	8.85142	0.31082	2.81114	0.223698	7.23696
0.174364	8.80651	0.0274158	2.2333	0.178976	8.74438	0.313464	2.86621	0.230499	7.35579
0.18252	8.69293	0.0281001	2.23721	0.18707	8.62177	0.316161	2.92602	0.237404	7.46203
0.190562	8.56289	0.0288453	2.24128	0.195042	8.48138	0.318917	2.9952	0.244403	7.55668
0.198476	8.41391	0.0298607	2.24614	0.202874	8.32056	0.321742	3.07869	0.251485	7.64072
0.206241	8.24339	0.0311479	2.25135	0.210546	8.13669	0.324653	3.18144	0.258641	7.71498
0.213836	8.04861	0.032708	2.25652	0.218036	7.92709	0.32767	3.30813	0.265861	7.78022
0.221239	7.82692	0.0345423	2.26128	0.225317	7.68916	0.330818	3.46308	0.273139	7.83703
0.228421	7.57603	0.0366513	2.26527	0.232364	7.421	0.334124	3.64978	0.280465	7.88597
0.235356	7.29427	0.0387634	2.26803	0.239146	7.12156	0.337619	3.87048	0.287833	7.92752
0.242013	6.98117	0.0408775	2.26978	0.245634	6.79118	0.341336	4.12576	0.295237	7.96207
0.248364	6.6379	0.0429929	2.27072	0.2518	6.43218	0.345307	4.41403	0.30267	7.98994
0.254382	6.26769	0.0451088	2.27109	0.25762	6.04905	0.349561	4.73136	0.310125	8.0114
0.260043	5.87605	0.0472248	2.27098	0.263072	5.64848	0.354123	5.07137	0.317598	8.0267
0.265331	5.47049	0.0493405	2.27048	0.268145	5.23903	0.359011	5.42562	0.325082	8.03599
0.270237	5.06006	0.0514556	2.26972	0.272834	4.83016	0.364233	5.78445	0.332572	8.03941
0.27476	4.65442	0.0535699	2.26879	0.277145	4.43128	0.369789	6.1381	0.340063	8.03694
0.27891	4.26267	0.0556832	2.2677	0.281092	4.05078	0.375671	6.47772	0.347548	8.0287
0.282703	3.89232	0.0577955	2.26654	0.284694	3.69511	0.38186	6.79618	0.355023	8.01473
0.286163	3.5489	0.0599067	2.26533	0.287977	3.36785	0.388335	7.08848	0.362483	7.99483
0.289316	3.2358	0.0620167	2.26411	0.290601	3.10743	0.395069	7.35193	0.369921	7.96904
0.292193	2.95415	0.0641256	2.26287	0.292678	2.90443	0.402034	7.5857	0.377332	7.93721
0.294821	2.7035	0.0662333	2.2616	0.294294	2.74953	0.409204	7.79039	0.384711	7.89913
0.29723	2.48237	0.0683398	2.26037	0.295512	2.63516	0.416551	7.96765	0.392051	7.85476
0.299447	2.28846	0.0704453	2.25921	0.296375	2.55551	0.42405	8.11959	0.399347	7.8038
0.301495	2.11913	0.0725496	2.25804	0.296914	2.50655	0.431681	8.24856	0.406593	7.74605
0.303395	1.97163	0.0746529	2.25695	0.297671	2.43902	0.439421	8.35703	0.413781	7.6813
0.305168	1.8434	0.0767552	2.25589	0.298471	2.36909	0.447253	8.44725	0.420906	7.6093
0.30683	1.73204	0.0788565	2.25488	0.299522	2.27921	0.455161	8.52126	0.42796	7.52982
0.308396	1.63529	0.0809569	2.2539	0.300795	2.17375	0.463131	8.58088	0.434937	7.44265
0.309878	1.5513	0.0830564	2.25297	0.302257	2.05755	0.471151	8.62777	0.441829	7.34763
0.311287	1.47837	0.0851551	2.2521	0.303875	1.9356	0.479208	8.66324	0.448629	7.24452
0.312632	1.415	0.0872529	2.25123	0.305617	1.81248	0.487294	8.68848	0.455328	7.13322
0.313923	1.35994	0.08935	2.25046	0.307252	1.70519	0.495398	8.70446	0.461921	7.01376
0.315167	1.31209	0.0914464	2.24972	0.308795	1.61199	0.503514	8.71204	0.468398	6.88616
0.316368	1.27052	0.0935421	2.24897	0.310256	1.53107	0.511632	8.71188	0.474752	6.75056
0.317534	1.23447	0.0956371	2.24831	0.311648	1.46077	0.519747	8.70454	0.480977	6.60718
0.318669	1.20324	0.0977316	2.24765	0.312978	1.39969	0.527852	8.69051	0.487064	6.45642
0.319776	1.17623	0.0998254	2.24703	0.314256	1.34663	0.535941	8.67022	0.493007	6.29883
0.32086	1.1529	0.101919	2.24649	0.315487	1.30054	0.544008	8.64399	0.498801	6.13503
0.321924	1.13283	0.104011	2.24594	0.316679	1.26054	0.552048	8.61212	0.504439	5.96579
0.322971	1.11567	0.106104	2.2454	0.317836	1.22582	0.560056	8.57488	0.509918	5.79196
0.324003	1.10106	0.108196	2.24491	0.318963	1.19572	0.568027	8.53242	0.515232	5.61457
0.325023	1.0887	0.110287	2.24441	0.320064	1.16972	0.575955	8.48491	0.52038	5.43463
0.326032	1.07839	0.112378	2.24398	0.321143	1.1473	0.583837	8.4326	0.525359	5.25325
0.327032	1.06986	0.114468	2.24358	0.322202	1.12804	0.591668	8.37559	0.530169	5.07153
0.328026	1.06291	0.116558	2.2432	0.323245	1.1116	0.599444	8.314	0.534809	4.89055
0.329013	1.05743	0.118648	2.24279	0.324274	1.09759	0.607161	8.24804	0.539282	4.71132
0.329996	1.05321	0.120738	2.2424	0.32529	1.08579	0.614814	8.17777	0.543588	4.53479
0.330976	1.05019	0.122827	2.24209	0.326297	1.07593	0.622399	8.10331	0.547732	4.36184
0.331953	1.04818	0.124915	2.24176	0.327295	1.06786	0.629913	8.02477	0.551716	4.19325
0.332929	1.04709	0.127004	2.24144	0.328287	1.06136	0.637352	7.94232	0.555545	4.02959
0.333904	1.04688	0.129092	2.24114	0.329273	1.05621	0.644713	7.85602	0.559225	3.87139
0.334879	1.04742	0.13118	2.24084	0.330255	1.05228	0.651991	7.76602	0.562759	3.71889
