Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		474  Points		214  Points		392  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00813235	9.25366	0.000499296	0.257858	0.00271191	9.25385	0.279517	1007.56	0.139755	2541.91
0.0167521	9.25265	0.00108471	0.378207	0.011333	9.25332	0.279667	231.299	0.14006	141.952
0.0253682	9.25099	0.00187899	0.494509	0.0199517	9.25211	0.280003	130.793	0.140907	73.4516
0.0339786	9.24862	0.00286626	0.605794	0.0285659	9.25019	0.280524	91.3015	0.142285	49.9233
0.0425814	9.24556	0.00402835	0.711332	0.0371738	9.24758	0.281227	70.2329	0.144174	38.1235
0.0511744	9.24176	0.00534614	0.81066	0.0457732	9.24424	0.282106	57.1539	0.146553	31.0924
0.0597554	9.23719	0.00680038	0.903526	0.0543619	9.24016	0.283156	48.2576	0.149393	26.4639
0.068322	9.23184	0.00837261	0.989883	0.0629379	9.23531	0.28437	41.8235	0.152665	23.2125
0.0768716	9.22564	0.0100456	1.06983	0.0714985	9.22964	0.28574	36.9603	0.156338	20.8214
0.0854014	9.21856	0.0118035	1.14357	0.0800411	9.22312	0.287257	33.1603	0.160382	19.0021
0.0939084	9.21052	0.0136325	1.21142	0.0885628	9.21569	0.288912	30.1127	0.164765	17.5807
0.102389	9.20149	0.0155203	1.27372	0.0970605	9.20729	0.290694	27.6166	0.169458	16.4464
0.11084	9.19136	0.0174566	1.33087	0.105531	9.19785	0.292592	25.5366	0.174434	15.5255
0.119257	9.18005	0.0194323	1.38324	0.113969	9.1873	0.294595	23.7779	0.179666	14.7667
0.127635	9.16747	0.0214399	1.43123	0.122372	9.17554	0.296691	22.2722	0.185132	14.1336
0.135968	9.15349	0.0232106	1.46977	0.130734	9.16245	0.29887	20.9691	0.190809	13.5996
0.144251	9.13797	0.0247327	1.5004	0.13905	9.14791	0.30112	19.8307	0.196676	13.1449
0.152477	9.12075	0.0259988	1.52428	0.147313	9.13178	0.303433	18.8278	0.202716	12.7544
0.160638	9.10166	0.0270041	1.5423	0.155516	9.11389	0.305801	17.9377	0.208912	12.4164
0.168725	9.08049	0.0277453	1.55508	0.16365	9.09405	0.308218	17.1426	0.215248	12.1218
0.176726	9.05699	0.0282205	1.56306	0.171706	9.07204	0.310682	16.4284	0.221711	11.8633
0.184631	9.03089	0.0289047	1.57426	0.179673	9.04762	0.313194	15.7836	0.228288	11.6351
0.192426	9.00189	0.0296497	1.58609	0.187539	9.02048	0.315756	15.1991	0.234967	11.4327
0.200093	8.96964	0.0306649	1.60163	0.195288	8.99032	0.318378	14.6675	0.241738	11.252
0.207616	8.93375	0.0319515	1.62039	0.202904	8.95676	0.321071	14.1828	0.248591	11.0901
0.214974	8.8938	0.0335112	1.64186	0.210368	8.91942	0.32385	13.7401	0.255517	10.9442
0.222144	8.84932	0.0353449	1.66545	0.217659	8.87783	0.326737	13.3354	0.262508	10.8121
0.2291	8.79984	0.0374532	1.69058	0.224753	8.83156	0.329754	12.9655	0.269556	10.6921
0.235818	8.7449	0.0395647	1.71381	0.231624	8.78011	0.33293	12.6278	0.276654	10.5826
0.242267	8.68405	0.0416783	1.73533	0.238245	8.72302	0.336292	12.3199	0.283795	10.4821
0.248422	8.6169	0.0437932	1.7553	0.244588	8.65986	0.339872	12.0401	0.290973	10.3897
0.254257	8.5432	0.0459089	1.77385	0.250627	8.59031	0.3437	11.7867	0.298181	10.3043
0.259751	8.46284	0.0480247	1.79113	0.256338	8.51414	0.347804	11.5582	0.305415	10.2251
0.264887	8.37593	0.0501403	1.80723	0.2617	8.43133	0.352207	11.3529	0.312668	10.1513
0.269657	8.28276	0.0522554	1.82227	0.266701	8.34204	0.356924	11.1696	0.319936	10.0823
0.274062	8.18386	0.0543699	1.83634	0.271335	8.24667	0.361966	11.0064	0.327213	10.0174
0.27811	8.07994	0.0564834	1.84953	0.275606	8.14582	0.367331	10.8618	0.334494	9.95636
0.281817	7.97186	0.0585959	1.8619	0.279526	8.04025	0.373011	10.7341	0.341774	9.89854
0.285205	7.86052	0.0607075	1.87353	0.283111	7.93085	0.378991	10.6214	0.349048	9.8436
0.288299	7.74686	0.0628179	1.88447	0.285982	7.83311	0.38525	10.5221	0.356311	9.79116
0.291126	7.63177	0.0649271	1.89479	0.288256	7.74851	0.391762	10.4344	0.363558	9.74092
