Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		208  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000335864	9.52603	0.000272668	0.50897	0.0053894	9.52498	0.279524	0.1932	0.13991	0.762393
0.00921122	9.52486	0.000746873	0.628065	0.0142638	9.52316	0.279704	0.301318	0.14062	1.06548
0.0180844	9.52135	0.001443	0.858057	0.0231348	9.51834	0.280085	0.516175	0.141895	1.66215
0.0269532	9.51557	0.00234577	1.07004	0.0320002	9.51121	0.280666	0.727627	0.143718	2.23645
0.0358156	9.50739	0.0034369	1.26154	0.0408578	9.50163	0.281441	0.93432	0.146063	2.78255
0.0446692	9.49674	0.0046965	1.43132	0.0497054	9.4895	0.282407	1.13479	0.148903	3.2962
0.0535117	9.48348	0.00610402	1.57944	0.0585405	9.47468	0.283556	1.32773	0.152205	3.77486
0.0623406	9.46738	0.00763962	1.70678	0.0673604	9.45691	0.284881	1.51189	0.155937	4.21751
0.0711532	9.44828	0.00928442	1.81476	0.0761624	9.43596	0.286373	1.68612	0.160064	4.62417
0.0799465	9.42591	0.0110212	1.90533	0.0849433	9.41162	0.288023	1.84935	0.164553	4.9959
0.0887173	9.39999	0.0128348	1.98048	0.0936999	9.38353	0.289819	2.00062	0.169373	5.33442
0.0974623	9.37011	0.0147116	2.0423	0.102428	9.35114	0.291751	2.13925	0.174493	5.64165
0.106177	9.33586	0.0166404	2.0927	0.111125	9.31414	0.293805	2.26467	0.179886	5.91978
0.114859	9.29663	0.0186111	2.13344	0.119784	9.27184	0.29597	2.3768	0.185524	6.17122
0.123501	9.25181	0.0206158	2.16629	0.128402	9.22356	0.298234	2.47587	0.191385	6.39818
0.132098	9.20076	0.022385	2.18945	0.136971	9.16855	0.300584	2.56247	0.197446	6.60279
0.140645	9.14253	0.0239065	2.20574	0.145486	9.10576	0.303009	2.63797	0.203689	6.78701
0.149134	9.07609	0.0251724	2.2172	0.153939	9.03415	0.3055	2.70414	0.210093	6.95271
0.157558	9.00028	0.0261777	2.22509	0.162321	8.9524	0.308048	2.7634	0.216644	7.10167
0.165905	8.91362	0.026919	2.23014	0.170621	8.85891	0.310649	2.81893	0.223326	7.23531
0.174167	8.81456	0.0273942	2.2332	0.178828	8.75191	0.313301	2.87441	0.230126	7.35501
0.18233	8.70119	0.0280786	2.23732	0.186929	8.62939	0.316005	2.93401	0.237032	7.46199
0.190381	8.57134	0.0288237	2.24124	0.194908	8.48909	0.318768	3.00237	0.244031	7.55736
0.198302	8.4226	0.0298391	2.24613	0.202748	8.32852	0.3216	3.0844	0.251114	7.64204
0.206075	8.25243	0.0311263	2.25139	0.210427	8.14495	0.324515	3.18503	0.258271	7.71686
0.21368	8.05813	0.0326865	2.25653	0.217925	7.93563	0.327535	3.30908	0.265494	7.78263
0.221091	7.83696	0.0345208	2.26129	0.225215	7.69819	0.330681	3.46081	0.272773	7.83989
0.228283	7.58673	0.0366298	2.26531	0.232269	7.4306	0.333983	3.64384	0.280102	7.88925
0.235228	7.30578	0.038742	2.26808	0.239061	7.13177	0.337471	3.86057	0.287474	7.93119
0.241897	6.99349	0.0408561	2.2698	0.245559	6.8021	0.341177	4.11173	0.294881	7.96608
0.24826	6.65112	0.0429715	2.27077	0.251736	6.44386	0.345133	4.39609	0.302318	7.99425
0.25429	6.28183	0.0450875	2.27111	0.257566	6.0615	0.349369	4.70984	0.309778	8.01603
0.259965	5.89099	0.0472034	2.27095	0.263031	5.66161	0.353909	5.04687	0.317255	8.03161
0.265267	5.48608	0.0493191	2.27047	0.268116	5.25266	0.358773	5.39904	0.324744	8.04116
0.270188	5.07609	0.0514342	2.26975	0.272818	4.84409	0.36397	5.75685	0.332239	8.0448
0.274726	4.67066	0.0535485	2.2688	0.277142	4.44532	0.3695	6.11044	0.339734	8.04256
0.278891	4.27875	0.0556619	2.26771	0.281102	4.06467	0.375356	6.45083	0.347225	8.03456
0.282699	3.90801	0.0577742	2.26658	0.284716	3.70862	0.381521	6.77082	0.354706	8.02076
0.286173	3.56401	0.0598854	2.26535	0.288012	3.38075	0.387973	7.06524	0.362171	8.00109
0.28934	3.25005	0.0619954	2.26408	0.290646	3.11974	0.394686	7.33108	0.369615	7.9755
0.292229	2.96749	0.0641043	2.26282	0.292732	2.91618	0.401633	7.56738	0.377032	7.94387
0.29487	2.7159	0.0662119	2.2616	0.294355	2.76076	0.408787	7.77462	0.384417	7.90604
0.29729	2.49377	0.0683185	2.26041	0.295577	2.64597	0.41612	7.95421	0.391764	7.86187
0.299517	2.29889	0.0704239	2.25919	0.296444	2.56612	0.423609	8.10831	0.399067	7.81111
0.301574	2.12863	0.0725283	2.25803	0.296985	2.51708	0.431229	8.23933	0.40632	7.7536
0.303483	1.9803	0.0746315	2.25694	0.297745	2.44919	0.438962	8.34963	0.413515	7.68912
0.305264	1.85129	0.0767338	2.25588	0.298548	2.37883	0.446788	8.44138	0.420647	7.61736
0.306933	1.73917	0.0788351	2.25488	0.299604	2.28864	0.454691	8.51679	0.427709	7.53814
0.308505	1.64178	0.0809355	2.2539	0.300882	2.18267	0.462658	8.57766	0.434694	7.45127
0.309992	1.55717	0.083035	2.25297	0.30235	2.06588	0.470675	8.62557	0.441594	7.35654
0.311406	1.48368	0.0851337	2.2521	0.303975	1.94332	0.478731	8.66199	0.448402	7.25375
0.312757	1.41981	0.0872316	2.25123	0.305724	1.81951	0.486816	8.68804	0.45511	7.14279
0.314052	1.36431	0.0893286	2.25043	0.307365	1.71157	0.49492	8.70476	0.461712	7.02369
0.315299	1.31606	0.091425	2.24969	0.308913	1.61779	0.503036	8.71292	0.468198	6.89646
0.316504	1.27413	0.0935207	2.249	0.31038	1.53634	0.511156	8.71328	0.474563	6.76117
0.317673	1.23774	0.0956157	2.24832	0.311776	1.46558	0.519272	8.70645	0.480797	6.61818
0.318811	1.20619	0.0977102	2.24765	0.313111	1.40409	0.527379	8.69287	0.486895	6.46784
0.319921	1.17891	0.099804	2.24703	0.314392	1.35064	0.53547	8.67296	0.492849	6.31057
0.321007	1.15532	0.101897	2.24646	0.315628	1.30417	0.54354	8.64713	0.498654	6.14713
0.322074	1.13503	0.10399	2.24595	0.316822	1.2638	0.551583	8.61561	0.504304	5.97823
