Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		474  Points		214  Points		392  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00813235	9.2517	0.000499296	0.628328	0.00271191	9.25315	0.279517	0.160763	0.139755	0.327563
0.0167521	9.24973	0.00108471	0.740424	0.011333	9.25184	0.279667	0.260989	0.14006	0.618335
0.0253682	9.24471	0.00187899	0.956082	0.0199517	9.24813	0.280003	0.460301	0.140907	1.19366
0.0339786	9.23758	0.00286626	1.15346	0.0285659	9.24233	0.280524	0.656628	0.142285	1.75309
0.0425814	9.22824	0.00402835	1.33084	0.0371738	9.23439	0.281227	0.848672	0.144174	2.29041
0.0511744	9.21651	0.00534614	1.48763	0.0457732	9.22414	0.282106	1.03515	0.146553	2.80064
0.0597554	9.20235	0.00680038	1.62418	0.0543619	9.21156	0.283156	1.2149	0.149393	3.28029
0.068322	9.18553	0.00837261	1.74156	0.0629379	9.19642	0.28437	1.38676	0.152665	3.72741
0.0768716	9.16581	0.0100456	1.84118	0.0714985	9.17853	0.28574	1.54963	0.156338	4.14125
0.0854014	9.14292	0.0118035	1.92494	0.0800411	9.15769	0.287257	1.70252	0.160382	4.52201
0.0939084	9.11662	0.0136325	1.99466	0.0885628	9.13359	0.288912	1.84453	0.164765	4.87073
0.102389	9.08651	0.0155203	2.05223	0.0970605	9.10589	0.290694	1.97503	0.169458	5.18892
0.11084	9.05207	0.0174566	2.09939	0.105531	9.07422	0.292592	2.0935	0.174434	5.47843
0.119257	9.01286	0.0194323	2.13769	0.113969	9.03813	0.294595	2.19979	0.179666	5.74133
0.127635	8.96827	0.0214399	2.16873	0.122372	8.997	0.296691	2.29401	0.185132	5.97958
0.135968	8.91754	0.0232106	2.19076	0.130734	8.9502	0.29887	2.37669	0.190809	6.1952
0.144251	8.85981	0.0247327	2.20635	0.13905	8.89695	0.30112	2.44881	0.196676	6.39024
0.152477	8.79408	0.0259988	2.21741	0.147313	8.83638	0.303433	2.51189	0.202716	6.56645
0.160638	8.71924	0.0270041	2.22493	0.155516	8.76745	0.305801	2.56803	0.208912	6.72543
0.168725	8.63386	0.0277453	2.22995	0.16365	8.68884	0.308218	2.61975	0.215248	6.86879
0.176726	8.53635	0.0282205	2.23294	0.171706	8.59916	0.310682	2.67022	0.221711	6.99788
0.184631	8.42497	0.0289047	2.2368	0.179673	8.49678	0.313194	2.72305	0.228288	7.11398
0.192426	8.29765	0.0296497	2.24073	0.187539	8.37968	0.315756	2.78221	0.234967	7.21816
0.200093	8.15207	0.0306649	2.24546	0.195288	8.24582	0.318378	2.85196	0.241738	7.31136
0.207616	7.98578	0.0319515	2.25058	0.202904	8.09288	0.321071	2.93667	0.248591	7.39458
0.214974	7.79631	0.0335112	2.25579	0.210368	7.91825	0.32385	3.04077	0.255517	7.46858
0.222144	7.58114	0.0353449	2.26051	0.217659	7.71951	0.326737	3.16839	0.262508	7.53397
0.2291	7.33823	0.0374532	2.2646	0.224753	7.49429	0.329754	3.32329	0.269556	7.59136
0.235818	7.06614	0.0395647	2.26744	0.231624	7.24065	0.33293	3.50852	0.276654	7.64132
0.242267	6.76446	0.0416783	2.26927	0.238245	6.95756	0.336292	3.72589	0.283795	7.68426
0.248422	6.43451	0.0437932	2.27036	0.244588	6.64517	0.339872	3.97577	0.290973	7.72062
