Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		490  Points		473  Points		207  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00775018	9.48537	0.000792534	0.328053	0.00361158	9.48567	0.279576	367.515	0.139774	578.869
0.0165859	9.48435	0.00150345	0.449117	0.0124484	9.48494	0.27984	165.35	0.140208	119.513
0.0254176	9.48256	0.00241895	0.565272	0.0212822	9.48349	0.280303	106.818	0.141208	67.087
0.0342432	9.48001	0.00352074	0.675641	0.030111	9.48131	0.280962	79.0151	0.14276	47.014
0.0430606	9.47668	0.00478916	0.779657	0.0389325	9.47835	0.281813	62.7996	0.144843	36.5006
0.0518673	9.47254	0.00620376	0.876937	0.0477445	9.47459	0.28285	52.1941	0.147431	30.0884
0.0606609	9.46756	0.00774486	0.967377	0.0565445	9.47	0.284066	44.7286	0.150493	25.8064
0.0694386	9.46168	0.0093939	1.05104	0.06533	9.46454	0.285454	39.1969	0.153998	22.7696
0.0781979	9.45489	0.0111339	1.12812	0.0740983	9.45819	0.287005	34.9398	0.157912	20.5214
0.0869354	9.44712	0.0129498	1.19893	0.0828464	9.45088	0.288708	31.5667	0.162202	18.8023
0.0956478	9.4383	0.0148284	1.26384	0.091571	9.44256	0.290553	28.8314	0.166835	17.4543
0.104331	9.42836	0.0167583	1.32325	0.100269	9.43316	0.292529	26.5709	0.171781	16.3755
0.112982	9.4172	0.0187298	1.37757	0.108935	9.42258	0.294622	24.6731	0.177011	15.4977
0.121595	9.40474	0.020735	1.42725	0.117566	9.41075	0.296823	23.0582	0.182499	14.773
0.130165	9.39086	0.0225044	1.46706	0.126157	9.39755	0.299117	21.6682	0.188219	14.1676
0.138686	9.3754	0.024026	1.49863	0.134702	9.38284	0.301495	20.4596	0.194149	13.6562
0.147151	9.35823	0.025292	1.52322	0.143194	9.3665	0.303945	19.3993	0.200268	13.2203
0.155552	9.33917	0.0262972	1.54174	0.151626	9.34835	0.306459	18.4619	0.206558	12.8455
0.163881	9.318	0.0270385	1.55487	0.15999	9.32819	0.30903	17.6274	0.213002	12.5207
0.172127	9.29449	0.0275138	1.56306	0.168276	9.30581	0.311653	16.8799	0.219584	12.2374
0.180279	9.26837	0.0281981	1.57455	0.176474	9.28094	0.314329	16.207	0.22629	11.9886
0.188322	9.23933	0.0289432	1.58668	0.18457	9.25331	0.317059	15.5985	0.233106	11.7689
0.196242	9.20702	0.0299587	1.60259	0.192549	9.22258	0.319852	15.0462	0.240023	11.5736
0.20402	9.17105	0.0312457	1.62179	0.200396	9.18838	0.322718	14.5436	0.247027	11.3993
0.211636	9.13101	0.0328059	1.64372	0.208091	9.1503	0.325674	14.0854	0.254111	11.2428
0.219068	9.08641	0.0346401	1.66778	0.215612	9.10789	0.328739	13.6672	0.261264	11.1016
0.226291	9.03677	0.0367491	1.69336	0.222936	9.06068	0.331939	13.2856	0.268478	10.9737
0.233277	8.98159	0.0388612	1.71696	0.230037	9.00815	0.3353	12.9377	0.275746	10.8573
0.239999	8.9204	0.0409753	1.73879	0.236886	8.94984	0.338855	12.6211	0.28306	10.7509
0.246428	8.85277	0.0430907	1.75901	0.243455	8.88527	0.342633	12.3338	0.290413	10.6532
0.252536	8.77839	0.0452066	1.77778	0.249717	8.81408	0.346665	12.0741	0.297799	10.5631
0.2583	8.69708	0.0473226	1.79522	0.255645	8.73602	0.350981	11.8401	0.305211	10.4797
0.263701	8.60887	0.0494383	1.81145	0.261218	8.65103	0.355601	11.6305	0.312644	10.4022
0.268728	8.51401	0.0515535	1.8266	0.266421	8.55924	0.360542	11.4434	0.320092	10.3298
0.273377	8.41297	0.0536679	1.84074	0.271247	8.46102	0.365812	11.2771	0.327549	10.2619
0.277654	8.30644	0.0557813	1.85399	0.275697	8.35697	0.371408	11.13	0.335011	10.198
0.281574	8.19527	0.0578937	1.8664	0.279782	8.24785	0.37732	11	0.34247	10.1375
0.285155	8.08039	0.0600049	1.87805	0.283519	8.13459	0.383531	10.8854	0.349924	10.0801
0.288424	7.9628	0.0621151	1.88901	0.286931	8.01815	0.390019	10.7844	0.357364	10.0254
0.291408	7.84343	0.064224	1.89933	0.28966	7.91484	0.396758	10.6952	0.364788	9.973
0.294137	7.72319	0.0663318	1.90907	0.291822	7.82592	0.403721	10.6163	0.372189	9.92258
0.296637	7.60284	0.0684385	1.91826	0.293504	7.75205	0.410881	10.5462	0.379561	9.87386
0.298936	7.48308	0.070544	1.92695	0.294772	7.69357	0.418212	10.4836	0.386899	9.82659
0.301058	7.36445	0.0726485	1.93519	0.29567	7.65057	0.425692	10.4276	0.394197	9.78052
0.303026	7.24742	0.0747518	1.943	0.296231	7.62308	0.433297	10.3771	0.40145	9.73541
0.30486	7.13234	0.0768543	1.95041	0.297018	7.58359	0.441009	10.3312	0.40865	9.69106
0.306576	7.01948	0.0789556	1.95746	0.29785	7.54077	0.44881	10.2894	0.415792	9.64728
0.30819	6.90905	0.0810561	1.96416	0.298943	7.48271	0.456684	10.251	0.42287	9.60388
0.309716	6.80119	0.0831558	1.97055	0.300266	7.40967	0.464618	10.2154	0.429875	9.56068
0.311164	6.696	0.0852545	1.97664	0.301784	7.32208	0.4726	10.1823	0.436802	9.51752
0.312545	6.59353	0.0873524	1.98246	0.303463	7.22057	0.480617	10.1513	0.443643	9.47425
0.313868	6.49379	0.0894496	1.98802	0.305267	7.10598	0.488662	10.122	0.450391	9.43071
0.31514	6.3968	0.0915461	1.99334	0.306959	6.99367	0.496724	10.0942	0.457038	9.38678
0.316367	6.30253	0.0936419	1.99843	0.308551	6.88383	0.504795	10.0676	0.463578	9.34231
0.317557	6.21094	0.095737	2.00331	0.310058	6.77658	0.51287	10.042	0.470002	9.29721
0.318712	6.12199	0.0978315	2.00799	0.31149	6.67201	0.520939	10.0173	0.476303	9.25135
0.319839	6.03561	0.0999254	2.01248	0.312856	6.57017	0.528998	9.99323	0.482474	9.20464
0.320941	5.95176	0.102019	2.0168	0.314167	6.47108	0.53704	9.96968	0.488508	9.157
0.322021	5.87036	0.104112	2.02095	0.315428	6.37472	0.54506	9.94653	0.4944	9.10836
0.323082	5.79134	0.106204	2.02494	0.316646	6.28107	0.553053	9.92366	0.500142	9.05866
0.324127	5.71463	0.108296	2.02879	0.317827	6.1901	0.561013	9.90096	0.505731	9.00788
0.325158	5.64017	0.110387	2.03249	0.318976	6.10175	0.568935	9.87836	0.511161	8.95597
0.326178	5.56788	0.112478	2.03606	0.320097	6.01596	0.576816	9.85575	0.516429	8.90294
0.327188	5.49768	0.114569	2.03951	0.321193	5.93268	0.58465	9.83307	0.521532	8.84879
0.32819	5.42952	0.116659	2.04284	0.322268	5.85184	0.592433	9.81024	0.52647	8.79356
0.329186	5.36332	0.118749	2.04605	0.323325	5.77336	0.600161	9.78722	0.53124	8.73727
0.330176	5.29902	0.120838	2.04916	0.324367	5.69718	0.60783	9.76393	0.535844	8.67999
0.331162	5.23654	0.122927	2.05216	0.325396	5.62323	0.615436	9.74034	0.540283	8.62177
0.332146	5.17584	0.125016	2.05507	0.326413	5.55143	0.622976	9.71639	0.544559	8.5627
0.333127	5.11684	0.127105	2.05788	0.327421	5.48171	0.630445	9.69204	0.548676	8.50285
0.334107	5.05949	0.129193	2.06061	0.328422	5.41401	0.637839	9.66725	0.552635	8.44232
0.335087	5.00373	0.131281	2.06325	0.329416	5.34826	0.645156	9.642	0.556443	8.3812
0.336067	4.9495	0.133369	2.06581	0.330405	5.28438	0.652392	9.61624	0.560103	8.31958
0.337048	4.89676	0.135456	2.0683	0.33139	5.22232	0.659544	9.58996	0.563177	8.26556
0.338031	4.84545	0.137543	2.07071	0.332373	5.16202	0.666608	9.56312	0.565715	8.21932
0.339016	4.79553	0.13963	2.07305	0.333354	5.10341	0.673582	9.53571	0.567758	8.18097
0.340003	4.74694	0.141717	2.07533	0.334334	5.04643	0.680462	9.5077	0.569339	8.1506
0.340994	4.69963	0.143804	2.07754	0.335314	4.99103	0.687245	9.47908	0.570482	8.12825
0.341988	4.65358	0.14589	2.07968	0.336294	4.93716	0.69393	9.44985	0.571205	8.11393
0.342986	4.60873	0.147976	2.08177	0.337276	4.88475	0.700513	9.41997	0.572234	8.09335
0.343988	4.56504	0.150062	2.08381	0.338259	4.83377	0.706992	9.38946	0.573337	8.07096
0.344994	4.52247	0.152148	2.08578	0.339245	4.78415	0.713364	9.35829	0.574812	8.04052
