Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		492  Points		473  Points		211  Points		391  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00797669	9.35682	8.60255e-005	0.340095	0.00335446	9.3582	0.279536	0.214316	0.139765	0.416876
0.0166944	9.35483	0.00040289	0.461315	0.0120734	9.35669	0.279736	0.317488	0.140153	0.713258
0.0254084	9.34966	0.000945635	0.697387	0.0207896	9.35267	0.280127	0.522561	0.141094	1.29911
0.0341165	9.34224	0.00170239	0.918603	0.0295011	9.34647	0.280709	0.724259	0.142574	1.86751
0.0428166	9.33254	0.00265735	1.12161	0.0382057	9.33794	0.281477	0.921186	0.144574	2.41208
0.0515066	9.32032	0.00379239	1.30445	0.0469014	9.32711	0.282426	1.11216	0.147069	2.92795
0.060184	9.30555	0.00508805	1.46622	0.0555858	9.31372	0.283549	1.29591	0.15003	3.41184
0.0688465	9.28801	0.00652453	1.60717	0.0642564	9.29764	0.284841	1.47123	0.153426	3.86194
0.0774912	9.26744	0.00808284	1.72831	0.0729109	9.27873	0.286291	1.63707	0.157226	4.27758
0.0861153	9.24357	0.00974505	1.83114	0.0815463	9.25666	0.287891	1.79239	0.161397	4.6593
0.0947156	9.21606	0.011495	1.91748	0.0901597	9.23113	0.289631	1.93641	0.165908	5.00825
0.103288	9.18454	0.0133181	1.98924	0.0987475	9.20181	0.291499	2.06844	0.17073	5.3261
0.11183	9.14854	0.0152017	2.04845	0.107306	9.16822	0.293485	2.18799	0.175833	5.61485
0.120336	9.10752	0.0171351	2.09685	0.115831	9.12991	0.295576	2.29504	0.181192	5.87661
0.128801	9.06077	0.0191089	2.13608	0.124319	9.08631	0.297762	2.38976	0.186783	6.11353
0.137219	9.00756	0.0211155	2.16782	0.132763	9.03662	0.300029	2.47277	0.192584	6.32766
0.145585	8.94699	0.0228856	2.19029	0.141158	8.98007	0.302369	2.54532	0.198574	6.52102
0.153891	8.87799	0.0244075	2.20617	0.149496	8.91569	0.304772	2.60907	0.204735	6.69543
0.162129	8.79932	0.0256736	2.2173	0.157771	8.84231	0.307231	2.66631	0.21105	6.85255
0.170288	8.70952	0.0266788	2.22495	0.165973	8.7586	0.309741	2.71994	0.217504	6.99403
0.178358	8.60696	0.02742	2.23006	0.174092	8.66303	0.312299	2.77322	0.224083	7.1212
0.186326	8.48973	0.0278953	2.23311	0.182115	8.55385	0.314908	2.83018	0.230774	7.23527
0.194177	8.35568	0.0285796	2.23701	0.190031	8.42895	0.317573	2.89505	0.237565	7.33745
0.201896	8.20236	0.0293246	2.24088	0.197822	8.28615	0.320303	2.97226	0.244446	7.42872
0.209462	8.02734	0.0303398	2.24574	0.205471	8.12301	0.323112	3.06648	0.251408	7.50988
0.216854	7.82811	0.0316267	2.25095	0.212958	7.93693	0.326017	3.18211	0.25844	7.58176
0.224048	7.60213	0.0331866	2.25608	0.220261	7.72537	0.329041	3.32337	0.265536	7.64509
