Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		491  Points		473  Points		208  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00876566	9.53576	0.00026583	0.191355	0.00500453	9.53603	0.279514	1248.41	0.139873	234.044
0.017648	9.53465	0.000735997	0.317118	0.0138881	9.53524	0.279665	242.01	0.140532	91.8909
0.0265262	9.53277	0.00142856	0.439207	0.0227682	9.53366	0.280018	134.154	0.141757	57.6009
0.0353979	9.5301	0.00232817	0.556409	0.0316429	9.53133	0.280571	92.9358	0.143533	42.3062
0.0442609	9.52663	0.00341669	0.667846	0.04051	9.52821	0.281321	71.2083	0.145835	33.7237
0.0531129	9.52234	0.00467406	0.77287	0.0493669	9.52425	0.282263	57.8126	0.148635	28.2786
0.0619513	9.51719	0.00607987	0.87112	0.0582114	9.51948	0.283389	48.742	0.151902	24.5486
0.0707734	9.51114	0.00761411	0.962464	0.0670407	9.51381	0.284694	42.2034	0.155602	21.8557
0.0795763	9.50414	0.00925784	1.04694	0.075852	9.50722	0.286168	37.2738	0.159701	19.8356
0.0883567	9.49613	0.0109939	1.12476	0.0846424	9.49965	0.287802	33.4298	0.164165	18.2753
0.0971113	9.48705	0.0128068	1.19621	0.0934084	9.49103	0.289586	30.3522	0.168964	17.0419
0.105836	9.47682	0.0146833	1.26169	0.102146	9.4813	0.291507	27.8353	0.174065	16.0484
0.114527	9.46535	0.0166118	1.32159	0.110852	9.47037	0.293553	25.7407	0.179442	15.2354
0.123179	9.45253	0.0185824	1.37635	0.119521	9.45813	0.295714	23.9717	0.185067	14.5611
0.131786	9.43824	0.020587	1.42639	0.128148	9.44448	0.297975	22.4588	0.190917	13.9954
0.140343	9.42233	0.0223561	1.46647	0.136727	9.42927	0.300326	21.1507	0.196969	13.516
0.148841	9.40465	0.0238776	1.49825	0.145251	9.41236	0.302754	20.0088	0.203204	13.1059
0.157274	9.385	0.0251435	1.52299	0.153713	9.39357	0.30525	19.0037	0.209604	12.7524
0.165632	9.36316	0.0261488	1.54163	0.162104	9.37269	0.307806	18.1122	0.21615	12.4452
0.173904	9.3389	0.02689	1.55483	0.170413	9.34949	0.310416	17.3164	0.22283	12.1766
0.182077	9.31191	0.0273653	1.56306	0.17863	9.32369	0.313078	16.602	0.229628	11.9402
0.190138	9.28189	0.0280497	1.57462	0.18674	9.29499	0.315792	15.9576	0.236533	11.7309
0.19807	9.24846	0.0287948	1.58681	0.194729	9.26305	0.318564	15.3739	0.243533	11.5446
0.205854	9.21121	0.0298103	1.6028	0.202578	9.22748	0.321405	14.8435	0.250617	11.3779
0.21347	9.1697	0.0310974	1.62209	0.210268	9.18783	0.324327	14.3605	0.257776	11.228
0.220893	9.12345	0.0326577	1.64412	0.217776	9.14364	0.327349	13.9201	0.265001	11.0925
0.228098	9.07193	0.034492	1.66827	0.225077	9.09442	0.330496	13.5183	0.272284	10.9696
0.235057	9.01465	0.0366011	1.69395	0.232143	9.03964	0.333793	13.152	0.279617	10.8575
0.24174	8.95113	0.0387132	1.71764	0.238946	8.97881	0.337272	12.8185	0.286993	10.7548
0.248119	8.88095	0.0408274	1.73953	0.245458	8.91149	0.340964	12.5156	0.294405	10.6604
0.254167	8.80382	0.0429429	1.7598	0.251649	8.83733	0.3449	12.2415	0.301847	10.5731
0.25986	8.71961	0.0450588	1.77861	0.257494	8.75612	0.349112	11.9943	0.309312	10.4922
0.265181	8.62842	0.0471748	1.79608	0.262975	8.66786	0.353624	11.7725	0.316795	10.4168
0.270122	8.53056	0.0492905	1.81234	0.268077	8.57277	0.358456	11.5744	0.32429	10.3463
0.27468	8.42658	0.0514057	1.82751	0.272796	8.4713	0.363619	11.3982	0.331792	10.2801
0.278865	8.31724	0.05352	1.84167	0.277138	8.36413	0.369115	11.2421	0.339294	10.2176
