Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		208  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000562576	9.52114	0.000276034	0.511203	0.00558087	9.52005	0.27953	0.208838	0.13993	0.790057
0.00943337	9.51996	0.000752319	0.630153	0.0144507	9.51823	0.279725	0.316636	0.140666	1.09249
0.018302	9.51641	0.00145025	0.859856	0.023317	9.51343	0.28012	0.530899	0.141966	1.6877
0.0271662	9.51056	0.00235457	1.07156	0.0321779	9.50624	0.280714	0.741677	0.143811	2.26031
0.0360238	9.50237	0.00344698	1.26278	0.0410309	9.49663	0.281502	0.947461	0.146178	2.80452
0.0448728	9.49171	0.00470762	1.43238	0.0498738	9.48451	0.282479	1.14699	0.149037	3.31616
0.0537106	9.47838	0.00611607	1.58028	0.0587042	9.46965	0.283639	1.33893	0.152357	3.79283
0.0625347	9.46226	0.0076523	1.70741	0.0675195	9.45186	0.284974	1.52196	0.156104	4.23346
0.0713425	9.44321	0.00929764	1.81524	0.0763167	9.43094	0.286475	1.69497	0.160246	4.63823
0.0801311	9.42085	0.0110348	1.90567	0.085093	9.40659	0.288133	1.85686	0.164747	5.00823
0.0888972	9.39488	0.0128486	1.98076	0.0938449	9.37848	0.289936	2.00675	0.169578	5.34504
0.0976374	9.36498	0.0147257	2.04247	0.102569	9.34614	0.291872	2.14387	0.174707	5.65068
0.106348	9.33068	0.0166546	2.0928	0.11126	9.30913	0.29393	2.26781	0.180107	5.92746
0.115024	9.29145	0.0186254	2.13354	0.119915	9.26684	0.296098	2.37844	0.185752	6.17766
0.123661	9.24667	0.0206302	2.16631	0.128528	9.21859	0.298362	2.476	0.191619	6.40348
0.132254	9.19556	0.0223994	2.18946	0.137093	9.1636	0.300712	2.56124	0.197684	6.60704
0.140796	9.1373	0.0239209	2.20577	0.145603	9.10081	0.303135	2.63542	0.20393	6.79034
0.149281	9.07088	0.0251868	2.21722	0.154051	9.02919	0.305623	2.70043	0.210338	6.95523
0.157699	8.99501	0.0261921	2.22497	0.162428	8.94742	0.308167	2.75882	0.21689	7.10344
0.166042	8.90832	0.0269333	2.23025	0.170724	8.85388	0.310763	2.81377	0.223574	7.23645
0.174299	8.8092	0.0274086	2.2333	0.178927	8.74687	0.31341	2.86897	0.230375	7.35556
0.182457	8.69571	0.0280929	2.23721	0.187023	8.62433	0.316109	2.92869	0.23728	7.462
0.190502	8.5657	0.028838	2.24128	0.194997	8.48397	0.318867	2.99759	0.244279	7.5569
0.198418	8.41678	0.0298535	2.24614	0.202832	8.32323	0.321695	3.08059	0.251362	7.64115
0.206186	8.24638	0.0311406	2.25135	0.210507	8.13944	0.324608	3.18259	0.258518	7.71561
0.213784	8.05178	0.0327008	2.25652	0.217999	7.92992	0.327625	3.30837	0.265739	7.78104
0.221189	7.8303	0.0345351	2.26128	0.225283	7.69216	0.330772	3.4623	0.273017	7.83798
0.228375	7.5796	0.0366441	2.2653	0.232332	7.42421	0.334077	3.64776	0.280344	7.88706
0.235313	7.29807	0.0387562	2.26805	0.239117	7.12495	0.33757	3.86715	0.287714	7.92875
0.241974	6.98528	0.0408703	2.26979	0.245609	6.7948	0.341283	4.12106	0.295118	7.96342
0.248329	6.64234	0.0429857	2.27077	0.251779	6.4361	0.345249	4.40798	0.302553	7.99138
0.254352	6.27242	0.0451017	2.27107	0.257602	6.05319	0.349497	4.72415	0.31001	8.01295
0.260017	5.88101	0.0472176	2.27093	0.263058	5.65285	0.354052	5.06316	0.317484	8.02833
0.26531	5.47567	0.0493333	2.2705	0.268135	5.24359	0.358931	5.41672	0.324969	8.0377
0.270221	5.06542	0.0514484	2.26977	0.272829	4.83478	0.364145	5.77522	0.332461	8.0412
0.274749	4.65982	0.0535628	2.26878	0.277144	4.43596	0.369693	6.12885	0.339953	8.03883
0.278904	4.26801	0.0556761	2.2677	0.281095	4.05542	0.375566	6.4688	0.347441	8.03065
0.282702	3.89755	0.0577884	2.26657	0.284701	3.69961	0.381747	6.78777	0.354918	8.01671
0.286166	3.55396	0.0598996	2.26535	0.287989	3.37213	0.388214	7.08074	0.362379	7.99695
0.289324	3.24054	0.0620096	2.26408	0.290616	3.11155	0.394941	7.34499	0.369819	7.9712
0.292205	2.95854	0.0641184	2.26282	0.292696	2.90837	0.401901	7.57965	0.377232	7.93941
0.294837	2.70764	0.0662261	2.26161	0.294315	2.75328	0.409065	7.78515	0.384613	7.90145
0.29725	2.4862	0.0683327	2.26041	0.295534	2.63868	0.416407	7.96316	0.391956	7.85711
0.29947	2.29192	0.0704381	2.25919	0.296398	2.55893	0.423903	8.11587	0.399254	7.80623
0.301521	2.12227	0.0725424	2.25804	0.296938	2.5101	0.43153	8.24551	0.406502	7.74856
0.303425	1.97451	0.0746457	2.25694	0.297696	2.44249	0.439268	8.35457	0.413693	7.68389
0.3052	1.84604	0.076748	2.25588	0.298497	2.37228	0.447098	8.44531	0.42082	7.61198
0.306865	1.73443	0.0788493	2.25488	0.299549	2.28237	0.455005	8.51979	0.427877	7.53261
0.308432	1.63746	0.0809497	2.2539	0.300824	2.17672	0.462974	8.57983	0.434856	7.44557
0.309916	1.55325	0.0830492	2.25297	0.302288	2.06031	0.470992	8.62703	0.441751	7.35059
0.311326	1.48012	0.0851479	2.2521	0.303908	1.93823	0.479049	8.66285	0.448553	7.24758
0.312674	1.41661	0.0872458	2.25127	0.305653	1.81481	0.487135	8.68835	0.455256	7.13641
0.313966	1.36139	0.0893429	2.25045	0.30729	1.70729	0.495239	8.70455	0.461851	7.01705
0.315211	1.31341	0.0914392	2.24967	0.308834	1.61394	0.503355	8.71235	0.468331	6.88957
0.316414	1.27172	0.0935349	2.24899	0.310297	1.5328	0.511474	8.71234	0.474689	6.75409
0.31758	1.23558	0.09563	2.24832	0.31169	1.46235	0.519589	8.70515	0.480917	6.61084
0.318716	1.20424	0.0977244	2.24765	0.313022	1.40117	0.527695	8.69128	0.487008	6.46022
0.319824	1.17709	0.0998182	2.24706	0.314301	1.34798	0.535784	8.67116	0.492955	6.30276
0.320909	1.1537	0.101912	2.24648	0.315534	1.30175	0.543852	8.64505	0.498752	6.13907
0.321974	1.13358	0.104004	2.24593	0.316727	1.26161	0.551893	8.61326	0.504394	5.9699
