Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		490  Points		473  Points		207  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00775018	9.48346	0.000792534	0.763034	0.00361158	9.48465	0.279576	0.283718	0.139774	0.466052
0.0165859	9.48132	0.00150345	0.872824	0.0124484	9.48304	0.27984	0.390437	0.140208	0.769825
0.0254176	9.47593	0.00241895	1.08259	0.0212822	9.47876	0.280303	0.602344	0.141208	1.36972
0.0342432	9.46822	0.00352074	1.27199	0.030111	9.47215	0.280962	0.810385	0.14276	1.95083
0.0430606	9.45807	0.00478916	1.43986	0.0389325	9.46313	0.281813	1.01311	0.144843	2.50668
0.0518673	9.44531	0.00620376	1.58619	0.0477445	9.45159	0.28285	1.20924	0.147431	3.03229
0.0606609	9.42977	0.00774486	1.71201	0.0565445	9.43738	0.284066	1.3976	0.150493	3.52446
0.0694386	9.41135	0.0093939	1.81878	0.06533	9.42038	0.285454	1.57692	0.153998	3.98131
0.0781979	9.38975	0.0111339	1.90831	0.0740983	9.4003	0.287005	1.74609	0.157912	4.40244
0.0869354	9.36463	0.0129498	1.98263	0.0828464	9.37683	0.288708	1.90418	0.162202	4.7885
0.0956478	9.33571	0.0148284	2.04383	0.091571	9.34975	0.290553	2.05029	0.166835	5.14078
0.104331	9.30248	0.0167583	2.09373	0.100269	9.31859	0.292529	2.18387	0.171781	5.46112
0.112982	9.26451	0.0187298	2.13411	0.108935	9.28293	0.294622	2.30454	0.177011	5.75162
0.121595	9.22124	0.020735	2.16668	0.117566	9.24223	0.296823	2.41222	0.182499	6.01454
0.130165	9.17183	0.0225044	2.18968	0.126157	9.19575	0.299117	2.50739	0.188219	6.25209
0.138686	9.11557	0.024026	2.20588	0.134702	9.14287	0.301495	2.59086	0.194149	6.46645
0.147151	9.05154	0.025292	2.21719	0.143194	9.08258	0.303945	2.6639	0.200268	6.65969
0.155552	8.97847	0.0262972	2.22505	0.151626	9.01385	0.306459	2.72862	0.206558	6.83371
