Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		491  Points		473  Points		206  Points		390  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00765283	9.53352	0.000267251	0.191827	0.00385348	9.53367	0.279587	342.036	0.139789	431.307
0.0165333	9.53245	0.000738297	0.317563	0.012735	9.53297	0.279867	160.005	0.140279	111.705
0.0254099	9.53066	0.00143162	0.439609	0.0216136	9.53153	0.280349	104.576	0.141339	64.6121
0.0342802	9.52807	0.00233188	0.556765	0.0304868	9.52927	0.281029	77.7935	0.142954	45.8306
0.0431421	9.52468	0.00342098	0.668164	0.0393526	9.52623	0.281904	62.036	0.145103	35.8202
0.0519932	9.52046	0.00467878	0.773141	0.0482086	9.52236	0.282966	51.6749	0.147759	29.6551
0.0608309	9.51539	0.00608499	0.871357	0.0570524	9.51767	0.284211	44.3553	0.150891	25.5129
0.0696526	9.50941	0.00761946	0.962654	0.0658813	9.51208	0.285628	38.9177	0.154465	22.5629
0.0784554	9.5025	0.00926344	1.0471	0.0746925	9.50558	0.28721	34.725	0.158448	20.3722
0.087236	9.49457	0.0109997	1.12489	0.083483	9.49809	0.288946	31.398	0.162806	18.6933
0.0959911	9.48559	0.0128127	1.19632	0.0922494	9.48956	0.290825	28.6969	0.167508	17.3744
0.104717	9.47545	0.0146893	1.26177	0.100988	9.47993	0.292836	26.4625	0.172521	16.3175
0.113409	9.46408	0.0166179	1.32165	0.109695	9.46911	0.294966	24.5851	0.177817	15.4564
0.122062	9.45138	0.0185885	1.3764	0.118366	9.45698	0.297204	22.9866	0.183369	14.7448
0.130672	9.43721	0.0205931	1.42642	0.126995	9.44346	0.299536	21.6098	0.189152	14.1498
0.139232	9.42145	0.0223623	1.46649	0.135577	9.4284	0.301953	20.4121	0.195145	13.6469
0.147734	9.40393	0.0238838	1.49827	0.144105	9.41165	0.304442	19.3609	0.201325	13.2179
0.156172	9.38446	0.0251497	1.523	0.152571	9.39304	0.306995	18.4313	0.207675	12.8488
0.164536	9.36285	0.026155	1.54163	0.160968	9.37237	0.309607	17.6034	0.214177	12.5289
0.172815	9.33884	0.0268963	1.55483	0.169284	9.34942	0.312272	16.8617	0.220816	12.2496
0.180997	9.31216	0.0273716	1.56306	0.17751	9.32392	0.31499	16.1938	0.227577	12.0043
0.189069	9.28249	0.0280559	1.57461	0.185631	9.29557	0.317766	15.5897	0.234449	11.7874
0.197014	9.24947	0.0288011	1.5868	0.193632	9.26403	0.320605	15.0415	0.241418	11.5947
0.204814	9.21271	0.0298165	1.60279	0.201497	9.22892	0.323521	14.5426	0.248475	11.4225
0.21245	9.17178	0.0311037	1.62208	0.209205	9.18983	0.326529	14.0878	0.25561	11.2679
0.219896	9.12619	0.032664	1.6441	0.216736	9.14629	0.329652	13.6729	0.262813	11.1284
0.227129	9.07545	0.0344983	1.66826	0.224063	9.09782	0.332914	13.2945	0.270076	11.0019
0.234121	9.01906	0.0366074	1.69393	0.231162	9.0439	0.336343	12.9496	0.277391	10.8867
0.240843	8.95655	0.0387196	1.71762	0.238003	8.98406	0.339971	12.636	0.284752	10.7813
0.247267	8.88749	0.0408339	1.73951	0.244557	8.91785	0.343829	12.3517	0.29215	10.6845
0.253365	8.81159	0.0429493	1.75978	0.250798	8.84491	0.347948	12.0948	0.29958	10.5952
0.259114	8.7287	0.0450653	1.77858	0.256699	8.76501	0.352354	11.8638	0.307035	10.5125
