Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		491  Points		473  Points		208  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000222218	9.52847	0.00027093	0.507909	0.00529331	9.5274	0.279521	0.185307	0.1399	0.748563
0.00909984	9.5273	0.000744146	0.627062	0.0141699	9.52563	0.279694	0.293594	0.140598	1.05194
0.0179753	9.52386	0.00143939	0.857153	0.0230433	9.52085	0.280068	0.50881	0.141861	1.64934
0.0268465	9.51808	0.00234136	1.06926	0.031911	9.51369	0.280642	0.720615	0.143671	2.22451
0.0357112	9.50989	0.00343185	1.26087	0.040771	9.50414	0.281411	0.927649	0.146006	2.77148
0.0445671	9.49929	0.00469085	1.4308	0.0496209	9.492	0.28237	1.12858	0.148836	3.28615
0.0534121	9.48601	0.00609798	1.57905	0.0584583	9.47717	0.283514	1.32207	0.152129	3.76587
0.0622433	9.46993	0.00763324	1.70645	0.0672806	9.45945	0.284834	1.50683	0.155853	4.20947
0.0710582	9.45087	0.00927775	1.81453	0.0760849	9.43851	0.286322	1.68167	0.159973	4.61707
0.0798539	9.42849	0.0110144	1.90516	0.0848682	9.41413	0.287967	1.84553	0.164456	4.98976
0.0886272	9.40256	0.0128278	1.98036	0.0936271	9.38602	0.289761	1.99754	0.169271	5.32907
0.0973746	9.37268	0.0147046	2.04223	0.102358	9.35369	0.29169	2.13684	0.174386	5.63702
0.106092	9.33839	0.0166333	2.09263	0.111057	9.31663	0.293742	2.26302	0.179775	5.91592
0.114776	9.2992	0.018604	2.13339	0.119719	9.27431	0.295907	2.37594	0.18541	6.16803
0.12342	9.25443	0.0206086	2.16626	0.128338	9.22607	0.29817	2.47572	0.191268	6.39552
0.13202	9.20335	0.0223778	2.18945	0.13691	9.17103	0.30052	2.56308	0.197327	6.60061
0.14057	9.14512	0.0238993	2.20574	0.145428	9.10828	0.302946	2.63921	0.203568	6.78534
0.149061	9.0787	0.0251652	2.2172	0.153883	9.03667	0.305438	2.70592	0.209971	6.95149
0.157487	9.00291	0.0261705	2.22509	0.162266	8.95484	0.307988	2.76566	0.216521	7.10074
0.165837	8.9163	0.0269118	2.23014	0.170569	8.86135	0.310591	2.8215	0.223203	7.23469
0.174101	8.81727	0.027387	2.2332	0.178779	8.75442	0.313245	2.87707	0.230002	7.3547
0.182267	8.70395	0.0280713	2.23732	0.186882	8.63196	0.315952	2.93665	0.236907	7.462
0.19032	8.57413	0.0288165	2.24124	0.194863	8.49171	0.318718	3.00476	0.243907	7.5576
0.198244	8.42553	0.0298319	2.24613	0.202705	8.33119	0.321551	3.08635	0.25099	7.64244
0.20602	8.25547	0.0311191	2.25139	0.210388	8.14768	0.324469	3.18632	0.258148	7.71749
0.213627	8.06126	0.0326793	2.25653	0.217888	7.9385	0.327489	3.30942	0.265371	7.78344
0.221041	7.84034	0.0345136	2.26132	0.22518	7.7012	0.330635	3.46011	0.272651	7.84085
0.228237	7.59032	0.0366226	2.26533	0.232238	7.4338	0.333936	3.64197	0.279981	7.89035
0.235185	7.30958	0.0387348	2.26806	0.239032	7.1352	0.337422	3.85737	0.287354	7.93242
0.241857	6.99762	0.0408489	2.26983	0.245534	6.80577	0.341124	4.10719	0.294762	7.96742
0.248224	6.65555	0.0429643	2.27079	0.251714	6.44781	0.345075	4.39017	0.3022	7.99568
0.254259	6.28656	0.0450803	2.27108	0.257548	6.06564	0.349305	4.70272	0.309661	8.01755
0.259939	5.89598	0.0471963	2.27098	0.263017	5.66597	0.353838	5.03881	0.31714	8.03324
0.265246	5.49128	0.049312	2.27052	0.268106	5.25724	0.358694	5.39026	0.324631	8.04287
0.270171	5.08148	0.0514271	2.26974	0.272813	4.84875	0.363882	5.74767	0.332127	8.0466
0.274715	4.67607	0.0535414	2.26877	0.277141	4.44999	0.369404	6.10119	0.339625	8.04446
0.278885	4.28413	0.0556547	2.26773	0.281105	4.0693	0.375251	6.44187	0.347117	8.03652
0.282698	3.91326	0.0577671	2.26659	0.284724	3.71309	0.381408	6.76237	0.3546	8.02277
0.286176	3.569	0.0598783	2.26532	0.288024	3.38505	0.387852	7.05745	0.362067	8.00317
0.289348	3.25482	0.0619883	2.26407	0.290661	3.12388	0.394559	7.3241	0.369513	7.97768
0.292241	2.97194	0.0640971	2.26285	0.29275	2.92011	0.4015	7.56121	0.376932	7.9461
0.294886	2.72004	0.0662048	2.26162	0.294375	2.76458	0.408648	7.76926	0.384319	7.90836
0.29731	2.49762	0.0683114	2.26039	0.295599	2.64967	0.415977	7.94967	0.391669	7.86422
0.29954	2.30239	0.0704168	2.25918	0.296467	2.56943	0.423461	8.10454	0.398974	7.81352
0.3016	2.13181	0.0725211	2.25803	0.297009	2.52035	0.431079	8.23622	0.406228	7.75614
0.303512	1.98319	0.0746244	2.25694	0.29777	2.45265	0.438809	8.34709	0.413426	7.6917
0.305296	1.85392	0.0767267	2.25588	0.298574	2.38213	0.446633	8.43941	0.420561	7.62002
0.306967	1.74155	0.078828	2.25488	0.299631	2.29173	0.454535	8.51528	0.427625	7.54096
0.308541	1.64396	0.0809284	2.2539	0.300911	2.18564	0.4625	8.57657	0.434613	7.45417
0.31003	1.55916	0.0830279	2.25294	0.302381	2.06869	0.470516	8.62482	0.441515	7.35949
0.311446	1.48543	0.0851265	2.25209	0.304008	1.9459	0.478571	8.66155	0.448326	7.25683
0.312798	1.4214	0.0872244	2.25126	0.305759	1.82186	0.486656	8.6879	0.455038	7.14601
0.314095	1.36577	0.0893215	2.25044	0.307403	1.71369	0.49476	8.7048	0.461642	7.02697
0.315343	1.31737	0.0914179	2.24971	0.308953	1.61977	0.502876	8.71318	0.468132	6.89987
0.31655	1.27533	0.0935136	2.24897	0.310421	1.53816	0.510996	8.71376	0.474499	6.76475
0.31772	1.23888	0.0956086	2.24827	0.311819	1.46718	0.519113	8.70708	0.480737	6.62187
0.318858	1.2072	0.097703	2.24767	0.313155	1.40554	0.527221	8.69364	0.486838	6.47161
0.319969	1.1798	0.0997969	2.24707	0.314438	1.35195	0.535313	8.67387	0.492796	6.31451
0.321057	1.15613	0.10189	2.24645	0.315674	1.30537	0.543384	8.64818	0.498605	6.15119
0.322123	1.13575	0.103983	2.24591	0.31687	1.26495	0.551428	8.61678	0.504258	5.98238
