Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		490  Points		473  Points		207  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00820632	9.54593	0.000722464	0.738409	0.00452048	9.54714	0.279509	0.121765	0.139834	0.636552
0.0171002	9.54374	0.00141044	0.849917	0.0134155	9.54539	0.279622	0.231062	0.140427	0.942444
0.02599	9.53814	0.00230619	1.06308	0.0223073	9.54074	0.279939	0.448576	0.14159	1.54547
0.0348735	9.53009	0.00339136	1.25569	0.0311936	9.5337	0.280458	0.66322	0.143307	2.12736
0.0437483	9.51956	0.00464602	1.42659	0.0400723	9.52424	0.281175	0.873512	0.145554	2.68191
0.0526122	9.5064	0.00604966	1.57571	0.048941	9.51221	0.282086	1.07811	0.148305	3.20456
0.0614625	9.49041	0.00758218	1.70387	0.0577972	9.49738	0.283184	1.27562	0.151526	3.69234
0.0702965	9.4714	0.00922464	1.81254	0.0666383	9.47965	0.284463	1.46485	0.155185	4.144
0.0791114	9.44912	0.0109597	1.90368	0.0754615	9.45876	0.285914	1.64459	0.159248	4.55938
0.0879039	9.42323	0.0127719	1.97932	0.0842637	9.43442	0.287527	1.81364	0.163681	4.93933
0.0966705	9.39336	0.0146479	2.04147	0.0930415	9.40625	0.289293	1.97112	0.168452	5.28542
0.105407	9.3591	0.016576	2.09216	0.101791	9.37385	0.2912	2.11625	0.17353	5.59966
0.11411	9.31996	0.0185464	2.13312	0.110509	9.33682	0.293237	2.24844	0.178886	5.88428
0.122774	9.27521	0.0205508	2.1661	0.119189	9.29446	0.29539	2.36737	0.184494	6.1415
0.131394	9.22417	0.0223199	2.18934	0.127828	9.24615	0.297648	2.4731	0.19033	6.37366
0.139962	9.16604	0.0238413	2.20574	0.136418	9.19106	0.299998	2.5662	0.196371	6.58296
0.148473	9.09973	0.0251073	2.21719	0.144954	9.12826	0.30243	2.64766	0.202597	6.77142
