Sym0		Asym0		Sym1		Sym2		Asym1	
473  Points		492  Points		473  Points		209  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00112729	9.50897	3.56233e-005	0.267325	0.0060575	9.50779	0.279551	0.247503	0.139985	0.858594
0.00998675	9.50772	0.000284689	0.391998	0.0149159	9.50597	0.279781	0.354579	0.140785	1.15937
0.0188439	9.50407	0.000766068	0.635278	0.0237708	9.50109	0.280211	0.567262	0.142146	1.75095
0.0276965	9.49815	0.00146846	0.864319	0.0326201	9.49382	0.280838	0.776198	0.144048	2.31929
0.0365426	9.4899	0.00237663	1.07536	0.0414615	9.48418	0.281658	0.979909	0.146467	2.85877
0.0453799	9.47911	0.00347227	1.26598	0.0502928	9.47201	0.282664	1.17705	0.149375	3.36549
0.0542059	9.46573	0.00473565	1.43498	0.0591116	9.45712	0.283851	1.36634	0.152739	3.83715
0.0630183	9.44961	0.0061462	1.58233	0.0679151	9.43934	0.28521	1.54649	0.156525	4.27284
0.0718142	9.43046	0.00768415	1.70901	0.0767007	9.41844	0.286733	1.71638	0.160701	4.67289
0.0805909	9.40806	0.00933074	1.81647	0.0854653	9.39406	0.288408	1.87494	0.165232	5.03845
0.0893451	9.38209	0.0110689	1.90658	0.0942055	9.36597	0.290226	2.02126	0.170089	5.37114
0.0980734	9.35219	0.0128834	1.98141	0.102918	9.33366	0.292175	2.15475	0.175241	5.67301
0.106772	9.31787	0.0147611	2.04295	0.111598	9.29666	0.294242	2.27496	0.18066	5.94636
0.115436	9.27862	0.0166903	2.0931	0.120241	9.25444	0.296414	2.38177	0.186321	6.19342
0.124062	9.2338	0.0186613	2.1337	0.128842	9.20619	0.29868	2.47565	0.192201	6.41641
0.132642	9.18269	0.0206662	2.16641	0.137396	9.1512	0.301027	2.55743	0.198278	6.61745
0.141172	9.12441	0.0224354	2.18951	0.145895	9.08848	0.303445	2.62841	0.204532	6.7985
0.149645	9.05787	0.0239569	2.20583	0.154331	9.01686	0.305925	2.69069	0.210946	6.96138
0.158051	8.98192	0.0252229	2.21717	0.162697	8.93507	0.308459	2.74697	0.217504	7.10777
0.166382	8.89514	0.0262281	2.22503	0.170981	8.84152	0.311043	2.80051	0.22419	7.23911
0.174626	8.79578	0.0269694	2.23014	0.179172	8.73439	0.313677	2.85521	0.230993	7.35679
0.182771	8.68201	0.0274447	2.23311	0.187256	8.61168	0.316364	2.9154	0.237899	7.46198
0.190804	8.55167	0.0281289	2.23721	0.195219	8.47108	0.31911	2.98576	0.244897	7.5557
0.198707	8.40232	0.0288741	2.24128	0.203041	8.30999	0.321927	3.07132	0.251978	7.6389
0.206461	8.23135	0.0298895	2.24609	0.210703	8.1258	0.324833	3.17696	0.259132	7.71245
0.214045	8.03596	0.0311766	2.25128	0.218183	7.9157	0.327847	3.30732	0.26635	7.77699
0.221435	7.81356	0.0327368	2.25648	0.225453	7.67721	0.330996	3.46666	0.273623	7.8332
0.228605	7.56177	0.034571	2.26119	0.232488	7.40831	0.334307	3.65835	0.280946	7.88161
0.235525	7.279	0.0366799	2.26524	0.239258	7.10796	0.337813	3.8844	0.28831	7.92261
0.242168	6.96477	0.038792	2.26802	0.245733	6.77666	0.341545	4.14512	0.295709	7.95671
0.248503	6.62026	0.0409061	2.26975	0.251886	6.41661	0.345537	4.43863	0.303136	7.98419
0.254504	6.24889	0.0430214	2.27068	0.25769	6.03247	0.349816	4.76067	0.310586	8.00523
0.260148	5.8561	0.0451373	2.27104	0.263126	5.63106	0.354408	5.10444	0.318053	8.02016
0.265416	5.44962	0.0472533	2.27096	0.268183	5.22089	0.359328	5.46129	0.325531	8.02913
0.270302	5.03869	0.049369	2.27049	0.272855	4.81159	0.364584	5.82145	0.333015	8.03221
0.274805	4.63284	0.0514841	2.2697	0.277149	4.41266	0.370175	6.17506	0.340498	8.02949
0.278935	4.2412	0.0535983	2.26879	0.281078	4.03237	0.376091	6.51342	0.347977	8.021
0.282709	3.87144	0.0557117	2.26771	0.284663	3.67718	0.382312	6.82965	0.355444	8.00663
0.286149	3.52889	0.057824	2.26652	0.28793	3.35067	0.388817	7.11912	0.362896	7.98648
0.289284	3.21681	0.0599351	2.26533	0.29054	3.09109	0.395578	7.37937	0.370326	7.96046
0.292143	2.93638	0.0620452	2.26412	0.292606	2.88882	0.402568	7.60977	0.37773	7.92834
0.294756	2.68709	0.0641541	2.26285	0.294214	2.73458	0.409758	7.81114	0.3851	7.89002
0.29715	2.46727	0.0662618	2.2616	0.295425	2.62078	0.417123	7.98521	0.392432	7.84531
0.299353	2.2746	0.0683683	2.26038	0.296283	2.54135	0.424638	8.13422	0.399719	7.79407
0.301389	2.1065	0.0704737	2.25923	0.296819	2.4927	0.43228	8.26056	0.406955	7.73603
0.303279	1.96014	0.0725781	2.25806	0.297572	2.42573	0.44003	8.36667	0.414134	7.67094
0.305041	1.83296	0.0746814	2.25693	0.298367	2.35608	0.447871	8.45483	0.421249	7.59861
0.306694	1.72258	0.0767837	2.25589	0.299412	2.26674	0.455785	8.52699	0.428293	7.51877
0.308251	1.62678	0.078885	2.25489	0.300678	2.16194	0.46376	8.58504	0.435259	7.43123
0.309725	1.54356	0.0809854	2.25392	0.302133	2.04646	0.471782	8.63053	0.442141	7.33577
0.311127	1.47133	0.0830849	2.25295	0.303742	1.92539	0.479842	8.66481	0.448929	7.23224
0.312467	1.40861	0.0851835	2.25211	0.305475	1.80315	0.487928	8.68899	0.455617	7.12052
0.313752	1.35412	0.0872815	2.25128	0.307102	1.6967	0.496033	8.70404	0.462197	7.00059
0.31499	1.30683	0.0893785	2.25043	0.308637	1.60429	0.504147	8.71083	0.468662	6.87249
0.316187	1.26579	0.0914749	2.24971	0.310091	1.52406	0.512264	8.70992	0.475003	6.7364
0.317349	1.23021	0.0935706	2.24902	0.311477	1.45439	0.520377	8.70194	0.481214	6.59254
0.31848	1.19933	0.0956657	2.24831	0.312802	1.39389	0.528479	8.68737	0.487288	6.44128
0.319584	1.17265	0.0977601	2.24766	0.314074	1.34137	0.536565	8.66652	0.493217	6.28319
0.320665	1.14969	0.0998539	2.24704	0.315301	1.29578	0.544629	8.63982	0.498996	6.11892
0.321726	1.12992	0.101947	2.24648	0.316489	1.25617	0.552664	8.60753	0.504619	5.94924
0.32277	1.11302	0.10404	2.24594	0.317642	1.22183	0.560668	8.56981	0.510082	5.77503
0.3238	1.09869	0.106132	2.24541	0.318765	1.1921	0.568633	8.5269	0.51538	5.59727
0.324818	1.08658	0.108224	2.24489	0.319863	1.16643	0.576557	8.47902	0.520511	5.41703
0.325825	1.07643	0.110315	2.24441	0.320939	1.14433	0.584433	8.42632	0.525474	5.23539
0.326823	1.06808	0.112406	2.24403	0.321995	1.12537	0.592258	8.36891	0.530267	5.05348
0.327815	1.06132	0.114497	2.24358	0.323036	1.10911	0.600028	8.30688	0.534891	4.87238
0.328801	1.05602	0.116587	2.24317	0.324062	1.09534	0.607737	8.24046	0.539346	4.69314
0.329783	1.052	0.118677	2.24278	0.325077	1.08377	0.615383	8.16974	0.543636	4.51666
0.330761	1.04909	0.120766	2.24241	0.326082	1.07414	0.622961	8.09481	0.547762	4.34382
0.331738	1.04722	0.122855	2.24211	0.327078	1.06625	0.630467	8.01584	0.55173	4.17538
0.332713	1.04627	0.124944	2.24174	0.328068	1.05985	0.637897	7.93289	0.555543	4.01194
0.333687	1.04612	0.127032	2.24141	0.329053	1.05486	0.645249	7.84611	0.559206	3.85402
