Sym0		Asym0		Sym1		Sym2		Asym1	
472  Points		491  Points		473  Points		208  Points		390  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00887709	9.5311	0.000267543	0.505745	0.00510095	9.53232	0.279516	0.169598	0.139882	0.720748
0.0177572	9.52881	0.000738743	0.625003	0.0139822	9.53053	0.279674	0.278095	0.140554	1.02477
0.026633	9.52306	0.00143217	0.855333	0.02286	9.52581	0.280035	0.493869	0.141792	1.62356
0.0355023	9.51494	0.00233256	1.0677	0.0317325	9.51872	0.280595	0.706422	0.143579	2.20043
0.044363	9.50432	0.00342171	1.25961	0.0405971	9.50915	0.281351	0.914293	0.145892	2.74933
0.0532126	9.49107	0.0046797	1.42977	0.0494517	9.49704	0.282298	1.11617	0.148702	3.26595
0.0620486	9.47505	0.00608593	1.57819	0.0582938	9.4822	0.283431	1.31066	0.151978	3.74767
0.0708683	9.45597	0.00762049	1.70578	0.0671208	9.46446	0.284741	1.49655	0.155685	4.1933
0.0796688	9.43364	0.00926446	1.81403	0.0759298	9.44356	0.286219	1.67263	0.159791	4.60285
0.0884469	9.40771	0.0110007	1.90478	0.0847178	9.41918	0.287857	1.83779	0.164262	4.97729
0.097199	9.37784	0.0128138	1.98008	0.0934814	9.39107	0.289644	1.99117	0.169066	5.31829
0.105921	9.34358	0.0146904	2.04205	0.102217	9.35873	0.291568	2.13196	0.174172	5.62785
0.11461	9.30435	0.016619	2.09253	0.11092	9.32167	0.293617	2.25965	0.179553	5.90815
0.123259	9.25959	0.0185896	2.13335	0.119587	9.27933	0.295778	2.37404	0.185181	6.16149
0.131864	9.20853	0.0205942	2.16622	0.128211	9.23104	0.29804	2.47531	0.191034	6.39016
0.140418	9.15034	0.0223633	2.18941	0.136788	9.17601	0.300391	2.5641	0.197089	6.59627
0.148915	9.08398	0.0238848	2.20574	0.14531	9.11326	0.302818	2.64155	0.203326	6.78187
0.157345	9.00818	0.0251507	2.2172	0.15377	9.04166	0.305313	2.70939	0.209726	6.94889
0.1657	8.92162	0.026156	2.22509	0.162158	8.95984	0.307867	2.77005	0.216274	7.09893
0.17397	8.82269	0.0268973	2.23014	0.170465	8.86636	0.310475	2.82656	0.222954	7.23356
0.18214	8.70943	0.0273726	2.2332	0.178679	8.75946	0.313134	2.88244	0.229753	7.35413
0.190199	8.5798	0.0280569	2.23732	0.186787	8.63706	0.315846	2.94192	0.236658	7.46191
0.198128	8.43136	0.028802	2.2413	0.194774	8.49693	0.318616	3.00961	0.243657	7.55801
0.20591	8.26149	0.0298175	2.24616	0.202621	8.33649	0.321454	3.09027	0.250741	7.64334
0.213522	8.06763	0.0311047	2.25135	0.210308	8.15317	0.324374	3.18889	0.2579	7.71873
0.220943	7.84707	0.0326648	2.25656	0.217813	7.94428	0.327396	3.31033	0.265124	7.78497
0.228145	7.59746	0.0344992	2.26134	0.225111	7.70726	0.330543	3.45888	0.272406	7.84275
0.2351	7.31725	0.0366083	2.26535	0.232175	7.44021	0.333841	3.63828	0.279738	7.89254
0.241779	7.00585	0.0387204	2.26808	0.238975	7.14203	0.337322	3.8511	0.287113	7.93484
0.248154	6.66437	0.0408346	2.26985	0.245483	6.81307	0.341017	4.09818	0.294524	7.97008
0.254198	6.29599	0.04295	2.27081	0.251671	6.45559	0.344959	4.37854	0.301965	7.9986
0.259886	5.90595	0.045066	2.2711	0.257512	6.07395	0.349176	4.6887	0.309429	8.02069
0.265203	5.50169	0.047182	2.271	0.262989	5.67476	0.353696	5.02272	0.31691	8.03653
0.270138	5.09218	0.0492977	2.2705	0.268087	5.26632	0.358536	5.37274	0.324404	8.0463
