Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
0.123696	8.61987	0.0232278	1.44019	0.0860928	8.66669	0.300562	20.8015	0.43932	31.3979	0.571646	39.682	0.186293	13.1875	0.434801	30.5213
0.131533	8.60714	0.0250019	1.47589	0.0910013	8.66178	0.303185	19.712	0.440551	29.5202	0.573304	37.3796	0.191656	12.7277	0.436847	28.7825
0.139327	8.59329	0.0265259	1.50439	0.0969249	8.6554	0.30593	18.7545	0.441884	27.8696	0.575059	35.3468	0.197184	12.3318	0.439009	27.252
0.147076	8.57825	0.0277929	1.52669	0.103855	8.6473	0.308794	17.9072	0.443323	26.4085	0.57691	33.5398	0.202862	11.9884	0.441286	25.8957
0.154774	8.56196	0.0287986	1.54356	0.11178	8.63712	0.311769	17.153	0.444871	25.1072	0.578856	31.9238	0.208676	11.6884	0.443674	24.6861
0.162415	8.54431	0.02954	1.55556	0.119672	8.62596	0.314852	16.4779	0.446533	23.9421	0.580895	30.4705	0.214613	11.4247	0.446172	23.6016
0.169996	8.52524	0.0300153	1.56306	0.127529	8.61378	0.318037	15.8708	0.448313	22.8939	0.583026	29.1574	0.220662	11.1916	0.448777	22.6244
0.177508	8.50463	0.0306996	1.57361	0.135345	8.60052	0.321322	15.3223	0.450217	21.9469	0.585248	27.9655	0.226812	10.9845	0.451487	21.7399
0.184947	8.48238	0.0314446	1.58476	0.143118	8.5861	0.324702	14.8248	0.452247	21.0881	0.587559	26.8792	0.233054	10.7995	0.454299	20.936
0.192304	8.45838	0.0324597	1.59944	0.150842	8.57046	0.328174	14.372	0.454409	20.3067	0.589959	25.8857	0.239378	10.6335	0.457211	20.2028
0.199572	8.4325	0.0337463	1.61723	0.158513	8.55351	0.331739	13.9586	0.456707	19.5936	0.592446	24.9739	0.245777	10.4838	0.46022	19.5317
0.206743	8.40462	0.0353057	1.63765	0.166126	8.53518	0.335393	13.58	0.459145	18.9411	0.595018	24.1344	0.252243	10.3484	0.463324	18.9155
0.213807	8.37459	0.0371391	1.66017	0.173674	8.51537	0.339139	13.2324	0.461727	18.3426	0.597674	23.3594	0.258769	10.2253	0.466521	18.348
0.220755	8.34228	0.0392471	1.68425	0.181151	8.49397	0.342977	12.9128	0.464456	17.7925	0.600413	22.642	0.265349	10.1129	0.469807	17.8242
0.227576	8.30755	0.0413585	1.70663	0.188551	8.47088	0.346909	12.6182	0.467336	17.2859	0.603233	21.9762	0.271976	10.0101	0.473181	17.3393
0.234259	8.27024	0.0434723	1.72744	0.195866	8.44598	0.35094	12.3464	0.47037	16.8185	0.606133	21.3569	0.278645	9.91551	0.476639	16.8894
0.240793	8.23022	0.0455877	1.74682	0.203088	8.41914	0.355073	12.0954	0.473559	16.3866	0.609112	20.7797	0.285351	9.8283	0.48018	16.4711
0.247168	8.18737	0.0477039	1.76491	0.210207	8.39023	0.359314	11.8633	0.476906	15.987	0.612168	20.2407	0.292089	9.74757	0.483801	16.0813
0.253371	8.14157	0.0498206	1.7818	0.217216	8.3591	0.36367	11.6488	0.480412	15.6168	0.6153	19.7362	0.298854	9.6726	0.487499	15.7175
0.259391	8.09273	0.0519374	1.79761	0.224103	8.32563	0.368146	11.4505	0.484078	15.2734	0.618506	19.2634	0.305642	9.60273	0.491273	15.3772
0.265218	8.04079	0.0540538	1.81241	0.230858	8.28965	0.37275	11.2671	0.487903	14.9545	0.621785	18.8194	0.312449	9.53741	0.495119	15.0585
0.270842	7.98573	0.0561698	1.82631	0.23747	8.25104	0.377487	11.0978	0.491887	14.658	0.625136	18.4019	0.319271	9.47614	0.499037	14.7594
0.276254	7.92754	0.058285	1.83936	0.243928	8.20965	0.382363	10.9414	0.496029	14.3821	0.628557	18.0087	0.326103	9.41848	0.503023	14.4783
0.281449	7.86631	0.0603995	1.85165	0.25022	8.16538	0.387382	10.7972	0.500328	14.1252	0.632047	17.6379	0.332064	9.37088	0.507075	14.2138
0.286422	7.80213	0.062513	1.86322	0.256335	8.1181	0.392548	10.6643	0.50478	13.8856	0.635605	17.2877	0.337147	9.33206	0.511192	13.9645
0.291171	7.73516	0.0646255	1.87414	0.262262	8.06775	0.397862	10.5418	0.509384	13.6621	0.639229	16.9566	0.341351	9.30109	0.515371	13.7292
0.295694	7.6656	0.066737	1.88446	0.26799	8.01429	0.403324	10.4291	0.514136	13.4534	0.642918	16.6431	0.344675	9.27727	0.519611	13.5069
0.299995	7.59369	0.0688473	1.89422	0.273512	7.95769	0.408932	10.3253	0.519033	13.2583	0.646672	16.346	0.347119	9.26011	0.52391	13.2967
0.304078	7.51969	0.0709567	1.90346	0.278819	7.89801	0.414681	10.2298	0.524071	13.0758	0.650488	16.0641	0.348683	9.24929	0.528265	13.0975
0.307948	7.44389	0.073065	1.91222	0.283906	7.83532	0.420567	10.1419	0.529247	12.9049	0.654365	15.7965	0.350931	9.23393	0.532677	12.9087
0.311614	7.3666	0.0751722	1.92054	0.28877	7.76976	0.426582	10.0609	0.534555	12.7448	0.658303	15.542	0.353373	9.21749	0.537142	12.7295
0.315085	7.28813	0.0772784	1.92845	0.293408	7.7015	0.432718	9.98622	0.539992	12.5947	0.6623	15.2998	0.356694	9.19556	0.541661	12.5593
0.318371	7.20877	0.0793836	1.93597	0.297823	7.63075	0.438968	9.9172	0.545553	12.4538	0.666356	15.0691	0.36089	9.16847	0.546231	12.3974
0.321482	7.12882	0.0814879	1.94314	0.302016	7.55779	0.445321	9.85333	0.551234	12.3214	0.670469	14.8493	0.36596	9.13662	0.550851	12.2434
0.324429	7.04855	0.0835912	1.94997	0.305994	7.48287	0.451768	9.79409	0.55703	12.1969	0.674637	14.6395	0.371899	9.10042	0.55552	12.0966
0.327223	6.96821	0.0856936	1.95649	0.309764	7.40631	0.458301	9.739	0.562937	12.0798	0.678861	14.4393	0.378699	9.06026	0.560238	11.9568
0.329876	6.88803	0.0877951	1.96272	0.313333	7.3284	0.46491	9.68763	0.56895	11.9696	0.68314	14.2479	0.385481	9.02142	0.565003	11.8234
0.332397	6.80822	0.0898958	1.96868	0.316712	7.24946	0.470724	9.6456	0.575066	11.8656	0.687472	14.0649	0.392241	8.98375	0.569816	11.6961
0.334796	6.72896	0.0919957	1.97438	0.319911	7.16978	0.475716	9.61158	0.581278	11.7676	0.691857	13.8899	0.398977	8.94709	0.574674	11.5745
0.337083	6.6504	0.0940948	1.97984	0.322941	7.08964	0.479867	9.58462	0.587584	11.6751	0.696294	13.7223	0.405684	8.91132	0.579579	11.4582
0.339268	6.57268	0.0961932	1.98508	0.325812	7.0093	0.483162	9.56399	0.593979	11.5876	0.700782	13.5617	0.41236	8.87631	0.58453	11.3471
0.341358	6.49591	0.0982909	1.9901	0.328536	6.92901	0.485592	9.54919	0.600459	11.5049	0.705321	13.4078	0.419002	8.84194	0.589526	11.2408
0.343361	6.4202	0.100388	1.99493	0.331123	6.84899	0.48715	9.53988	0.607019	11.4266	0.70991	13.2602	0.425606	8.80812	0.594567	11.139
0.345284	6.34562	0.102484	1.99957	0.333583	6.76943	0.489394	9.5267	0.613657	11.3525	0.714549	13.1186	0.432169	8.77475	0.599654	11.0416
0.347134	6.27222	0.10458	2.00403	0.335927	6.69049	0.491837	9.51264	0.620368	11.2822	0.719238	12.9826	0.438687	8.74173	0.604786	10.9483
0.348918	6.20007	0.106675	2.00832	0.338163	6.61232	0.495167	9.49396	0.627148	11.2154	0.723976	12.852	0.445158	8.70898	0.609964	10.8588
0.35064	6.1292	0.10877	2.01246	0.3403	6.53506	0.49939	9.47099	0.633994	11.152	0.728763	12.7265	0.451577	8.67642	0.615187	10.7731
0.352306	6.05964	0.110864	2.01645	0.342346	6.4588	0.504511	9.44416	0.640902	11.0918	0.733599	12.6058	0.457942	8.64398	0.620457	10.691
0.353921	5.9914	0.112958	2.02029	0.34431	6.38363	0.510537	9.41387	0.647868	11.0344	0.738485	12.4898	0.46425	8.61159	0.625772	10.6122
0.355489	5.9245	0.115051	2.024	0.346196	6.30962	0.517469	9.38055	0.654888	10.9798	0.743419	12.3782	0.470496	8.57919	0.631135	10.5367
0.357014	5.85895	0.117144	2.02758	0.348013	6.23682	0.524417	9.3486	0.66196	10.9276	0.748404	12.2708	0.476678	8.54671	0.636544	10.4642
0.3585	5.79473	0.119236	2.03105	0.349766	6.16529	0.531375	9.31787	0.669079	10.8778	0.753439	12.1675	0.482792	8.5141	0.641999	10.3947
0.35995	5.73185	0.121328	2.03439	0.35146	6.09506	0.538338	9.28823	0.676242	10.8302	0.758524	12.0681	0.488835	8.48132	0.647502	10.328
0.361368	5.67029	0.12342	2.03763	0.353101	6.02614	0.545303	9.25955	0.683444	10.7847	0.763661	11.9723	0.494804	8.44831	0.653052	10.264
0.362755	5.61005	0.125511	2.04076	0.354692	5.95856	0.552265	9.23172	0.690683	10.741	0.768851	11.8802	0.500695	8.41504	0.658649	10.2025
0.364115	5.5511	0.127601	2.0438	0.356239	5.89232	0.559222	9.20465	0.697955	10.699	0.774095	11.7914	0.506507	8.38147	0.664293	10.1436
0.365451	5.49343	0.129692	2.04673	0.357745	5.82742	0.566169	9.17826	0.705255	10.6587	0.779394	11.706	0.512235	8.34756	0.669249	10.0941
0.366763	5.43701	0.131782	2.04958	0.359213	5.76385	0.573105	9.15245	0.712579	10.6199	0.78475	11.6238	0.517878	8.3133	0.673502	10.0533
0.368055	5.38183	0.133872	2.05235	0.360646	5.70162	0.580026	9.12717	0.719924	10.5824	0.790165	11.5447	0.523433	8.27865	0.677038	10.0205
0.369328	5.32787	0.135961	2.05503	0.362049	5.64071	0.586929	9.10235	0.727285	10.5462	0.795641	11.4686	0.528897	8.2436	0.679846	9.99509
0.370585	5.27509	0.13805	2.05763	0.363423	5.5811	0.593812	9.07792	0.734658	10.5111	0.801181	11.3954	0.534269	8.20813	0.681917	9.97674
0.371825	5.22347	0.140139	2.06015	0.36477	5.52277	0.600672	9.05385	0.742037	10.477	0.806786	11.3251	0.539547	8.17224	0.683246	9.96513
0.373052	5.173	0.142228	2.06261	0.366094	5.46572	0.607508	9.03007	0.749419	10.4438	0.812461	11.2575	0.544728	8.13591	0.68516	9.94863
0.374266	5.12364	0.144316	2.06499	0.367397	5.40991	0.614318	9.00656	0.756798	10.4115	0.818207	11.1926	0.549813	8.09915	0.687246	9.93094
0.375469	5.07537	0.146405	2.06731	0.368679	5.35532	0.621098	8.98326	0.764169	10.3798	0.82403	11.1304	0.5548	8.06196	0.690092	9.90727
0.376662	5.02817	0.148493	2.06957	0.369944	5.30194	0.627848	8.96014	0.771527	10.3488	0.829932	11.0708	0.559688	8.02435	0.693706	9.87799
0.377845	4.982	0.15058	2.07176	0.371192	5.24973	0.634565	8.93717	0.778867	10.3183	0.835917	11.0138	0.564476	7.98632	0.698097	9.84352
0.379021	4.93686	0.152668	2.0739	0.372426	5.19868	0.641248	8.91432	0.785244	10.2921	0.841989	10.9592	0.569165	7.9479	0.703279	9.80433
0.380189	4.8927	0.154755	2.07598	0.373647	5.14875	0.647895	8.89156	0.790663	10.27	0.848151	10.9072	0.573755	7.90908	0.709262	9.76097
0.381351	4.8495	0.156842	2.07801	0.374855	5.09993	0.654504	8.86886	0.795131	10.2518	0.854409	10.8575	0.578245	7.86991	0.715285	9.71923
0.382507	4.80725	0.158929	2.07998	0.376053	5.05219	0.661073	8.8462	0.798654	10.2375	0.860764	10.8103	0.582637	7.83039	0.721345	9.67905
0.383658	4.76592	0.161016	2.08191	0.377241	5.00549	0.667602	8.82355	0.801239	10.227	0.867221	10.7654	0.58693	7.79054	0.727442	9.64033
0.384806	4.72548	0.163103	2.08378	0.37842	4.95983	0.674088	8.8009	0.80289	10.2203	0.873782	10.7229	0.591127	7.7504	0.733572	9.603
0.38595	4.68591	0.165189	2.08561	0.379592	4.91516	0.68053	8.77822	0.805261	10.2107	0.880448	10.6825	0.595229	7.70999	0.739734	9.56698
0.387091	4.6472	0.167275	2.0874	0.380757	4.87148	0.686926	8.7555	0.807832	10.2002	0.88722	10.6444	0.599235	7.66934	0.745926	9.5322
0.38823	4.60931	0.169361	2.08914	0.381916	4.82875	0.693275	8.73273	0.811321	10.1861	0.8941	10.6083	0.603149	7.62847	0.752146	9.4986
0.38922	4.57696	0.171447	2.09084	0.38307	4.78695	0.699576	8.70987	0.815717	10.1682	0.901086	10.5743	0.606972	7.58741	0.758392	9.46609
0.390064	4.54985	0.173533	2.0925	0.384219	4.74605	0.705826	8.68693	0.821008	10.1466	0.907259	10.5463	0.610706	7.54619	0.764661	9.43463
0.390762	4.52776	0.175619	2.09413	0.385365	4.70605	0.712026	8.66388	0.82718	10.1213	0.912583	10.5235	0.614352	7.50484	0.770952	9.40414
0.391313	4.51049	0.177704	2.09571	0.386507	4.6669	0.718173	8.64072	0.834212	10.0923	0.917027	10.5054	0.617912	7.46339	0.777261	9.37456
0.391718	4.49791	0.17979	2.09726	0.387647	4.62859	0.724266	8.61743	0.841189	10.0633	0.920567	10.4916	0.621388	7.42186	0.783587	9.34584
0.391977	4.48991	0.181875	2.09877	0.388785	4.5911	0.730304	8.59401	0.84811	10.0343	0.923185	10.4817	0.624783	7.38028	0.789928	9.31792
0.39235	4.47847	0.18396	2.10026	0.389921	4.55441	0.736286	8.57043	0.854974	10.0052	0.924867	10.4754	0.628099	7.33868	0.796281	9.29075
0.392755	4.46613	0.186045	2.1017	0.391056	4.5185	0.742211	8.54671	0.861782	9.97609	0.927293	10.4666	0.631337	7.29708	0.802644	9.26428
0.393306	4.4495	0.18813	2.10312	0.392191	4.48334	0.748077	8.52282	0.868536	9.94699	0.929941	10.4572	0.6345	7.2555	0.809015	9.23847
0.394002	4.42871	0.190215	2.10451	0.393325	4.44892	0.753883	8.49876	0.875238	9.91792	0.933561	10.4448	0.63759	7.21398	0.815391	9.21326
0.394845	4.40392	0.192299	2.10587	0.394459	4.41522	0.75963	8.47453	0.881891	9.88891	0.938169	10.4296	0.64061	7.17253	0.821771	9.18861
0.395834	4.37533	0.194384	2.10719	0.395594	4.38222	0.765315	8.45012	0.888499	9.85999	0.943785	10.4119	0.64356	7.13118	0.828152	9.16449
0.39697	4.34315	0.196468	2.10849	0.396729	4.3499	0.770938	8.42553	0.895065	9.83121	0.95043	10.3921	0.646444	7.08994	0.834532	9.14085
0.398106	4.31164	0.198553	2.10977	0.397866	4.31825	0.776498	8.40076	0.901592	9.80259	0.958128	10.3706	0.649263	7.04883	0.84091	9.11766
0.399245	4.28077	0.200637	2.11102	0.399004	4.28725	0.781995	8.3758	0.908086	9.77418	0.965898	10.3504	0.65202	7.00787	0.847282	9.09488
0.400385	4.25053	0.202721	2.11224	0.400143	4.25688	0.787427	8.35066	0.91455	9.74602	0.973735	10.3312	0.654717	6.96709	0.853648	9.07248
0.401526	4.2209	0.204805	2.11344	0.401285	4.22712	0.792795	8.32532	0.920987	9.71812	0.981635	10.3131	0.657355	6.92649	0.860006	9.05042
0.40267	4.19187	0.206889	2.11461	0.402428	4.19796	0.798098	8.29981	0.9274	9.69053	0.989593	10.2959	0.659936	6.88609	0.866352	9.02869
0.403816	4.16342	0.208973	2.11577	0.403574	4.16939	0.803336	8.2741	0.933795	9.66327	0.997604	10.2796	0.662463	6.8459	0.872686	9.00724
0.404965	4.13554	0.211057	2.11689	0.404722	4.14139	0.808508	8.24822	0.940172	9.63635	1.00566	10.2641	0.664937	6.80594	0.879006	8.98606
0.406117	4.10821	0.213141	2.118	0.405873	4.11395	0.813613	8.22216	0.946534	9.6098			0.667361	6.76622	0.88531	8.96512
0.407271	4.08142	0.215225	2.11909	0.407027	4.08705	0.818653	8.19592	0.952885	9.58362			0.669735	6.72675	0.891597	8.94439
0.408429	4.05516	0.217308	2.12016	0.408183	4.06067	0.823627	8.16951	0.959226	9.55783			0.672062	6.68754	0.897864	8.92385
0.409589	4.02941	0.219392	2.1212	0.409343	4.03482	0.828535	8.14294	0.965558	9.53243			0.674344	6.64861	0.90411	8.90348
0.410753	4.00416	0.221475	2.12223	0.410507	4.00946	0.833376	8.11621	0.971883	9.50743			0.676581	6.60995	0.910334	8.88327
0.411921	3.9794	0.223559	2.12324	0.411674	3.9846	0.838152	8.08932	0.978203	9.48282			0.678776	6.57157	0.916533	8.86318
0.413092	3.95511	0.225642	2.12423	0.412844	3.96021	0.842862	8.06228	0.984518	9.45861			0.68093	6.53349	0.922707	8.84321
0.414267	3.93129	0.227726	2.1252	0.414018	3.93629	0.847507	8.0351	0.990829	9.43479			0.683044	6.49571	0.928854	8.82334
0.415445	3.90792	0.229809	2.12615	0.415195	3.91283	0.852087	8.00778	0.997136	9.41136			0.685121	6.45824	0.934973	8.80355
0.416628	3.885	0.231892	2.12709	0.416377	3.88981	0.856602	7.98034	1.00344	9.3883			0.687161	6.42108	0.941062	8.78382
0.417814	3.8625	0.233975	2.12801	0.417563	3.86723	0.861053	7.95278					0.689166	6.38423	0.94712	8.76415
0.419004	3.84043	0.236058	2.12892	0.418752	3.84507	0.86544	7.9251					0.691137	6.3477	0.953145	8.74451
0.420199	3.81877	0.238141	2.12981	0.419946	3.82332	0.869764	7.89732					0.693076	6.3115	0.959137	8.72491
0.421398	3.79751	0.240224	2.13068	0.421144	3.80197	0.874026	7.86944					0.694983	6.27562	0.965094	8.70532
0.422601	3.77664	0.242307	2.13154	0.422346	3.78102	0.878225	7.84147					0.69686	6.24007	0.971016	8.68573
0.423808	3.75616	0.24439	2.13239	0.423552	3.76046	0.882363	7.81342					0.698708	6.20485	0.9769	8.66615
0.42502	3.73604	0.246472	2.13322	0.424763	3.74027	0.886441	7.7853					0.700527	6.16996	0.982746	8.64654
0.426236	3.7163	0.248555	2.13404	0.425978	3.72045	0.890459	7.75711					0.70232	6.13541	0.988554	8.62692
0.427457	3.69691	0.250638	2.13484	0.427198	3.70098	0.894417	7.72886					0.704088	6.10119	0.994321	8.60727
0.428682	3.67787	0.252721	2.13563	0.428422	3.68187	0.898317	7.70057					0.70583	6.0673	1.00005	8.58758
0.429911	3.65917	0.254803	2.13641	0.429651	3.6631	0.902159	7.67223					0.707548	6.03375		
0.431145	3.6408	0.256886	2.13718	0.430884	3.64466	0.905945	7.64386					0.709244	6.00053		
0.432384	3.62276	0.258968	2.13793	0.432122	3.62655	0.909674	7.61546					0.710917	5.96765		
0.433627	3.60504	0.261051	2.13867	0.433364	3.60876	0.913348	7.58704					0.712569	5.9351		
0.434875	3.58762	0.263133	2.1394	0.434611	3.59128	0.916968	7.55861					0.714201	5.90288		
0.436128	3.57051	0.265215	2.14012	0.435863	3.57411	0.920534	7.53017					0.715813	5.871		
0.437386	3.5537	0.267298	2.14083	0.437119	3.55723	0.924047	7.50174					0.717406	5.83944		
0.438648	3.53718	0.26938	2.14153	0.43838	3.54065	0.927509	7.47331					0.718981	5.80822		
0.439914	3.52094	0.271462	2.14221	0.439646	3.52435	0.930919	7.4449					0.720539	5.77732		
0.441186	3.50498	0.273544	2.14289	0.440916	3.50833	0.934279	7.41651					0.722081	5.74674		
0.442462	3.48929	0.275627	2.14355	0.442191	3.49259	0.93759	7.38815					0.723606	5.71649		
0.443743	3.47387	0.277709	2.14421	0.443471	3.47711	0.940853	7.35982					0.725115	5.68657		
0.445028	3.4587	0.279791	2.14486	0.444756	3.46189	0.944067	7.33154					0.72661	5.65696		
0.446318	3.44379	0.281873	2.14549	0.446045	3.44693	0.947235	7.3033					0.728091	5.62766		
0.447613	3.42913	0.283955	2.14612	0.447339	3.43222	0.950357	7.27511					0.729558	5.59869		
0.448913	3.41472	0.286037	2.14674	0.448638	3.41775	0.953434	7.24698					0.731013	5.57002		
0.450218	3.40054	0.288119	2.14735	0.449941	3.40352	0.956467	7.2189					0.732454	5.54166		
0.451527	3.3866	0.290201	2.14795	0.451249	3.38953	0.959456	7.1909					0.733884	5.51361		
0.452841	3.37288	0.292283	2.14855	0.452562	3.37576	0.962403	7.16297					0.735302	5.48587		
0.454159	3.35939	0.294365	2.14913	0.45388	3.36223	0.965308	7.13511					0.736709	5.45843		
0.455482	3.34612	0.296447	2.14971	0.455202	3.34891	0.968172	7.10733					0.738106	5.43128		
0.45681	3.33306	0.298528	2.15028	0.456529	3.3358	0.970996	7.07964					0.739492	5.40443		
0.458143	3.32021	0.30061	2.15084	0.45786	3.32291	0.97378	7.05204					0.740869	5.37788		
0.45948	3.30757	0.302692	2.15139	0.459196	3.31023	0.976526	7.02453					0.742237	5.35161		
0.460822	3.29513	0.304774	2.15194	0.460537	3.29774	0.979235	6.99712					0.743595	5.32563		
0.462168	3.28288	0.306855	2.15247	0.461883	3.28546	0.981906	6.9698					0.744945	5.29993		
0.463519	3.27083	0.308937	2.15301	0.463233	3.27337	0.984541	6.94259					0.746287	5.27452		
0.464874	3.25897	0.311019	2.15353	0.464587	3.26147	0.987141	6.91549					0.747621	5.24938		
0.466235	3.2473	0.3131	2.15405	0.465946	3.24975	0.989705	6.8885					0.748948	5.22452		
0.467599	3.2358	0.315182	2.15456	0.46731	3.23822	0.992236	6.86162					0.750268	5.19993		
0.468968	3.22449	0.317263	2.15506	0.468678	3.22687	0.994734	6.83485					0.751581	5.17561		
0.470342	3.21335	0.319345	2.15556	0.470051	3.21569	0.997199	6.80821					0.752887	5.15155		
0.47172	3.20238	0.321427	2.15605	0.471428	3.20469	0.999633	6.78168					0.754187	5.12776		
0.473103	3.19158	0.323508	2.15653	0.47281	3.19385	1.00203	6.75528					0.755482	5.10423		
0.47449	3.18094	0.32559	2.15701	0.474196	3.18318							0.756771	5.08095		
0.475881	3.17047	0.327671	2.15749	0.475587	3.17267							0.758054	5.05793		
0.477277	3.16015	0.329752	2.15795	0.476982	3.16232							0.759332	5.03515		
0.478678	3.14999	0.331834	2.15841	0.478381	3.15213							0.760606	5.01263		
0.480082	3.13999	0.333915	2.15887	0.479785	3.14209							0.761875	4.99035		
0.481491	3.13013	0.335997	2.15932	0.481193	3.1322							0.763139	4.96831		
0.482905	3.12041	0.338078	2.15976	0.482605	3.12246							0.7644	4.94652		
0.484322	3.11085	0.340159	2.1602	0.484022	3.11286							0.765656	4.92495		
0.485744	3.10142	0.342241	2.16064	0.485443	3.1034							0.766909	4.90362		
0.48717	3.09213	0.344322	2.16106	0.486868	3.09408							0.768158	4.88253		
0.4886	3.08298	0.346403	2.16149	0.488297	3.0849							0.769404	4.86165		
0.490035	3.07396	0.348484	2.1619	0.489731	3.07585							0.770647	4.84101		
0.491473	3.06507	0.350566	2.16232	0.491169	3.06694							0.771887	4.82058		
0.492916	3.05631	0.352647	2.16273	0.492611	3.05815							0.773124	4.80038		
0.494363	3.04767	0.354728	2.16313	0.494057	3.04949							0.774358	4.78039		
0.495814	3.03916	0.356809	2.16353	0.495507	3.04095							0.77559	4.76061		
0.497269	3.03077	0.35889	2.16392	0.496961	3.03253							0.77682	4.74105		
0.498728	3.0225	0.360971	2.16431	0.498419	3.02424							0.778048	4.72169		
0.500191	3.01435	0.363053	2.1647	0.499881	3.01606							0.779274	4.70254		
0.501658	3.00631	0.365134	2.16508	0.501347	3.008							0.780498	4.6836		
0.503129	2.99838	0.367215	2.16546	0.502818	3.00005							0.78172	4.66485		
0.504604	2.99057	0.369296	2.16583	0.504292	2.99221							0.78294	4.6463		
0.506083	2.98286	0.371377	2.1662	0.50577	2.98448							0.78416	4.62795		
0.507566	2.97526	0.373458	2.16656	0.507252	2.97686							0.785378	4.60979		
0.509052	2.96777	0.375539	2.16692	0.508737	2.96934							0.786594	4.59182		
0.510543	2.96037	0.37762	2.16728	0.510227	2.96193							0.78781	4.57404		
0.512037	2.95308	0.379701	2.16763	0.51172	2.95462							0.789025	4.55644		
0.513535	2.94589	0.381782	2.16798	0.513217	2.94741							0.790239	4.53903		
0.515036	2.9388	0.383863	2.16832	0.514718	2.94029							0.791452	4.5218		
0.516542	2.93181	0.385944	2.16867	0.516223	2.93328							0.792664	4.50475		
0.518051	2.9249	0.388025	2.169	0.517731	2.92636							0.793877	4.48788		
0.519564	2.9181	0.390106	2.16934	0.519243	2.91953							0.795088	4.47118		
0.52108	2.91138	0.392187	2.16967	0.520759	2.91279							0.796299	4.45465		
0.5226	2.90475	0.394268	2.17	0.522278	2.90614							0.79751	4.43829		
0.524124	2.89821	0.396349	2.17032	0.523801	2.89959							0.798721	4.4221		
0.525651	2.89176	0.398429	2.17064	0.525328	2.89312							0.799932	4.40607		
0.527182	2.88539	0.40051	2.17096	0.526858	2.88673							0.801143	4.39021		
0.528716	2.87911	0.402591	2.17127	0.528391	2.88043							0.802353	4.37451		
0.530254	2.8729	0.404672	2.17158	0.529928	2.87421							0.803564	4.35897		
0.531795	2.86678	0.406753	2.17189	0.531469	2.86807							0.804775	4.34359		
0.53334	2.86074	0.408834	2.17219	0.533013	2.86201							0.805987	4.32836		
0.534888	2.85478	0.410914	2.17249	0.53456	2.85603							0.807199	4.31329		
0.536439	2.84889	0.412995	2.17279	0.536111	2.85013							0.808411	4.29837		
