Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
8  Points		7  Points		468  Points		491  Points		467  Points		170  Points		120  Points		362  Points		131  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
				0.518042	2.85533	0.398052	2.17112	0.518936	2.85179					0.784422	4.31892		
				0.51959	2.84923	0.400133	2.17143	0.520486	2.84573					0.785613	4.3034		
				0.521141	2.84321	0.402213	2.17174	0.522039	2.83976					0.786805	4.28805		
				0.522695	2.83726	0.404294	2.17205	0.523596	2.83387					0.787999	4.27285		
				0.524254	2.8314	0.406375	2.17236	0.525156	2.82805					0.789193	4.25782		
				0.525815	2.82562	0.408455	2.17266	0.526719	2.82231					0.790388	4.24294		
				0.52738	2.81991	0.410536	2.17296	0.528286	2.81664					0.791584	4.22821		
				0.528948	2.81427	0.412616	2.17325	0.529857	2.81105					0.792781	4.21364		
				0.53052	2.80871	0.414697	2.17354	0.53143	2.80553					0.79398	4.19921		
				0.532095	2.80322	0.416778	2.17383	0.533007	2.80008					0.795179	4.18494		
				0.533673	2.79781	0.418858	2.17412	0.534587	2.79471					0.79638	4.17081		
				0.535255	2.79246	0.420939	2.1744	0.536171	2.7894					0.797583	4.15682		
				0.53684	2.78718	0.423019	2.17468	0.537757	2.78416					0.798786	4.14297		
				0.538428	2.78197	0.4251	2.17496	0.539347	2.77898					0.799991	4.12927		
				0.540019	2.77682	0.42718	2.17524	0.54094	2.77388					0.801198	4.11571		
				0.541613	2.77174	0.429261	2.17551	0.542537	2.76883					0.802406	4.10228		
				0.543211	2.76673	0.431341	2.17578	0.544136	2.76385					0.803615	4.08898		
				0.544812	2.76177	0.433422	2.17605	0.545739	2.75894					0.804826	4.07582		
				0.546416	2.75688	0.435502	2.17631	0.547344	2.75408					0.806039	4.06279		
				0.548022	2.75205	0.437583	2.17658	0.548953	2.74929					0.807253	4.04989		
				0.549632	2.74728	0.439663	2.17684	0.550565	2.74455					0.808469	4.03712		
				0.551245	2.74257	0.441744	2.17709	0.552179	2.73988					0.809686	4.02448		
				0.552861	2.73792	0.443824	2.17735	0.553797	2.73526					0.810905	4.01196		
				0.55448	2.73333	0.445904	2.1776	0.555418	2.7307					0.812126	3.99956		
				0.556102	2.72879	0.447985	2.17785	0.557041	2.72619					0.813349	3.98729		
				0.557727	2.72431	0.450065	2.1781	0.558668	2.72174					0.814573	3.97514		
				0.559355	2.71988	0.452146	2.17835	0.560297	2.71735					0.8158	3.9631		
				0.560985	2.71551	0.454226	2.17859	0.561929	2.713					0.817028	3.95118		
				0.562619	2.71119	0.456306	2.17883	0.563565	2.70871					0.818258	3.93938		
				0.564255	2.70692	0.458387	2.17907	0.565203	2.70448					0.81949	3.9277		
				0.565894	2.7027	0.460467	2.17931	0.566843	2.70029					0.820723	3.91612		
				0.567536	2.69854	0.462547	2.17955	0.568487	2.69615					0.821959	3.90466		
				0.569181	2.69442	0.464628	2.17978	0.570133	2.69206					0.823197	3.89331		
				0.570828	2.69035	0.466708	2.18001	0.571782	2.68802					0.824436	3.88206		
				0.572479	2.68634	0.468788	2.18024	0.573434	2.68403					0.825678	3.87093		
				0.574132	2.68236	0.470869	2.18047	0.575088	2.68009					0.826921	3.8599		
				0.575787	2.67844	0.472949	2.18069	0.576746	2.67619					0.828167	3.84897		
				0.577445	2.67456	0.475029	2.18091	0.578405	2.67234					0.829415	3.83815		
				0.579106	2.67073	0.47711	2.18113	0.580068	2.66853					0.830664	3.82743		
				0.58077	2.66694	0.47919	2.18135	0.581733	2.66477					0.831916	3.81682		
				0.582436	2.6632	0.48127	2.18157	0.5834	2.66105					0.83317	3.8063		
				0.584104	2.6595	0.48335	2.18179	0.58507	2.65738					0.834426	3.79588		
				0.585776	2.65584	0.485431	2.182	0.586743	2.65375					0.835684	3.78556		
				0.58745	2.65223	0.487511	2.18221	0.588418	2.65016					0.836944	3.77533		
				0.589126	2.64865	0.489591	2.18242	0.590096	2.64661					0.838206	3.7652		
				0.590805	2.64512	0.491671	2.18263	0.591776	2.6431					0.83947	3.75516		
				0.592486	2.64163	0.493752	2.18284	0.593459	2.63963					0.840737	3.74522		
				0.594169	2.63818	0.495832	2.18304	0.595144	2.6362					0.842006	3.73537		
				0.595856	2.63476	0.497912	2.18324	0.596832	2.63281					0.843277	3.72561		
				0.597544	2.63139	0.499992	2.18344	0.598522	2.62946					0.84455	3.71594		
				0.599235	2.62805	0.502073	2.18364	0.600214	2.62614					0.845825	3.70635		
				0.600928	2.62476	0.504153	2.18384	0.601909	2.62286					0.847102	3.69686		
				0.602624	2.62149	0.506233	2.18404	0.603606	2.61962					0.848382	3.68745		
				0.604322	2.61827	0.508313	2.18423	0.605305	2.61642					0.849664	3.67813		
				0.606023	2.61508	0.510393	2.18443	0.607007	2.61325					0.850948	3.66889		
				0.607725	2.61193	0.512473	2.18462	0.608711	2.61012					0.852234	3.65973		
				0.60943	2.60881	0.514554	2.18481	0.610417	2.60702					0.853523	3.65066		
				0.611137	2.60572	0.516634	2.185	0.612125	2.60395					0.854813	3.64167		
				0.612847	2.60267	0.518714	2.18518	0.613836	2.60092					0.856106	3.63276		
				0.614558	2.59965	0.520794	2.18537	0.615549	2.59792					0.857402	3.62393		
				0.616272	2.59667	0.522874	2.18555	0.617264	2.59496					0.858699	3.61517		
				0.617988	2.59372	0.524954	2.18573	0.618981	2.59203					0.859999	3.6065		
				0.619707	2.5908	0.527034	2.18592	0.620701	2.58913					0.861301	3.5979		
				0.621427	2.58791	0.529114	2.1861	0.622423	2.58626					0.862605	3.58938		
				0.62315	2.58506	0.531194	2.18627	0.624146	2.58342					0.863912	3.58093		
				0.624874	2.58223	0.533275	2.18645	0.625872	2.58061					0.86522	3.57256		
				0.626601	2.57943	0.535355	2.18663	0.6276	2.57783					0.866531	3.56426		
				0.62833	2.57667	0.537435	2.1868	0.62933	2.57508					0.867845	3.55604		
				0.630061	2.57393	0.539515	2.18697	0.631063	2.57236					0.86916	3.54788		
				0.631794	2.57123	0.541595	2.18714	0.632797	2.56967					0.870478	3.5398		
				0.633529	2.56855	0.543675	2.18732	0.634533	2.56701					0.871798	3.53179		
				0.635266	2.5659	0.545755	2.18748	0.636271	2.56438					0.873121	3.52384		
				0.637005	2.56328	0.547835	2.18765	0.638012	2.56177					0.874445	3.51597		
				0.638746	2.56068	0.549915	2.18782	0.639754	2.55919					0.875772	3.50816		
				0.640489	2.55812	0.551995	2.18798	0.641498	2.55664					0.877102	3.50042		
				0.642234	2.55558	0.554075	2.18815	0.643244	2.55412					0.878433	3.49275		
				0.643981	2.55306	0.556155	2.18831	0.644992	2.55162					0.879767	3.48514		
				0.64573	2.55057	0.558235	2.18847	0.646742	2.54915					0.881103	3.4776		
				0.647481	2.54811	0.560315	2.18863	0.648494	2.5467					0.882442	3.47012		
				0.649234	2.54568	0.562395	2.18879	0.650248	2.54428					0.883782	3.46271		
				0.650988	2.54327	0.564475	2.18895	0.652004	2.54188					0.885125	3.45536		
				0.652745	2.54088	0.566555	2.1891	0.653761	2.53951					0.88647	3.44807		
				0.654503	2.53852	0.568635	2.18926	0.655521	2.53716					0.887818	3.44084		
				0.656264	2.53618	0.570715	2.18941	0.657282	2.53484					0.889168	3.43367		
				0.658026	2.53387	0.572795	2.18957	0.659045	2.53254					0.89052	3.42656		
				0.659789	2.53157	0.574875	2.18972	0.66081	2.53026					0.891874	3.41952		
				0.661555	2.52931	0.576955	2.18987	0.662577	2.52801					0.89323	3.41253		
				0.663323	2.52706	0.579035	2.19002	0.664345	2.52578					0.894589	3.4056		
				0.665092	2.52484	0.581115	2.19017	0.666115	2.52357					0.89595	3.39872		
				0.666863	2.52264	0.583195	2.19032	0.667888	2.52138					0.897314	3.39191		
				0.668635	2.52046	0.585275	2.19046	0.669661	2.51922					0.898679	3.38515		
				0.67041	2.51831	0.587355	2.19061	0.671437	2.51707					0.900047	3.37844		
				0.672186	2.51618	0.589435	2.19076	0.673214	2.51495					0.901417	3.37179		
				0.673964	2.51406	0.591515	2.1909	0.674993	2.51285					0.90279	3.3652		
				0.675744	2.51197	0.593594	2.19104	0.676773	2.51077					0.904164	3.35866		
				0.677525	2.5099	0.595674	2.19118	0.678555	2.50871					0.905541	3.35217		
				0.679308	2.50785	0.597754	2.19132	0.680339	2.50667					0.90692	3.34574		
				0.681092	2.50582	0.599834	2.19146	0.682125	2.50465					0.908302	3.33935		
				0.682879	2.50381	0.601914	2.1916	0.683912	2.50265					0.909685	3.33302		
				0.684666	2.50182	0.603994	2.19174	0.685701	2.50067					0.911071	3.32675		
				0.686456	2.49984	0.606074	2.19188	0.687491	2.49871					0.912459	3.32052		
				0.688247	2.49789	0.608154	2.19201	0.689283	2.49677					0.913849	3.31434		
				0.69004	2.49596	0.610234	2.19215	0.691077	2.49485					0.915242	3.30821		
				0.691834	2.49404	0.612313	2.19228	0.692872	2.49294					0.916636	3.30213		
				0.69363	2.49215	0.614393	2.19242	0.694669	2.49106					0.918033	3.2961		
				0.695427	2.49027	0.616473	2.19255	0.696467	2.48919					0.919432	3.29012		
				0.697226	2.48841	0.618553	2.19268	0.698267	2.48734					0.920833	3.28418		
				0.699026	2.48656	0.620633	2.19281	0.700068	2.48551					0.922237	3.27829		
				0.700829	2.48474	0.622713	2.19294	0.701871	2.48369					0.923643	3.27245		
				0.702632	2.48293	0.624793	2.19307	0.703675	2.48189					0.92505	3.26666		
				0.704437	2.48114	0.626872	2.1932	0.705481	2.48011					0.92646	3.26091		
				0.706243	2.47937	0.628952	2.19332	0.707289	2.47835					0.927873	3.2552		
				0.708051	2.47761	0.631032	2.19345	0.709097	2.4766					0.929287	3.24954		
				0.709861	2.47587	0.633112	2.19358	0.710908	2.47487					0.930703	3.24393		
				0.711672	2.47415	0.635192	2.1937	0.712719	2.47316					0.932122	3.23836		
				0.713484	2.47244	0.637272	2.19382	0.714532	2.47146					0.933543	3.23283		
				0.715298	2.47075	0.639351	2.19395	0.716347	2.46978					0.934966	3.22734		
				0.717113	2.46907	0.641431	2.19407	0.718163	2.46811					0.936391	3.2219		
				0.71893	2.46741	0.643511	2.19419	0.719981	2.46646					0.937818	3.2165		
				0.720748	2.46577	0.645591	2.19431	0.721799	2.46482					0.939248	3.21114		
				0.722567	2.46414	0.647671	2.19443	0.723619	2.4632					0.940679	3.20583		
				0.724388	2.46252	0.64975	2.19455	0.725441	2.46159					0.942113	3.20055		
				0.72621	2.46092	0.65183	2.19467	0.727264	2.46					0.943549	3.19531		
				0.728033	2.45934	0.65391	2.19479	0.729088	2.45843					0.944987	3.19012		
				0.729858	2.45776	0.65599	2.1949	0.730914	2.45686					0.946427	3.18496		
				0.731684	2.45621	0.658069	2.19502	0.732741	2.45531					0.947869	3.17984		
				0.733512	2.45467	0.660149	2.19513	0.734569	2.45378					0.949313	3.17477		
				0.735341	2.45314	0.662229	2.19525	0.736399	2.45226					0.950759	3.16973		
				0.737171	2.45162	0.664309	2.19536	0.73823	2.45075					0.952208	3.16473		
				0.739002	2.45012	0.666388	2.19547	0.740062	2.44926					0.953658	3.15976		
				0.740835	2.44863	0.668468	2.19559	0.741895	2.44778					0.955111	3.15484		
				0.742669	2.44716	0.670548	2.1957	0.74373	2.44631					0.956565	3.14995		
				0.744505	2.4457	0.672628	2.19581	0.745566	2.44486					0.958022	3.14509		
				0.746341	2.44425	0.674707	2.19592	0.747403	2.44342					0.959481	3.14028		
				0.748179	2.44282	0.676787	2.19603	0.749242	2.44199					0.960941	3.1355		
				0.750018	2.44139	0.678867	2.19614	0.751082	2.44058					0.962404	3.13075		
				0.751858	2.43998	0.680947	2.19625	0.752923	2.43918					0.963869	3.12604		
				0.7537	2.43859	0.683026	2.19636	0.754765	2.43779					0.965336	3.12137		
				0.755543	2.4372	0.685106	2.19646	0.756609	2.43641					0.966805	3.11673		
				0.757387	2.43583	0.687186	2.19657	0.758453	2.43504					0.968276	3.11212		
				0.759232	2.43447	0.689265	2.19667	0.760299	2.43369					0.969748	3.10755		
				0.761078	2.43312	0.691345	2.19678	0.762146	2.43235					0.971223	3.10301		
				0.762926	2.43178	0.693425	2.19688	0.763994	2.43102					0.9727	3.09851		
				0.764774	2.43046	0.695504	2.19699	0.765844	2.4297					0.974179	3.09404		
				0.766624	2.42915	0.697584	2.19709	0.767694	2.42839					0.97566	3.0896		
				0.768475	2.42784	0.699664	2.19719	0.769546	2.4271					0.977143	3.08519		
				0.770328	2.42655	0.701744	2.1973	0.771399	2.42581					0.978628	3.08082		
				0.772181	2.42527	0.703823	2.1974	0.773253	2.42454					0.980115	3.07647		
				0.774035	2.424	0.705903	2.1975	0.775108	2.42328					0.981603	3.07216		
				0.775891	2.42275	0.707983	2.1976	0.776964	2.42202					0.983094	3.06788		
				0.777748	2.4215	0.710062	2.1977	0.778822	2.42078					0.984587	3.06363		
				0.779606	2.42026	0.712142	2.1978	0.78068	2.41955					0.986081	3.05941		
				0.781465	2.41904	0.714221	2.19789	0.78254	2.41833					0.987578	3.05522		
				0.783325	2.41782	0.716301	2.19799	0.784401	2.41712					0.989076	3.05107		
				0.785186	2.41662	0.718381	2.19809	0.786262	2.41593					0.990577	3.04694		
				0.787048	2.41542	0.72046	2.19819	0.788125	2.41474					0.992079	3.04284		
				0.788911	2.41424	0.72254	2.19828	0.789989	2.41356					0.993583	3.03877		
				0.790776	2.41306	0.72462	2.19838	0.791854	2.41239					0.99509	3.03473		
				0.792641	2.4119	0.726699	2.19847	0.79372	2.41123					0.996598	3.03071		
				0.794508	2.41074	0.728779	2.19857	0.795587	2.41008					0.998107	3.02673		
				0.796375	2.4096	0.730859	2.19866	0.797455	2.40894					0.999619	3.02277		
				0.798244	2.40846	0.732938	2.19876	0.799324	2.40781					1.00113	3.01885		
				0.800113	2.40734	0.735018	2.19885	0.801195	2.40669								
				0.801984	2.40622	0.737097	2.19894	0.803066	2.40558								
				0.803855	2.40511	0.739177	2.19903	0.804938	2.40447								
				0.805728	2.40401	0.741257	2.19912	0.806811	2.40338								
				0.807602	2.40292	0.743336	2.19921	0.808685	2.4023								
				0.809476	2.40184	0.745416	2.1993	0.810561	2.40122								
				0.811352	2.40077	0.747495	2.19939	0.812437	2.40015								
				0.813228	2.39971	0.749575	2.19948	0.814314	2.3991								
				0.815106	2.39865	0.751655	2.19957	0.816192	2.39805								
				0.816985	2.39761	0.753734	2.19966	0.818071	2.39701								
				0.818864	2.39657	0.755814	2.19975	0.819951	2.39597								
				0.820744	2.39554	0.757893	2.19984	0.821832	2.39495								
				0.822626	2.39452	0.759973	2.19992	0.823714	2.39394								
				0.824508	2.39351	0.762053	2.20001	0.825597	2.39293								
				0.826392	2.39251	0.764132	2.20009	0.827481	2.39193								
				0.828276	2.39151	0.766212	2.20018	0.829365	2.39094								
				0.830161	2.39052	0.768291	2.20027	0.831251	2.38995								
				0.832047	2.38954	0.770371	2.20035	0.833138	2.38898								
				0.833934	2.38857	0.77245	2.20043	0.835025	2.38801								
				0.835822	2.38761	0.77453	2.20052	0.836914	2.38705								
				0.83771	2.38665	0.776609	2.2006	0.838803	2.3861								
				0.8396	2.3857	0.778689	2.20068	0.840693	2.38516								
				0.841491	2.38476	0.780768	2.20077	0.842584	2.38422								
				0.843382	2.38382	0.782848	2.20085	0.844476	2.38329								
				0.845274	2.3829	0.784928	2.20093	0.846369	2.38237								
				0.847167	2.38198	0.787007	2.20101	0.848262	2.38145								
				0.849061	2.38107	0.789087	2.20109	0.850157	2.38054								
				0.850956	2.38016	0.791166	2.20117	0.852052	2.37964								
				0.852852	2.37926	0.793246	2.20125	0.853948	2.37875								
				0.854749	2.37837	0.795325	2.20133	0.855846	2.37786								
				0.856646	2.37749	0.797405	2.20141	0.857743	2.37698								
				0.858544	2.37661	0.799484	2.20149	0.859642	2.37611								
				0.860443	2.37574	0.801564	2.20156	0.861542	2.37524								
				0.862343	2.37488	0.803643	2.20164	0.863442	2.37438								
				0.864244	2.37402	0.805723	2.20172	0.865343	2.37353								
				0.866145	2.37317	0.807802	2.2018	0.867245	2.37268								
				0.868048	2.37233	0.809882	2.20187	0.869148	2.37184								
				0.869951	2.37149	0.811961	2.20195	0.871052	2.37101								
				0.871855	2.37066	0.814041	2.20202	0.872956	2.37018								
				0.87376	2.36983	0.81612	2.2021	0.874861	2.36936								
				0.875665	2.36902	0.8182	2.20217	0.876767	2.36855								
				0.877572	2.3682	0.820279	2.20225	0.878674	2.36774								
				0.879479	2.3674	0.822359	2.20232	0.880581	2.36694								
				0.881386	2.3666	0.824438	2.2024	0.88249	2.36614								
				0.883295	2.3658	0.826517	2.20247	0.884399	2.36535								
				0.885204	2.36502	0.828597	2.20254	0.886309	2.36456								
				0.887115	2.36424	0.830676	2.20261	0.888219	2.36379								
				0.889025	2.36346	0.832756	2.20269	0.890131	2.36301								
				0.890937	2.36269	0.834835	2.20276	0.892043	2.36225								
				0.892849	2.36193	0.836915	2.20283	0.893955	2.36149								
				0.894763	2.36117	0.838994	2.2029	0.895869	2.36073								
				0.896676	2.36041	0.841074	2.20297	0.897783	2.35998								
				0.898591	2.35967	0.843153	2.20304	0.899698	2.35924								
				0.900506	2.35892	0.845232	2.20311	0.901614	2.3585								
				0.902422	2.35819	0.847312	2.20318	0.90353	2.35776								
				0.904339	2.35746	0.849391	2.20325	0.905448	2.35704								
				0.906256	2.35673	0.851471	2.20332	0.907365	2.35631								
				0.908175	2.35601	0.85355	2.20339	0.909284	2.3556								
				0.910093	2.3553	0.855629	2.20346	0.911203	2.35489								
				0.912013	2.35459	0.857709	2.20352	0.913123	2.35418								
				0.913933	2.35388	0.859788	2.20359	0.915044	2.35348								
				0.915854	2.35318	0.861868	2.20366	0.916965	2.35278								
				0.917776	2.35249	0.863947	2.20373	0.918887	2.35209								
				0.919698	2.3518	0.866027	2.20379	0.92081	2.3514								
				0.921621	2.35112	0.868106	2.20386	0.922733	2.35072								
				0.923545	2.35044	0.870185	2.20393	0.924657	2.35005								
				0.925469	2.34976	0.872265	2.20399	0.926582	2.34937								
				0.927394	2.34909	0.874344	2.20406	0.928507	2.34871								
				0.92932	2.34843	0.876423	2.20412	0.930433	2.34805								
				0.931246	2.34777	0.878503	2.20419	0.93236	2.34739								
				0.933173	2.34711	0.880582	2.20425	0.934287	2.34674								
				0.9351	2.34646	0.882662	2.20432	0.936215	2.34609								
				0.937029	2.34582	0.884741	2.20438	0.938144	2.34545								
				0.938958	2.34518	0.88682	2.20444	0.940073	2.34481								
				0.940887	2.34454	0.8889	2.20451	0.942003	2.34417								
				0.942817	2.34391	0.890979	2.20457	0.943933	2.34354								
				0.944748	2.34328	0.893058	2.20463	0.945865	2.34292								
				0.946679	2.34266	0.895138	2.20469	0.947796	2.3423								
				0.948611	2.34204	0.897217	2.20476	0.949729	2.34168								
				0.950544	2.34142	0.899297	2.20482	0.951662	2.34107								
				0.952477	2.34081	0.901376	2.20488	0.953595	2.34046								
				0.954411	2.34021	0.903455	2.20494	0.955529	2.33986								
				0.956346	2.33961	0.905535	2.205	0.957464	2.33926								
				0.958281	2.33901	0.907614	2.20506	0.9594	2.33866								
				0.960216	2.33841	0.909693	2.20512	0.961336	2.33807								
				0.962152	2.33783	0.911773	2.20518	0.963272	2.33749								
				0.964089	2.33724	0.913852	2.20524	0.965209	2.3369								
				0.966027	2.33666	0.915931	2.2053	0.967147	2.33633								
				0.967965	2.33608	0.918011	2.20536	0.969085	2.33575								
				0.969903	2.33551	0.92009	2.20542	0.971024	2.33518								
				0.971842	2.33494	0.922169	2.20548	0.972964	2.33461								
				0.973782	2.33438	0.924249	2.20554	0.974904	2.33405								
				0.975722	2.33381	0.926328	2.20559	0.976845	2.33349								
				0.977663	2.33326	0.928407	2.20565	0.978786	2.33294								
				0.979605	2.3327	0.930486	2.20571	0.980727	2.33239								
				0.981547	2.33215	0.932566	2.20577	0.98267	2.33184								
				0.983489	2.33161	0.934645	2.20582	0.984613	2.33129								
				0.985432	2.33107	0.936724	2.20588	0.986556	2.33075								
				0.987376	2.33053	0.938804	2.20594	0.9885	2.33022								
				0.98932	2.32999	0.940883	2.20599	0.990444	2.32968								
				0.991265	2.32946	0.942962	2.20605	0.99239	2.32915								
				0.99321	2.32893	0.945042	2.20611	0.994335	2.32863								
				0.995156	2.32841	0.947121	2.20616	0.996281	2.32811								
				0.997102	2.32789	0.9492	2.20622	0.998228	2.32759								
				0.999049	2.32737	0.951279	2.20627	1.00018	2.32707								
				1.001	2.32686	0.953359	2.20633										
						0.955438	2.20638										
						0.957517	2.20644										
						0.959596	2.20649										
						0.961676	2.20654										
						0.963755	2.2066										
						0.965834	2.20665										
						0.967913	2.2067										
						0.969993	2.20676										
						0.972072	2.20681										
						0.974151	2.20686										
						0.97623	2.20692										
						0.97831	2.20697										
						0.980389	2.20702										
						0.982468	2.20707										
						0.984547	2.20712										
						0.986627	2.20717										
						0.988706	2.20722										
						0.990785	2.20727										
						0.992864	2.20733										
						0.994944	2.20738										
						0.997023	2.20743										
						0.999102	2.20748										
						1.00118	2.20753										
