Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
466  Points		491  Points		466  Points		165  Points		121  Points		111  Points		352  Points		131  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.35064	1.81842	0.10877	2.24796	0.3403	2.2452	0.49939	7.38804	0.633994	7.38095	0.728763	5.16441	0.451577	6.86104	0.615187	5.63111
0.352306	1.76084	0.110864	2.24741	0.342346	2.1518	0.504511	7.40951	0.640902	7.44545	0.733599	5.21714	0.457942	6.80079	0.620457	5.68061
0.353921	1.70815	0.112958	2.24692	0.34431	2.06613	0.510537	7.43037	0.647868	7.50602	0.738485	5.27008	0.46425	6.73698	0.625772	5.73038
0.355489	1.65998	0.115051	2.24641	0.346196	1.98763	0.517469	7.44896	0.654888	7.56273	0.743419	5.32322	0.470496	6.66958	0.631135	5.78041
0.357014	1.61592	0.117144	2.24594	0.348013	1.91572	0.524417	7.46235	0.66196	7.61549	0.748404	5.37685	0.476678	6.59861	0.636544	5.83066
0.3585	1.57565	0.119236	2.24549	0.349766	1.84987	0.531375	7.47074	0.669079	7.66433	0.753439	5.43109	0.482792	6.52412	0.641999	5.88107
0.35995	1.53881	0.121328	2.24504	0.35146	1.78967	0.538338	7.47452	0.676242	7.70926	0.758524	5.4861	0.488835	6.44622	0.647502	5.93158
0.361368	1.50521	0.12342	2.24463	0.353101	1.73452	0.545303	7.47411	0.683444	7.75021	0.763661	5.54213	0.494804	6.36501	0.653052	5.98212
0.362755	1.47455	0.125511	2.24425	0.354692	1.68406	0.552265	7.4698	0.690683	7.78707	0.768851	5.59934	0.500695	6.28054	0.658649	6.03252
0.364115	1.44656	0.127601	2.24387	0.356239	1.63799	0.559222	7.46183	0.697955	7.81983	0.774095	5.65795	0.506507	6.19293	0.664293	6.08264
0.365451	1.42104	0.129692	2.2435	0.357745	1.5958	0.566169	7.45048	0.705255	7.84831	0.779394	5.71818	0.512235	6.10243	0.669249	6.12608
0.366763	1.39777	0.131782	2.24317	0.359213	1.55724	0.573105	7.43601	0.712579	7.87237	0.78475	5.78034	0.517878	6.00921	0.673502	6.16284
0.368055	1.37663	0.133872	2.24285	0.360646	1.52203	0.580026	7.41857	0.719924	7.89192	0.790165	5.84467	0.523433	5.91345	0.677038	6.19286
0.369328	1.35743	0.135961	2.24251	0.362049	1.48988	0.586929	7.39842	0.727285	7.90679	0.795641	5.91145	0.528897	5.81536	0.679846	6.2165
0.370585	1.33999	0.13805	2.24223	0.363423	1.46055	0.593812	7.37563	0.734658	7.91681	0.801181	5.98099	0.534269	5.71516	0.681917	6.23374
0.371825	1.32421	0.140139	2.24195	0.36477	1.43377	0.600672	7.35036	0.742037	7.92178	0.806786	6.05351	0.539547	5.61317	0.683246	6.24467
0.373052	1.30994	0.142228	2.24166	0.366094	1.40939	0.607508	7.32282	0.749419	7.92154	0.812461	6.12932	0.544728	5.50969	0.68516	6.26028
0.374266	1.29707	0.144316	2.2414	0.367397	1.3872	0.614318	7.29305	0.756798	7.91585	0.818207	6.20872	0.549813	5.40493	0.687246	6.27717
0.375469	1.28554	0.146405	2.24113	0.368679	1.36703	0.621098	7.26113	0.764169	7.90462	0.82403	6.29194	0.5548	5.29922	0.690092	6.3
0.376662	1.27516	0.148493	2.24092	0.369944	1.3487	0.627848	7.22716	0.771527	7.88772	0.829932	6.37914	0.559688	5.19291	0.693706	6.32833
0.377845	1.2659	0.15058	2.24071	0.371192	1.3321	0.634565	7.19127	0.778867	7.86513	0.835917	6.47041	0.564476	5.08613	0.698097	6.36204
0.379021	1.25769	0.152668	2.24045	0.372426	1.31706	0.641248	7.15348	0.785244	7.84088	0.841989	6.56586	0.569165	4.97932	0.703279	6.40056
0.380189	1.25044	0.154755	2.24021	0.373647	1.30347	0.647895	7.11379	0.790663	7.81685	0.848151	6.66543	0.573755	4.8727	0.709262	6.44333
0.381351	1.24408	0.156842	2.24002	0.374855	1.29128	0.654504	7.07237	0.795131	7.79453	0.854409	6.76883	0.578245	4.76655	0.715285	6.48453
0.382507	1.23851	0.158929	2.23985	0.376053	1.28032	0.661073	7.02917	0.798654	7.77549	0.860764	6.87574	0.582637	4.6611	0.721345	6.52392
0.383658	1.23376	0.161016	2.23962	0.377241	1.27052	0.667602	6.98429	0.801239	7.76077	0.867221	6.9857	0.58693	4.5566	0.727442	6.56137
0.384806	1.22968	0.163103	2.23943	0.37842	1.26181	0.674088	6.93778	0.80289	7.75086	0.873782	7.09802	0.591127	4.45326	0.733572	6.5968
0.38595	1.22627	0.165189	2.2393	0.379592	1.25405	0.68053	6.88959	0.805261	7.73617	0.880448	7.21199	0.595229	4.35123	0.739734	6.63004
0.387091	1.22349	0.167275	2.23913	0.380757	1.2472	0.686926	6.83986	0.807832	7.71965	0.88722	7.32663	0.599235	4.25078	0.745926	6.66109
0.38823	1.22123	0.169361	2.23893	0.381916	1.24125	0.693275	6.78859	0.811321	7.69607	0.8941	7.441	0.603149	4.15204	0.752146	6.68983
0.38922	1.21971	0.171447	2.23876	0.38307	1.23612	0.699576	6.73578	0.815717	7.66493	0.901086	7.55423	0.606972	4.05513	0.758392	6.71621
0.390064	1.21875	0.173533	2.23864	0.384219	1.23168	0.705826	6.68151	0.821008	7.62531	0.907259	7.65123	0.610706	3.96013	0.764661	6.74025
0.390762	1.21809	0.175619	2.2385	0.385365	1.22793	0.712026	6.62581	0.82718	7.57647	0.912583	7.73219	0.614352	3.86714	0.770952	6.76189
0.391313	1.21776	0.177704	2.23832	0.386507	1.2248	0.718173	6.56874	0.834212	7.51815	0.917027	7.79774	0.617912	3.77634	0.777261	6.78107
0.391718	1.21745	0.17979	2.2382	0.387647	1.22229	0.724266	6.51032	0.841189	7.45823	0.920567	7.84839	0.621388	3.68773	0.783587	6.79779
0.391977	1.21738	0.181875	2.23806	0.388785	1.22037	0.730304	6.4506	0.84811	7.39762	0.923185	7.88513	0.624783	3.60131	0.789928	6.81216
0.39235	1.2174	0.18396	2.23792	0.389921	1.21894	0.736286	6.38965	0.854974	7.33732	0.924867	7.90833	0.628099	3.51715	0.796281	6.82411
0.392755	1.21724	0.186045	2.23781	0.391056	1.21797	0.742211	6.32754	0.861782	7.27828	0.927293	7.94105	0.631337	3.43531	0.802644	6.83363
0.393306	1.21727	0.18813	2.23772	0.392191	1.21744	0.748077	6.26433	0.868536	7.22129	0.929941	7.97606	0.6345	3.35578	0.809015	6.84078
