Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
458  Points		493  Points		162  Points		126  Points		108  Points		315  Points		139  Points		110  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00664824	8.20946	3.42004e-005	0.237656	0.279523	0.16621	0.512488	0.0746295	0.559036	0.123801	0.139758	0.294944	0.419264	0.0833653	0.698772	0.0506539
0.014297	8.20766	0.000255623	0.346002	0.279678	0.256913	0.512558	0.105159	0.559151	0.179834	0.140033	0.525637	0.419342	0.148101	0.698819	0.0886543
0.0219423	8.20313	0.000678938	0.558689	0.280002	0.437912	0.512684	0.166425	0.559371	0.291754	0.140738	0.982826	0.41954	0.277416	0.698937	0.164643
0.0295826	8.19671	0.00129668	0.761772	0.280494	0.617901	0.512868	0.228313	0.559695	0.40324	0.141864	1.42919	0.419859	0.406406	0.699126	0.240595
0.037216	8.18834	0.00209842	0.952387	0.281153	0.796459	0.51311	0.291004	0.560123	0.514153	0.143401	1.86041	0.420297	0.535041	0.699386	0.316473
0.0448407	8.17797	0.00307135	1.12861	0.281978	0.973106	0.51341	0.354717	0.560653	0.624504	0.145331	2.27308	0.420856	0.663113	0.699716	0.392204
0.0524547	8.16559	0.00420146	1.28917	0.282966	1.14754	0.513771	0.419666	0.561286	0.734097	0.147636	2.66461	0.421533	0.790496	0.700117	0.467787
0.0600563	8.15107	0.00547357	1.43347	0.284116	1.31939	0.514192	0.485991	0.562021	0.842761	0.150296	3.03325	0.422329	0.917088	0.700588	0.54322
0.0676434	8.1344	0.00687258	1.56168	0.285425	1.48825	0.514676	0.553895	0.562857	0.950518	0.153289	3.37811	0.423242	1.04276	0.701129	0.618427
0.0752139	8.11558	0.00838359	1.67432	0.286889	1.65394	0.515224	0.623492	0.563792	1.0572	0.156591	3.69905	0.424272	1.16739	0.70174	0.693403
0.0827659	8.09441	0.0099925	1.77239	0.288507	1.81612	0.515838	0.694936	0.564827	1.16274	0.160181	3.99639	0.425417	1.29082	0.702421	0.768134
0.090297	8.07083	0.0116862	1.85697	0.290274	1.97458	0.516519	0.768464	0.565959	1.26711	0.164038	4.27087	0.426677	1.41302	0.703171	0.842596
0.097805	8.04475	0.0134528	1.92937	0.292186	2.12914	0.51727	0.844109	0.567188	1.37023	0.16814	4.52357	0.42805	1.53387	0.703991	0.916741
0.105287	8.01603	0.0152814	1.99098	0.294241	2.2796	0.518092	0.921938	0.568512	1.47211	0.172467	4.75569	0.429535	1.65325	0.70488	0.990543
0.112742	7.9846	0.0171627	2.04301	0.296434	2.42591	0.518988	1.00216	0.569931	1.57267	0.177001	4.96849	0.431131	1.77108	0.705837	1.06403
0.120166	7.9503	0.0190883	2.08671	0.298761	2.56794	0.51996	1.08481	0.571443	1.6719	0.181725	5.16338	0.432835	1.88729	0.706862	1.13709
0.127556	7.91289	0.0210511	2.12322	0.301219	2.70567	0.52101	1.16992	0.573046	1.76981	0.186623	5.34171	0.434647	2.00179	0.707956	1.20968
0.134911	7.87229	0.0230447	2.15352	0.303803	2.83911	0.52214	1.25758	0.574741	1.86639	0.191679	5.50472	0.436565	2.11449	0.709116	1.28192
0.142226	7.82828	0.0250639	2.17861	0.30651	2.96837	0.523353	1.34789	0.576524	1.96162	0.19688	5.65364	0.438588	2.22532	0.710344	1.35374
0.149498	7.7807	0.0268408	2.19683	0.309334	3.09352	0.524651	1.44082	0.578396	2.05555	0.202214	5.78982	0.440712	2.33428	0.711639	1.42502
0.156724	7.72927	0.0283662	2.21001	0.312274	3.21468	0.526038	1.53645	0.580354	2.1482	0.206961	5.89892	0.442937	2.4413	0.713	1.4958
0.1639	7.67379	0.0296339	2.21956	0.315325	3.33207	0.527514	1.63477	0.582399	2.23952	0.211074	5.98525	0.445261	2.54628	0.714426	1.5661
0.171023	7.61404	0.0306399	2.22617	0.318483	3.44584	0.529084	1.73575	0.584528	2.32959	0.21452	6.05228	0.447682	2.64924	0.715918	1.63586
0.178088	7.54975	0.0313814	2.23058	0.321746	3.55634	0.530749	1.83943	0.58674	2.41845	0.21727	6.10262	0.450198	2.75013	0.717474	1.70507
0.185091	7.48065	0.0318568	2.23321	0.32511	3.66388	0.532512	1.94571	0.589034	2.50611	0.219307	6.13813	0.452807	2.84893	0.719095	1.7737
0.192028	7.40645	0.032541	2.2368	0.328573	3.76874	0.534374	2.05456	0.591409	2.59256	0.220616	6.1602	0.455506	2.94561	0.720779	1.84175
0.198893	7.32699	0.0332859	2.2404	0.332132	3.8713	0.53634	2.16598	0.593865	2.67788	0.222507	6.19109	0.458295	3.04015	0.722527	1.90921
0.205681	7.24189	0.0343008	2.24474	0.335787	3.97198	0.53841	2.27984	0.596399	2.7621	0.224572	6.22347	0.461171	3.13256	0.724337	1.97602
0.212387	7.15093	0.035587	2.24969	0.339534	4.07118	0.540588	2.39601	0.599012	2.84527	0.227399	6.26575	0.464133	3.22282	0.726209	2.04218
0.219006	7.05391	0.037146	2.25474	0.343373	4.16929	0.542875	2.51438	0.601701	2.9274	0.231	6.31656	0.467177	3.31098	0.728142	2.10771
0.225531	6.95062	0.0389788	2.25954	0.347303	4.26672	0.545273	2.63482	0.604467	3.00851	0.235392	6.37406	0.470302	3.39699	0.730137	2.17262
0.231957	6.84085	0.0410863	2.26385	0.351323	4.36395	0.547785	2.75712	0.607307	3.0887	0.240594	6.43641	0.473507	3.4809	0.732191	2.23682
0.238278	6.72453	0.0431972	2.26711	0.355434	4.46129	0.550411	2.88108	0.610222	3.16801	0.246622	6.5018	0.476788	3.56275	0.734305	2.30033
0.244488	6.60166	0.0453108	2.2694	0.359636	4.55906	0.553153	3.00655	0.613211	3.2465	0.252709	6.56096	0.480145	3.6425	0.736477	2.36319
0.25058	6.47231	0.047426	2.27098	0.363373	4.64484	0.556013	3.13327	0.616272	3.32417	0.258848	6.6142	0.483576	3.72019	0.738708	2.42533
0.256548	6.33658	0.0495425	2.27199	0.366613	4.71851	0.558992	3.26095	0.619405	3.40112	0.265034	6.66199	0.487078	3.79588	0.740997	2.48677
0.262387	6.19475	0.0516596	2.27249	0.369331	4.77986	0.56209	3.38932	0.622609	3.4774	0.271262	6.70467	0.490649	3.86963	0.743342	2.54748
0.268092	6.04719	0.053777	2.2726	0.371505	4.82868	0.565308	3.51809	0.625885	3.55304	0.277527	6.74257	0.494288	3.94148	0.745744	2.60744
0.273656	5.89437	0.0558944	2.27236	0.373118	4.86474	0.568645	3.64695	0.62923	3.62816	0.283826	6.77598	0.497994	4.01141	0.748201	2.66672
0.279075	5.73698	0.0580113	2.27191	0.374156	4.88795	0.572103	3.77554	0.632645	3.70282	0.290153	6.80521	0.501763	4.0795	0.750713	2.72528
0.284346	5.57571	0.0601278	2.27128	0.375658	4.92138	0.575681	3.90359	0.63613	3.77713	0.296507	6.83048	0.505595	4.14579	0.753279	2.78309
0.289465	5.41137	0.0622436	2.27049	0.377301	4.95772	0.579377	4.03072	0.639683	3.85111	0.302881	6.85194	0.509488	4.21035	0.755899	2.84012
0.294429	5.24486	0.0643586	2.26962	0.379556	5.00746	0.583192	4.15652	0.643306	3.92489	0.309274	6.86989	0.513441	4.27326	0.758571	2.89646
0.299238	5.07707	0.0664728	2.26864	0.38244	5.07074	0.587122	4.28067	0.646997	3.99855	0.315683	6.88443	0.517451	4.33454	0.761296	2.95207
0.30389	4.90907	0.068586	2.2676	0.385976	5.14766	0.591168	4.40285	0.650757	4.07217	0.322103	6.89565	0.521518	4.39425	0.764072	3.00691
0.308386	4.74181	0.0706982	2.26656	0.390192	5.23818	0.595327	4.52269	0.654585	4.14596	0.328532	6.90383	0.525639	4.45246	0.766899	3.061
0.312726	4.57612	0.0728095	2.2655	0.395121	5.34225	0.599596	4.63977	0.658482	4.22	0.334967	6.90905	0.529814	4.50926	0.769776	3.11439
0.316913	4.41291	0.0749197	2.26438	0.400147	5.44611	0.603972	4.75373	0.662449	4.29433	0.341406	6.91137	0.534042	4.5647	0.772702	3.16703
0.320949	4.25297	0.0770289	2.26331	0.405269	5.54916	0.608454	4.86433	0.666484	4.36916	0.347846	6.91088	0.53832	4.61881	0.775677	3.21894
0.324838	4.097	0.0791371	2.26229	0.410487	5.65086	0.613036	4.97119	0.67059	4.4447	0.354284	6.90767	0.542648	4.67174	0.7787	3.27015
0.328583	3.9456	0.0812444	2.26124	0.415799	5.75056	0.617717	5.07395	0.674767	4.521	0.360718	6.90185	0.54646	4.71692	0.781771	3.32058
0.33219	3.79918	0.0833507	2.2602	0.421203	5.84769	0.622491	5.17231	0.679014	4.59822	0.367145	6.89345	0.549738	4.75479	0.784888	3.37032
0.335662	3.65809	0.0854561	2.25924	0.426695	5.94166	0.627355	5.26598	0.683335	4.67658	0.373563	6.88251	0.552468	4.78571	0.788051	3.41934
0.339006	3.52262	0.0875606	2.25828	0.432274	6.03186	0.632304	5.35468	0.687729	4.75624	0.379969	6.86909	0.554639	4.80977	0.79126	3.46763
0.342226	3.39297	0.0896641	2.25733	0.437935	6.11794	0.637333	5.43816	0.692198	4.83741	0.386362	6.85323	0.556243	4.82744	0.794513	3.5153
0.345329	3.26923	0.0917668	2.25645	0.443674	6.19947	0.642437	5.51623	0.696743	4.92015	0.39274	6.83497	0.557272	4.83869	0.79781	3.56222
0.348318	3.15131	0.0938688	2.25561	0.449487	6.27609	0.647612	5.58856	0.701366	5.00468	0.399099	6.81431	0.558756	4.85456	0.80115	3.60845
0.351201	3.03927	0.0959699	2.25478	0.455369	6.34768	0.652851	5.655	0.706068	5.0912	0.405437	6.7913	0.560374	4.87184	0.804534	3.65403
0.353982	2.93302	0.0980703	2.254	0.461315	6.41406	0.658149	5.71559	0.710853	5.17979	0.411754	6.766	0.562584	4.89517	0.807959	3.69892
0.356666	2.83229	0.10017	2.25325	0.467321	6.47515	0.66281	5.76352	0.71572	5.27055	0.418045	6.73836	0.565394	4.92432	0.811426	3.74313
0.359259	2.73704	0.102269	2.2525	0.473381	6.53101	0.666813	5.8006	0.720674	5.3636	0.42431	6.7084	0.568814	4.95929	0.814934	3.78673
0.361766	2.6471	0.104367	2.2518	0.479491	6.58167	0.670141	5.8287	0.725715	5.45901	0.430545	6.67609	0.572857	4.99969	0.818483	3.82968
0.364192	2.56215	0.106465	2.25112	0.485645	6.62729	0.672783	5.84933	0.730846	5.55667	0.43675	6.64156	0.577537	5.04538	0.82207	3.87202
0.366541	2.48203	0.108562	2.25049	0.49184	6.66805	0.674732	5.8634	0.736069	5.65664	0.442921	6.60481	0.582259	5.09046	0.825698	3.9137
0.368817	2.40653	0.110659	2.24992	0.498071	6.70406	0.675982	5.87198	0.741386	5.7588	0.449057	6.56578	0.587022	5.13497	0.829363	3.95479
0.371025	2.33544	0.112754	2.24934	0.504332	6.73559	0.677781	5.88389	0.7468	5.86284	0.455156	6.52451	0.591827	5.17894	0.833067	3.99531
0.373169	2.26856	0.11485	2.24875	0.510622	6.76281	0.679741	5.8959	0.751597	5.95486	0.461215	6.4811	0.596673	5.22235	0.836808	4.03518
0.375252	2.20562	0.116945	2.24821	0.516934	6.78598	0.682413	5.9109	0.755746	6.03425	0.467233	6.43548	0.601558	5.26536	0.840586	4.07449
0.377279	2.14646	0.119039	2.24771	0.523266	6.80533	0.685801	5.92794	0.759218	6.10047	0.473207	6.38766	0.606484	5.308	0.8444	4.11327
0.379252	2.09084	0.121133	2.24725	0.529615	6.82104	0.68991	5.94565	0.761991	6.153	0.479135	6.33778	0.611449	5.3502	0.848251	4.15149
0.381175	2.03855	0.123227	2.24676	0.535977	6.83337	0.694745	5.96238	0.764045	6.19168	0.485017	6.28585	0.616454	5.39202	0.852136	4.18911
0.38305	1.98943	0.12532	2.24633	0.542348	6.8425	0.700308	5.97666	0.765366	6.21663	0.490848	6.23191	0.621497	5.43352	0.856057	4.2262
0.384882	1.94333	0.127412	2.24593	0.548727	6.8486	0.705882	5.98608	0.767275	6.25247	0.496629	6.17601	0.626578	5.4747	0.860011	4.26281
0.386672	1.90007	0.129505	2.24548	0.55511	6.85191	0.711463	5.99082	0.769362	6.29133	0.502357	6.11817	0.631698	5.5155	0.864	4.29888
0.388422	1.85945	0.131597	2.2451	0.561495	6.85257	0.717045	5.99154	0.772221	6.34442	0.50803	6.05853	0.636856	5.55597	0.868022	4.33449
0.390136	1.82137	0.133688	2.24473	0.567879	6.85071	0.722627	5.98872	0.775871	6.41139	0.513646	5.99718	0.642051	5.59609	0.871554	4.3651
0.391816	1.78563	0.135779	2.24436	0.57426	6.84655	0.728205	5.98291	0.780336	6.49218	0.519205	5.93413	0.647284	5.63582	0.874584	4.39084
0.393464	1.75216	0.13787	2.24403	0.580637	6.84016	0.733776	5.97466	0.785646	6.58642	0.524704	5.8695	0.652553	5.67517	0.877103	4.41206
0.395081	1.72074	0.139961	2.24372	0.587006	6.83165	0.739338	5.9646	0.791833	6.6934	0.530142	5.80346	0.657859	5.71399	0.879103	4.42858
0.39667	1.6913	0.142051	2.24342	0.593367	6.8212	0.74489	5.95328	0.798118	6.79882	0.535518	5.73601	0.6632	5.75234	0.880579	4.44077
0.398233	1.66378	0.144141	2.24309	0.599717	6.80891	0.750431	5.94117	0.804501	6.90222	0.54083	5.66728	0.668577	5.79019	0.881525	4.44854
0.399574	1.6411	0.146231	2.24281	0.606054	6.79482	0.755961	5.92885	0.81098	7.00313	0.546078	5.59747	0.67399	5.82738	0.882889	4.45946
0.400703	1.62284	0.148321	2.24252	0.612378	6.77899	0.761479	5.91665	0.817551	7.10127	0.55126	5.52667	0.679436	5.86393	0.884375	4.4714
0.401628	1.60845	0.15041	2.24223	0.618686	6.76158	0.766986	5.90487	0.824212	7.19641	0.556376	5.45494	0.684916	5.89974	0.886402	4.48761
0.402353	1.59731	0.152499	2.24202	0.624978	6.74267	0.772482	5.89393	0.830961	7.28829	0.561425	5.38246	0.69043	5.93475	0.888976	4.50796
0.402884	1.58945	0.154588	2.24176	0.631251	6.72226	0.777969	5.88403	0.837793	7.37671	0.566406	5.30934	0.695975	5.96888	0.892105	4.53229
0.403222	1.58466	0.156676	2.24152	0.637504	6.70041	0.783446	5.87531	0.844706	7.46161	0.571319	5.23576	0.701552	6.0021	0.895796	4.56045
0.403706	1.57776	0.158764	2.2413	0.643736	6.67714	0.788916	5.86794	0.851697	7.54291	0.576162	5.16179	0.707159	6.03434	0.90006	4.59243
0.404229	1.57029	0.160852	2.24107	0.649946	6.65262	0.794381	5.86195	0.858762	7.62062	0.580937	5.0875	0.712796	6.06551	0.904353	4.62402
0.404938	1.56056	0.16294	2.24089	0.656132	6.6268	0.79984	5.85742	0.865897	7.69474	0.585642	5.01314	0.718462	6.09553	0.908676	4.65516
0.405827	1.54878	0.165028	2.24065	0.662294	6.59973	0.805295	5.85438	0.8731	7.76535	0.590278	4.93879	0.724155	6.12434	0.913028	4.6859
0.406895	1.5351	0.167116	2.24045	0.66843	6.57147	0.810749	5.85279	0.880367	7.83255	0.594845	4.86452	0.729874	6.15193	0.917408	4.71624
0.408135	1.51994	0.169203	2.24028	0.674539	6.54203	0.816201	5.85262	0.887695	7.89629	0.599343	4.79043	0.735618	6.17822	0.921816	4.74613
0.409543	1.50366	0.17129	2.24009	0.680621	6.51149	0.821654	5.85385	0.895081	7.95676	0.603772	4.7167	0.741386	6.20319	0.926252	4.77569
0.410936	1.48845	0.173377	2.23992	0.686673	6.47985	0.827109	5.85637	0.902522	8.01413	0.608132	4.64335	0.747177	6.22677	0.930715	4.80486
0.412316	1.4743	0.175464	2.23976	0.692695	6.44711	0.832567	5.86009	0.910014	8.06842	0.612424	4.57046	0.752989	6.24889	0.935205	4.83362
0.413684	1.4611	0.177551	2.23961	0.698686	6.41338	0.838029	5.86502	0.917556	8.11973	0.616649	4.4982	0.758821	6.26958	0.939722	4.86203
0.415039	1.4489	0.179637	2.23942	0.704646	6.37861	0.843496	5.87104	0.925145	8.16816	0.620806	4.42659	0.764672	6.28882	0.944265	4.89011
0.416383	1.4376	0.181724	2.23926	0.710572	6.34288	0.848969	5.87804	0.932777	8.21391	0.624897	4.35566	0.77054	6.30654	0.948834	4.91781
0.417718	1.42712	0.18381	2.23914	0.716465	6.30623	0.854449	5.88597	0.94045	8.25704	0.628922	4.28555	0.776423	6.32275	0.953429	4.94513
