Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2		Asym3	
459  Points		491  Points		161  Points		125  Points		109  Points		321  Points		137  Points		108  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00770996	8.31178	0.000551705	0.256887	0.27953	597.08	0.497246	2337.61	0.559053	721.781	0.139755	2202.88	0.419264	3874.95	0.698796	914.725
0.0154523	8.31084	0.00112444	0.365154	0.279704	199.809	0.49729	434.538	0.55919	327.732	0.140007	140.691	0.41934	403.253	0.698892	412.171
0.023191	8.30924	0.00188608	0.470222	0.280051	120.114	0.497395	239.581	0.559431	212.072	0.1407	73.0212	0.41954	212.793	0.69906	266.072
0.0309243	8.307	0.00282411	0.571365	0.28057	85.9787	0.497559	165.423	0.559775	156.816	0.141824	49.6145	0.419864	144.617	0.699301	196.487
0.0386504	8.30409	0.00392424	0.668021	0.281259	67.0472	0.497785	126.358	0.560221	124.457	0.143369	37.8261	0.42031	109.599	0.699615	155.791
0.0463674	8.30054	0.00517117	0.759782	0.282118	55.0298	0.498073	102.249	0.56077	103.215	0.145318	30.7752	0.42088	88.2964	0.7	129.094
0.0540734	8.29631	0.00654927	0.846398	0.283144	46.7362	0.498424	85.8925	0.56142	88.2082	0.147651	26.1162	0.421572	73.9811	0.700459	110.237
0.0617664	8.29139	0.00804329	0.927766	0.284334	40.677	0.498839	74.0712	0.562171	77.0477	0.150347	22.8307	0.422385	63.7075	0.700989	96.2129
0.0694444	8.28578	0.00963864	1.0039	0.285686	36.0636	0.499318	65.1318	0.563023	68.4268	0.153384	20.4049	0.423318	55.9814	0.70159	85.3776
0.0771053	8.27946	0.0113216	1.07488	0.287196	32.439	0.499864	58.1374	0.563974	61.5705	0.156737	18.5517	0.424371	49.9645	0.702264	76.7569
0.084747	8.27241	0.0130799	1.14089	0.288862	29.5206	0.500478	52.5179	0.565024	55.9901	0.160385	17.0979	0.425543	45.1497	0.703008	69.7367
0.0923671	8.2646	0.0149023	1.20216	0.290679	27.1237	0.501161	47.9059	0.566171	51.3618	0.164305	15.9332	0.426832	41.2126	0.703824	63.9109
