Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym3		Asym4	
463  Points		490  Points		162  Points		122  Points		110  Points		338  Points		133  Points		106  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.0064544	8.5598	0.000759006	0.305245	0.27951	2564.13	0.456988	518.8	0.559023	1728.35	0.139916	180.843	0.419298	612.615	0.69878	1613.71
0.0144281	8.55896	0.00141972	0.415337	0.279622	268.686	0.457083	252.177	0.559112	445.459	0.140539	82.4087	0.419461	259.545	0.698854	512.085
0.0223984	8.55742	0.00226925	0.521675	0.279916	141.917	0.457244	166.619	0.559306	255.761	0.141621	53.7037	0.419754	164.75	0.699005	304.389
0.0303635	8.55521	0.00329319	0.623517	0.280391	96.5505	0.457472	124.45	0.559605	179.445	0.14315	40.1118	0.420179	120.758	0.699232	216.607
0.0383215	8.55234	0.00447583	0.720359	0.281046	73.2695	0.457768	99.3498	0.560009	138.266	0.14511	32.2432	0.420734	95.3782	0.699537	168.166
0.0462704	8.54879	0.00580076	0.811861	0.281879	59.1253	0.458132	82.7052	0.560516	112.51	0.147478	27.1491	0.42142	78.8745	0.699918	137.468
0.0542082	8.54453	0.00725143	0.897819	0.282887	49.6364	0.458565	70.8643	0.561128	94.8875	0.150234	23.6073	0.422234	67.2924	0.700375	116.28
0.062133	8.53956	0.00881204	0.978202	0.284068	42.8402	0.459069	62.0135	0.561843	82.0771	0.153351	21.0198	0.423176	58.723	0.700908	100.779
0.0700425	8.53386	0.0104678	1.05309	0.285418	37.7409	0.459645	55.1503	0.562661	72.3493	0.156806	19.0593	0.424246	52.1315	0.701517	88.9507
0.0779344	8.5274	0.0122051	1.12264	0.286934	33.7797	0.460296	49.6752	0.563581	64.7147	0.160572	17.5317	0.425441	46.908	0.702202	79.6303
0.0858066	8.52018	0.0140115	1.18706	0.288612	30.6188	0.461022	45.208	0.564602	58.5663	0.164626	16.3147	0.426762	42.6702	0.702962	72.0989
0.0936563	8.51214	0.0158763	1.24665	0.290448	28.0418	0.461827	41.4958	0.565725	53.5112	0.168945	15.3275	0.428205	39.166	0.703798	65.8884
0.101481	8.50327	0.0177899	1.30168	0.292437	25.9038	0.462713	38.3638	0.566947	49.2835	0.173505	14.5144	0.42977	36.2223	0.704708	60.6807
