Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
471  Points		491  Points		470  Points		185  Points		377  Points		129  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00304239	8.94686	0.000341955	0.533212	0.0065059	8.94595	0.279594	0.291933	0.139955	0.757242	0.419283	0.157802
0.0113781	8.94543	0.000838746	0.644607	0.0148408	8.94407	0.279866	0.391242	0.14066	1.02523	0.41943	0.234262
0.0197112	8.94151	0.00154311	0.860027	0.0231722	8.93928	0.280323	0.5889	0.141865	1.55315	0.419719	0.387034
0.0280397	8.9355	0.00244131	1.05946	0.0314982	8.93235	0.280964	0.784045	0.143554	2.06224	0.420151	0.53928
0.0363615	8.92728	0.00351729	1.24086	0.0398166	8.92317	0.281784	0.975849	0.145708	2.54773	0.420724	0.69077
0.0446747	8.91677	0.00475353	1.40314	0.0481255	8.9117	0.282782	1.16353	0.148302	3.00616	0.421438	0.841406
0.052977	8.9039	0.00613189	1.5462	0.0564226	8.89785	0.283952	1.34635	0.151309	3.43545	0.422292	0.990921
0.0612661	8.88854	0.0076347	1.67067	0.0647057	8.88142	0.285291	1.52367	0.154703	3.83458	0.423285	1.13914
0.0695398	8.87056	0.00924499	1.77766	0.0729722	8.86225	0.286792	1.69478	0.158455	4.20334	0.424415	1.28588
0.0777954	8.84978	0.0109472	1.86876	0.0812195	8.84026	0.288449	1.85909	0.162536	4.5425	0.425681	1.43097
0.0860304	8.82593	0.0127272	1.94555	0.089445	8.81509	0.290256	2.01609	0.166919	4.85322	0.427081	1.57431
0.0942415	8.79881	0.0145725	2.0097	0.0976455	8.7865	0.292206	2.16546	0.171579	5.13701	0.428614	1.71566
0.102426	8.76816	0.0164721	2.06293	0.105818	8.7543	0.294291	2.30687	0.176491	5.39565	0.430278	1.85488
0.11058	8.7336	0.0184165	2.10677	0.113958	8.71803	0.296504	2.44005	0.181633	5.63087	0.432071	1.99188
0.1187	8.69479	0.0203978	2.14259	0.122063	8.67727	0.298838	2.56505	0.186984	5.84454	0.43399	2.12652
0.126782	8.65123	0.022409	2.17183	0.130127	8.63163	0.301284	2.68197	0.192524	6.03845	0.436033	2.2586
0.134821	8.60249	0.0241817	2.19275	0.138147	8.58058	0.303835	2.79101	0.198236	6.21424	0.438199	2.38816
