Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
472  Points		490  Points		471  Points		195  Points		383  Points		129  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00104861	8.99553	0.000778559	0.316782	0.0083041	8.99551	0.279518	922.997	0.139757	1560.53	0.419285	800.932
0.00942958	8.99541	0.00146437	0.432044	0.0166832	8.99445	0.279671	226.54	0.140064	137.15	0.419438	288.236
0.0178082	8.99424	0.00234644	0.54302	0.0250584	8.9927	0.280008	129.26	0.140885	72.1396	0.419735	175.85
0.0261828	8.99241	0.00340867	0.648924	0.0334277	8.99024	0.280527	90.5532	0.142207	49.2979	0.420174	126.613
0.0345512	8.98985	0.00463343	0.749202	0.041789	8.98704	0.281226	69.7898	0.144014	37.7362	0.420757	98.9951
0.0429112	8.98656	0.00600246	0.843494	0.0501402	8.98311	0.282103	56.8605	0.146285	30.8096	0.421481	81.336
0.0512609	8.98251	0.00749773	0.931641	0.058479	8.97839	0.283152	48.0488	0.148995	26.2328	0.422346	69.0823
0.0595978	8.97769	0.00910219	1.01365	0.0668031	8.97288	0.284369	41.6676	0.152116	23.0081	0.423351	60.0893
0.0679197	8.97207	0.0107999	1.08965	0.0751098	8.96652	0.285748	36.8403	0.155621	20.6309	0.424494	53.2144
0.076224	8.9656	0.0125764	1.15987	0.0833966	8.95929	0.287284	33.0664	0.15948	18.8181	0.425774	47.7928
0.0845079	8.95825	0.0144192	1.2246	0.0916604	8.95114	0.288969	30.039	0.163665	17.3991	0.42719	43.4116
0.0927684	8.94997	0.016317	1.28416	0.0998982	8.94201	0.290795	27.5596	0.168148	16.2648	0.428739	39.8007
0.101002	8.9407	0.0182602	1.33891	0.108106	8.93184	0.292756	25.4943	0.172905	15.3422	0.430419	36.7759
0.109206	8.93039	0.0202406	1.38922	0.116281	8.92055	0.294842	23.7491	0.17791	14.5809	0.432229	34.2074
0.117376	8.91894	0.0222513	1.43543	0.124418	8.90807	0.297046	22.2564	0.183141	13.9448	0.434165	32.001
0.125508	8.90631	0.0240237	1.47264	0.132513	8.89431	0.29936	20.9661	0.188577	13.4076	0.436227	30.0869
0.133596	8.89236	0.0255467	1.50226	0.140559	8.87917	0.301774	19.8406	0.1942	12.9495	0.438411	28.4117
0.141636	8.87702	0.0268134	1.52541	0.148553	8.86252	0.304283	18.8508	0.199992	12.5557	0.440714	26.9347
0.149622	8.86016	0.0278189	1.54289	0.156487	8.84422	0.306877	17.9741	0.205936	12.2144	0.443135	25.6236
0.157547	8.84163	0.0285602	1.5553	0.164353	8.82414	0.309552	17.1925	0.212018	11.9166	0.44567	24.4528
0.165404	8.8213	0.0290355	1.56306	0.172143	8.80211	0.312303	16.4919	0.218225	11.6552	0.448317	23.4018
0.173183	8.79899	0.0297198	1.57396	0.179849	8.77793	0.315125	15.8606	0.224545	11.4242	0.451072	22.4536
0.180876	8.77451	0.0304648	1.58548	0.187459	8.7514	0.318017	15.2892	0.230966	11.2191	0.453934	21.5945
0.188473	8.74765	0.0314799	1.60061	0.194962	8.72229	0.320979	14.77	0.237478	11.036	0.456898	20.813
0.195961	8.71817	0.0327667	1.61892	0.202345	8.69035	0.324015	14.2968	0.244072	10.8717	0.459962	20.0996
0.203326	8.68583	0.0343263	1.6399	0.209593	8.65531	0.32713	13.8642	0.25074	10.7237	0.463123	19.446
0.210555	8.65035	0.0361599	1.663	0.21669	8.61687	0.330331	13.4681	0.257472	10.5896	0.466379	18.8454
0.217631	8.61144	0.0382681	1.68764	0.22362	8.57475	0.33363	13.1048	0.264263	10.4678	0.469725	18.292
0.224537	8.56879	0.0403797	1.71048	0.230364	8.52864	0.33704	12.7714	0.271104	10.3566	0.473159	17.7806
0.231254	8.52212	0.0424935	1.73168	0.236901	8.47824	0.340578	12.4653	0.27799	10.2546	0.476678	17.3069
0.237763	8.47113	0.0446087	1.75138	0.243214	8.4233	0.34426	12.1846	0.284915	10.1609	0.48028	16.8671
0.244044	8.41556	0.0467247	1.76972	0.249282	8.36358	0.348105	11.9274	0.291872	10.0742	0.48396	16.4578
0.250078	8.35519	0.0488411	1.78683	0.255088	8.29895	0.352134	11.6922	0.298856	9.99393	0.487717	16.0763
0.255847	8.28989	0.0509572	1.8028	0.260615	8.22932	0.356364	11.4775	0.305863	9.91919	0.491548	15.7198
0.261335	8.21959	0.0530731	1.81774	0.265195	8.16461	0.36081	11.2822	0.312887	9.84938	0.49545	15.3861
0.266532	8.14437	0.0551882	1.83173	0.26892	8.10656	0.365488	11.105	0.319924	9.78393	0.49942	15.0733
0.271428	8.06439	0.0573026	1.84486	0.271874	8.05662	0.370405	10.9445	0.326968	9.72235	0.503456	14.7795
0.276021	7.97996	0.059416	1.85719	0.274129	8.01594	0.375566	10.7997	0.334016	9.66418	0.507555	14.5031
0.280313	7.89149	0.0615285	1.8688	0.275741	7.98539	0.380969	10.6692	0.341063	9.60904	0.511716	14.2428
0.284312	7.79948	0.0636399	1.87973	0.276753	7.96557	0.38661	10.5519	0.348104	9.55657	0.515935	13.9973
0.288028	7.70451	0.0657501	1.89005	0.27818	7.93671	0.392479	10.4464	0.355136	9.50645	0.520211	13.7654
0.291478	7.60719	0.0678593	1.8998	0.279694	7.90487	0.398561	10.3516	0.362154	9.45841	0.524543	13.546
0.294677	7.50812	0.0699674	1.90902	0.281694	7.86084	0.404841	10.2663	0.369153	9.41219	0.528928	13.3383
0.297645	7.4079	0.0720743	1.91776	0.284124	7.80403	0.411303	10.1894	0.37613	9.36754	0.533364	13.1415
0.300403	7.30708	0.0741803	1.92604	0.286921	7.73383	0.417927	10.1199	0.383079	9.32426	0.537852	12.9546
0.302968	7.20617	0.0762851	1.93391	0.290011	7.64971	0.424697	10.057	0.389997	9.28214	0.542388	12.7772
0.30536	7.10561	0.0783889	1.94139	0.293317	7.55132	0.431594	9.99968	0.396879	9.24101	0.546974	12.6085
0.307597	7.00577	0.0804918	1.94851	0.296383	7.45153	0.438603	9.94734	0.40372	9.2007	0.551607	12.4479
0.309695	6.90698	0.0825937	1.95529	0.29923	7.35091	0.445708	9.8993	0.410515	9.16104	0.556288	12.2951
0.311668	6.8095	0.0846948	1.96176	0.301876	7.24998	0.452895	9.855	0.41726	9.1219	0.561016	12.1494
0.313531	6.71354	0.0867949	1.96794	0.304341	7.14921	0.460152	9.81393	0.423949	9.08314	0.565792	12.0105
0.315296	6.61928	0.0888942	1.97384	0.306644	7.04902	0.467466	9.77567	0.430578	9.04462	0.570616	11.8779
0.316974	6.52683	0.0909928	1.97949	0.3088	6.94974	0.474827	9.73984	0.437142	9.00623	0.575488	11.7514
0.318574	6.4363	0.0930906	1.98489	0.310826	6.85166	0.482225	9.70609	0.443635	8.96786	0.580409	11.6307
0.320105	6.34774	0.0951877	1.99007	0.312735	6.75502	0.489651	9.67416	0.450051	8.9294	0.585381	11.5153
0.321575	6.26121	0.0972841	1.99504	0.314541	6.66	0.497099	9.64378	0.456387	8.89075	0.590404	11.4051
0.32299	6.17672	0.0993798	1.99981	0.316255	6.56675	0.504559	9.61473	0.462636	8.85182	0.59548	11.2998
0.324358	6.09429	0.101475	2.00439	0.317888	6.47538	0.512027	9.58682	0.468792	8.81252	0.60061	11.1991
0.325682	6.01391	0.103569	2.00879	0.319448	6.38595	0.519495	9.55989	0.474852	8.77279	0.605797	11.1029
0.326969	5.93555	0.105663	2.01303	0.320943	6.29854	0.526959	9.53378	0.48081	8.73254	0.611041	11.011
0.328223	5.85921	0.107757	2.01711	0.322382	6.21316	0.534413	9.50835	0.48666	8.69172	0.616345	10.9232
0.329446	5.78483	0.10985	2.02104	0.323769	6.12984	0.541852	9.4835	0.492399	8.65028	0.62171	10.8393
0.330643	5.7124	0.111942	2.02483	0.325112	6.04857	0.549271	9.45912	0.498022	8.60816	0.627138	10.7592
0.331817	5.64187	0.114034	2.02848	0.326415	5.96933	0.556668	9.43511	0.503525	8.56535	0.63263	10.6826
0.332971	5.5732	0.116126	2.03201	0.327682	5.89212	0.564038	9.4114	0.50822	8.52744	0.638186	10.6096
0.334107	5.50634	0.118217	2.03542	0.328918	5.81689	0.571376	9.38791	0.512147	8.49468	0.643809	10.5398
0.335226	5.44124	0.120308	2.03871	0.330126	5.74362	0.578681	9.36457	0.515341	8.46727	0.649498	10.4732
0.336333	5.37787	0.122398	2.0419	0.33131	5.67227	0.585948	9.34133	0.517832	8.4454	0.655254	10.4096
0.337427	5.31616	0.124488	2.04498	0.332472	5.6028	0.593174	9.31812	0.519644	8.42921	0.661076	10.3489
0.33851	5.25609	0.126578	2.04796	0.333615	5.53515	0.600356	9.29491	0.520794	8.41879	0.666964	10.291
0.339585	5.19759	0.128667	2.05085	0.334742	5.4693	0.607492	9.27165	0.522436	8.40375	0.672916	10.2357
0.340653	5.14062	0.130756	2.05365	0.335854	5.40518	0.614579	9.2483	0.524205	8.38731	0.678932	10.1829
0.341714	5.08514	0.132845	2.05636	0.336953	5.34276	0.621613	9.22482	0.526584	8.3648	0.68501	10.1324
0.34277	5.0311	0.134933	2.059	0.338041	5.28198	0.628593	9.20118	0.529547	8.33608	0.691146	10.0842
0.343822	4.97845	0.137021	2.06155	0.33912	5.2228	0.635515	9.17735	0.533063	8.30099	0.69734	10.0382
0.344871	4.92717	0.139109	2.06403	0.34019	5.16517	0.642378	9.1533	0.537094	8.25934	0.703588	9.99406
0.345917	4.87719	0.141197	2.06644	0.341254	5.10905	0.649179	9.12901	0.541595	8.21091	0.709887	9.95184
0.346961	4.82849	0.143284	2.06878	0.342312	5.05439	0.655916	9.10446	0.545963	8.16185	0.716235	9.91136
0.348005	4.78102	0.145371	2.07106	0.343366	5.00115	0.662586	9.07963	0.5502	8.1122	0.722627	9.87253
0.349048	4.73475	0.147458	2.07327	0.344415	4.94928	0.669188	9.05449	0.554307	8.06201	0.72906	9.83523
0.350091	4.68963	0.149545	2.07542	0.345463	4.89874	0.675719	9.02903	0.558287	8.01133	0.735531	9.79936
0.351135	4.64564	0.151632	2.07751	0.346508	4.84949	0.682176	9.00324	0.562142	7.96023	0.742036	9.76482
0.352181	4.60273	0.153718	2.07955	0.347552	4.80149	0.688559	8.97709	0.565875	7.90875	0.748572	9.73151
0.353228	4.56088	0.155804	2.08154	0.348595	4.7547	0.694866	8.95059	0.56949	7.85695	0.755134	9.69934
0.354277	4.52005	0.15789	2.08347	0.349638	4.70908	0.701093	8.92371	0.572989	7.8049	0.761719	9.66822
0.355328	4.48021	0.159976	2.08536	0.350682	4.66461	0.707241	8.89645	0.576376	7.75266	0.768324	9.63808
0.356383	4.44133	0.162062	2.0872	0.351726	4.62123	0.712531	8.87238	0.579656	7.70027	0.774945	9.60883
0.35744	4.40338	0.164147	2.08899	0.352773	4.57893	0.71699	8.85163	0.582831	7.6478	0.781578	9.5804
0.358501	4.36633	0.166232	2.09074	0.353821	4.53766	0.720643	8.8343	0.585907	7.5953	0.78822	9.55272
0.359566	4.33016	0.168318	2.09245	0.354871	4.49739	0.723508	8.8205	0.588886	7.54281	0.794868	9.52572
0.360634	4.29484	0.170403	2.09411	0.355924	4.4581	0.725602	8.81028	0.591772	7.4904	0.801518	9.49935
0.361707	4.26034	0.172487	2.09574	0.35698	4.41975	0.726937	8.80372	0.59457	7.4381	0.808166	9.47354
0.362784	4.22664	0.174572	2.09732	0.35804	4.38231	0.728847	8.79425	0.597284	7.38596	0.814811	9.44824
0.363865	4.19372	0.176657	2.09888	0.359103	4.34577	0.730912	8.78391	0.599916	7.33401	0.821448	9.4234
0.364951	4.16155	0.178741	2.10039	0.36017	4.31008	0.733704	8.76976	0.602471	7.2823	0.828075	9.39897
0.366042	4.13011	0.180826	2.10187	0.36124	4.27523	0.737204	8.75173	0.604953	7.23086	0.834689	9.37489
0.366997	4.10329	0.18291	2.10332	0.362315	4.24118	0.741393	8.72973	0.607363	7.17972	0.841287	9.35114
0.367813	4.08085	0.184994	2.10474	0.363395	4.20793	0.746243	8.70363	0.609707	7.12891	0.847865	9.32767
0.368491	4.06257	0.187078	2.10612	0.364479	4.17543	0.751725	8.67332	0.611987	7.07845	0.854422	9.30443
0.369028	4.04829	0.189162	2.10748	0.365567	4.14368	0.757116	8.64261	0.614206	7.02838	0.860955	9.2814
0.369424	4.0379	0.191246	2.10881	0.366661	4.11264	0.762416	8.61153	0.616367	6.9787	0.86746	9.25854
0.369678	4.03128	0.19333	2.1101	0.36776	4.0823	0.767624	8.58006	0.618473	6.92945	0.873936	9.23581
0.370043	4.02184	0.195413	2.11138	0.368864	4.05264	0.772741	8.54823	0.620526	6.88063	0.88038	9.2132
0.37044	4.01165	0.197497	2.11262	0.369973	4.02364	0.777766	8.51605	0.62253	6.83226	0.885967	9.19355
0.370982	3.99793	0.19958	2.11384	0.371087	3.99528	0.782699	8.48352	0.624486	6.78436	0.890708	9.17684
0.371669	3.98078	0.201664	2.11504	0.372207	3.96754	0.787541	8.45066	0.626397	6.73693	0.894613	9.16304
0.372502	3.96035	0.203747	2.11621	0.373333	3.9404	0.792292	8.41749	0.628265	6.68999	0.897689	9.15213
0.373484	3.9368	0.20583	2.11735	0.374464	3.91385	0.796953	8.38401	0.630093	6.64354	0.899946	9.14411
0.374616	3.91033	0.207913	2.11848	0.3756	3.88787	0.801523	8.35025	0.631882	6.5976	0.901387	9.13898
0.375753	3.88442	0.209996	2.11958	0.376743	3.86245	0.806005	8.31622	0.633635	6.55216	0.903455	9.13161
0.376897	3.85907	0.212079	2.12066	0.377891	3.83756	0.810399	8.28195	0.635353	6.50723	0.905697	9.12359
0.378045	3.83426	0.214162	2.12172	0.379045	3.8132	0.814706	8.24743	0.637037	6.46281	0.908738	9.11268
0.3792	3.80997	0.216245	2.12277	0.380205	3.78935	0.818927	8.2127	0.63869	6.41891	0.912569	9.09887
0.380361	3.78619	0.218328	2.12379	0.38137	3.766	0.823064	8.17778	0.640314	6.37552	0.917179	9.08216
0.381527	3.7629	0.220411	2.12479	0.382542	3.74313	0.827117	8.14267	0.641909	6.33266	0.922553	9.06252
0.3827	3.74009	0.222493	2.12577	0.383719	3.72073	0.831088	8.10741	0.643477	6.29031	0.928674	9.03991
0.383878	3.71776	0.224576	2.12674	0.384903	3.69879	0.834979	8.072	0.64502	6.24848	0.934744	9.01722
0.385062	3.69588	0.226658	2.12769	0.386092	3.6773	0.838791	8.03646	0.646538	6.20717	0.940763	8.99444
0.386252	3.67444	0.228741	2.12862	0.387287	3.65624	0.842525	8.00082	0.648033	6.16637	0.946727	8.97154
0.387448	3.65344	0.230823	2.12953	0.388489	3.6356	0.846183	7.96509	0.649507	6.12608	0.952635	8.94852
0.388651	3.63286	0.232905	2.13043	0.389696	3.61538	0.849767	7.92928	0.65096	6.0863	0.958486	8.92538
