Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
474  Points		491  Points		474  Points		222  Points		394  Points		129  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00546717	9.09072	0.00066546	0.695947	0.00167548	9.09159	0.279509	0.108596	0.139961	0.780688	0.419263	0.0927024
0.013937	9.08895	0.00131387	0.803792	0.0101461	9.09031	0.27961	0.203393	0.140688	1.05695	0.41935	0.170926
0.0224034	9.08438	0.00216324	1.01095	0.0186143	9.08669	0.279888	0.392055	0.14193	1.60089	0.419582	0.327228
0.0308647	9.07757	0.00319766	1.19989	0.0270781	9.0809	0.280341	0.578291	0.143671	2.12487	0.419959	0.483093
0.0393185	9.06849	0.0043991	1.36925	0.0355355	9.07285	0.280966	0.760845	0.14589	2.62404	0.420482	0.638232
0.0477628	9.05701	0.00574911	1.5188	0.0439844	9.06246	0.281758	0.938673	0.148561	3.09481	0.421149	0.79243
0.0561952	9.04298	0.00722922	1.64892	0.0524224	9.04959	0.282715	1.11071	0.151656	3.53493	0.421959	0.945553
0.0646134	9.02633	0.0088217	1.76078	0.0608473	9.0341	0.283828	1.27586	0.155148	3.94342	0.422911	1.09733
0.0730148	9.00674	0.0105102	1.85587	0.0692565	9.01587	0.285092	1.43323	0.159005	4.32022	0.424003	1.24752
0.0813965	8.98397	0.0122799	1.9359	0.0776474	8.99457	0.286499	1.58192	0.163198	4.66615	0.425235	1.39599
0.0897554	8.95783	0.0141176	2.00266	0.0860169	8.96999	0.28804	1.72119	0.167699	4.98258	0.426605	1.54256
0.0980884	8.92788	0.0160116	2.05795	0.094362	8.94176	0.289706	1.85045	0.172482	5.27105	0.42811	1.68703
0.106392	8.89371	0.0179523	2.10334	0.102679	8.90956	0.291488	1.96938	0.177521	5.53342	0.429748	1.82919
0.114661	8.85494	0.019931	2.14035	0.110964	8.87292	0.293376	2.0778	0.182793	5.77163	0.431518	1.96893
0.122892	8.81089	0.0219406	2.17045	0.119213	8.83127	0.29536	2.17586	0.188276	5.9876	0.433417	2.10609
0.131079	8.76094	0.0237124	2.19189	0.12742	8.78409	0.29743	2.26402	0.193951	6.18318	0.435443	2.24053
0.139217	8.7044	0.0252351	2.20709	0.135581	8.73059	0.299578	2.34315	0.199798	6.36012	0.437592	2.37215
0.147299	8.64025	0.0265016	2.21781	0.143689	8.66996	0.301796	2.41454	0.205802	6.51997	0.439863	2.50077
0.155317	8.56754	0.027507	2.22536	0.151736	8.6012	0.304078	2.47991	0.211947	6.66426	0.442252	2.62631
0.163263	8.48502	0.0282484	2.23022	0.159716	8.52323	0.306417	2.54135	0.21822	6.79434	0.444757	2.74872
0.171128	8.39133	0.0287236	2.23302	0.167618	8.43476	0.308813	2.60153	0.224608	6.91138	0.447374	2.86784
0.1789	8.28496	0.0294078	2.237	0.175433	8.33427	0.311265	2.66345	0.231099	7.01657	0.450101	2.98371
0.186566	8.16407	0.0301529	2.24093	0.183148	8.22009	0.313776	2.73039	0.237682	7.11085	0.452934	3.0962
0.194113	8.02679	0.0311681	2.24548	0.19075	8.09038	0.316353	2.80596	0.244349	7.19505	0.45587	3.20525
0.201523	7.87104	0.0324548	2.25062	0.198224	7.94316	0.319005	2.89389	0.251089	7.26991	0.458906	3.31084
0.208779	7.69466	0.0340145	2.2558	0.205552	7.77633	0.321745	2.9979	0.257896	7.33622	0.462039	3.41297
0.215861	7.49565	0.0358482	2.26053	0.212714	7.58767	0.324591	3.12162	0.26476	7.39456	0.465266	3.5116
0.222747	7.27215	0.0379565	2.26462	0.21969	7.3753	0.327562	3.26829	0.271675	7.44539	0.468583	3.60678
0.229412	7.02291	0.040068	2.2675	0.226457	7.13769	0.330681	3.44062	0.278633	7.4892	0.471987	3.69846
0.235833	6.74739	0.0421818	2.26946	0.232991	6.87393	0.333973	3.64048	0.28563	7.52635	0.475475	3.7867
0.241985	6.44632	0.0442969	2.27062	0.239266	6.58415	0.337465	3.86846	0.292658	7.55722	0.479043	3.87154
0.247845	6.12192	0.0464128	2.27113	0.24526	6.2698	0.341182	4.12372	0.299712	7.58205	0.482689	3.95303
0.253393	5.77794	0.0485289	2.27116	0.250949	5.93399	0.345149	4.40368	0.306786	7.60109	0.486409	4.03129
0.258612	5.41988	0.0506449	2.27089	0.256317	5.5815	0.349388	4.70388	0.313876	7.61457	0.490201	4.10628
0.263492	5.05442	0.0527604	2.27027	0.26135	5.21847	0.353914	5.01828	0.320975	7.62255	0.494061	4.17818
0.26803	4.68907	0.0548753	2.26945	0.266041	4.85212	0.358739	5.33975	0.328079	7.62519	0.497986	4.24713
0.27223	4.33132	0.0569893	2.26849	0.270391	4.49008	0.363864	5.66049	0.335184	7.62254	0.501975	4.31326
0.276101	3.98789	0.0591024	2.26743	0.274408	4.13904	0.369286	5.97305	0.342283	7.61462	0.506024	4.37667
0.279661	3.66416	0.0612144	2.26627	0.277647	3.8467	0.374994	6.27098	0.349373	7.60149	0.51013	4.43757
0.282929	3.36402	0.0633253	2.26507	0.280225	3.61018	0.380972	6.54928	0.356448	7.58307	0.514292	4.49617
0.285929	3.08966	0.0654351	2.26392	0.282237	3.42462	0.387198	6.80456	0.363503	7.55933	0.518508	4.55264
0.288686	2.84175	0.0675439	2.26272	0.283754	3.28462	0.393651	7.03505	0.370534	7.53016	0.522776	4.60729
0.291224	2.61992	0.0696515	2.2615	0.28483	3.1858	0.400307	7.24033	0.377535	7.49548	0.527093	4.66033
0.293568	2.4228	0.0717579	2.26031	0.285502	3.12451	0.407143	7.4209	0.384501	7.4552	0.53146	4.71206
0.295739	2.24858	0.0738633	2.25916	0.286445	3.03884	0.414135	7.57807	0.391427	7.40906	0.535874	4.76279
0.297758	2.09533	0.0759676	2.25807	0.287441	2.94929	0.421264	7.71363	0.398307	7.357	0.540335	4.8129
0.299643	1.9608	0.078071	2.25702	0.288749	2.83315	0.428509	7.82941	0.405136	7.29886	0.544842	4.86266
0.301412	1.84292	0.0801733	2.25598	0.290329	2.69494	0.435853	7.92728	0.411907	7.23444	0.549396	4.91246
0.303077	1.7398	0.0822747	2.25498	0.292139	2.54053	0.44328	8.00908	0.418616	7.16354	0.553996	4.96277
0.304654	1.64957	0.0843752	2.25401	0.294131	2.37622	0.450777	8.07649	0.425256	7.08605	0.558643	5.01386
0.306151	1.5707	0.0864748	2.25312	0.296262	2.20803	0.45833	8.13106	0.43182	7.00181	0.563339	5.06617
0.30758	1.50179	0.0885737	2.25227	0.298246	2.05971	0.465928	8.17404	0.438303	6.91075	0.568084	5.12004
0.30895	1.44155	0.0906717	2.2514	0.3001	1.92955	0.473561	8.2067	0.444698	6.8128	0.572879	5.17584
0.310267	1.38889	0.0927689	2.25064	0.301841	1.81558	0.48122	8.22996	0.450998	6.70785	0.577728	5.23399
0.311538	1.34289	0.0948655	2.2499	0.303483	1.71586	0.488897	8.2447	0.457197	6.59602	0.582632	5.29469
0.312769	1.30275	0.0969613	2.24916	0.305038	1.62865	0.496584	8.2517	0.463289	6.47746	0.587594	5.35815
0.313965	1.26773	0.0990566	2.24849	0.306518	1.55245	0.504273	8.25156	0.469267	6.35227	0.592617	5.42457
0.315131	1.23718	0.101151	2.24787	0.307931	1.48582	0.511959	8.24475	0.475126	6.22075	0.597702	5.49407
0.316271	1.21064	0.103245	2.24723	0.309287	1.4276	0.519636	8.23181	0.480859	6.08333	0.602854	5.56662
0.317387	1.18766	0.105339	2.24665	0.310591	1.37671	0.527299	8.21309	0.486461	5.94047	0.608075	5.64216
0.318484	1.16777	0.107432	2.24611	0.311852	1.33221	0.534941	8.18892	0.491928	5.79274	0.613368	5.7205
0.319563	1.15064	0.109524	2.24558	0.313074	1.29341	0.542558	8.15961	0.497255	5.64076	0.618735	5.80131
0.320628	1.13599	0.111616	2.24509	0.314262	1.25962	0.550145	8.12539	0.502439	5.48534	0.624178	5.88425
0.32168	1.12355	0.113707	2.24459	0.315421	1.23017	0.557698	8.08647	0.507477	5.32721	0.629699	5.96885
0.322721	1.11302	0.115799	2.24412	0.316554	1.20453	0.565213	8.04305	0.512366	5.16724	0.6353	6.05454
