Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
481  Points		499  Points		274  Points		230  Points		213  Points		150  Points		378  Points		243  Points		203  Points		151  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00269957	4.52912	0.000242255	0.126041	0.279513	628.353	0.430033	1382.03	0.559024	876.727	0.838528	1725.92	0.139814	167.077	0.419265	1291.76	0.698772	3177.81	0.860068	1149.15
0.00691923	4.52905	0.000532568	0.186622	0.279554	203.086	0.430052	346.019	0.559058	356.242	0.838546	591.55	0.140022	79.1749	0.419294	333.763	0.698786	606.803	0.860082	511.914
0.0111386	4.52893	0.000933558	0.246619	0.279637	121.148	0.430094	197.785	0.559122	223.558	0.838581	356.959	0.140378	51.9877	0.419359	191.667	0.69882	335.442	0.860108	329.313
0.0153576	4.52876	0.0014429	0.305885	0.279761	86.3482	0.430158	138.482	0.559215	162.908	0.838633	255.609	0.140879	38.7893	0.419458	134.457	0.698872	231.8	0.860146	242.738
0.0195761	4.52855	0.00205743	0.364223	0.279927	67.1028	0.430245	106.551	0.559336	128.159	0.838703	199.093	0.141524	31.0115	0.419592	103.568	0.698945	177.097	0.860195	192.213
0.0237939	4.52827	0.00277371	0.421504	0.280135	54.8927	0.430355	86.5969	0.559487	105.641	0.838791	163.052	0.142309	25.8966	0.41976	84.2378	0.699036	143.293	0.860255	159.103
0.0280109	4.52795	0.00358786	0.477604	0.280383	46.4595	0.430488	72.9475	0.559667	89.866	0.838896	138.067	0.143231	22.2859	0.419964	71.0029	0.699147	120.334	0.860326	135.728
0.0322269	4.52758	0.00449565	0.532414	0.280673	40.2879	0.430643	63.0238	0.559876	78.2005	0.839018	119.728	0.144286	19.6075	0.420202	61.3753	0.699277	103.723	0.860409	118.346
0.0364418	4.52715	0.0054926	0.585841	0.281004	35.5774	0.430822	55.4845	0.560113	69.2251	0.839157	105.695	0.145469	17.5467	0.420474	54.0585	0.699426	91.1488	0.860503	104.914
0.0406554	4.52667	0.00657399	0.6378	0.281376	31.8656	0.431024	49.5634	0.56038	62.1066	0.839314	94.6122	0.146775	15.9156	0.420781	48.3111	0.699595	81.2996	0.860609	94.2236
0.0448675	4.52613	0.00773524	0.688251	0.281788	28.8664	0.431249	44.7906	0.560675	56.3234	0.839489	85.6377	0.148201	14.5956	0.421122	43.678	0.699783	73.3768	0.860726	85.5135
0.049078	4.52553	0.00897148	0.737139	0.28224	26.3937	0.431497	40.8622	0.561	51.5328	0.83968	78.2227	0.14974	13.5077	0.421498	39.8647	0.69999	66.866	0.860854	78.2803
0.0532867	4.52488	0.0102781	0.784448	0.282732	24.3207	0.431768	37.5728	0.561352	47.4999	0.839889	71.9935	0.151387	12.5976	0.421908	36.672	0.700216	61.4212	0.860994	72.1779
0.0574935	4.52417	0.0116505	0.830161	0.283263	22.5584	0.432064	34.7788	0.561734	44.0587	0.840115	66.687	0.153139	11.8264	0.422351	33.9604	0.700461	56.8006	0.861146	66.9607
0.0616981	4.5234	0.0130842	0.874273	0.283834	21.0426	0.432383	32.3764	0.562143	41.0883	0.840359	62.1127	0.154988	11.1659	0.422829	31.6292	0.700725	52.8306	0.861309	62.4491
0.0659005	4.52257	0.0145747	0.916797	0.284443	19.7252	0.432726	30.2889	0.562582	38.4986	0.84062	58.129	0.156932	10.5947	0.423341	29.6042	0.701009	49.3831	0.861483	58.5093
0.0701004	4.52169	0.0161182	0.957753	0.28509	18.5703	0.433093	28.4587	0.563048	36.2211	0.840898	54.6287	0.158964	10.0969	0.423886	27.8292	0.701312	46.3615	0.861669	55.0392
0.0742977	4.52074	0.0177105	0.997163	0.285776	17.5498	0.433484	26.8411	0.563543	34.203	0.841193	51.529	0.160804	9.71285	0.424464	26.2608	0.701633	43.6918	0.861866	51.9595
0.078492	4.51972	0.0193478	1.03506	0.286498	16.642	0.4339	25.4015	0.564066	32.4024	0.841506	48.765	0.162421	9.41684	0.425076	24.8654	0.701974	41.3159	0.862075	49.2082
0.0826833	4.51864	0.0210269	1.07148	0.287257	15.8294	0.43434	24.1121	0.564617	30.7864	0.841835	46.2851	0.163791	9.19125	0.425721	23.616	0.702333	39.1881	0.862296	46.7353
0.0868713	4.5175	0.0227443	1.10646	0.288053	15.0981	0.434805	22.9508	0.565196	29.328	0.842182	44.0478	0.164893	9.02397	0.426399	22.4912	0.702712	37.2716	0.862528	44.5007
0.0910558	4.51629	0.024497	1.14005	0.288885	14.4367	0.435296	21.8997	0.565802	28.0055	0.842546	42.0192	0.165715	8.90676	0.42711	21.4734	0.703109	35.5366	0.862772	42.4717
