Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
420  Points		526  Points		421  Points		400  Points		349  Points		250  Points		453  Points		396  Points		342  Points		215  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279511	0.0130531	0.000245069	0.229201	0.27951	0.0121845	0.441379	0.00901034	0.559017	0.00937459	0.838525	0.00372231	0.139763	0.0744154	0.419267	0.017623	0.698772	0.00720674	0.882759	0.00841407
0.279523	0.018783	0.000458614	0.264332	0.279522	0.0179192	0.441387	0.0152841	0.559026	0.0154032	0.838529	0.00687679	0.139833	0.110647	0.419284	0.0239965	0.698779	0.010453	0.882767	0.0115345
0.279546	0.0301866	0.000737621	0.334202	0.279544	0.0293372	0.441407	0.0278798	0.559046	0.0274833	0.838538	0.0131908	0.13997	0.182942	0.419312	0.0366717	0.698792	0.0169693	0.882781	0.0177463
0.279579	0.0415681	0.00108136	0.403191	0.279576	0.0407474	0.441439	0.0404735	0.559077	0.0395585	0.838554	0.01952	0.140174	0.254802	0.419352	0.0493512	0.698811	0.0234832	0.8828	0.0239445
0.279623	0.0529784	0.00148892	0.471076	0.27962	0.0521421	0.441483	0.0529901	0.55912	0.0516239	0.838575	0.0258796	0.140444	0.325939	0.419404	0.0620394	0.698836	0.0299924	0.882826	0.0301883
0.279678	0.0643733	0.00195916	0.537633	0.279673	0.0635056	0.441538	0.065572	0.559174	0.0636698	0.838602	0.0322266	0.140781	0.396142	0.419468	0.0746716	0.698867	0.0364923	0.882857	0.0364505
0.279743	0.0757373	0.00249074	0.602851	0.279738	0.0748801	0.441605	0.0781382	0.559239	0.0757498	0.838635	0.0385487	0.141183	0.465284	0.419543	0.0873384	0.698904	0.0429736	0.882893	0.0426761
0.279819	0.0871127	0.00308251	0.666563	0.279813	0.0862765	0.441684	0.090673	0.559315	0.0878248	0.838674	0.0448939	0.141648	0.533182	0.419631	0.100001	0.698947	0.0494908	0.882936	0.0489016
