Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
417  Points		527  Points		418  Points		397  Points		347  Points		248  Points		451  Points		393  Points		339  Points		214  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279512	0.0152524	2.01653e-005	0.091951	0.27951	0.012664	0.441506	0.00912727	0.559017	0.00906526	0.838526	0.00386306	0.139764	0.0755569	0.419268	0.018148	0.698772	0.00738936	0.883014	0.00846645
0.279526	0.0211152	0.000105836	0.127917	0.279522	0.0185315	0.441515	0.0154266	0.559026	0.0151948	0.838529	0.00706128	0.139834	0.11219	0.419285	0.024587	0.698779	0.0107504	0.883022	0.011574
0.279551	0.0328443	0.000258526	0.199635	0.279545	0.0302013	0.441535	0.0280257	0.559046	0.0274311	0.838539	0.0135065	0.139973	0.185247	0.419313	0.0374584	0.698792	0.0173912	0.883036	0.0178204
0.279587	0.0445105	0.000477834	0.270781	0.279578	0.0418954	0.441567	0.0406262	0.559077	0.0396723	0.838554	0.0199516	0.140179	0.257753	0.419354	0.0503108	0.698812	0.0240076	0.883055	0.0240877
0.279634	0.0561975	0.000763096	0.341148	0.279623	0.0536381	0.441611	0.0532296	0.55912	0.0519233	0.838576	0.0263966	0.140453	0.329523	0.419407	0.063198	0.698837	0.0306487	0.883081	0.0303235
0.279692	0.0679258	0.00111353	0.410545	0.279678	0.0653315	0.441666	0.0658388	0.559174	0.0641205	0.838603	0.0328412	0.140793	0.400406	0.419472	0.076082	0.698869	0.0372659	0.883112	0.0365695
0.279761	0.0795904	0.0015281	0.478807	0.279745	0.0769996	0.441733	0.0783863	0.559239	0.0763568	0.838637	0.0392852	0.141199	0.470175	0.419549	0.0889592	0.698907	0.0439085	0.883149	0.0428359
0.27984	0.0912742	0.00200573	0.54575	0.279822	0.0886903	0.441812	0.0909568	0.559316	0.0885978	0.838677	0.0457278	0.14167	0.538669	0.419638	0.101823	0.698951	0.0505286	0.883192	0.0490698
0.279931	0.102996	0.00254505	0.611301	0.27991	0.100353	0.441903	0.103573	0.559404	0.100775	0.838722	0.0521676	0.142203	0.605784	0.419739	0.11466	0.699001	0.0571771	0.88324	0.0553121
0.280032	0.114648	0.00314482	0.675314	0.280009	0.112033	0.442005	0.116136	0.559504	0.112972	0.838774	0.058602	0.142798	0.671387	0.419852	0.127517	0.699057	0.063809	0.883295	0.0615712
0.280145	0.126307	0.00380342	0.737641	0.280119	0.123746	0.442119	0.128663	0.559615	0.125207	0.838831	0.0650255	0.143454	0.735355	0.419976	0.140339	0.69912	0.0704078	0.883355	0.0677904
0.280268	0.137979	0.00451934	0.798208	0.280239	0.135382	0.442245	0.141193	0.559737	0.137373	0.838895	0.0715003	0.144169	0.797593	0.420113	0.153167	0.699188	0.0770868	0.883421	0.0740032
0.280402	0.149605	0.00529079	0.85694	0.280371	0.147008	0.442382	0.153727	0.559871	0.149546	0.838965	0.0779314	0.14494	0.857983	0.420262	0.166005	0.699263	0.0837066	0.883493	0.0802765
0.280547	0.161284	0.00611615	0.913832	0.280513	0.158687	0.442532	0.166273	0.560016	0.161734	0.83904	0.0843483	0.145767	0.916506	0.420422	0.178791	0.699344	0.090281	0.883571	0.0865243
0.280702	0.172923	0.00699362	0.968804	0.280667	0.170326	0.442692	0.178766	0.560172	0.173879	0.839122	0.09081	0.146648	0.973201	0.420595	0.191545	0.699432	0.0969114	0.883654	0.092721
0.280869	0.184555	0.00792141	1.02184	0.280831	0.18196	0.442865	0.191228	0.56034	0.18601	0.839209	0.0972149	0.147458	1.02107	0.420779	0.204308	0.699525	0.10358	0.883743	0.0989622
0.281046	0.196174	0.0088977	1.0729	0.281006	0.193582	0.443049	0.203702	0.560519	0.198113	0.839303	0.103653	0.148179	1.06068	0.420976	0.217091	0.699625	0.11018	0.883839	0.105219
0.281234	0.207767	0.00992064	1.122	0.281191	0.20518	0.443244	0.216124	0.560709	0.210236	0.839403	0.110083	0.148795	1.0926	0.421184	0.22984	0.69973	0.116787	0.883939	0.111434
0.281433	0.219381	0.0109884	1.16915	0.281388	0.216804	0.443451	0.22859	0.56091	0.222323	0.839508	0.116498	0.149295	1.11739	0.421404	0.242521	0.699842	0.12341	0.884046	0.117637
0.281643	0.230962	0.0120992	1.21445	0.281595	0.228406	0.44367	0.240999	0.561123	0.234413	0.83962	0.122956	0.14967	1.13522	0.421636	0.25521	0.69996	0.12999	0.884159	0.123892
0.281864	0.242552	0.0132514	1.25787	0.281814	0.239966	0.4439	0.253364	0.561347	0.246507	0.839737	0.129353	0.149913	1.14654	0.421879	0.267919	0.700084	0.136632	0.884277	0.130104
0.282095	0.254088	0.0144431	1.29939	0.282043	0.251512	0.444142	0.26579	0.561582	0.258537	0.839861	0.135776	0.150266	1.16267	0.422135	0.280592	0.700215	0.143252	0.884401	0.136301
0.282337	0.26566	0.0156727	1.33913	0.282282	0.263106	0.444396	0.278118	0.561829	0.270512	0.83999	0.142175	0.150656	1.17981	0.422402	0.293195	0.700351	0.149825	0.884531	0.142543
0.28259	0.277231	0.0169385	1.37717	0.282533	0.274649	0.444661	0.290396	0.562087	0.282524	0.840126	0.148603	0.151195	1.20283	0.422681	0.305803	0.700494	0.156454	0.884667	0.148727
0.282854	0.288728	0.0182389	1.41347	0.282794	0.286162	0.444937	0.302721	0.562355	0.294536	0.840267	0.155013	0.151892	1.23129	0.422972	0.31842	0.700643	0.163045	0.884808	0.154944
0.283128	0.300224	0.0195723	1.44813	0.283066	0.297689	0.445225	0.314993	0.562635	0.306474	0.840415	0.161387	0.152756	1.26474	0.423275	0.330984	0.700798	0.169638	0.884955	0.161153
0.283413	0.311716	0.0209373	1.48127	0.283349	0.309171	0.445524	0.327231	0.562926	0.318413	0.840568	0.167838	0.153798	1.30271	0.423589	0.343513	0.700959	0.17623	0.885108	0.167345
0.283709	0.323201	0.0223325	1.51283	0.283642	0.320636	0.445834	0.339477	0.563229	0.330353	0.840727	0.174219	0.155032	1.34455	0.423915	0.356049	0.701126	0.182823	0.885267	0.173577
