Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
457  Points		540  Points		457  Points		406  Points		369  Points		280  Points		481  Points		421  Points		370  Points		280  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279506	-0.00747577	0.000242754	0.226667	0.279507	-0.00688773	0.3565	0.017519	0.559017	0.00747339	0.838526	0.00406262	0.139755	0.0442708	0.419264	0.0104186	0.69877	-0.0118355	0.713001	0.0180963
0.279499	-0.0100823	0.000453938	0.2614	0.2795	-0.0094759	0.356517	0.0323771	0.559024	0.0119935	0.83853	0.0063301	0.139796	0.0797008	0.419274	0.014998	0.698759	-0.0178609	0.713018	0.0318072
0.279488	-0.0151917	0.000729843	0.330441	0.279489	-0.0146037	0.356561	0.0621566	0.55904	0.0210127	0.838538	0.010862	0.139903	0.150395	0.419292	0.0241952	0.698737	-0.0297848	0.71306	0.0591703
0.279471	-0.0202105	0.00106968	0.39865	0.279473	-0.0196591	0.356633	0.0919061	0.559064	0.0300424	0.83855	0.0154581	0.140076	0.220665	0.419319	0.0334344	0.698703	-0.041328	0.713128	0.0862109
0.27945	-0.025121	0.00147268	0.465782	0.279453	-0.0245696	0.356732	0.121522	0.559096	0.039093	0.838566	0.020036	0.140314	0.290307	0.419355	0.042611	0.69866	-0.0524026	0.713221	0.112753
0.279424	-0.0298884	0.00193761	0.531636	0.279427	-0.029337	0.356859	0.151018	0.559136	0.0481122	0.838587	0.0245774	0.140617	0.359204	0.419399	0.051809	0.698606	-0.0629063	0.713338	0.138738
0.279394	-0.0344427	0.00246333	0.596182	0.279398	-0.0339646	0.357013	0.180347	0.559185	0.0571417	0.838612	0.0291194	0.140984	0.427126	0.419451	0.0610497	0.698543	-0.0726344	0.71348	0.164047
0.27936	-0.0387905	0.00304853	0.659211	0.279364	-0.0383126	0.357195	0.209487	0.559243	0.066192	0.838641	0.0336623	0.141413	0.49383	0.419512	0.0702293	0.698471	-0.081617	0.713644	0.188592
0.279322	-0.0429452	0.0036917	0.720667	0.279327	-0.0424675	0.357404	0.238399	0.559309	0.0752106	0.838675	0.0382803	0.141904	0.559342	0.419582	0.0794331	0.69839	-0.0897676	0.713831	0.212266
0.27928	-0.0467868	0.00439142	0.780519	0.279285	-0.0463828	0.357639	0.267071	0.559383	0.084239	0.838713	0.0428288	0.142455	0.623423	0.41966	0.0886124	0.698303	-0.096987	0.71404	0.235078
0.279235	-0.0503684	0.00514611	0.838552	0.27924	-0.0499653	0.357902	0.295485	0.559466	0.0932869	0.838755	0.0473849	0.143066	0.68596	0.419747	0.0978156	0.69821	-0.103369	0.714269	0.257046
0.279186	-0.0536498	0.00595396	0.894779	0.279192	-0.0532486	0.35819	0.323601	0.559557	0.102301	0.838801	0.051956	0.143734	0.746872	0.419843	0.107067	0.698111	-0.108882	0.714519	0.278128
0.279135	-0.0565506	0.00681343	0.949226	0.279141	-0.0562262	0.358505	0.351417	0.559656	0.11132	0.838852	0.0564839	0.144457	0.806076	0.419947	0.116268	0.698007	-0.113536	0.714787	0.298321
0.279081	-0.0591293	0.00772274	1.0018	0.279087	-0.0588856	0.358845	0.378849	0.559764	0.120348	0.838906	0.061072	0.145236	0.863546	0.420059	0.12544	0.697899	-0.117351	0.715074	0.317687
0.279025	-0.0613571	0.00868016	1.05244	0.279031	-0.0611282	0.35921	0.405955	0.559881	0.129397	0.838965	0.065634	0.146066	0.919159	0.42018	0.134631	0.697788	-0.120367	0.715379	0.336203
0.278967	-0.063176	0.00968386	1.10123	0.278973	-0.0629767	0.359601	0.4327	0.560005	0.138413	0.839029	0.0702169	0.146948	0.972963	0.42031	0.143856	0.697675	-0.122589	0.715701	0.3539
0.278907	-0.0646166	0.0107322	1.14818	0.278914	-0.0644763	0.360017	0.459019	0.560139	0.147436	0.839096	0.0747684	0.147879	1.02483	0.420449	0.153079	0.69756	-0.124105	0.716039	0.37091
0.278846	-0.0656666	0.0118234	1.19324	0.278853	-0.0655713	0.360457	0.484996	0.56028	0.156473	0.839168	0.0793304	0.148858	1.07482	0.420595	0.162295	0.697444	-0.124938	0.716392	0.387205
0.278785	-0.0663019	0.0129556	1.23647	0.278792	-0.0662231	0.36092	0.510509	0.56043	0.165465	0.839244	0.0839133	0.149882	1.123	0.420751	0.171499	0.697327	-0.125141	0.71676	0.402803
0.278723	-0.0664737	0.0141274	1.27797	0.27873	-0.0665015	0.361408	0.535608	0.560588	0.174514	0.839324	0.088465	0.150951	1.16928	0.420915	0.18068	0.69721	-0.124741	0.717143	0.417812
0.278661	-0.0662315	0.015337	1.31769	0.278668	-0.0663257	0.361919	0.560317	0.560755	0.183529	0.839409	0.0930273	0.151916	1.20815	0.421088	0.189885	0.697094	-0.123793	0.717539	0.432231
0.278599	-0.0656005	0.0165828	1.35566	0.278606	-0.0656813	0.362452	0.58454	0.56093	0.192551	0.839498	0.0976108	0.152763	1.24023	0.421269	0.19914	0.69698	-0.122338	0.717948	0.446125
0.278538	-0.0644851	0.0178631	1.39206	0.278545	-0.0646121	0.363008	0.608304	0.561114	0.201586	0.839591	0.102164	0.153481	1.26596	0.421459	0.208347	0.696867	-0.120379	0.71837	0.459559
0.278479	-0.0629135	0.0191767	1.42684	0.278486	-0.0631328	0.363585	0.631662	0.561306	0.210575	0.839688	0.106728	0.154058	1.28586	0.421657	0.217535	0.696755	-0.118073	0.718804	0.472512
