Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
456  Points		540  Points		457  Points		406  Points		369  Points		280  Points		480  Points		421  Points		370  Points		279  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279506	-0.00753899	0.000221524	0.218282	0.279507	-0.00686087	0.356519	0.0175361	0.559017	0.00750768	0.838526	0.00407653	0.139755	0.0443614	0.419264	0.0104649	0.69877	-0.0117409	0.713038	0.0181888
0.279499	-0.0100943	0.000424896	0.253104	0.2795	-0.00941078	0.356535	0.0324761	0.559024	0.0120398	0.83853	0.00633499	0.139796	0.07988	0.419274	0.0150693	0.698759	-0.0177766	0.713055	0.0319016
0.279487	-0.0151968	0.000693154	0.322338	0.279489	-0.014497	0.356579	0.0622814	0.55904	0.0210953	0.838538	0.0109131	0.139904	0.150693	0.419293	0.0242684	0.698737	-0.0296583	0.713097	0.0591972
0.279471	-0.0202015	0.00102554	0.390713	0.279473	-0.0195426	0.356651	0.0920094	0.559064	0.0301241	0.83855	0.0155284	0.140077	0.221056	0.419319	0.0335113	0.698704	-0.0411902	0.713165	0.086176
0.27945	-0.0250839	0.00142121	0.45803	0.279453	-0.0244336	0.356751	0.121656	0.559096	0.039173	0.838567	0.0200713	0.140316	0.290809	0.419355	0.0427686	0.69866	-0.0522422	0.713258	0.112741
0.279424	-0.0297952	0.00187903	0.52411	0.279428	-0.0291618	0.356878	0.151139	0.559137	0.048262	0.838587	0.0246163	0.140619	0.359709	0.419399	0.0519814	0.698606	-0.0626275	0.713375	0.138698
0.279394	-0.0343105	0.00239783	0.588887	0.279399	-0.033711	0.357033	0.180442	0.559186	0.0572846	0.838612	0.0292384	0.140986	0.427709	0.419452	0.0611785	0.698543	-0.0723386	0.713516	0.163953
0.27936	-0.0386535	0.00297635	0.652157	0.279365	-0.0380486	0.357214	0.209604	0.559244	0.0663212	0.838642	0.0337951	0.141416	0.49457	0.419513	0.0704175	0.698472	-0.0812871	0.713681	0.188461
0.279322	-0.0427253	0.00361305	0.713877	0.279328	-0.0421828	0.357423	0.238559	0.55931	0.0753856	0.838675	0.0383676	0.141907	0.560102	0.419583	0.0796669	0.698392	-0.0893697	0.713868	0.212135
0.279281	-0.0465476	0.00430659	0.773964	0.279287	-0.0460567	0.357659	0.267245	0.559384	0.0844322	0.838713	0.0429714	0.142459	0.624224	0.419662	0.088864	0.698305	-0.0965994	0.714076	0.234946
0.279236	-0.0500907	0.00505525	0.832246	0.279242	-0.0496298	0.357921	0.295686	0.559467	0.0935168	0.838755	0.0474916	0.143071	0.686842	0.419749	0.0981029	0.698212	-0.103002	0.714305	0.256912
0.279187	-0.0532951	0.00585738	0.888753	0.279194	-0.052894	0.35821	0.323783	0.559558	0.102531	0.838802	0.0520643	0.143739	0.747845	0.419844	0.107352	0.698113	-0.108483	0.714555	0.277993
0.279136	-0.0561882	0.00671134	0.943466	0.279143	-0.0558336	0.358524	0.351561	0.559658	0.111549	0.838852	0.0566686	0.144464	0.807083	0.419949	0.116549	0.69801	-0.113073	0.714823	0.298182
0.279083	-0.0587518	0.00761543	0.996276	0.27909	-0.0584169	0.358865	0.379065	0.559766	0.120652	0.838907	0.061263	0.145243	0.864621	0.420062	0.125787	0.697902	-0.116907	0.71511	0.31754
0.279027	-0.0609493	0.00856779	1.04718	0.279034	-0.0606538	0.359231	0.406167	0.559883	0.129701	0.838967	0.0658374	0.146075	0.920298	0.420183	0.135035	0.697792	-0.119887	0.715415	0.33604
0.278969	-0.0627076	0.00956674	1.09626	0.278977	-0.0624909	0.359622	0.432905	0.560008	0.138717	0.83903	0.070372	0.146958	0.974082	0.420313	0.144228	0.697679	-0.122111	0.715737	0.353777
0.27891	-0.0641	0.0106106	1.14345	0.278918	-0.0639677	0.360037	0.459282	0.560141	0.14774	0.839098	0.0749735	0.14789	1.02606	0.420452	0.153461	0.697564	-0.12363	0.716074	0.370794
0.27885	-0.0651272	0.0116974	1.18874	0.278858	-0.0650172	0.360478	0.485228	0.560283	0.156778	0.83917	0.0795622	0.14887	1.07611	0.420599	0.162697	0.697449	-0.124471	0.716428	0.387104
0.278789	-0.0657166	0.0128256	1.23223	0.278797	-0.0656513	0.360942	0.510755	0.560433	0.165844	0.839246	0.0841254	0.149896	1.12429	0.420755	0.17194	0.697332	-0.124688	0.716796	0.402732
0.278727	-0.0658701	0.0139936	1.27396	0.278735	-0.065894	0.361429	0.53588	0.560592	0.174896	0.839327	0.0887107	0.150965	1.17061	0.42092	0.181198	0.697216	-0.124243	0.717178	0.417729
0.278666	-0.0655911	0.0151995	1.3139	0.278674	-0.0656471	0.36194	0.560569	0.560759	0.183916	0.839411	0.093267	0.151932	1.2095	0.421093	0.190413	0.697101	-0.123279	0.717574	0.432194
0.278605	-0.0648866	0.0164419	1.35211	0.278613	-0.0650068	0.362474	0.584825	0.560935	0.192948	0.8395	0.0978387	0.15278	1.24164	0.421274	0.199613	0.696987	-0.121864	0.717983	0.44611
0.278545	-0.0637706	0.017719	1.38868	0.278553	-0.0639459	0.36303	0.608655	0.561119	0.202004	0.839594	0.102441	0.153498	1.26734	0.421465	0.208859	0.696874	-0.119913	0.718405	0.459514
0.278486	-0.0621979	0.0190295	1.42366	0.278494	-0.0624101	0.363608	0.631998	0.561311	0.211034	0.839691	0.107031	0.154076	1.28726	0.421664	0.218122	0.696763	-0.11755	0.71884	0.472478
0.278429	-0.0601509	0.0203719	1.45708	0.278437	-0.060437	0.364208	0.654879	0.561512	0.220084	0.839793	0.111598	0.154507	1.30165	0.421871	0.227346	0.696655	-0.114801	0.719286	0.485003
0.278374	-0.0576684	0.0217446	1.48899	0.278381	-0.0580291	0.364828	0.677351	0.561721	0.229102	0.839899	0.11619	0.154785	1.31072	0.422087	0.236567	0.696549	-0.111647	0.719743	0.497163
0.278322	-0.0547542	0.0231464	1.51947	0.278329	-0.0551907	0.36547	0.69937	0.561939	0.23813	0.84001	0.12076	0.155188	1.3236	0.422312	0.245778	0.696447	-0.108194	0.720212	0.508959
0.278272	-0.0514159	0.024576	1.54857	0.278279	-0.0519308	0.366131	0.720923	0.562165	0.247176	0.840124	0.125359	0.155631	1.33733	0.422545	0.255047	0.696348	-0.104438	0.720692	0.520392
0.278226	-0.0476692	0.026032	1.57632	0.278232	-0.0481943	0.366813	0.742057	0.5624	0.256187	0.840243	0.129942	0.15624	1.35573	0.422787	0.264282	0.696252	-0.10037	0.721182	0.531539
