Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
456  Points		540  Points		456  Points		406  Points		369  Points		279  Points		480  Points		421  Points		370  Points		279  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.279506	-0.00759062	0.000210272	0.213717	0.279507	-0.00683313	0.356529	0.017591	0.559017	0.00753572	0.838526	0.00408935	0.139755	0.0445086	0.419264	0.0105189	0.69877	-0.0117988	0.713059	0.018206
0.279499	-0.0101543	0.000409391	0.248565	0.2795	-0.00935724	0.356546	0.0325311	0.559024	0.012049	0.83853	0.00634887	0.139796	0.0800024	0.419274	0.0151031	0.698759	-0.0177496	0.713075	0.0318995
0.279487	-0.0152087	0.000673445	0.317879	0.279489	-0.0144393	0.35659	0.0623369	0.55904	0.0211213	0.838538	0.0109302	0.139904	0.150815	0.419293	0.0243147	0.698737	-0.029596	0.713118	0.0592106
0.279471	-0.0201906	0.00100172	0.386341	0.279474	-0.0194766	0.356662	0.0920657	0.559064	0.0301837	0.83855	0.0155517	0.140077	0.221248	0.41932	0.0335827	0.698704	-0.0411307	0.713186	0.0862203
0.27945	-0.0250273	0.00139335	0.453758	0.279453	-0.0243509	0.356761	0.121714	0.559096	0.0392265	0.838567	0.0201074	0.140316	0.291071	0.419355	0.042817	0.69866	-0.052115	0.713279	0.112701
0.279424	-0.0297203	0.00184725	0.519965	0.279428	-0.0290458	0.356889	0.1512	0.559137	0.0483033	0.838587	0.0246776	0.14062	0.360036	0.419399	0.052057	0.698607	-0.0625114	0.713396	0.138635
0.279394	-0.0342723	0.00236225	0.58485	0.279399	-0.0336016	0.357043	0.180509	0.559186	0.0573748	0.838613	0.0292771	0.140987	0.428021	0.419452	0.0613086	0.698544	-0.0721715	0.713537	0.163917
0.27936	-0.0385423	0.00293706	0.648262	0.279366	-0.0379524	0.357225	0.209685	0.559244	0.0664359	0.838642	0.0338618	0.141417	0.494924	0.419514	0.0705099	0.698472	-0.0810911	0.713701	0.188408
0.279323	-0.0426145	0.00357021	0.71012	0.279328	-0.0420398	0.357434	0.238665	0.55931	0.0754761	0.838676	0.0384169	0.141909	0.560541	0.419584	0.0797573	0.698393	-0.0891893	0.713888	0.212046
0.279281	-0.0464377	0.00426029	0.770336	0.279287	-0.0458933	0.35767	0.26733	0.559384	0.0845477	0.838714	0.0429862	0.142462	0.624685	0.419662	0.0890236	0.698306	-0.0963768	0.714096	0.23486
0.279236	-0.0499093	0.00500565	0.828804	0.279243	-0.0494255	0.357932	0.295729	0.559468	0.0936087	0.838756	0.0475837	0.143073	0.687349	0.419749	0.0982545	0.698213	-0.102768	0.714326	0.256831
0.279188	-0.0531171	0.00580467	0.885463	0.279195	-0.0526812	0.358221	0.323888	0.559559	0.102649	0.838802	0.0521646	0.143743	0.748369	0.419845	0.107488	0.698115	-0.108227	0.714575	0.277921
0.279137	-0.0560171	0.00665561	0.940259	0.279145	-0.0556039	0.358536	0.351716	0.559659	0.11172	0.838853	0.0567852	0.144468	0.807641	0.41995	0.116725	0.698011	-0.112847	0.714844	0.298129
0.279084	-0.0585213	0.00755674	0.993234	0.279092	-0.0581534	0.358876	0.379173	0.559767	0.120781	0.838908	0.0613389	0.145247	0.865175	0.420063	0.125973	0.697904	-0.116665	0.715131	0.317451
0.279028	-0.0606731	0.00850639	1.04433	0.279036	-0.060396	0.359242	0.406256	0.559884	0.12982	0.838967	0.0659053	0.14608	0.920916	0.420184	0.135238	0.697794	-0.119614	0.715435	0.335953
0.278971	-0.0624865	0.00950273	1.09349	0.278979	-0.0622444	0.359633	0.433029	0.560009	0.138891	0.839031	0.0704971	0.146964	0.974756	0.420315	0.144468	0.697681	-0.121851	0.715757	0.353694
0.278912	-0.0638428	0.010544	1.14083	0.27892	-0.0636706	0.360049	0.459401	0.560143	0.147949	0.839099	0.0750665	0.147896	1.0267	0.420454	0.153699	0.697567	-0.123394	0.716094	0.370719
0.278852	-0.0647976	0.0116285	1.18629	0.27886	-0.0646921	0.360489	0.48534	0.560285	0.156983	0.839171	0.0796642	0.148877	1.07683	0.420601	0.162933	0.697452	-0.124209	0.716447	0.387045
0.278791	-0.0653888	0.0127545	1.22991	0.2788	-0.0653434	0.360953	0.510923	0.560435	0.166043	0.839247	0.0842454	0.149903	1.125	0.420757	0.172171	0.697336	-0.124376	0.716815	0.402705
0.27873	-0.0655459	0.0139203	1.27173	0.278739	-0.0655474	0.361441	0.536016	0.560594	0.175081	0.839328	0.0888668	0.150973	1.17133	0.420922	0.18142	0.69722	-0.123977	0.717198	0.417693
0.278669	-0.065274	0.0151242	1.31179	0.278678	-0.0652962	0.361952	0.560713	0.560761	0.184149	0.839413	0.093422	0.15194	1.2103	0.421095	0.190689	0.697105	-0.123032	0.717594	0.432139
0.278608	-0.0645107	0.0163647	1.35017	0.278617	-0.0646474	0.362486	0.584984	0.560937	0.193202	0.839502	0.0979915	0.152789	1.24236	0.421277	0.199924	0.69699	-0.121582	0.718003	0.446091
0.278548	-0.0633501	0.0176401	1.38685	0.278557	-0.0635694	0.363042	0.608772	0.561121	0.202225	0.839595	0.102589	0.153508	1.26815	0.421468	0.209167	0.696878	-0.119635	0.718425	0.459494
0.27849	-0.0617614	0.018949	1.42192	0.278498	-0.0619995	0.36362	0.632176	0.561314	0.211263	0.839693	0.107171	0.154086	1.28799	0.421667	0.218425	0.696768	-0.117277	0.718859	0.472456
0.278433	-0.0596827	0.0202897	1.45543	0.278442	-0.0600314	0.36422	0.655109	0.561515	0.220331	0.839795	0.111793	0.154517	1.30247	0.421875	0.227637	0.696659	-0.11454	0.719305	0.48505
0.278379	-0.0572097	0.021661	1.48745	0.278387	-0.0576334	0.364841	0.677537	0.561725	0.229385	0.839901	0.11635	0.154795	1.31156	0.422091	0.236908	0.696554	-0.111409	0.719763	0.4972
0.278327	-0.0543147	0.0230614	1.51802	0.278334	-0.0547417	0.365483	0.69954	0.561943	0.23841	0.840012	0.120923	0.155199	1.32432	0.422316	0.246147	0.696452	-0.107931	0.720232	0.508977
0.278278	-0.0509415	0.0244897	1.54722	0.278285	-0.0514485	0.366145	0.721135	0.562169	0.247451	0.840127	0.125528	0.155642	1.33813	0.42255	0.255396	0.696353	-0.104124	0.720711	0.520446
