Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
464  Points		495  Points		215  Points		182  Points		169  Points		118  Points		324  Points		194  Points		157  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00255964	5.63594	0.000355926	0.413134	0.27951	0.0573394	0.482875	0.0148052	0.559026	0.057212	0.838535	0.0399936	0.139783	0.23679	0.419268	0.057342	0.698787	0.0527359
0.00781062	5.63571	0.000740841	0.485663	0.279563	0.0986253	0.482888	0.0267783	0.559079	0.0830221	0.838572	0.0552672	0.140004	0.352754	0.419322	0.0878806	0.698837	0.0704357
0.0130612	5.63508	0.00126091	0.628326	0.279694	0.181101	0.482925	0.0506857	0.559181	0.134671	0.838638	0.0858538	0.14044	0.583164	0.419432	0.148954	0.698919	0.105884
0.018311	5.63411	0.00191166	0.765701	0.279901	0.263362	0.482983	0.0746236	0.55933	0.18626	0.838732	0.116412	0.14109	0.80983	0.419599	0.209944	0.699034	0.14133
0.0235597	5.63284	0.00268771	0.896898	0.280185	0.34534	0.483064	0.0986956	0.559528	0.23773	0.838855	0.146912	0.141949	1.03142	0.419823	0.27084	0.699182	0.176701
0.0288072	5.63125	0.00358293	1.02123	0.280544	0.426898	0.483167	0.122963	0.559773	0.289106	0.839006	0.177444	0.143012	1.24683	0.420104	0.331621	0.699363	0.212067
0.0340529	5.62931	0.00459065	1.1382	0.28098	0.507984	0.483293	0.1474	0.560066	0.340296	0.839185	0.207967	0.144273	1.45505	0.420441	0.392245	0.699577	0.247422
0.0392968	5.62705	0.00570384	1.24756	0.281491	0.588563	0.483441	0.172032	0.560407	0.391334	0.839393	0.23847	0.145724	1.65536	0.420835	0.452702	0.699824	0.282684
0.0445383	5.62442	0.00691535	1.34917	0.282077	0.668496	0.483613	0.19698	0.560796	0.442213	0.83963	0.268935	0.147357	1.84725	0.421285	0.512899	0.700104	0.317904
0.0497773	5.62144	0.00821787	1.44303	0.282737	0.747649	0.483808	0.222192	0.561231	0.492848	0.839894	0.299321	0.149166	2.03025	0.42179	0.572869	0.700416	0.353115
0.0550133	5.61812	0.00960429	1.52932	0.28347	0.826047	0.484027	0.247715	0.561714	0.543214	0.840187	0.3297	0.15114	2.2043	0.422352	0.632602	0.700762	0.388234
0.060246	5.61447	0.0110676	1.60829	0.284276	0.903596	0.48427	0.273638	0.562243	0.593336	0.840509	0.36006	0.153273	2.36929	0.422969	0.69201	0.70114	0.423244
0.0654752	5.61039	0.0126012	1.68025	0.285154	0.980178	0.484537	0.299923	0.562819	0.64319	0.840858	0.390386	0.155555	2.52532	0.423642	0.751134	0.701551	0.458253
0.0707003	5.60591	0.0141986	1.74558	0.286102	1.05578	0.484829	0.326638	0.563442	0.692726	0.841236	0.420643	0.157979	2.67266	0.424369	0.809909	0.701994	0.493187
0.0759212	5.60112	0.0158539	1.80467	0.287121	1.1303	0.485146	0.353848	0.56411	0.741994	0.841642	0.450834	0.160536	2.81147	0.425151	0.86828	0.70247	0.527974
0.0811374	5.59585	0.0175614	1.85797	0.288208	1.20367	0.485488	0.381535	0.564825	0.790872	0.842076	0.480966	0.163218	2.94232	0.425987	0.926281	0.702978	0.562683
0.0863485	5.59016	0.019316	1.90591	0.289364	1.27587	0.485857	0.409734	0.565584	0.839409	0.842538	0.511055	0.165652	3.05009	0.426877	0.98391	0.703518	0.597312
0.0915541	5.58404	0.0211128	1.94889	0.290586	1.34686	0.486252	0.438448	0.566389	0.88763	0.843029	0.54113	0.167793	3.13746	0.42782	1.04109	0.704091	0.631853
0.0967537	5.57745	0.0229475	1.98739	0.291874	1.41656	0.486674	0.467751	0.567238	0.93544	0.843547	0.571105	0.169609	3.20669	0.428817	1.0978	0.704695	0.666292
0.101947	5.57041	0.0248161	2.02178	0.293226	1.48492	0.487123	0.497646	0.568132	0.982866	0.844093	0.601026	0.171073	3.25959	0.429866	1.15402	0.705332	0.700599
0.107134	5.56285	0.0267149	2.05238	0.294641	1.55199	0.487601	0.52814	0.569069	1.02989	0.844667	0.630838	0.172164	3.29742	0.430967	1.20977	0.706001	0.734789
0.112313	5.55477	0.0286405	2.07961	0.296118	1.6177	0.488108	0.559317	0.570051	1.07648	0.845268	0.660579	0.172868	3.32121	0.43212	1.26502	0.706701	0.768891
0.117484	5.54616	0.03059	2.10383	0.297655	1.68198	0.488643	0.591128	0.571075	1.12271	0.845898	0.690326	0.17389	3.35477	0.433324	1.31971	0.707434	0.802819
0.122647	5.53698	0.0325607	2.12522	0.299252	1.74483	0.489209	0.623624	0.572143	1.16852	0.846555	0.719935	0.175013	3.39033	0.434579	1.37386	0.708197	0.836618
0.127802	5.5272	0.0345501	2.14414	0.300906	1.8063	0.489805	0.656829	0.573253	1.21385	0.847239	0.749418	0.176558	3.43743	0.435884	1.42746	0.708993	0.870304
0.132947	5.51679	0.0365561	2.16087	0.302618	1.86632	0.490433	0.690792	0.574405	1.2588	0.847951	0.778868	0.178542	3.49501	0.437239	1.48053	0.709819	0.903837
