Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
466  Points		495  Points		227  Points		194  Points		181  Points		126  Points		329  Points		206  Points		168  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00105434	5.28748	0.000443616	0.184064	0.279509	3986.51	0.477389	789.231	0.559021	1445.8	0.838535	1020.8	0.139764	471.834	0.419266	1336.53	0.698786	750.778
0.00598055	5.28738	0.000849305	0.254146	0.279547	279.043	0.477412	310.699	0.559059	424.061	0.83857	478.322	0.139923	113.952	0.419307	336.687	0.698829	375.222
0.0109065	5.28724	0.00138124	0.32321	0.279653	144.635	0.477454	193.437	0.559141	248.502	0.83863	312.357	0.140276	64.9546	0.4194	192.643	0.698901	250.131
0.0158319	5.28702	0.00203532	0.391016	0.279825	97.6633	0.477517	140.448	0.559264	175.773	0.838714	231.911	0.140821	45.5538	0.419542	134.954	0.699003	187.61
0.0207567	5.28674	0.00280677	0.457359	0.280064	73.7612	0.477599	110.258	0.55943	136.001	0.838824	184.429	0.141553	35.1861	0.419734	103.882	0.699133	150.108
0.0256806	5.28637	0.00369012	0.522045	0.280369	59.2923	0.477701	90.7598	0.559638	110.926	0.838959	153.097	0.14247	28.7546	0.419975	84.4652	0.699292	125.114
0.0306033	5.28593	0.00467952	0.584919	0.28074	49.5982	0.477823	77.1299	0.559888	93.6765	0.839119	130.875	0.143566	24.3895	0.420267	71.1851	0.69948	107.267
0.0355246	5.2854	0.0057688	0.645859	0.281177	42.6544	0.477966	67.0665	0.56018	81.0854	0.839303	114.295	0.144835	21.2429	0.420609	61.5324	0.699697	93.8861
0.0404444	5.2848	0.00695153	0.704761	0.281679	37.4391	0.478129	59.3327	0.560514	71.4921	0.839513	101.452	0.146272	18.8743	0.421	54.2018	0.699942	83.4824
0.0453624	5.28412	0.00822142	0.761569	0.282247	33.3808	0.478313	53.2042	0.560889	63.9415	0.839748	91.2104	0.147868	17.0326	0.42144	48.4472	0.700217	75.1628
0.0502782	5.28335	0.0095721	0.816241	0.282878	30.1349	0.478517	48.2288	0.561306	57.8452	0.840008	82.854	0.149617	15.5638	0.421929	43.8111	0.70052	68.3588
0.0551918	5.2825	0.0109973	0.868753	0.283573	27.4813	0.478743	44.1095	0.561765	52.8208	0.840292	75.9065	0.151512	14.3684	0.422468	39.9976	0.700852	62.6914
0.0601029	5.28157	0.0124911	0.919109	0.284331	25.2729	0.478991	40.6433	0.562265	48.6094	0.840602	70.0397	0.153546	13.3791	0.423055	36.8065	0.701212	57.8984
0.0650112	5.28055	0.0140477	0.967332	0.285152	23.4074	0.47926	37.6868	0.562805	45.0292	0.840936	65.02	0.155711	12.549	0.423691	34.0979	0.701601	53.7923
0.0699164	5.27944	0.0156617	1.01345	0.286034	21.8116	0.479551	35.1355	0.563387	41.9487	0.841295	60.6768	0.158001	11.8442	0.424375	31.7707	0.702019	50.2358
0.0748183	5.27825	0.017328	1.05752	0.286977	20.4319	0.479864	32.9118	0.564009	39.2707	0.841679	56.8822	0.160408	11.2396	0.425107	29.7504	0.702465	47.1258
0.0797166	5.27696	0.0190416	1.09958	0.28798	19.2279	0.480201	30.9567	0.564671	36.9216	0.842087	53.5387	0.162597	10.7797	0.425887	27.9806	0.702939	44.3834
0.084611	5.27559	0.0207984	1.13971	0.289042	18.1685	0.48056	29.2246	0.565374	34.8448	0.842521	50.5707	0.164526	10.4291	0.426714	26.4178	0.703442	41.9475
0.0895013	5.27412	0.0225941	1.17796	0.290162	17.2299	0.480943	27.6796	0.566116	32.9959	0.842979	47.9184	0.166163	10.1641	0.427589	25.0283	0.703973	39.7696
0.0943871	5.27255	0.0244248	1.21442	0.29134	16.3929	0.48135	26.2931	0.566897	31.3396	0.843461	45.5343	0.167484	9.96895	0.42851	23.7851	0.704532	37.8111
0.0992682	5.27088	0.0262872	1.24915	0.292573	15.6423	0.481782	25.0422	0.567718	29.8476	0.843968	43.3797	0.168469	9.83285	0.429478	22.6666	0.705119	36.0405
0.104144	5.26911	0.028178	1.28224	0.293862	14.9657	0.482238	23.9081	0.568578	28.4969	0.8445	41.4233	0.169106	9.74884	0.430491	21.6553	0.705734	34.4322
0.109015	5.26724	0.0300944	1.31374	0.295205	14.3531	0.48272	22.8754	0.569476	27.2686	0.845056	39.6391	0.170029	9.6321	0.431551	20.7367	0.706377	32.9651
0.113879	5.26527	0.0320336	1.34374	0.296602	13.796	0.483228	21.9311	0.570413	26.147	0.845636	38.0054	0.171044	9.51033	0.432655	19.8989	0.707048	31.6215
