Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
466  Points		497  Points		223  Points		191  Points		178  Points		124  Points		328  Points		203  Points		165  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00039635	5.37768	6.04103e-005	0.0686273	0.279509	2403.37	0.478761	674.39	0.559022	1207.87	0.838535	1054.85	0.139767	425.661	0.419266	1264.76	0.698786	759.712
0.005407	5.37797	0.000255506	0.141011	0.279552	266.75	0.478787	291.656	0.559066	400.904	0.83857	485.67	0.139938	111.057	0.41931	331.945	0.69883	377.441
0.0104173	5.37783	0.00058386	0.212804	0.279665	141.267	0.478833	186.077	0.559154	240.371	0.838631	315.474	0.140308	64.0166	0.419407	191.083	0.698905	251.116
0.0154273	5.37762	0.00104266	0.28369	0.279847	96.1218	0.478899	136.633	0.559285	171.67	0.838718	233.625	0.140875	45.1027	0.419555	134.19	0.69901	188.164
0.0204364	5.37732	0.0016282	0.353415	0.280099	72.884	0.478986	107.96	0.55946	133.535	0.838831	185.512	0.141637	34.9277	0.419754	103.432	0.699144	150.464
0.0254446	5.37693	0.00233606	0.421766	0.280419	58.7293	0.479094	89.2434	0.559679	109.285	0.83897	153.843	0.142587	28.5927	0.420006	84.1699	0.699308	125.363
0.0304516	5.37645	0.0031608	0.488499	0.280808	49.2087	0.479222	76.066	0.559941	92.5065	0.839134	131.421	0.143721	24.2833	0.420308	70.978	0.699503	107.451
0.0354571	5.3759	0.00409663	0.553439	0.281265	42.3708	0.479372	66.2868	0.560246	80.2107	0.839325	114.712	0.145033	21.1721	0.420663	61.3805	0.699727	94.0283
0.040461	5.37526	0.0051374	0.616451	0.281789	37.2252	0.479542	58.7424	0.560595	70.8146	0.839541	101.781	0.146517	18.8278	0.421068	54.0867	0.699981	83.5962
0.0454628	5.37452	0.00627653	0.677407	0.282381	33.2152	0.479734	52.746	0.560987	63.4022	0.839783	91.4778	0.148164	17.0037	0.421525	48.358	0.700265	75.2564
0.0504625	5.3737	0.00750745	0.736225	0.283039	30.0044	0.479948	47.8662	0.561422	57.4065	0.840051	83.0757	0.149968	15.5483	0.422032	43.7409	0.700579	68.4376
0.0554597	5.37278	0.00882354	0.792848	0.283764	27.3773	0.480184	43.8181	0.5619	52.4578	0.840345	76.0936	0.151921	14.3633	0.42259	39.9418	0.700922	62.7591
0.0604543	5.37178	0.0102184	0.847252	0.284554	25.1892	0.480441	40.4063	0.56242	48.3048	0.840664	70.2	0.154015	13.3825	0.423198	36.762	0.701295	57.9576
0.0654458	5.37068	0.0116856	0.899423	0.285408	23.3399	0.480722	37.4921	0.562983	44.7705	0.841009	65.1593	0.156244	12.5594	0.423857	34.0624	0.701697	53.8448
0.0704339	5.36949	0.0132191	0.949377	0.286326	21.7572	0.481025	34.9744	0.563587	41.727	0.84138	60.7993	0.1586	11.8605	0.424566	31.7427	0.702129	50.2831
0.0754186	5.3682	0.0148132	0.99714	0.287306	20.3883	0.481352	32.7777	0.564234	39.0791	0.841777	56.991	0.161075	11.261	0.425324	29.7285	0.702591	47.1689
0.0803993	5.36682	0.0164624	1.04276	0.288349	19.1933	0.481702	30.8446	0.564922	36.755	0.842199	53.6362	0.163325	10.805	0.426131	27.9639	0.703082	44.4232
0.0853759	5.36533	0.0181617	1.08629	0.289453	18.1417	0.482076	29.1307	0.565651	34.6991	0.842646	50.6588	0.165307	10.4573	0.426988	26.4056	0.703602	41.9845
