Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
466  Points		498  Points		224  Points		192  Points		179  Points		124  Points		328  Points		204  Points		167  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00325443	5.35503	0.000211476	2.16051	0.279509	2669.91	0.478409	712.088	0.559022	1260.09	0.838536	984.562	0.139766	443.54	0.419266	1325.8	0.698771	19659.5
0.00824359	5.35497	8.23071e-005	0.0799426	0.279551	269.737	0.478434	298.362	0.559064	406.494	0.838573	470.215	0.139932	112.232	0.419309	336.003	0.698787	722.456
0.0132323	5.35479	0.000297934	0.151908	0.279662	142.099	0.478479	188.732	0.55915	242.368	0.838635	308.881	0.140297	64.4007	0.419403	192.42	0.698833	368.013
0.0182204	5.35452	0.000645909	0.223269	0.279842	96.5046	0.478544	138.031	0.55928	172.685	0.838722	229.991	0.140858	45.289	0.419549	134.846	0.698908	246.909
0.0232078	5.35418	0.00112333	0.293707	0.28009	73.1024	0.47863	108.814	0.559452	134.148	0.838836	183.213	0.141611	35.0357	0.419746	103.82	0.699014	185.793
0.028194	5.35376	0.00172638	0.362962	0.280406	58.8697	0.478736	89.8137	0.559668	109.693	0.838975	152.26	0.142551	28.6617	0.419995	84.4259	0.699148	148.945
0.0331789	5.35325	0.00245047	0.43081	0.28079	49.3059	0.478862	76.471	0.559927	92.7983	0.83914	130.264	0.143675	24.3299	0.420294	71.159	0.699313	124.307
0.0381622	5.35264	0.00329013	0.497017	0.281242	42.4417	0.47901	66.5873	0.560229	80.4291	0.83933	113.83	0.144975	21.2046	0.420644	61.5148	0.699507	106.674
0.0431437	5.35196	0.00423975	0.561449	0.281761	37.2786	0.479178	58.9729	0.560574	70.984	0.839546	101.086	0.146445	18.8508	0.421046	54.19	0.699731	93.4332
0.0481233	5.3512	0.00529285	0.623927	0.282347	33.2566	0.479368	52.9273	0.560962	63.5371	0.839788	90.9162	0.148079	17.0198	0.421497	48.4397	0.699984	83.1256
0.0531005	5.35034	0.00644321	0.684368	0.282998	30.037	0.479579	48.0117	0.561392	57.5163	0.840055	82.6124	0.149868	15.5593	0.422	43.8069	0.700267	74.8749
0.0580751	5.3494	0.00768408	0.742673	0.283715	27.4033	0.479812	43.9368	0.561865	52.5487	0.840348	75.7048	0.151805	14.3704	0.422552	39.9959	0.700579	68.122
0.0630469	5.34836	0.00900907	0.798802	0.284497	25.2101	0.480066	40.5045	0.56238	48.3811	0.840666	69.869	0.153884	13.3865	0.423155	36.807	0.700921	62.4936
0.0680156	5.34724	0.0104117	0.852722	0.285342	23.3567	0.480344	37.5742	0.562937	44.8353	0.84101	64.8741	0.156096	12.5609	0.423807	34.1002	0.701292	57.731
0.072981	5.34602	0.0118857	0.904431	0.286251	21.7708	0.480643	35.0436	0.563536	41.7825	0.841379	60.5508	0.158434	11.8599	0.424509	31.7747	0.701693	53.6492
0.0779426	5.3447	0.0134252	0.953946	0.287222	20.3992	0.480966	32.8366	0.564176	39.1271	0.841774	56.7726	0.160892	11.2586	0.42526	29.7558	0.702122	50.1123
0.0829003	5.34329	0.0150244	1.00129	0.288255	19.2019	0.481313	30.8951	0.564858	36.7967	0.842194	53.4427	0.163125	10.8012	0.426059	27.9872	0.702581	47.0185
0.0878537	5.34177	0.016678	1.04651	0.289348	18.1483	0.481683	29.1741	0.56558	34.7356	0.842639	50.4861	0.165093	10.4525	0.426908	26.4257	0.70307	44.2896
0.0928026	5.34016	0.0183809	1.08967	0.290501	17.2147	0.482077	27.6383	0.566344	32.8999	0.843109	47.8436	0.166763	10.1891	0.427805	25.0372	0.703587	41.8651
0.0977465	5.33844	0.0201286	1.13081	0.291712	16.382	0.482497	26.2597	0.567147	31.2549	0.843605	45.4678	0.16811	9.99502	0.428749	23.795	0.704133	39.6969
0.102685	5.33662	0.0219167	1.17003	0.292981	15.6352	0.482941	25.0154	0.567991	29.7728	0.844126	43.3205	0.169115	9.8597	0.429741	22.6775	0.704708	37.7466
0.107618	5.33468	0.0237412	1.20738	0.294306	14.962	0.483411	23.887	0.568874	28.4306	0.844672	41.3705	0.169765	9.77619	0.43078	21.667	0.705312	35.9832
0.112545	5.33263	0.0255985	1.24294	0.295687	14.3524	0.483907	22.8591	0.569798	27.2098	0.845243	39.5917	0.170707	9.66013	0.431866	20.7493	0.705944	34.3812
0.117466	5.33046	0.0274852	1.27679	0.297122	13.798	0.48443	21.9191	0.57076	26.0947	0.845839	37.9629	0.171742	9.53908	0.432999	19.9124	0.706605	32.9197
0.12238	5.32818	0.0293984	1.309	0.298611	13.292	0.48498	21.0563	0.571761	25.0725	0.84646	36.4659	0.173167	9.38243	0.434177	19.1462	0.707295	31.581
