Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
466  Points		496  Points		226  Points		193  Points		180  Points		125  Points		329  Points		205  Points		168  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00350591	5.30913	0.000393382	0.173726	0.279509	3438.51	0.477714	799.826	0.559021	1380.12	0.838536	1008.56	0.139765	452.641	0.419265	1469	0.698771	63634.2
0.00845228	5.30905	0.000780583	0.244232	0.279548	275.966	0.477737	312.457	0.559061	418.225	0.838571	475.619	0.139928	112.802	0.419306	344.511	0.698786	741.279
0.0133982	5.30887	0.00129499	0.313726	0.279656	143.806	0.477779	194.167	0.559144	246.488	0.838631	311.202	0.140286	64.5835	0.419397	195.177	0.69883	372.835
0.0183437	5.30864	0.00193278	0.382013	0.27983	97.2858	0.477842	140.858	0.559269	174.764	0.838717	231.274	0.140837	45.3747	0.419539	136.192	0.698904	249.069
0.0232882	5.30829	0.00268905	0.448837	0.280072	73.547	0.477925	110.527	0.559437	135.397	0.838828	184.026	0.141577	35.0825	0.419731	104.614	0.699006	187.012
0.0282317	5.30788	0.00355851	0.514023	0.280381	59.155	0.478027	90.9533	0.559647	110.525	0.838964	152.82	0.142503	28.6885	0.419973	84.948	0.699138	149.726
0.033174	5.30739	0.00453518	0.577395	0.280756	49.5033	0.47815	77.2775	0.5599	93.3911	0.839125	130.673	0.143609	24.3449	0.420266	71.5276	0.699299	124.849
0.0381147	5.30681	0.00561286	0.638824	0.281198	42.5854	0.478294	67.1842	0.560195	80.8723	0.839312	114.141	0.14489	21.2117	0.420609	61.7881	0.699489	107.073
0.0430537	5.30616	0.0067853	0.698224	0.281706	37.387	0.478458	59.4296	0.560533	71.3272	0.839524	101.331	0.146338	18.8523	0.421001	54.4002	0.699708	93.7375
0.0479908	5.30542	0.00804599	0.755518	0.282279	33.3405	0.478643	53.286	0.560912	63.8103	0.839761	91.1132	0.147947	17.0171	0.421444	48.6057	0.699956	83.3654
0.0529255	5.30459	0.00938846	0.810655	0.282916	30.1031	0.478849	48.2992	0.561334	57.7385	0.840023	82.7742	0.14971	15.5531	0.421936	43.9408	0.700233	75.0684
0.0578579	5.30368	0.0108065	0.863617	0.283619	27.456	0.479076	44.1711	0.561797	52.7326	0.84031	75.8398	0.15162	14.3614	0.422477	40.1058	0.700539	68.2811
0.0627875	5.30269	0.0122939	0.914403	0.284384	25.2525	0.479326	40.698	0.562302	48.5354	0.840622	69.9833	0.153669	13.3752	0.423068	36.8984	0.700874	62.6266
0.0677142	5.30161	0.013845	0.963038	0.285213	23.3909	0.479596	37.7358	0.562847	44.9663	0.84096	64.9718	0.15585	12.5475	0.423707	34.177	0.701238	57.8435
0.0726376	5.30043	0.0154543	1.00955	0.286104	21.7983	0.47989	35.1799	0.563434	41.8948	0.841322	60.6352	0.158156	11.8447	0.424396	31.8397	0.70163	53.7454
0.0775575	5.29917	0.0171165	1.05399	0.287056	20.4212	0.480206	32.9524	0.564062	39.2242	0.841709	56.8459	0.16058	11.2418	0.425132	29.8112	0.702052	50.1953
0.0824735	5.29781	0.0188268	1.0964	0.288068	19.2194	0.480544	30.9941	0.564731	36.8812	0.842121	53.507	0.162784	10.7832	0.425917	28.0346	0.702502	47.0906
0.0873855	5.29635	0.0205807	1.13685	0.28914	18.1619	0.480906	29.2592	0.56544	34.8094	0.842559	50.5427	0.164726	10.4335	0.42675	26.4664	0.702981	44.3527
0.092293	5.2948	0.022374	1.17542	0.290271	17.2249	0.481292	27.7118	0.566188	32.9648	0.843021	47.8936	0.166374	10.1692	0.42763	25.0722	0.703488	41.9205
0.0971959	5.29316	0.0242027	1.21216	0.291459	16.3893	0.481703	26.3233	0.566977	31.3122	0.843507	45.5123	0.167703	9.97458	0.428557	23.8251	0.704024	39.7458
0.102094	5.2914	0.0260635	1.24716	0.292704	15.6399	0.482137	25.0706	0.567805	29.8234	0.844019	43.3601	0.168695	9.83885	0.429531	22.7033	0.704588	37.7899
0.106986	5.28954	0.027953	1.28049	0.294004	14.9644	0.482597	23.935	0.568673	28.4754	0.844555	41.4058	0.169336	9.75507	0.430551	21.6891	0.705181	36.0217
0.111873	5.28758	0.0298683	1.31222	0.295359	14.3528	0.483083	22.9008	0.569579	27.2495	0.845116	39.6234	0.170266	9.63865	0.431618	20.7681	0.705802	34.4155
0.116753	5.2855	0.0318068	1.34243	0.296768	13.7966	0.483594	21.9554	0.570524	26.13	0.845701	37.9913	0.171288	9.51722	0.43273	19.9282	0.70645	32.9502
0.121627	5.28331	0.0337659	1.3712	0.298229	13.2889	0.484133	21.0878	0.571507	25.1038	0.846311	36.4914	0.172695	9.36006	0.433887	19.1595	0.707127	31.6082
0.126494	5.281	0.0357434	1.39859	0.299742	12.8239	0.484698	20.289	0.572528	24.1599	0.846946	35.1083	0.174504	9.17353	0.435089	18.4533	0.707832	30.3747
0.131354	5.27857	0.0377375	1.42468	0.301304	12.3966	0.485291	19.5514	0.573586	23.289	0.847604	33.8291	0.176732	8.96452	0.436335	17.8027	0.708565	29.2372
0.136206	5.27601	0.0397462	1.44953	0.302916	12.0028	0.485912	18.8682	0.574682	22.4829	0.848287	32.6425	0.179402	8.73999	0.437626	17.2015	0.709325	28.185
0.14105	5.27332	0.041768	1.4732	0.304576	11.6389	0.486563	18.2337	0.575815	21.735	0.848995	31.539	0.182535	8.50651	0.438959	16.6444	0.710113	27.209
0.145885	5.2705	0.0438013	1.49577	0.306283	11.3018	0.487242	17.6432	0.576984	21.0392	0.849727	30.5102	0.185738	8.29561	0.440336	16.1268	0.710929	26.3013
0.15071	5.26753	0.0455816	1.51457	0.308035	10.9886	0.487952	17.0922	0.57819	20.3905	0.850482	29.5488	0.189008	8.1044	0.441755	15.645	0.711772	25.4551
0.155526	5.26442	0.0471048	1.52999	0.309599	10.7335	0.488692	16.5772	0.579432	19.7842	0.851262	28.6485	0.19234	7.93047	0.443217	15.1953	0.712642	24.6644
0.160332	5.26116	0.0483679	1.54235	0.310958	10.528	0.489463	16.0947	0.580709	19.2165	0.852066	27.8038	0.195731	7.77174	0.44472	14.7749	0.713539	23.924
0.165126	5.25774	0.0493687	1.55187	0.3121	10.3658	0.490266	15.6419	0.582021	18.6839	0.852893	27.0096	0.199178	7.62646	0.446264	14.3811	0.714464	23.2294
0.169909	5.25416	0.0501056	1.55873	0.313014	10.2423	0.491102	15.2162	0.583368	18.1833	0.853744	26.2617	0.202677	7.49313	0.447848	14.0114	0.715415	22.5764
0.17468	5.25041	0.0505778	1.56306	0.313693	10.1539	0.491971	14.8154	0.584749	17.712	0.85462	25.5562	0.206226	7.37046	0.449473	13.664	0.716393	21.9616
0.179437	5.24648	0.051257	1.56921	0.31413	10.0984	0.492873	14.4375	0.586165	17.2675	0.855518	24.8897	0.209822	7.25731	0.451137	13.3368	0.717398	21.3817
0.18418	5.24237	0.0519962	1.57579	0.314762	10.0202	0.49381	14.0807	0.587614	16.8478	0.856441	24.2589	0.213462	7.1527	0.45284	13.0283	0.718429	20.8339
0.188909	5.23806	0.0530028	1.58456	0.315454	9.93692	0.494782	13.7433	0.589097	16.4509	0.857386	23.6613	0.217143	7.05579	0.454582	12.737	0.719486	20.3156
0.193623	5.23355	0.0542776	1.59537	0.316403	9.82674	0.495789	13.4239	0.590613	16.075	0.858355	23.0942	0.220865	6.96582	0.456362	12.4616	0.72057	19.8247
0.19832	5.22883	0.0558221	1.60806	0.317617	9.69217	0.496833	13.1212	0.592162	15.7185	0.859348	22.5555	0.224623	6.88214	0.458179	12.2008	0.721679	19.359
0.202999	5.22389	0.0576372	1.6224	0.319105	9.53618	0.497914	12.8339	0.593743	15.3801	0.860363	22.0431	0.228417	6.80415	0.460033	11.9536	0.722815	18.9167
0.207661	5.21872	0.0597241	1.63818	0.320878	9.36201	0.499033	12.5611	0.595356	15.0585	0.861402	21.5552	0.232245	6.73135	0.461923	11.719	0.723976	18.4961
