Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
370  Points		370  Points		249  Points		157  Points		319  Points		177  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00316489	7.44662	0.000252166	0.408459	0.444242	-0.210035	0.500045	0.301176	0.250043	0.239842	0.749998	-0.0270377
0.00864985	7.44587	0.000553024	0.486724	0.444087	-0.286091	0.500267	0.424716	0.25022	0.331958	0.749978	-0.0418025
0.0141337	7.4438	0.000969177	0.642399	0.443821	-0.434305	0.500671	0.668133	0.250532	0.515571	0.749937	-0.071181
0.0196156	7.44077	0.00149937	0.796067	0.443448	-0.573517	0.501251	0.902974	0.250979	0.697693	0.749873	-0.100199
0.025095	7.43676	0.00214189	0.947204	0.442976	-0.701391	0.502001	1.12696	0.25156	0.877758	0.749789	-0.128681
0.030571	7.4317	0.00289473	1.09532	0.442414	-0.816321	0.502911	1.33842	0.252272	1.05528	0.749684	-0.156556
0.0360429	7.42565	0.00375545	1.24007	0.441773	-0.917589	0.503973	1.53648	0.253115	1.22987	0.749558	-0.183677
0.04151	7.41856	0.00472153	1.38125	0.441063	-1.00478	0.505175	1.72081	0.254084	1.40106	0.749413	-0.20994
0.0469715	7.4104	0.00579023	1.51844	0.440293	-1.078	0.506508	1.89149	0.255179	1.56853	0.749249	-0.235229
0.0524266	7.40113	0.00695841	1.65145	0.439475	-1.13781	0.507961	2.04904	0.256395	1.7319	0.749067	-0.259404
0.0578744	7.39073	0.00822304	1.78006	0.438617	-1.18489	0.509526	2.19424	0.25773	1.89094	0.748867	-0.282369
0.0633141	7.3792	0.00958069	1.90407	0.437729	-1.22014	0.511194	2.32798	0.259181	2.04541	0.748651	-0.304026
0.068745	7.36651	0.011028	2.02349	0.436819	-1.24439	0.512956	2.45111	0.260743	2.1951	0.748419	-0.324365
0.074166	7.35261	0.0125616	2.13819	0.435896	-1.25853	0.514805	2.5647	0.262414	2.33996	0.748173	-0.343269
0.0795764	7.33743	0.0141778	2.24807	0.434965	-1.26356	0.516734	2.66969	0.26419	2.47977	0.747913	-0.360605
0.0849751	7.32095	0.0158733	2.35324	0.434035	-1.26017	0.518737	2.76682	0.266067	2.61448	0.747642	-0.376376
0.0903612	7.3031	0.0176445	2.45369	0.433109	-1.24905	0.52081	2.85705	0.268042	2.74412	0.747359	-0.390593
0.0957336	7.2838	0.0194879	2.54945	0.432194	-1.23099	0.522946	2.94107	0.27011	2.86868	0.747066	-0.403185
0.101091	7.26307	0.0214002	2.64063	0.431296	-1.20643	0.525142	3.01942	0.272268	2.9882	0.746765	-0.414103
0.106433	7.2408	0.0233779	2.7273	0.430417	-1.17594	0.527394	3.09284	0.274512	3.10273	0.746456	-0.423338
0.111758	7.21692	0.0254179	2.80965	0.429563	-1.13996	0.529699	3.16175	0.276838	3.21226	0.746141	-0.430877
0.117065	7.19139	0.0275169	2.88772	0.428738	-1.09878	0.532052	3.22667	0.279244	3.31701	0.745821	-0.43669
0.122352	7.16405	0.0296719	2.9617	0.427945	-1.05282	0.534452	3.28796	0.281725	3.417	0.745498	-0.440812
0.127618	7.13485	0.0318799	3.03174	0.427187	-1.00222	0.536896	3.34596	0.284278	3.51239	0.745172	-0.443219
0.132862	7.10377	0.0341381	3.09789	0.426468	-0.947252	0.539381	3.40108	0.286899	3.60329	0.744845	-0.443956
0.138083	7.0706	0.0364435	3.16042	0.425792	-0.888082	0.541906	3.45343	0.289586	3.68975	0.744518	-0.443022
0.143278	7.03531	0.0387938	3.21943	0.42516	-0.824774	0.544468	3.50338	0.292335	3.77208	0.744192	-0.440414
0.148447	6.99781	0.0411862	3.2751	0.424577	-0.757544	0.547067	3.55111	0.295143	3.8503	0.743869	-0.436123
0.153587	6.95791	0.0436185	3.32761	0.424044	-0.686359	0.5497	3.59673	0.298007	3.92457	0.74355	-0.430227
0.158697	6.91555	0.0460882	3.37705	0.423565	-0.611343	0.552365	3.64054	0.300924	3.99499	0.743236	-0.42279
0.163775	6.87057	0.0485933	3.42358	0.423143	-0.532462	0.555063	3.68268	0.303892	4.06173	0.742927	-0.413753
0.168818	6.82285	0.0511317	3.46735	0.422781	-0.449649	0.55779	3.72312	0.306907	4.12488	0.742626	-0.40309
0.173826	6.77225	0.0537012	3.50848	0.422481	-0.362956	0.560547	3.76214	0.309968	4.18467	0.742333	-0.390936
0.178795	6.71868	0.0563001	3.5472	0.422246	-0.272396	0.563333	3.79978	0.313072	4.24116	0.74205	-0.377375
0.183723	6.66193	0.0589267	3.58359	0.42208	-0.177898	0.566145	3.83605	0.316216	4.29437	0.741777	-0.362297
0.188609	6.60189	0.0615793	3.61765	0.421984	-0.0793241	0.568984	3.87118	0.319398	4.34457	0.741516	-0.34576
0.193449	6.53841	0.064256	3.64964	0.421963	0.0232754	0.571848	3.9052	0.322616	4.39188	0.741268	-0.327786
0.198241	6.47131	0.0669557	3.67972	0.422019	0.130035	0.574737	3.93812	0.325868	4.43628	0.741034	-0.308423
0.202982	6.40057	0.0696768	3.7079	0.422154	0.241089	0.577649	3.97007	0.329152	4.47784	0.740814	-0.287762
0.20767	6.32597	0.072418	3.73426	0.422374	0.356376	0.580585	4.00107	0.332465	4.51686	0.74061	-0.265803
0.212301	6.24737	0.0751779	3.75889	0.422679	0.475963	0.583543	4.0311	0.335806	4.5533	0.740422	-0.242452
0.216873	6.16474	0.0779553	3.78204	0.423075	0.59998	0.586523	4.06033	0.339172	4.58718	0.740252	-0.217798
0.221383	6.07797	0.0807493	3.80369	0.423563	0.728409	0.589525	4.08875	0.342563	4.61872	0.740101	-0.191931
0.225827	5.98696	0.0835587	3.82392	0.424148	0.861215	0.592547	4.11643	0.345976	4.64789	0.73997	-0.16484
0.230202	5.89175	0.0863825	3.84278	0.424832	0.998421	0.595589	4.14334	0.34941	4.67481	0.739858	-0.136507
0.234506	5.79231	0.0892196	3.86042	0.425619	1.13998	0.59865	4.16946	0.352863	4.69957	0.739769	-0.106984
0.238735	5.68867	0.0920694	3.87688	0.426511	1.2858	0.601731	4.19501	0.356333	4.72213	0.739701	-0.0762892
0.242886	5.58089	0.0949308	3.89221	0.427513	1.43578	0.60483	4.21989	0.359819	4.7427	0.739656	-0.0444522
0.246956	5.46909	0.0978032	3.90656	0.428626	1.58965	0.607947	4.24409	0.36332	4.76123	0.739635	-0.0114438
0.250943	5.35351	0.100686	3.91987	0.429855	1.74721	0.611082	4.26775	0.366833	4.77772	0.739639	0.0227033
0.254843	5.23436	0.103578	3.93222	0.4312	1.90827	0.614234	4.29081	0.370358	4.79236	0.739669	0.0579232
0.258654	5.11196	0.106478	3.94378	0.432666	2.07232	0.617403	4.31328	0.373438	4.80365	0.739725	0.0942697
0.262374	4.98667	0.109013	3.95317	0.434253	2.23903	0.620588	4.33527	0.376069	4.81215	0.739808	0.131665
0.266	4.85885	0.111178	3.96067	0.435964	2.40793	0.62379	4.35672	0.378248	4.81837	0.739919	0.170139
0.269531	4.72901	0.112972	3.96661	0.4378	2.5785	0.627007	4.37767	0.379972	4.82297	0.740058	0.209658
0.272966	4.59775	0.114391	3.97111	0.439763	2.75018	0.630239	4.39816	0.381241	4.82602	0.740227	0.250248
0.276304	4.46549	0.115437	3.97417	0.441852	2.92234	0.633486	4.41812	0.382054	4.82771	0.740427	0.29187
0.279545	4.33289	0.116106	3.97618	0.444068	3.09444	0.636747	4.43766	0.383223	4.83015	0.740657	0.334441
0.282687	4.20064	0.117068	3.97901	0.44641	3.26567	0.640023	4.45683	0.384494	4.83265	0.74092	0.37808
0.285733	4.06927	0.118116	3.98193	0.448879	3.43545	0.643313	4.47551	0.386223	4.83546	0.741214	0.422741
0.288682	3.93947	0.119541	3.98589	0.451471	3.60323	0.646616	4.49379	0.388412	4.83861	0.741542	0.468335
0.291536	3.81179	0.121345	3.99057	0.453831	3.74728	0.649933	4.51173	0.39106	4.84156	0.741904	0.51496
0.294297	3.68689	0.12353	3.99591	0.455914	3.86813	0.653262	4.52926	0.394169	4.84372	0.742301	0.562536
0.296968	3.5653	0.126097	4.00178	0.457687	3.96644	0.656605	4.54644	0.397737	4.84478	0.742733	0.610995
0.299549	3.44747	0.129047	4.00802	0.45912	4.04319	0.65996	4.5633	0.401306	4.84434	0.743201	0.660478
0.302046	3.33392	0.132002	4.01382	0.460191	4.09917	0.663327	4.57978	0.404874	4.84222	0.743706	0.7109
0.304461	3.22495	0.13496	4.01909	0.460884	4.1345	0.666707	4.59598	0.408439	4.83848	0.744248	0.762178
0.306797	3.12094	0.137922	4.02385	0.461891	4.18484	0.670098	4.61189	0.412001	4.83327	0.744829	0.814429
0.309058	3.02208	0.140888	4.02823	0.462999	4.23905	0.673501	4.6275	0.415559	4.82654	0.745448	0.867604
0.311249	2.92857	0.143856	4.03217	0.464528	4.31157	0.676915	4.64286	0.419112	4.81827	0.746107	0.921611
0.313373	2.84058	0.146828	4.03577	0.4665	4.40174	0.68034	4.65794	0.422657	4.80852	0.746806	0.976445
0.315433	2.75809	0.149802	4.039	0.468938	4.50798	0.683777	4.67281	0.426195	4.79731	0.747545	1.0322
0.317436	2.68113	0.152778	4.04187	0.471871	4.6287	0.687224	4.68744	0.429724	4.78466	0.748326	1.08876
0.319383	2.60966	0.155756	4.04442	0.47533	4.76191	0.690682	4.70189	0.433244	4.77064	0.749149	1.14611
0.32128	2.54361	0.158736	4.04666	0.478886	4.8892	0.69415	4.71614	0.436752	4.75516	0.750015	1.2043
0.32313	2.48285	0.161717	4.04866	0.482533	5.01028	0.697629	4.7302	0.440249	4.73829	0.750923	1.26325
0.324938	2.4272	0.1647	4.05041	0.486266	5.12516	0.701119	4.74414	0.443732	4.72013	0.751876	1.32295
0.326706	2.3765	0.167684	4.05183	0.490083	5.23374	0.704618	4.75793	0.447202	4.70058	0.752872	1.38336
0.328439	2.33058	0.170669	4.05306	0.493976	5.33597	0.708128	4.77162	0.450657	4.67973	0.753914	1.4444
0.330139	2.28914	0.173655	4.05404	0.497943	5.43202	0.711647	4.78519	0.454096	4.65764	0.755	1.50618
0.331811	2.25212	0.176641	4.05485	0.501979	5.52197	0.715177	4.79871	0.457518	4.63427	0.756132	1.56859
0.333457	2.21912	0.179628	4.05549	0.506078	5.60585	0.718717	4.81214	0.460923	4.60966	0.757311	1.63152
0.334872	2.19342	0.182615	4.05586	0.510237	5.68388	0.722266	4.82557	0.464309	4.58383	0.758536	1.69503
0.336067	2.17372	0.185603	4.05614	0.514451	5.7562	0.725825	4.83898	0.467676	4.55683	0.759808	1.75906
0.337047	2.15903	0.188591	4.05627	0.518716	5.82297	0.729394	4.85238	0.471022	4.52869	0.761127	1.82356
0.337817	2.1483	0.191578	4.0562	0.523029	5.88439	0.732973	4.86584	0.474347	4.49948	0.762494	1.88854
0.338382	2.14095	0.194566	4.05598	0.527385	5.94067	0.736562	4.87932	0.47765	4.46921	0.763909	1.95384
0.338742	2.13645	0.197553	4.05564	0.531781	5.99197	0.740161	4.89293	0.480931	4.43792	0.765372	2.01941
0.339258	2.13011	0.200541	4.05519	0.536212	6.03851	0.74377	4.90664	0.484188	4.40559	0.766884	2.08532
0.339817	2.12385	0.203527	4.0546	0.540676	6.08049	0.74739	4.92043	0.487421	4.37233	0.768444	2.15145
0.340576	2.11604	0.206514	4.05393	0.545169	6.11798	0.751019	4.9344	0.490629	4.33815	0.770053	2.21776
0.341531	2.1069	0.209499	4.05318	0.549689	6.15131	0.754659	4.94852	0.493811	4.30313	0.771711	2.28412
0.342681	2.0974	0.212484	4.05229	0.554231	6.18058	0.758309	4.96288	0.496968	4.26737	0.773418	2.35052
0.344024	2.08806	0.215469	4.05134	0.558794	6.20591	0.76197	4.97752	0.500098	4.23082	0.775174	2.41699
0.345558	2.07966	0.218453	4.05026	0.563373	6.22756	0.765641	4.99235	0.503201	4.19351	0.776979	2.48331
0.347088	2.07351	0.221435	4.04912	0.567968	6.24562	0.769324	5.00745	0.506276	4.15558	0.778832	2.54944
0.348613	2.06947	0.224418	4.048	0.572574	6.26015	0.773018	5.02292	0.509322	4.11716	0.780735	2.61536
0.350136	2.06744	0.227399	4.04674	0.57719	6.27141	0.776724	5.03868	0.512341	4.07813	0.782685	2.68104
0.351659	2.06731	0.230379	4.04537	0.581813	6.27949	0.780441	5.05481	0.51533	4.03865	0.784684	2.74636
0.353182	2.06882	0.233358	4.04399	0.58644	6.28441	0.78417	5.07133	0.51829	3.99876	0.786731	2.81122
0.354706	2.07194	0.236336	4.04256	0.59107	6.28631	0.78743	5.08602	0.521221	3.95852	0.788553	2.86738
0.356234	2.07651	0.239313	4.0411	0.595701	6.28541	0.790216	5.09877	0.524122	3.91807	0.790135	2.91496
0.357765	2.08236	0.242289	4.03958	0.60033	6.28167	0.792526	5.1096	0.526993	3.87732	0.791463	2.95405
0.359301	2.0895	0.245264	4.03799	0.604955	6.27522	0.794355	5.11817	0.529833	3.83643	0.792526	2.98481
0.360843	2.0977	0.248238	4.03641	0.609574	6.26616	0.795702	5.12471	0.532644	3.79555	0.793314	3.00721
0.362392	2.10695	0.25121	4.03478	0.614186	6.25449	0.796565	5.12888	0.535425	3.75459	0.793821	3.02153
0.363947	2.11713	0.254182	4.03309	0.618788	6.24036	0.797807	5.13471	0.538175	3.71364	0.794555	3.04206
0.365511	2.1281	0.257152	4.03136	0.623379	6.22376	0.799159	5.14138	0.540896	3.67287	0.795358	3.06428
0.367082	2.13989	0.26012	4.02962	0.627956	6.20485	0.801	5.15049	0.543586	3.63229	0.79646	3.09447
0.368663	2.15236	0.263088	4.02791	0.632519	6.18363	0.803333	5.16199	0.546246	3.5919	0.797869	3.13218
0.370253	2.16545	0.266054	4.02614	0.637066	6.16019	0.806161	5.17635	0.548877	3.55183	0.799595	3.17742
0.371853	2.17913	0.269019	4.02427	0.641594	6.13452	0.809489	5.19353	0.551479	3.51215	0.801651	3.22993
0.373463	2.19329	0.271982	4.02251	0.646103	6.10673	0.813322	5.21372	0.554051	3.47281	0.804052	3.28921
0.375084	2.20792	0.274945	4.0207	0.65059	6.07694	0.81717	5.23443	0.556595	3.43397	0.806497	3.34757
0.376716	2.22292	0.277905	4.01878	0.655055	6.04505	0.821033	5.25571	0.55911	3.39569	0.808984	3.40486
0.378359	2.23825	0.280865	4.01693	0.659495	6.01118	0.824912	5.27752	0.561597	3.35798	0.811513	3.46107
0.380013	2.25398	0.283823	4.01513	0.66391	5.97543	0.828808	5.29986	0.564057	3.32082	0.814082	3.51614
0.381679	2.26995	0.28678	4.01321	0.668298	5.93787	0.83272	5.32284	0.566489	3.28436	0.816692	3.56994
0.383357	2.28608	0.289735	4.01128	0.672657	5.89848	0.836649	5.34629	0.568895	3.24867	0.819341	3.62245
