Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
365  Points		365  Points		290  Points		176  Points		312  Points		177  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000799764	7.44727	0.000203907	0.148385	0.444279	1166.01	0.677025	1224.12	0.338502	5375.22	0.888543	1505.26
0.0054776	7.44705	0.000432695	0.216096	0.444255	440.217	0.677104	573.224	0.338549	489.854	0.88847	729.187
0.010155	7.44669	0.000746115	0.283643	0.444211	271.303	0.67724	374.296	0.338676	256.714	0.888347	481.075
0.0148313	7.44602	0.00114363	0.350956	0.444145	196.05	0.677433	277.919	0.338881	174.015	0.888173	358.896
0.0195062	7.44517	0.00162474	0.418017	0.444059	153.462	0.677683	221.056	0.339165	131.685	0.887951	286.169
0.0241792	7.44404	0.00218866	0.484762	0.443953	126.06	0.677989	183.547	0.339526	105.979	0.88768	237.918
0.02885	7.44269	0.00283471	0.551171	0.443827	106.948	0.678351	156.954	0.339965	88.7206	0.887362	203.562
0.0335179	7.44109	0.00356189	0.617181	0.443682	92.858	0.678768	137.122	0.340481	76.3408	0.886998	177.85
0.0381825	7.43924	0.00436916	0.682748	0.443518	82.0385	0.679241	121.766	0.341072	67.0325	0.88659	157.883
0.0428434	7.43716	0.00525541	0.747833	0.443336	73.4685	0.679768	109.527	0.341739	59.7831	0.886139	141.927
0.0475001	7.43481	0.00621951	0.812406	0.443137	66.512	0.680349	99.5454	0.342479	53.9808	0.885648	128.882
0.052152	7.43222	0.00726016	0.876428	0.442922	60.7519	0.680983	91.2515	0.343291	49.2343	0.885117	118.017
0.0567988	7.42937	0.00837598	0.939858	0.442691	55.9038	0.68167	84.2519	0.344176	45.2817	0.884549	108.826
0.0614398	7.42625	0.00956556	1.00267	0.442447	51.7666	0.682409	78.2668	0.34513	41.9411	0.883945	100.95
0.0660745	7.42287	0.0108275	1.06483	0.442189	48.1944	0.683198	73.0916	0.346152	39.0821	0.883308	94.1254
0.0707024	7.41923	0.0121602	1.12632	0.441919	45.0788	0.684038	68.5732	0.347242	36.6088	0.88264	88.1536
