Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
360  Points		359  Points		283  Points		173  Points		310  Points		176  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00365896	7.44657	0.00028255	0.417978	0.444278	-0.0419508	0.661459	0.129453	0.33072	0.0819806	0.888552	-0.117481
0.00844659	7.44595	0.000551281	0.486781	0.444251	-0.0602463	0.661543	0.177907	0.330772	0.147402	0.888477	-0.168518
0.0132334	7.44429	0.000908483	0.623883	0.4442	-0.0966648	0.661688	0.274764	0.330909	0.278071	0.888335	-0.270045
0.0180189	7.44181	0.00135351	0.760001	0.444127	-0.132672	0.661896	0.371363	0.33113	0.408224	0.888129	-0.369932
0.0228026	7.43856	0.00188574	0.894894	0.44403	-0.168069	0.662166	0.467337	0.331434	0.537662	0.88786	-0.467602
0.0275839	7.4346	0.00250422	1.0284	0.443911	-0.202669	0.662497	0.5627	0.331821	0.666199	0.887528	-0.562642
0.0323624	7.42987	0.00320812	1.1603	0.443769	-0.236314	0.662889	0.657371	0.332291	0.793574	0.887136	-0.654437
0.0371377	7.42434	0.0039962	1.29046	0.443607	-0.26879	0.663342	0.751082	0.332842	0.919472	0.886687	-0.74261
0.0419091	7.41806	0.00486747	1.41876	0.443424	-0.300096	0.663855	0.84383	0.333473	1.04379	0.886181	-0.826935
0.0466762	7.41089	0.00582052	1.54491	0.443221	-0.330017	0.664427	0.9355	0.334184	1.16646	0.885623	-0.907065
0.0514385	7.40294	0.00685401	1.66889	0.442999	-0.358337	0.665058	1.02597	0.334973	1.28717	0.885015	-0.982732
0.0561954	7.39415	0.00796648	1.79054	0.44276	-0.385046	0.665746	1.1151	0.335839	1.4057	0.88436	-1.05393
0.0609463	7.38441	0.00915639	1.90976	0.442504	-0.409913	0.666492	1.20293	0.33678	1.52196	0.88366	-1.12045
0.0656907	7.37385	0.0104222	2.02648	0.442233	-0.432793	0.667293	1.28932	0.337796	1.63593	0.882919	-1.18225
0.0704281	7.36239	0.0117622	2.14061	0.441948	-0.453718	0.66815	1.37412	0.338884	1.74734	0.88214	-1.23942
0.0751577	7.34998	0.0131747	2.25201	0.44165	-0.47243	0.66906	1.45733	0.340043	1.85615	0.881325	-1.29189
0.0798791	7.33662	0.0146579	2.36071	0.44134	-0.488838	0.670024	1.53894	0.341271	1.96223	0.880478	-1.33982
0.0845916	7.32221	0.0162102	2.46667	0.441021	-0.502975	0.671039	1.61885	0.342566	2.06549	0.879602	-1.38336
0.0892945	7.30677	0.0178297	2.56981	0.440693	-0.514584	0.672105	1.69693	0.343927	2.16588	0.8787	-1.42246
0.0939871	7.29033	0.0195147	2.67015	0.440359	-0.523685	0.673221	1.77327	0.345351	2.26338	0.877773	-1.45736
0.0986688	7.27273	0.0212632	2.76766	0.44002	-0.530107	0.674385	1.84784	0.346837	2.35797	0.876826	-1.48831
0.103339	7.25398	0.0230735	2.86239	0.439678	-0.533822	0.675597	1.92057	0.348383	2.4495	0.875859	-1.51529
0.107996	7.23409	0.0249438	2.9543	0.439334	-0.534779	0.676855	1.99141	0.349987	2.53801	0.874877	-1.53848
0.112641	7.21289	0.0268723	3.04345	0.43899	-0.532765	0.678158	2.06038	0.351647	2.62352	0.873881	-1.55811
0.117271	7.19045	0.0288573	3.12983	0.438649	-0.527888	0.679504	2.12753	0.35336	2.70602	0.872874	-1.57433
0.121887	7.16668	0.0308968	3.21345	0.438311	-0.520045	0.680894	2.19284	0.355126	2.78549	0.871857	-1.58725
0.126487	7.14144	0.0329893	3.29438	0.43798	-0.509135	0.682324	2.25617	0.356942	2.86195	0.870833	-1.59707
0.13107	7.11484	0.035133	3.37273	0.437657	-0.495063	0.683795	2.31765	0.358806	2.93538	0.869803	-1.60396
0.135635	7.08668	0.0373262	3.44843	0.437343	-0.477746	0.685304	2.37736	0.360717	3.00591	0.86877	-1.60797
0.140182	7.0569	0.0395672	3.52161	0.437042	-0.457227	0.686852	2.43522	0.362671	3.07354	0.867736	-1.60931
0.144709	7.02547	0.0418545	3.59239	0.436755	-0.433384	0.688436	2.49119	0.364669	3.1382	0.866701	-1.60806
0.149216	6.99232	0.0441865	3.66063	0.436485	-0.406182	0.690055	2.54539	0.366707	3.20003	0.865668	-1.60428
0.153701	6.95744	0.0465615	3.72651	0.436233	-0.375553	0.691709	2.59785	0.368783	3.25906	0.864638	-1.59823
0.158162	6.92059	0.0489783	3.79014	0.436002	-0.34136	0.693395	2.64843	0.370897	3.31533	0.863613	-1.58993
0.1626	6.8818	0.0514351	3.85148	0.435794	-0.303649	0.695114	2.69736	0.373047	3.36897	0.862594	-1.57949
0.167011	6.84094	0.0539307	3.9107	0.435612	-0.262297	0.696864	2.74461	0.375229	3.41988	0.861582	-1.567
0.171396	6.79796	0.0564637	3.96779	0.435457	-0.217272	0.698643	2.79016	0.377444	3.46812	0.860579	-1.55252
0.175753	6.75277	0.0590328	4.02274	0.435332	-0.168509	0.700452	2.83404	0.379689	3.51386	0.859585	-1.53619
0.180079	6.70517	0.0616364	4.07574	0.43524	-0.115879	0.702287	2.87627	0.381962	3.55715	0.858603	-1.51808
0.184374	6.65527	0.0642736	4.12689	0.435183	-0.0593364	0.70415	2.91699	0.384263	3.59799	0.857633	-1.49821
0.188637	6.60282	0.066943	4.1761	0.435164	0.00110369	0.706038	2.95609	0.386589	3.63636	0.856677	-1.47661
0.192865	6.5477	0.0696435	4.22348	0.435185	0.0655185	0.707951	2.99365	0.388939	3.67235	0.855735	-1.45337
0.197056	6.48998	0.0723738	4.2691	0.435248	0.134062	0.709888	3.02979	0.391311	3.70612	0.854808	-1.42865
0.20121	6.42944	0.075133	4.31311	0.435357	0.206722	0.711847	3.06441	0.393704	3.73767	0.853898	-1.40244
0.205324	6.36597	0.0779199	4.35548	0.435514	0.283585	0.713828	3.09757	0.396117	3.76703	0.853005	-1.37465
0.209396	6.29965	0.0807335	4.39628	0.435722	0.364711	0.71583	3.12938	0.398548	3.79421	0.85213	-1.3455
0.213424	6.23026	0.0835729	4.43554	0.435983	0.450119	0.717852	3.15978	0.400996	3.81929	0.851274	-1.31502
0.217407	6.15771	0.086437	4.4733	0.4363	0.539846	0.719893	3.18885	0.403459	3.84237	0.850439	-1.28312
0.221342	6.08202	0.0893249	4.50965	0.436677	0.633965	0.721953	3.21663	0.405937	3.86339	0.849625	-1.2499
0.225228	6.00314	0.0922358	4.54467	0.437116	0.73241	0.724029	3.24311	0.408427	3.8825	0.848832	-1.21541
0.229061	5.92106	0.0951688	4.57842	0.437619	0.835155	0.726123	3.26826	0.410929	3.8997	0.848062	-1.17976
0.232841	5.83577	0.098123	4.61078	0.43819	0.942257	0.728232	3.29224	0.413442	3.915	0.847315	-1.14284
0.236565	5.74721	0.101098	4.64196	0.43883	1.05372	0.730356	3.31505	0.415963	3.9285	0.846592	-1.10466
0.240231	5.65544	0.104092	4.67207	0.439544	1.16944	0.732495	3.33668	0.418493	3.94023	0.845894	-1.06534
0.243837	5.56052	0.107105	4.70096	0.440334	1.28923	0.734647	3.35712	0.42103	3.95021	0.845222	-1.02491
0.247381	5.4626	0.110137	4.7287	0.441202	1.41301	0.736811	3.37645	0.423572	3.95839	0.844577	-0.983326
0.250862	5.36174	0.113186	4.75543	0.442151	1.54075	0.738988	3.39473	0.42612	3.96497	0.843958	-0.940597
0.254276	5.25811	0.116252	4.78118	0.443183	1.67214	0.741176	3.41187	0.428671	3.96998	0.843367	-0.896852
0.257623	5.15188	0.119334	4.80593	0.444301	1.80703	0.743375	3.42799	0.431225	3.9733	0.842805	-0.852029
0.260901	5.04322	0.122431	4.82975	0.445507	1.9452	0.745584	3.44315	0.43378	3.97505	0.842271	-0.806113
0.264108	4.93247	0.125544	4.85266	0.446803	2.08633	0.747803	3.45724	0.436336	3.97527	0.841768	-0.759177
0.267243	4.81987	0.128671	4.8746	0.44819	2.23007	0.75003	3.47034	0.438892	3.97401	0.841295	-0.711262
0.270305	4.7058	0.131812	4.89577	0.44967	2.37606	0.752265	3.48254	0.441446	3.97129	0.840854	-0.662345
0.273294	4.59059	0.134966	4.91614	0.451245	2.52401	0.754508	3.49377	0.443998	3.96711	0.840444	-0.61238
0.276208	4.47448	0.138134	4.93566	0.452916	2.67345	0.756758	3.50413	0.446547	3.96151	0.840066	-0.561485
0.279048	4.35806	0.141313	4.95452	0.454683	2.82395	0.759014	3.5136	0.449092	3.95456	0.839722	-0.509687
0.281812	4.24164	0.144504	4.9726	0.456547	2.97508	0.761276	3.52214	0.451632	3.94628	0.839411	-0.456932
0.284502	4.12567	0.147707	4.98988	0.458508	3.12641	0.763543	3.52987	0.454166	3.93661	0.839134	-0.403215
0.287117	4.01069	0.150921	5.00659	0.460567	3.2774	0.765815	3.53685	0.456694	3.92567	0.838892	-0.348639
0.289659	3.89695	0.154145	5.02262	0.462723	3.4276	0.768091	3.54295	0.459214	3.91355	0.838686	-0.293193
0.292128	3.78495	0.157379	5.03802	0.464974	3.57654	0.77037	3.54825	0.461726	3.90014	0.838515	-0.236855
0.294526	3.67515	0.160623	5.05279	0.467321	3.72382	0.772653	3.55281	0.464229	3.88553	0.838381	-0.17969
0.296854	3.56796	0.163876	5.06693	0.469763	3.86903	0.774939	3.55662	0.466723	3.86979	0.838284	-0.121718
0.299114	3.46363	0.167138	5.08057	0.471966	3.99363	0.777227	3.55978	0.468887	3.85518	0.838225	-0.0629835
0.301308	3.3626	0.170409	5.09363	0.473898	4.09809	0.779516	3.56217	0.470725	3.84203	0.838203	-0.00346576
0.303438	3.26519	0.173688	5.10615	0.475534	4.18326	0.781807	3.56387	0.47224	3.83064	0.83822	0.0568754
0.305506	3.17152	0.176975	5.11815	0.47685	4.24961	0.784099	3.56494	0.473435	3.82148	0.838276	0.117908
0.307516	3.08184	0.180269	5.12962	0.477832	4.29816	0.786391	3.56537	0.474312	3.81472	0.838372	0.179581
0.309221	3.00718	0.183571	5.14068	0.478466	4.32885	0.788683	3.56519	0.474872	3.81015	0.838507	0.242005
0.310642	2.9461	0.18688	5.15123	0.479385	4.37237	0.790975	3.56439	0.475676	3.80344	0.838683	0.305079
0.311796	2.89743	0.190195	5.16128	0.480394	4.41942	0.793267	3.56301	0.476549	3.79612	0.8389	0.368711
0.312695	2.86019	0.193516	5.17098	0.481784	4.48255	0.795557	3.5611	0.477732	3.78591	0.839157	0.432931
0.313349	2.83338	0.196844	5.18021	0.48357	4.56121	0.797846	3.55867	0.479225	3.77284	0.839456	0.497687
0.313764	2.81671	0.200177	5.18899	0.485771	4.65404	0.800133	3.5557	0.481023	3.75642	0.839797	0.562985
0.314356	2.79326	0.203087	5.19637	0.488409	4.76008	0.802418	3.55231	0.483122	3.73652	0.84018	0.628838
0.314995	2.76808	0.20557	5.20242	0.491508	4.87777	0.804701	3.5484	0.485517	3.71289	0.840606	0.695056
0.315854	2.73489	0.207625	5.20727	0.494681	4.99107	0.806981	3.54407	0.487897	3.68829	0.841074	0.761687
0.316926	2.69459	0.209252	5.21103	0.497925	5.09983	0.809258	3.53936	0.49026	3.66293	0.841585	0.828719
0.318202	2.64817	0.210449	5.21379	0.501238	5.20394	0.811532	3.53428	0.492607	3.63682	0.842139	0.896023
0.31967	2.59697	0.211215	5.21547	0.504617	5.30343	0.813802	3.52878	0.494936	3.60992	0.842737	0.963656
0.321322	2.54239	0.212317	5.21782	0.508058	5.39829	0.816069	3.523	0.497248	3.5823	0.843379	1.03153
0.32294	2.49218	0.213516	5.22035	0.511558	5.48854	0.818333	3.51695	0.499543	3.55395	0.844064	1.09955
0.324526	2.44648	0.215147	5.22373	0.515115	5.57422	0.820592	3.51058	0.501818	3.52502	0.844792	1.16777
0.326085	2.40511	0.21721	5.22799	0.518726	5.65537	0.822847	3.504	0.504075	3.49553	0.845565	1.23608
0.327619	2.36787	0.219709	5.23286	0.522387	5.73214	0.825097	3.49721	0.506313	3.46546	0.846382	1.30445
