Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
363  Points		362  Points		256  Points		161  Points		315  Points		177  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.0018164	7.44684	5.21726e-005	0.227127	0.444272	-0.0966364	0.540064	0.117072	0.270065	0.211175	0.81007	-0.131281
0.00713774	7.44625	0.000214472	0.303895	0.444203	-0.140988	0.540147	0.203895	0.270216	0.29545	0.809976	-0.181192
0.0124582	7.44455	0.000486486	0.456944	0.444071	-0.228683	0.540355	0.376795	0.270487	0.463475	0.809811	-0.279929
0.0177772	7.44191	0.000867516	0.608719	0.443876	-0.313923	0.540686	0.54774	0.270878	0.630306	0.809576	-0.376082
0.0230939	7.43836	0.00135644	0.758903	0.443622	-0.395975	0.541138	0.715924	0.271388	0.795513	0.809273	-0.46888
0.0284077	7.43384	0.00195211	0.90705	0.44331	-0.474132	0.541709	0.88059	0.272015	0.958712	0.808906	-0.557549
0.033718	7.42833	0.00265275	1.05275	0.442944	-0.547556	0.542396	1.04108	0.272758	1.11952	0.808476	-0.641586
0.039024	7.4219	0.00345664	1.19583	0.442528	-0.615811	0.543197	1.19696	0.273615	1.27756	0.807989	-0.720562
0.044325	7.41448	0.00436178	1.3359	0.442064	-0.678501	0.544107	1.34771	0.274584	1.43262	0.807446	-0.794096
0.0496204	7.40603	0.00536585	1.47269	0.441558	-0.735219	0.545123	1.49297	0.275662	1.58431	0.806854	-0.861998
0.0549094	7.39658	0.00646648	1.60608	0.441014	-0.785724	0.546241	1.63251	0.276848	1.73242	0.806215	-0.92408
0.0601913	7.38599	0.00766119	1.73573	0.440435	-0.829819	0.547456	1.76624	0.278138	1.87681	0.805533	-0.98044
0.0654651	7.37436	0.00894712	1.86153	0.439828	-0.867586	0.548765	1.89419	0.27953	2.01717	0.804813	-1.03109
0.0707304	7.3616	0.0103216	1.98345	0.439195	-0.898905	0.550163	2.0162	0.281021	2.15342	0.804059	-1.07614
0.075986	7.34765	0.0117818	2.10124	0.438543	-0.923822	0.551646	2.13245	0.282608	2.28544	0.803275	-1.11581
0.0812313	7.33254	0.0133246	2.21495	0.437875	-0.942525	0.553211	2.24309	0.284287	2.41311	0.802465	-1.15028
0.0864653	7.31616	0.0149473	2.32453	0.437196	-0.955006	0.554852	2.34825	0.286057	2.53639	0.801631	-1.17977
0.0916872	7.29849	0.0166467	2.42986	0.43651	-0.961441	0.556567	2.44818	0.287912	2.65526	0.800779	-1.20448
0.096896	7.27948	0.0184199	2.53109	0.435822	-0.962089	0.558351	2.5431	0.289851	2.76971	0.79991	-1.22476
0.102091	7.25904	0.020264	2.6282	0.435135	-0.957083	0.560201	2.63322	0.291871	2.87973	0.799028	-1.24087
0.10727	7.23715	0.022176	2.72121	0.434454	-0.946496	0.562114	2.71875	0.293967	2.98536	0.798137	-1.25296
0.112434	7.21382	0.0241531	2.81021	0.433782	-0.930575	0.564087	2.80003	0.296137	3.08671	0.797238	-1.26127
0.11758	7.18883	0.0261923	2.89529	0.433124	-0.909525	0.566116	2.87721	0.298378	3.18379	0.796334	-1.26615
0.122708	7.16215	0.0282909	2.97653	0.432483	-0.883371	0.568199	2.95051	0.300687	3.27662	0.795428	-1.26779
0.127816	7.13382	0.0304462	3.05402	0.431862	-0.852265	0.570333	3.02022	0.303061	3.36536	0.794522	-1.2663
0.132903	7.1036	0.0326555	3.12794	0.431265	-0.816408	0.572515	3.08651	0.305497	3.45011	0.793618	-1.26199
0.137968	7.07144	0.0349165	3.19831	0.430695	-0.775923	0.574744	3.14965	0.307992	3.53089	0.792719	-1.25499
0.143009	7.03729	0.0372264	3.26525	0.430156	-0.730764	0.577016	3.20975	0.310543	3.60784	0.791825	-1.24537
0.148025	7.00107	0.039583	3.32893	0.42965	-0.681031	0.579331	3.26703	0.313148	3.68115	0.790939	-1.23349
0.153015	6.96262	0.041984	3.38945	0.429182	-0.626925	0.581685	3.32171	0.315804	3.7508	0.790062	-1.21938
0.157976	6.92183	0.0444271	3.44699	0.428754	-0.568372	0.584078	3.37386	0.318509	3.81694	0.789196	-1.20309
0.162907	6.87864	0.0469103	3.5016	0.42837	-0.505413	0.586507	3.42364	0.321259	3.87969	0.788343	-1.18484
0.167807	6.83285	0.0494314	3.55345	0.428032	-0.438033	0.588971	3.47126	0.324053	3.93913	0.787503	-1.16477
0.172672	6.78443	0.0519887	3.60261	0.427744	-0.3663	0.591468	3.51682	0.326889	3.99544	0.786678	-1.14296
0.177503	6.73324	0.0545801	3.64916	0.427509	-0.29016	0.593997	3.56039	0.329763	4.04868	0.785869	-1.11939
0.182295	6.67909	0.0572039	3.69329	0.427329	-0.209597	0.596557	3.60207	0.332675	4.0989	0.785078	-1.09422
0.187048	6.62187	0.0598584	3.73513	0.427209	-0.124677	0.599145	3.64209	0.335621	4.14624	0.784306	-1.06756
0.191759	6.56148	0.062542	3.77479	0.427151	-0.0351894	0.601762	3.68048	0.3386	4.1908	0.783552	-1.03946
0.196425	6.49782	0.0652531	3.81228	0.427159	0.0587541	0.604405	3.71725	0.341611	4.23264	0.78282	-1.00998
0.201045	6.43064	0.0679903	3.84773	0.427235	0.157257	0.607074	3.75259	0.34465	4.27192	0.782109	-0.97911
0.205616	6.3599	0.0707521	3.88128	0.427384	0.26039	0.609768	3.78651	0.347716	4.30865	0.781421	-0.94697
0.210135	6.28554	0.0735373	3.91306	0.427607	0.368103	0.612486	3.8191	0.350807	4.34286	0.780756	-0.91363
0.214599	6.2074	0.0763445	3.94309	0.42791	0.48049	0.615226	3.85048	0.353922	4.3748	0.780115	-0.879037
0.219006	6.12541	0.0791726	3.97145	0.428294	0.597544	0.617989	3.88059	0.35706	4.40441	0.779499	-0.843276
0.223353	6.03946	0.0820203	3.99827	0.428764	0.719254	0.620772	3.90957	0.360217	4.43171	0.77891	-0.806418
0.227637	5.94948	0.0848867	4.02357	0.429322	0.845595	0.623576	3.93746	0.363393	4.45691	0.778347	-0.768513
0.231856	5.85558	0.0877706	4.04741	0.429972	0.976614	0.626399	3.9643	0.366587	4.48	0.777811	-0.729468
0.236006	5.75772	0.0906711	4.06998	0.430718	1.11212	0.629242	3.99018	0.369796	4.50107	0.777304	-0.689387
0.240084	5.65589	0.0935873	4.09125	0.431562	1.25202	0.632102	4.01512	0.373019	4.52009	0.776826	-0.648282
0.244089	5.55019	0.0965181	4.11125	0.432507	1.39621	0.63498	4.03912	0.376256	4.53712	0.776378	-0.606182
