Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
365  Points		365  Points		290  Points		176  Points		312  Points		177  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.000799764	7.44701	0.000203907	0.364226	0.444279	-0.0373947	0.677025	0.125581	0.338502	0.0755839	0.888543	-0.116392
0.0054776	7.44664	0.000432695	0.431592	0.444255	-0.0541673	0.677104	0.171082	0.338549	0.138416	0.88847	-0.156532
0.010155	7.44542	0.000746115	0.565901	0.444211	-0.087538	0.67724	0.26185	0.338676	0.264012	0.888347	-0.236431
0.0148313	7.44351	0.00114363	0.699375	0.444145	-0.120602	0.677433	0.35224	0.338881	0.389186	0.888173	-0.315296
0.0195062	7.4409	0.00162474	0.831833	0.444059	-0.153163	0.677683	0.442201	0.339165	0.513626	0.887951	-0.392745
0.0241792	7.43751	0.00218866	0.963127	0.443953	-0.18504	0.677989	0.53163	0.339526	0.637248	0.88768	-0.468556
0.02885	7.43346	0.00283471	1.09307	0.443827	-0.216097	0.678351	0.620427	0.339965	0.759888	0.887362	-0.542502
0.0335179	7.42862	0.00356189	1.2214	0.443682	-0.246162	0.678768	0.708507	0.340481	0.881214	0.886998	-0.614242
0.0381825	7.42305	0.00436916	1.34802	0.443518	-0.275223	0.679241	0.795801	0.341072	1.00111	0.88659	-0.683522
0.0428434	7.41671	0.00525541	1.47286	0.443336	-0.303143	0.679768	0.88207	0.341739	1.11944	0.886139	-0.750167
0.0475001	7.40956	0.00621951	1.59577	0.443137	-0.329653	0.680349	0.967373	0.342479	1.23596	0.885648	-0.814038
0.052152	7.40167	0.00726016	1.71653	0.442922	-0.354645	0.680983	1.05161	0.343291	1.35058	0.885117	-0.87497
0.0567988	7.39296	0.00837598	1.83508	0.442691	-0.378121	0.68167	1.1346	0.344176	1.46315	0.884549	-0.932846
0.0614398	7.38336	0.00956556	1.95137	0.442447	-0.399977	0.682409	1.21637	0.34513	1.57356	0.883945	-0.987545
0.0660745	7.37296	0.0108275	2.06533	0.442189	-0.420008	0.683198	1.29692	0.346152	1.68173	0.883308	-1.03904
0.0707024	7.36171	0.0121602	2.17679	0.441919	-0.438126	0.684038	1.376	0.347242	1.78737	0.88264	-1.08728
0.075323	7.34953	0.0135622	2.28575	0.441638	-0.454264	0.684927	1.45367	0.348398	1.89056	0.881942	-1.13226
0.0799356	7.33647	0.0150318	2.39221	0.441348	-0.468288	0.685864	1.52991	0.349617	1.99123	0.881217	-1.174
0.0845398	7.32241	0.0165675	2.49606	0.44105	-0.480151	0.686849	1.60462	0.350899	2.08916	0.880467	-1.21238
0.0891347	7.30733	0.0181676	2.59729	0.440745	-0.489753	0.68788	1.67776	0.352242	2.18442	0.879694	-1.24766
0.09372	7.29129	0.0198305	2.69591	0.440435	-0.497008	0.688957	1.74932	0.353644	2.27696	0.8789	-1.27974
0.0982948	7.27421	0.0215545	2.79189	0.440121	-0.501849	0.690078	1.81931	0.355103	2.36664	0.878086	-1.30861
0.102859	7.25601	0.0233379	2.88522	0.439804	-0.504145	0.691242	1.8876	0.356617	2.45356	0.877256	-1.33452
0.10741	7.23667	0.0251792	2.97595	0.439487	-0.503847	0.692449	1.95421	0.358185	2.53766	0.87641	-1.35743
0.11195	7.21613	0.0270766	3.06409	0.439171	-0.500969	0.693697	2.01922	0.359805	2.61885	0.87555	-1.3774
0.116476	7.19438	0.0290286	3.14955	0.438858	-0.495322	0.694986	2.08252	0.361475	2.69725	0.874679	-1.39453
0.120988	7.17142	0.0310334	3.23248	0.438549	-0.486853	0.696314	2.14417	0.363194	2.7728	0.873798	-1.4089
0.125486	7.14711	0.0330895	3.31295	0.438246	-0.475565	0.69768	2.20413	0.364959	2.84545	0.872909	-1.4207
0.129967	7.12142	0.0351954	3.39089	0.437952	-0.461353	0.699083	2.26234	0.366768	2.91537	0.872014	-1.42986
0.134432	7.09427	0.0373495	3.46637	0.437667	-0.444118	0.700522	2.31892	0.368621	2.98252	0.871113	-1.43643
0.13888	7.06561	0.0395502	3.53946	0.437394	-0.423881	0.701996	2.37383	0.370515	3.04687	0.870209	-1.44068
0.143309	7.03545	0.0417961	3.61023	0.437134	-0.400569	0.703504	2.42707	0.372449	3.10844	0.869303	-1.44255
