Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
362  Points		364  Points		296  Points		177  Points		307  Points		172  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00265834	7.4468	0.000182572	0.346915	0.444278	-0.0339384	0.721698	0.0901058	0.360844	0.0657015	0.888562	-0.0499163
0.00723322	7.44627	0.000395696	0.412815	0.444258	-0.0480237	0.721753	0.129668	0.360884	0.124465	0.888531	-0.0741557
0.0118074	7.44487	0.000689791	0.544425	0.444219	-0.0759507	0.721857	0.208811	0.360997	0.241885	0.888471	-0.122548
0.0163806	7.44275	0.00106462	0.675352	0.444164	-0.10348	0.72201	0.287787	0.361182	0.358872	0.88838	-0.17068
0.0209522	7.43994	0.00151958	0.805357	0.444092	-0.130658	0.722211	0.36643	0.361438	0.475325	0.888261	-0.218405
0.0255219	7.43645	0.00205415	0.934407	0.444004	-0.157357	0.72246	0.444741	0.361766	0.591046	0.888112	-0.265535
0.0300893	7.43224	0.00266767	1.06221	0.443899	-0.183428	0.722757	0.522608	0.362164	0.705857	0.887935	-0.312032
0.0346538	7.42736	0.00335927	1.18876	0.443778	-0.208691	0.723102	0.599923	0.362633	0.819625	0.887729	-0.357706
0.0392151	7.42173	0.00412828	1.31388	0.443643	-0.233113	0.723494	0.676687	0.363171	0.932085	0.887495	-0.402514
0.0437727	7.41534	0.00497361	1.43738	0.443492	-0.256631	0.723933	0.752793	0.363778	1.04326	0.887234	-0.446367
0.0483262	7.40824	0.00589436	1.55921	0.443327	-0.27912	0.724419	0.828142	0.364453	1.15287	0.886947	-0.489085
0.0528751	7.40036	0.00688938	1.67923	0.443149	-0.300438	0.724951	0.90275	0.365195	1.26079	0.886633	-0.530646
0.0574189	7.39171	0.0079576	1.7973	0.442958	-0.320415	0.725528	0.976545	0.366002	1.36699	0.886295	-0.570892
0.0619572	7.3823	0.0090977	1.91338	0.442755	-0.339152	0.726151	1.04938	0.366874	1.47121	0.885932	-0.609842
0.0664894	7.37202	0.0103085	2.02747	0.442541	-0.356411	0.726818	1.12119	0.36781	1.57346	0.885545	-0.647421
0.0710151	7.36092	0.0115888	2.13934	0.442317	-0.372156	0.727528	1.19204	0.368808	1.67355	0.885136	-0.683478
0.0755337	7.34894	0.0129371	2.24901	0.442084	-0.386317	0.728282	1.26188	0.369866	1.77142	0.884706	-0.717938
0.0800446	7.33608	0.0143521	2.3565	0.441843	-0.398646	0.729079	1.33058	0.370984	1.86707	0.884254	-0.750869
0.0845474	7.32236	0.0158325	2.46162	0.441594	-0.409307	0.729917	1.39812	0.37216	1.9603	0.883783	-0.782186
0.0890414	7.30769	0.0173767	2.56434	0.44134	-0.418078	0.730797	1.46444	0.373393	2.05113	0.883293	-0.81172
0.0935262	7.29201	0.0189833	2.6648	0.441081	-0.424845	0.731716	1.52955	0.37468	2.13947	0.882786	-0.839574
0.098001	7.27532	0.0206509	2.76288	0.440818	-0.429604	0.732676	1.59345	0.376021	2.22529	0.882261	-0.865735
0.102465	7.2576	0.022378	2.85849	0.440553	-0.432234	0.733674	1.65605	0.377414	2.30852	0.881722	-0.890066
0.106918	7.23883	0.0241631	2.95176	0.440287	-0.43272	0.734711	1.71727	0.378858	2.38923	0.881168	-0.912624
0.111359	7.21893	0.0260047	3.04266	0.440021	-0.430914	0.735784	1.77717	0.38035	2.46734	0.880601	-0.933416
0.115788	7.19781	0.0279015	3.13115	0.439757	-0.426746	0.736894	1.83577	0.381889	2.54269	0.880021	-0.952339
0.120203	7.17556	0.0298519	3.21727	0.439497	-0.420189	0.73804	1.89298	0.383474	2.61553	0.87943	-0.969413
0.124605	7.15204	0.0318545	3.30109	0.439241	-0.411183	0.73922	1.94875	0.385103	2.68578	0.87883	-0.984679
0.128991	7.12711	0.0339079	3.38253	0.438992	-0.399614	0.740434	2.00321	0.386774	2.75332	0.878221	-0.998106
0.133362	7.10092	0.0360106	3.46167	0.43875	-0.385362	0.741681	2.05625	0.388486	2.81829	0.877604	-1.00974
0.137716	7.07331	0.0381612	3.53863	0.438518	-0.368411	0.742961	2.10779	0.390237	2.88071	0.87698	-1.01957
0.142052	7.04419	0.0403584	3.61335	0.438297	-0.348726	0.744271	2.158	0.392025	2.94046	0.876351	-1.02757
0.146371	7.01361	0.0426009	3.68582	0.43809	-0.326241	0.745612	2.20678	0.39385	2.99764	0.875717	-1.03378
0.15067	6.98132	0.0448872	3.75623	0.437897	-0.300819	0.746983	2.25412	0.395709	3.05236	0.875081	-1.03822
0.154949	6.9474	0.0472161	3.82451	0.43772	-0.272414	0.748382	2.30003	0.3976	3.10458	0.874442	-1.04087
0.159206	6.91178	0.0495863	3.89066	0.437562	-0.240929	0.749809	2.34454	0.399523	3.15427	0.873802	-1.04172
0.163441	6.87429	0.0519965	3.95485	0.437424	-0.206283	0.751263	2.38769	0.401476	3.20155	0.873162	-1.04088
0.167652	6.83499	0.0544455	4.01705	0.437308	-0.168538	0.752742	2.42945	0.403457	3.24646	0.872523	-1.0383
0.171839	6.79369	0.0569322	4.07735	0.437217	-0.127481	0.754248	2.46975	0.405465	3.28897	0.871886	-1.03404
0.176	6.75031	0.0594553	4.13585	0.437152	-0.0830219	0.755777	2.5087	0.407498	3.3291	0.871252	-1.02808
0.180133	6.70477	0.0620138	4.19242	0.437115	-0.0352032	0.75733	2.54628	0.409555	3.36694	0.870623	-1.02048
0.184238	6.65711	0.0646065	4.24726	0.437108	0.0161201	0.758906	2.58246	0.411635	3.40262	0.869998	-1.01127
0.188312	6.60722	0.0672323	4.3004	0.437135	0.071009	0.760503	2.61738	0.413736	3.436	0.86938	-1.00031
0.192356	6.55487	0.0698903	4.3518	0.437196	0.12958	0.762121	2.65089	0.415857	3.46722	0.868769	-0.987814
0.196366	6.50005	0.0725793	4.40162	0.437294	0.191851	0.76376	2.68304	0.417996	3.49633	0.868167	-0.973829
0.200342	6.44273	0.0752985	4.44982	0.437431	0.257853	0.765418	2.71402	0.420153	3.52323	0.867573	-0.958189
0.204282	6.38285	0.0780467	4.49648	0.437611	0.327656	0.767095	2.74364	0.422325	3.54814	0.866989	-0.941014
0.208185	6.32029	0.0808232	4.54168	0.437834	0.401392	0.768789	2.77191	0.424512	3.57109	0.866417	-0.922327
0.212048	6.25493	0.083627	4.58544	0.438104	0.479108	0.770501	2.799	0.426713	3.59199	0.865856	-0.90217
0.21587	6.18674	0.0864573	4.62776	0.438423	0.560784	0.772228	2.82487	0.428925	3.61092	0.865308	-0.880517
0.21965	6.11579	0.0893131	4.66873	0.438793	0.646493	0.773971	2.84949	0.431149	3.628	0.864774	-0.857315
0.223385	6.04186	0.0921937	4.70836	0.439217	0.736159	0.775729	2.87285	0.433383	3.64316	0.864255	-0.832794
0.227073	5.96499	0.0950982	4.74674	0.439697	0.829961	0.777501	2.89504	0.435626	3.65648	0.863751	-0.806857
0.230714	5.88523	0.0980259	4.78396	0.440237	0.927814	0.779286	2.91607	0.437876	3.66802	0.863263	-0.779418
0.234304	5.80246	0.100976	4.81985	0.440837	1.02966	0.781084	2.93594	0.440132	3.67778	0.862793	-0.750645
0.237843	5.71679	0.103948	4.85464	0.441502	1.13549	0.782894	2.95466	0.442395	3.68585	0.862341	-0.720535
0.241328	5.62819	0.106941	4.88835	0.442233	1.2453	0.784715	2.97224	0.444661	3.69223	0.861908	-0.689082
0.244758	5.53675	0.109954	4.92089	0.443032	1.35895	0.786546	2.98872	0.446931	3.69686	0.861494	-0.65628
0.248131	5.44251	0.112987	4.95242	0.443902	1.47628	0.788387	3.00414	0.449203	3.69991	0.861102	-0.62211
0.251445	5.34566	0.116039	4.98295	0.444846	1.5973	0.790237	3.01842	0.451477	3.70135	0.86073	-0.586759
0.254699	5.24627	0.11911	5.01244	0.445865	1.72172	0.792095	3.03167	0.453751	3.70122	0.860381	-0.55016
0.257891	5.14447	0.122198	5.04101	0.446961	1.84938	0.793962	3.04394	0.456025	3.69963	0.860054	-0.512171
0.26102	5.04061	0.125303	5.06869	0.448137	1.98018	0.795835	3.05515	0.458297	3.69644	0.859751	-0.473073
0.264085	4.93475	0.128426	5.09541	0.449394	2.1137	0.797716	3.06535	0.460567	3.69185	0.859473	-0.432753
0.267084	4.82711	0.131564	5.12129	0.450734	2.24968	0.799602	3.07453	0.462833	3.68579	0.85922	-0.391212
0.270016	4.71813	0.134718	5.1464	0.452158	2.38789	0.801493	3.08278	0.465095	3.67832	0.858992	-0.348562
0.272881	4.60801	0.137887	5.17062	0.453668	2.52802	0.80339	3.09007	0.467353	3.66949	0.858791	-0.304694
0.275678	4.49709	0.141071	5.19408	0.455265	2.66966	0.80529	3.09642	0.469604	3.65928	0.858618	-0.259723
0.278406	4.38577	0.144269	5.21678	0.456948	2.81243	0.807194	3.10191	0.471849	3.64784	0.858472	-0.213658
0.281066	4.27432	0.147481	5.23874	0.45872	2.95601	0.809101	3.10644	0.474086	3.63509	0.858355	-0.166512
0.283658	4.16315	0.150706	5.26001	0.46058	3.09988	0.811011	3.11016	0.476315	3.62102	0.858268	-0.118319
0.286181	4.05267	0.153944	5.28054	0.462529	3.24366	0.812923	3.11296	0.478535	3.60577	0.85821	-0.0691392
0.288637	3.94324	0.157194	5.3004	0.464566	3.38704	0.814836	3.11488	0.480745	3.58938	0.858183	-0.0188839
0.291026	3.83523	0.160456	5.31967	0.466691	3.52952	0.81675	3.11605	0.482945	3.57181	0.858187	0.0323012
0.29335	3.72907	0.16373	5.33832	0.468902	3.67074	0.818664	3.1164	0.485134	3.55311	0.858222	0.0844645
0.295608	3.62494	0.167015	5.35631	0.471201	3.81034	0.820579	3.11598	0.487311	3.53338	0.858291	0.137585
0.297525	3.53624	0.170311	5.37374	0.473584	3.9479	0.822493	3.11481	0.489475	3.51257	0.858391	0.191507
0.299122	3.46224	0.173618	5.39059	0.47573	4.06588	0.824406	3.11281	0.491627	3.49073	0.858526	0.246368
0.300417	3.40219	0.176935	5.40686	0.477608	4.16498	0.826318	3.11013	0.493764	3.46793	0.858694	0.301996
0.301425	3.35568	0.180261	5.42263	0.479195	4.24575	0.828227	3.10678	0.495888	3.4442	0.858897	0.358491
0.302158	3.32196	0.183598	5.43783	0.480471	4.30862	0.830135	3.10274	0.497996	3.41964	0.859135	0.41572
0.302622	3.30067	0.186943	5.45257	0.481422	4.35462	0.83204	3.098	0.499821	3.39744	0.859408	0.473638
0.303286	3.27031	0.190297	5.46685	0.482035	4.38384	0.833941	3.09263	0.501367	3.37812	0.859717	0.532383
0.304	3.23771	0.19366	5.48051	0.482924	4.42524	0.835839	3.08666	0.502639	3.36169	0.860062	0.591666
0.304959	3.19429	0.197031	5.49383	0.4839	4.4699	0.837734	3.08005	0.50364	3.34858	0.860444	0.651585
0.306154	3.14055	0.20041	5.50671	0.485243	4.53001	0.839624	3.07294	0.504374	3.3388	0.860862	0.712106
0.307573	3.07755	0.203797	5.51903	0.486967	4.60474	0.841509	3.06528	0.504842	3.33254	0.861319	0.773167
0.309201	3.00639	0.207191	5.531	0.489089	4.69327	0.84339	3.05707	0.505514	3.32342	0.861812	0.834753
0.311024	2.92851	0.210593	5.54262	0.491629	4.79441	0.845266	3.0483	0.506242	3.31324	0.862344	0.896721
0.312799	2.85481	0.214001	5.55375	0.494609	4.90693	0.847136	3.03911	0.507229	3.29954	0.862914	0.95912
0.314531	2.7853	0.217416	5.56445	0.497658	5.0155	0.849	3.0295	0.508471	3.28193	0.863523	1.02194
0.316222	2.72005	0.220838	5.57485	0.500772	5.11994	0.850858	3.01949	0.509963	3.2602	0.86417	1.08503
0.317873	2.65916	0.224266	5.58488	0.503949	5.22026	0.85271	3.00904	0.511702	3.23437	0.864856	1.14835
