Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
360  Points		359  Points		277  Points		170  Points		311  Points		178  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00391536	7.44711	0.000267385	0.169904	0.444279	1330.08	0.629159	2284.68	0.314622	479.975	0.888566	35337.9
0.00882124	7.44683	0.000537682	0.240837	0.44425	447.457	0.629226	673.552	0.314759	239.487	0.888494	1299.06
0.0137261	7.44621	0.000900704	0.311515	0.444192	268.94	0.629364	395.082	0.314987	159.64	0.88829	661.54
0.0186296	7.44534	0.00135596	0.381942	0.444106	192.216	0.629574	279.587	0.315306	119.801	0.887958	443.631
0.0235311	7.44421	0.00190247	0.452003	0.443992	149.53	0.629856	216.4	0.315716	95.9411	0.887503	333.6
0.02843	7.44281	0.00253936	0.521667	0.44385	122.338	0.63021	176.558	0.316215	80.0639	0.886932	267.214
0.033326	7.44116	0.00326545	0.59086	0.443682	103.498	0.630633	149.148	0.316803	68.7455	0.886255	222.79
0.0382184	7.43923	0.00407956	0.659547	0.443488	89.6718	0.631126	129.143	0.317478	60.275	0.88548	190.968
0.0431066	7.43703	0.00498021	0.727653	0.443269	79.0918	0.631689	113.903	0.318239	53.7025	0.884617	167.047
0.0479902	7.43455	0.00596604	0.795152	0.443026	70.7338	0.632319	101.91	0.319085	48.4581	0.883676	148.407
0.0528685	7.43179	0.00703541	0.86199	0.442762	63.9635	0.633016	92.2299	0.320014	44.1791	0.882666	133.47
0.0577411	7.42876	0.00818659	0.928118	0.442476	58.3671	0.633779	84.2537	0.321026	40.6239	0.881595	121.231
0.0626071	7.42543	0.00941785	0.993502	0.44217	53.6633	0.634607	77.5701	0.322117	37.6252	0.880472	111.019
0.0674661	7.42181	0.0107274	1.05811	0.441847	49.654	0.635499	71.89	0.323286	35.0635	0.879304	102.368
0.0723176	7.4179	0.0121132	1.1219	0.441507	46.1957	0.636453	67.0042	0.324531	32.8513	0.878098	94.9453
0.0771606	7.41368	0.0135734	1.18484	0.441153	43.182	0.637467	62.7583	0.325851	30.9227	0.87686	88.5068
0.0819946	7.40915	0.015106	1.24692	0.440786	40.5322	0.638541	59.0351	0.327243	29.2275	0.875595	82.8686
0.0868191	7.4043	0.0167091	1.30811	0.440408	38.1843	0.639674	55.7444	0.328705	27.7266	0.87431	77.8903
0.0916331	7.39913	0.0183806	1.36839	0.440021	36.0893	0.640862	52.8158	0.330236	26.3892	0.873007	73.4626
0.0964359	7.39363	0.0201183	1.42773	0.439627	34.2086	0.642106	50.1931	0.331832	25.1906	0.871691	69.499
0.101227	7.38779	0.0219204	1.48614	0.439229	32.5109	0.643404	47.8313	0.333492	24.1108	0.870366	65.9303
0.106005	7.38161	0.0237848	1.5436	0.438827	30.9709	0.644754	45.6937	0.335214	23.1334	0.869035	62.7004
0.11077	7.37507	0.0257095	1.60009	0.438425	29.5678	0.646154	43.7502	0.336995	22.245	0.8677	59.7634
0.115521	7.36816	0.0276924	1.65562	0.438024	28.2841	0.647603	41.976	0.338834	21.4342	0.866364	57.0813
0.120256	7.36088	0.0297317	1.71018	0.437627	27.1054	0.649101	40.35	0.340727	20.6917	0.86503	54.6224
0.124975	7.3532	0.0318253	1.76377	0.437237	26.0195	0.650644	38.8547	0.342674	20.0094	0.8637	52.3602
0.129677	7.34513	0.0339714	1.81638	0.436854	25.0159	0.652232	37.4751	0.344672	19.3804	0.862375	50.2721
0.13436	7.33664	0.036168	1.86803	0.436482	24.086	0.653863	36.1986	0.346718	18.7991	0.861057	48.3388
0.139025	7.32773	0.0384134	1.91872	0.436123	23.222	0.655536	35.0142	0.348811	18.2603	0.859749	46.5439
0.143669	7.31839	0.0407057	1.96844	0.43578	22.4173	0.657249	33.9123	0.350949	17.7597	0.85845	44.8732
0.148291	7.30858	0.0430434	2.01722	0.435454	21.6663	0.659001	32.8849	0.353129	17.2935	0.857164	43.3143
0.152891	7.29831	0.0454244	2.06505	0.435149	20.9639	0.66079	31.9247	0.35535	16.8584	0.85589	41.8565
0.157467	7.28756	0.0478475	2.11195	0.434866	20.3058	0.662616	31.0254	0.35761	16.4514	0.854631	40.4904
0.162017	7.27631	0.0503108	2.15793	0.434608	19.6881	0.664477	30.1815	0.359907	16.07	0.853387	39.2077
0.166541	7.26453	0.0528127	2.20299	0.434379	19.1074	0.666372	29.3881	0.362239	15.712	0.85216	38.0011
0.171037	7.25223	0.055352	2.24716	0.434179	18.5608	0.668299	28.641	0.364604	15.3752	0.850949	36.8641
0.175503	7.23937	0.057927	2.29043	0.434012	18.0454	0.670257	27.9361	0.367001	15.0579	0.849758	35.791
0.179938	7.22593	0.0605364	2.33284	0.433881	17.559	0.672245	27.2702	0.369427	14.7586	0.848585	34.7766
0.18434	7.21191	0.0631787	2.37439	0.433789	17.0993	0.674262	26.64	0.371882	14.4756	0.847432	33.8163
