Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
382  Points		387  Points		242  Points		154  Points		326  Points		176  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000210242	7.44775	1.34556e-006	0.0120776	0.444147	838.226	0.456731	622.388	0.22825	469.653	0.684654	1758.67
0.00587536	7.44702	8.21717e-005	0.094219	0.44352	343.657	0.457592	306.171	0.228428	183.223	0.684658	595.34
0.0115397	7.44651	0.000287705	0.176197	0.442518	215.724	0.458868	203.463	0.228762	113.956	0.684667	358.323
0.0172024	7.44561	0.000616957	0.257754	0.441286	156.927	0.460423	152.659	0.22925	82.8163	0.684681	256.293
0.0228627	7.44438	0.00106877	0.338827	0.439926	123.133	0.462166	122.372	0.229891	65.1453	0.684699	199.492
0.0285197	7.44279	0.00164122	0.41921	0.438501	101.189	0.464043	102.269	0.230683	53.777	0.684722	163.304
0.0341727	7.44084	0.00233201	0.498744	0.43705	85.7933	0.46602	87.9583	0.231623	45.8628	0.68475	138.231
0.0398208	7.43854	0.00313853	0.577307	0.435595	74.3979	0.468078	77.2543	0.232708	40.0456	0.684782	119.835
0.0454632	7.43587	0.00405764	0.654752	0.434153	65.6249	0.470202	68.9482	0.233935	35.5968	0.68482	105.762
0.0510989	7.43283	0.00508607	0.730974	0.432731	58.6643	0.472385	62.3168	0.2353	32.0899	0.684863	94.6488
0.0567272	7.42941	0.00622014	0.805857	0.431339	53.0088	0.474619	56.9013	0.236798	29.2587	0.684912	85.6508
0.062347	7.42561	0.00745602	0.879311	0.42998	48.3241	0.476902	52.3963	0.238427	26.9288	0.684966	78.2167
0.0679575	7.42143	0.00878977	0.951261	0.428659	44.3812	0.479229	48.5908	0.240181	24.9806	0.685026	71.9715
0.0735578	7.41684	0.0102173	1.02164	0.427379	41.018	0.481597	45.3342	0.242056	23.3297	0.685093	66.6514
0.0791466	7.41185	0.0117343	1.09039	0.426142	38.1164	0.484006	42.5163	0.244047	21.9148	0.685165	62.0651
0.0847232	7.40644	0.0133367	1.15747	0.424951	35.5883	0.486453	40.0547	0.24615	20.6903	0.685245	58.0707
0.0902862	7.40061	0.0150202	1.22284	0.423808	33.3668	0.488937	37.8861	0.24836	19.6214	0.685332	54.5607
0.0958348	7.39434	0.0167807	1.28649	0.422714	31.4001	0.491456	35.9615	0.250673	18.6814	0.685426	51.4521
0.101368	7.38762	0.018614	1.3484	0.421671	29.6473	0.494011	34.2423	0.253084	17.8491	0.685528	48.6799
0.106884	7.38043	0.0205161	1.40857	0.420681	28.076	0.496599	32.6976	0.255589	17.1079	0.685639	46.1924
0.112381	7.37276	0.0224831	1.467	0.419745	26.66	0.49922	31.3023	0.258183	16.4442	0.685757	43.9481
0.117859	7.36461	0.0245113	1.52371	0.418865	25.3779	0.501874	30.036	0.260862	15.8471	0.685885	41.9129
0.123316	7.35594	0.0265969	1.5787	0.418043	24.2121	0.50456	28.8818	0.263623	15.3074	0.686022	40.0591
0.128751	7.34674	0.0287366	1.63201	0.41728	23.148	0.507276	27.8256	0.26646	14.8176	0.686169	38.3635
0.134162	7.33699	0.0309268	1.68366	0.416577	22.1734	0.510023	26.8557	0.269371	14.3715	0.686326	36.8068
0.139547	7.32668	0.0331644	1.73368	0.415937	21.2777	0.512801	25.962	0.272351	13.9638	0.686494	35.3727
0.144904	7.31578	0.0354464	1.7821	0.415361	20.4524	0.515607	25.136	0.275397	13.5899	0.686673	34.0473
0.150233	7.30426	0.0377698	1.82896	0.414852	19.6897	0.518443	24.3704	0.278506	13.246	0.686863	32.8189
0.15553	7.29212	0.0401318	1.87429	0.41441	18.9834	0.521307	23.659	0.281674	12.9289	0.687065	31.6771
0.160795	7.27931	0.0425301	1.91815	0.414039	18.3277	0.524199	22.9964	0.284897	12.6357	0.68728	30.6133
