Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
383  Points		390  Points		233  Points		150  Points		325  Points		172  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00211437	7.44676	4.82955e-005	0.229245	0.43276	-0.925769	0.444448	0.935792	0.216507	0.122204	0.649519	0.0124629
0.00797815	7.44603	0.000228809	0.313605	0.432031	-1.12854	0.445185	1.22135	0.216603	0.233112	0.649529	0.0223234
0.0138408	7.44393	0.000542177	0.481323	0.430983	-1.4469	0.446371	1.69862	0.216874	0.454218	0.649554	0.0420257
0.0197012	7.44067	0.000986821	0.64673	0.429753	-1.62153	0.44786	2.01853	0.217318	0.673536	0.649595	0.0617582
0.0255587	7.43633	0.00156068	0.809075	0.428429	-1.70622	0.44955	2.23693	0.217934	0.890233	0.649652	0.081551
0.0314124	7.43085	0.00226099	0.96772	0.427066	-1.73764	0.451383	2.39486	0.21872	1.10351	0.649724	0.101378
0.0372612	7.42413	0.0030847	1.12209	0.425693	-1.73694	0.453322	2.51684	0.219672	1.31271	0.649811	0.121273
0.0431043	7.41625	0.00402812	1.27154	0.42433	-1.71615	0.455346	2.61678	0.220787	1.51715	0.649915	0.141217
0.0489407	7.40715	0.00508719	1.41567	0.42299	-1.68226	0.457443	2.70244	0.222062	1.71622	0.650034	0.16126
0.0547694	7.39675	0.00625759	1.55427	0.421681	-1.63937	0.459602	2.7786	0.22349	1.90957	0.650169	0.181414
0.0605895	7.38513	0.00753493	1.68691	0.420408	-1.58988	0.461819	2.84816	0.225069	2.09679	0.650319	0.201616
0.0663999	7.37214	0.00891422	1.81345	0.419177	-1.53546	0.464088	2.91284	0.226792	2.27754	0.650486	0.221916
0.0721995	7.35775	0.0103908	1.93384	0.41799	-1.47715	0.466406	2.97399	0.228656	2.45158	0.650669	0.242409
0.0779873	7.34198	0.0119597	2.04793	0.416851	-1.41564	0.468771	3.03234	0.230653	2.61881	0.650868	0.263031
0.083762	7.32473	0.013616	2.15582	0.415761	-1.35137	0.471182	3.08837	0.23278	2.77916	0.651083	0.283735
0.0895227	7.30593	0.0153548	2.25756	0.414723	-1.28462	0.473635	3.14264	0.23503	2.93261	0.651315	0.304605
0.0952678	7.28548	0.0171714	2.35332	0.413738	-1.21559	0.476131	3.19537	0.237398	3.07927	0.651563	0.325633
0.100996	7.26339	0.019061	2.44319	0.412808	-1.14445	0.478667	3.24674	0.239879	3.21911	0.651827	0.346889
0.106707	7.23958	0.021019	2.52734	0.411935	-1.07123	0.481244	3.29697	0.242468	3.35234	0.652109	0.368344
0.112397	7.21388	0.0230411	2.60611	0.411121	-0.995937	0.48386	3.34613	0.245159	3.4791	0.652408	0.389935
0.118067	7.18623	0.0251232	2.67959	0.410367	-0.918583	0.486514	3.39437	0.247947	3.5995	0.652723	0.411799
0.123715	7.15656	0.0272611	2.74803	0.409675	-0.839182	0.489205	3.44178	0.250828	3.71387	0.653056	0.433861
0.129338	7.1248	0.029451	2.81178	0.409045	-0.757683	0.491934	3.48834	0.253796	3.82233	0.653406	0.456145
0.134935	7.09074	0.0316892	2.87098	0.408481	-0.67398	0.494699	3.53413	0.256847	3.92511	0.653774	0.478703
0.140505	7.05426	0.0339724	2.92595	0.407984	-0.588036	0.4975	3.57927	0.259977	4.02243	0.65416	0.50146
0.146045	7.01534	0.0362972	2.97688	0.407555	-0.499689	0.500336	3.6237	0.263182	4.11447	0.654564	0.524527
0.151553	6.97373	0.0386605	3.02405	0.407197	-0.408876	0.503206	3.66751	0.266457	4.20156	0.654986	0.547871
0.157027	6.92934	0.0410596	3.0677	0.406911	-0.315471	0.506111	3.71066	0.269799	4.2838	0.655427	0.571506
0.162466	6.88208	0.0434917	3.10802	0.4067	-0.219309	0.50905	3.7532	0.273203	4.36144	0.655886	0.595465
0.167865	6.83165	0.0459543	3.14524	0.406566	-0.12032	0.512022	3.79521	0.276667	4.43474	0.656365	0.619725
0.173224	6.77794	0.048445	3.17957	0.406511	-0.0183183	0.515027	3.8366	0.280187	4.50378	0.656862	0.644325
0.17854	6.72079	0.0509616	3.21121	0.406537	0.0868504	0.518064	3.87743	0.28376	4.56882	0.657379	0.66926
0.183809	6.66004	0.0535021	3.24026	0.406648	0.195274	0.521133	3.91775	0.287383	4.62998	0.657916	0.694518
0.189028	6.59556	0.0560646	3.26701	0.406845	0.307175	0.524234	3.95758	0.291052	4.68749	0.658473	0.720162
0.194196	6.52709	0.0586472	3.29163	0.407131	0.422736	0.527366	3.99684	0.294765	4.7415	0.659051	0.746232
0.199308	6.45446	0.0612484	3.31418	0.40751	0.542066	0.530529	4.03559	0.298519	4.79207	0.659648	0.772634
0.204361	6.37757	0.0638665	3.33486	0.407985	0.665292	0.533721	4.07384	0.302311	4.83938	0.660267	0.799439
0.209351	6.29624	0.0665003	3.35384	0.408558	0.792498	0.536944	4.1116	0.30614	4.88365	0.660907	0.826705
0.214276	6.21027	0.0691483	3.37119	0.409233	0.923852	0.540197	4.1489	0.310002	4.92487	0.661569	0.854372
0.219132	6.11963	0.0718094	3.38699	0.410013	1.05943	0.543478	4.18571	0.313896	4.96321	0.662253	0.882493
0.223914	6.02423	0.0744823	3.40142	0.410902	1.19929	0.546788	4.22208	0.317819	4.99882	0.662959	0.911091
0.228619	5.92398	0.0771661	3.41461	0.411902	1.34338	0.550127	4.25797	0.321768	5.03172	0.663688	0.940122
0.233243	5.8189	0.079513	3.42514	0.413017	1.49169	0.553494	4.29345	0.325743	5.06208	0.66444	0.969672
0.237783	5.70901	0.081519	3.43349	0.414251	1.64421	0.556889	4.32844	0.329225	5.08656	0.665215	0.999741
0.242234	5.59444	0.0831814	3.43992	0.415607	1.80069	0.560311	4.36297	0.332206	5.10593	0.666014	1.03033
0.246593	5.47527	0.084498	3.44477	0.417087	1.96088	0.56376	4.39712	0.33468	5.12091	0.666837	1.06143
0.250857	5.35184	0.0854672	3.44824	0.418695	2.12457	0.567236	4.43083	0.336641	5.1322	0.667686	1.09304
