Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
362  Points		364  Points		296  Points		177  Points		307  Points		172  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00265834	7.44712	0.000182572	0.140419	0.444278	1022.45	0.721698	1850.08	0.360844	9971.44	0.888562	2764.9
0.00723322	7.44692	0.000395696	0.20668	0.444258	423.561	0.721753	718.568	0.360884	554.755	0.888531	949.576
0.0118074	7.44646	0.000689791	0.272766	0.444219	267.086	0.721857	445.928	0.360997	285.402	0.888471	573.186
0.0163806	7.44578	0.00106462	0.338705	0.444164	195.019	0.72201	323.319	0.361182	192.198	0.88838	410.452
0.0209522	7.44484	0.00151958	0.404408	0.444092	153.565	0.722211	253.634	0.361438	144.949	0.888261	319.663
0.0255219	7.44369	0.00205415	0.469853	0.444004	126.633	0.72246	208.695	0.361766	116.402	0.888112	261.742
0.0300893	7.44229	0.00266767	0.535007	0.443899	107.728	0.722757	177.314	0.362164	97.2974	0.887935	221.573
0.0346538	7.44067	0.00335927	0.599808	0.443778	93.7247	0.723102	154.164	0.362633	83.6219	0.887729	192.076
0.0392151	7.43881	0.00412828	0.664253	0.443643	82.9354	0.723494	136.384	0.363171	73.3543	0.887495	169.495
0.0437727	7.43671	0.00497361	0.72828	0.443492	74.3665	0.723933	122.303	0.363778	65.3659	0.887234	151.652
0.0483262	7.43437	0.00589436	0.79187	0.443327	67.3961	0.724419	110.878	0.364453	58.9768	0.886947	137.197
0.0528751	7.43179	0.00688938	0.85498	0.443149	61.6145	0.724951	101.422	0.365195	53.753	0.886633	125.246
0.0574189	7.42897	0.0079576	0.91759	0.442958	56.7413	0.725528	93.4696	0.366002	49.4044	0.886295	115.201
0.0619572	7.42589	0.0090977	0.979656	0.442755	52.5778	0.726151	86.6887	0.366874	45.7299	0.885932	106.638
0.0664894	7.42256	0.0103085	1.04117	0.442541	48.9791	0.726818	80.8395	0.36781	42.5855	0.885545	99.2524
0.0710151	7.41898	0.0115888	1.10209	0.442317	45.8377	0.727528	75.7431	0.368808	39.8654	0.885136	92.8157
0.0755337	7.41513	0.0129371	1.1624	0.442084	43.0714	0.728282	71.2636	0.369866	37.4903	0.884706	87.1559
0.0800446	7.41101	0.0143521	1.22208	0.441843	40.6168	0.729079	67.2961	0.370984	35.3993	0.884254	82.1402
0.0845474	7.40662	0.0158325	1.28112	0.441594	38.424	0.729917	63.758	0.37216	33.5451	0.883783	77.6643
0.0890414	7.40195	0.0173767	1.33948	0.44134	36.4532	0.730797	60.5838	0.373393	31.8903	0.883293	73.6454
0.0935262	7.39701	0.0189833	1.39716	0.441081	34.6725	0.731716	57.7204	0.37468	30.4049	0.882786	70.0168
0.098001	7.39177	0.0206509	1.45415	0.440818	33.0555	0.732676	55.1246	0.376021	29.0648	0.882261	66.724
0.102465	7.38623	0.022378	1.51042	0.440553	31.5808	0.733674	52.7611	0.377414	27.85	0.881722	63.7226
0.106918	7.38039	0.0241631	1.56598	0.440287	30.2304	0.734711	50.6001	0.378858	26.7441	0.881168	60.9753
0.111359	7.37424	0.0260047	1.6208	0.440021	28.9893	0.735784	48.617	0.38035	25.7334	0.880601	58.4512
0.115788	7.36776	0.0279015	1.67489	0.439757	27.845	0.736894	46.791	0.381889	24.8065	0.880021	56.1241
0.120203	7.36096	0.0298519	1.72824	0.439497	26.7865	0.73804	45.1043	0.383474	23.9536	0.87943	53.9718
0.124605	7.35383	0.0318545	1.78084	0.439241	25.8047	0.73922	43.5417	0.385103	23.1663	0.87883	51.9753
0.128991	7.34634	0.0339079	1.83269	0.438992	24.8917	0.740434	42.0901	0.386774	22.4376	0.878221	50.1184
0.133362	7.3385	0.0360106	1.88378	0.43875	24.0405	0.741681	40.7383	0.388486	21.7614	0.877604	48.3867
0.137716	7.33029	0.0381612	1.93413	0.438518	23.2453	0.742961	39.4765	0.390237	21.1322	0.87698	46.7682
0.142052	7.3217	0.0403584	1.98373	0.438297	22.5009	0.744271	38.296	0.392025	20.5456	0.876351	45.2521
0.146371	7.31273	0.0426009	2.03257	0.43809	21.8026	0.745612	37.1895	0.39385	19.9973	0.875717	43.829
0.15067	7.30335	0.0448872	2.08067	0.437897	21.1465	0.746983	36.1501	0.395709	19.484	0.875081	42.4907
0.154949	7.29356	0.0472161	2.12802	0.43772	20.5289	0.748382	35.1721	0.3976	19.0023	0.874442	41.2298
0.159206	7.28335	0.0495863	2.17463	0.437562	19.9468	0.749809	34.2503	0.399523	18.5496	0.873802	40.0398
0.163441	7.27269	0.0519965	2.22051	0.437424	19.3973	0.751263	33.38	0.401476	18.1233	0.873162	38.915
0.167652	7.26158	0.0544455	2.26565	0.437308	18.8779	0.752742	32.557	0.403457	17.7213	0.872523	37.8502
0.171839	7.25	0.0569322	2.31007	0.437217	18.3863	0.754248	31.7778	0.405465	17.3415	0.871886	36.8407
0.176	7.23794	0.0594553	2.35378	0.437152	17.9206	0.755777	31.0388	0.407498	16.9823	0.871252	35.8825
0.180133	7.22537	0.0620138	2.39678	0.437115	17.4789	0.75733	30.3372	0.409555	16.6419	0.870623	34.9718
0.184238	7.21229	0.0646065	2.43907	0.437108	17.0595	0.758906	29.6701	0.411635	16.3191	0.869998	34.1051
0.188312	7.19868	0.0672323	2.48067	0.437135	16.6611	0.760503	29.0352	0.413736	16.0124	0.86938	33.2794
0.192356	7.18452	0.0698903	2.52158	0.437196	16.2822	0.762121	28.4302	0.415857	15.7207	0.868769	32.4919
0.196366	7.1698	0.0725793	2.56181	0.437294	15.9215	0.76376	27.853	0.417996	15.4429	0.868167	31.7401
0.200342	7.15449	0.0752985	2.60138	0.437431	15.5781	0.765418	27.3018	0.420153	15.1781	0.867573	31.0216
0.204282	7.13858	0.0780467	2.64029	0.437611	15.2508	0.767095	26.7749	0.422325	14.9253	0.866989	30.3344
0.208185	7.12206	0.0808232	2.67855	0.437834	14.9388	0.768789	26.2707	0.424512	14.6838	0.866417	29.6765
0.212048	7.10489	0.083627	2.71617	0.438104	14.6411	0.770501	25.7878	0.426713	14.4528	0.865856	29.0461
0.21587	7.08708	0.0864573	2.75316	0.438423	14.357	0.772228	25.3249	0.428925	14.2316	0.865308	28.4415
0.21965	7.06859	0.0893131	2.78953	0.438793	14.0857	0.773971	24.8808	0.431149	14.0196	0.864774	27.8614
0.223385	7.04942	0.0921937	2.82529	0.439217	13.8267	0.775729	24.4544	0.433383	13.8163	0.864255	27.3042
0.227073	7.02954	0.0950982	2.86044	0.439697	13.5792	0.777501	24.0446	0.435626	13.621	0.863751	26.7688
0.230714	7.00894	0.0980259	2.89501	0.440237	13.3427	0.779286	23.6504	0.437876	13.4333	0.863263	26.2538
0.234304	6.98761	0.100976	2.929	0.440837	13.1167	0.781084	23.2711	0.440132	13.2528	0.862793	25.7582
0.237843	6.96553	0.103948	2.96241	0.441502	12.9006	0.782894	22.9058	0.442395	13.0789	0.862341	25.2811
0.241328	6.94269	0.106941	2.99527	0.442233	12.6941	0.784715	22.5537	0.444661	12.9114	0.861908	24.8213
0.244758	6.91907	0.109954	3.02757	0.443032	12.4967	0.786546	22.2141	0.446931	12.7499	0.861494	24.3781
0.248131	6.89469	0.112987	3.05933	0.443902	12.3079	0.788387	21.8863	0.449203	12.594	0.861102	23.9506
0.251445	6.86951	0.116039	3.09056	0.444846	12.1275	0.790237	21.5698	0.451477	12.4434	0.86073	23.5381
0.254699	6.84355	0.11911	3.12127	0.445865	11.9551	0.792095	21.264	0.453751	12.2979	0.860381	23.1398
0.257891	6.81679	0.122198	3.15146	0.446961	11.7903	0.793962	20.9683	0.456025	12.1571	0.860054	22.755
0.26102	6.78925	0.125303	3.18115	0.448137	11.6328	0.795835	20.6822	0.458297	12.0208	0.859751	22.3832
0.264085	6.76092	0.128426	3.21034	0.449394	11.4823	0.797716	20.4053	0.460567	11.8887	0.859473	22.0237
0.267084	6.73182	0.131564	3.23905	0.450734	11.3385	0.799602	20.1371	0.462833	11.7607	0.85922	21.676
0.270016	6.70195	0.134718	3.26729	0.452158	11.2013	0.801493	19.8772	0.465095	11.6366	0.858992	21.3395
0.272881	6.67133	0.137887	3.29506	0.453668	11.0702	0.80339	19.6252	0.467353	11.516	0.858791	21.0138
0.275678	6.63998	0.141071	3.32237	0.455265	10.9451	0.80529	19.3808	0.469604	11.399	0.858618	20.6984
0.278406	6.60792	0.144269	3.34922	0.456948	10.8257	0.807194	19.1436	0.471849	11.2852	0.858472	20.3929
0.281066	6.57518	0.147481	3.37564	0.45872	10.7117	0.809101	18.9132	0.474086	11.1745	0.858355	20.0969
0.283658	6.5418	0.150706	3.40163	0.46058	10.6031	0.811011	18.6895	0.476315	11.0668	0.858268	19.8099
0.286181	6.50779	0.153944	3.42719	0.462529	10.4994	0.812923	18.472	0.478535	10.9619	0.85821	19.5316
0.288637	6.47321	0.157194	3.45233	0.464566	10.4006	0.814836	18.2606	0.480745	10.8597	0.858183	19.2616
0.291026	6.43808	0.160456	3.47706	0.466691	10.3064	0.81675	18.0549	0.482945	10.7601	0.858187	18.9998
0.29335	6.40247	0.16373	3.50139	0.468902	10.2167	0.818664	17.8547	0.485134	10.6629	0.858222	18.7456
0.295608	6.3664	0.167015	3.52533	0.471201	10.1311	0.820579	17.6599	0.487311	10.568	0.858291	18.4988
0.297525	6.33464	0.170311	3.54888	0.473584	10.0496	0.822493	17.4701	0.489475	10.4754	0.858391	18.2592
0.299122	6.30735	0.173618	3.57206	0.47573	9.98177	0.824406	17.2852	0.491627	10.3849	0.858526	18.0265
0.300417	6.28465	0.176935	3.59486	0.477608	9.92613	0.826318	17.1049	0.493764	10.2964	0.858694	17.8005
0.301425	6.26662	0.180261	3.6173	0.479195	9.88162	0.828227	16.9292	0.495888	10.2099	0.858897	17.5808
0.302158	6.25333	0.183598	3.63938	0.480471	9.84734	0.830135	16.7577	0.497996	10.1253	0.859135	17.3672
0.302622	6.2448	0.186943	3.6611	0.481422	9.82265	0.83204	16.5904	0.499821	10.0529	0.859408	17.1597
0.303286	6.23253	0.190297	3.68249	0.482035	9.80707	0.833941	16.4271	0.501367	9.99232	0.859717	16.9578
0.304	6.21916	0.19366	3.70353	0.482924	9.78498	0.835839	16.2677	0.502639	9.94289	0.860062	16.7615
0.304959	6.20093	0.197031	3.72425	0.4839	9.76135	0.837734	16.1119	0.50364	9.90423	0.860444	16.5706
0.306154	6.17783	0.20041	3.74464	0.485243	9.72987	0.839624	15.9597	0.504374	9.87605	0.860862	16.3848
0.307573	6.14982	0.203797	3.7647	0.486967	9.69111	0.841509	15.8109	0.504842	9.85811	0.861319	16.204
0.309201	6.1169	0.207191	3.78446	0.489089	9.64573	0.84339	15.6654	0.505514	9.83248	0.861812	16.028
0.311024	6.07907	0.210593	3.8039	0.491629	9.59452	0.845266	15.5231	0.506242	9.80479	0.862344	15.8567
0.312799	6.04124	0.214001	3.82305	0.494609	9.53833	0.847136	15.3839	0.507229	9.76745	0.862914	15.69
