Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
392  Points		402  Points		217  Points		143  Points		125  Points		323  Points		164  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.249936	6.87789	0.0730485	2.1951	0.403517	11.0841	0.535301	14.9543	0.794761	21.9985	0.307927	9.34173	0.607446	16.7743
0.25445	6.84197	0.0753238	2.21416	0.405722	10.8902	0.538956	14.707	0.796206	21.5315	0.310152	9.29276	0.609039	16.4323
0.258845	6.80454	0.0779397	2.23517	0.408063	10.7086	0.542659	14.4722	0.797681	21.0864	0.312974	9.23278	0.610665	16.1066
0.263119	6.76562	0.0805601	2.25531	0.410542	10.5385	0.54641	14.249	0.799187	20.6617	0.316399	9.16303	0.612325	15.796
0.267268	6.72523	0.0831845	2.27462	0.413163	10.3791	0.550206	14.0367	0.800724	20.256	0.320432	9.08482	0.614019	15.4997
0.271291	6.68341	0.0858122	2.29315	0.415925	10.23	0.554049	13.8345	0.802291	19.8682	0.325078	8.99955	0.615747	15.2166
0.275185	6.64022	0.0884428	2.31092	0.418831	10.0903	0.557936	13.6419	0.803889	19.4971	0.329743	8.91868	0.617508	14.946
0.278951	6.59572	0.0910757	2.32798	0.42148	9.97602	0.561868	13.4581	0.805518	19.1418	0.334423	8.84186	0.619304	14.6871
0.282587	6.54998	0.0937107	2.34437	0.423823	9.88368	0.565843	13.2827	0.807177	18.8012	0.339116	8.76877	0.621133	14.4392
0.286096	6.50311	0.0963472	2.36011	0.42582	9.81071	0.569861	13.1152	0.808866	18.4746	0.343821	8.69911	0.622997	14.2018
0.289478	6.45519	0.0989851	2.37524	0.427436	9.7551	0.573921	12.9551	0.810585	18.161	0.348535	8.63261	0.624895	13.9741
0.292736	6.40634	0.101624	2.38979	0.428646	9.71535	0.578022	12.8019	0.812335	17.8599	0.353256	8.56904	0.626827	13.7557
0.295873	6.35667	0.104264	2.40378	0.429429	9.69041	0.582165	12.6552	0.814115	17.5705	0.357983	8.50817	0.628794	13.546
0.298892	6.3063	0.106904	2.41725	0.430567	9.65521	0.586348	12.5148	0.815924	17.2921	0.362713	8.44979	0.630796	13.3446
0.301798	6.25537	0.109544	2.43022	0.431822	9.61783	0.59057	12.3802	0.817764	17.0242	0.367445	8.39371	0.632833	13.1511
0.304596	6.20399	0.112185	2.44271	0.433555	9.5684	0.594831	12.2511	0.819633	16.7663	0.372177	8.33977	0.634906	12.965
0.30729	6.15228	0.114825	2.45474	0.435792	9.50814	0.599131	12.1272	0.821533	16.5178	0.376907	8.2878	0.637014	12.786
0.309886	6.10037	0.117465	2.46634	0.438564	9.4385	0.603468	12.0082	0.823462	16.2782	0.381632	8.23765	0.639159	12.6137
0.312389	6.04837	0.120105	2.47753	0.441905	9.36108	0.607843	11.894	0.825421	16.0471	0.386353	8.18919	0.64134	12.4478
0.314804	5.9964	0.122745	2.48832	0.445853	9.27758	0.612255	11.7842	0.82741	15.8241	0.391065	8.1423	0.643558	12.288
0.317138	5.94455	0.125384	2.49873	0.44992	9.19939	0.616703	11.6786	0.829429	15.6089	0.395769	8.09685	0.645814	12.134
0.319396	5.89292	0.128022	2.50879	0.454099	9.12613	0.621187	11.5771	0.831478	15.4009	0.400462	8.05274	0.648107	11.9856
0.321583	5.8416	0.13066	2.5185	0.458385	9.05743	0.625706	11.4794	0.833558	15.2	0.405142	8.00987	0.650438	11.8425
0.323704	5.79067	0.133297	2.52789	0.46277	8.99295	0.63026	11.3852	0.835667	15.0057	0.409809	7.96814	0.652809	11.7044
0.325765	5.74019	0.135933	2.53696	0.467248	8.93235	0.634848	11.2946	0.837806	14.8178	0.414459	7.92746	0.655218	11.5711
0.327769	5.69024	0.138568	2.54574	0.471814	8.87532	0.63947	11.2072	0.839975	14.636	0.419092	7.88776	0.657667	11.4425
0.329723	5.64087	0.141203	2.55423	0.47646	8.82158	0.644125	11.123	0.842175	14.4601	0.423706	7.84895	0.660156	11.3183
0.33163	5.59212	0.143836	2.56244	0.481181	8.77087	0.648813	11.0418	0.844405	14.2897	0.428299	7.81097	0.662686	11.1984
