Sym0		Asym0		Sym1		Sym2		Asym1		Asym2	
361  Points		360  Points		271  Points		167  Points		314  Points		179  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00426573	7.4465	0.000272126	0.414974	0.444282	-0.040481	0.595152	0.173796	0.297575	0.155598	0.888435	-1.80627
0.00929899	7.44568	0.000552616	0.487091	0.444254	-0.0676939	0.595269	0.236878	0.29768	0.229747	0.887214	-2.16075
0.0143311	7.44374	0.000930598	0.630856	0.44419	-0.121771	0.595472	0.362623	0.297885	0.377787	0.885514	-2.60522
0.0193618	7.44097	0.00140544	0.77331	0.44409	-0.175106	0.595759	0.487512	0.29819	0.525057	0.883693	-2.72112
0.0243902	7.43734	0.00197599	0.914151	0.443954	-0.227359	0.596131	0.611294	0.298595	0.671188	0.881836	-2.75243
0.0294159	7.43291	0.00264123	1.05318	0.443782	-0.278157	0.596586	0.733673	0.299098	0.815953	0.879972	-2.75477
0.0344383	7.42758	0.00339973	1.1901	0.443577	-0.327255	0.597123	0.854352	0.299698	0.958992	0.878112	-2.74462
0.0394568	7.42136	0.00425006	1.32472	0.44334	-0.374365	0.597741	0.97315	0.300394	1.09999	0.876261	-2.72804
0.0444708	7.41429	0.00519055	1.45686	0.443071	-0.419218	0.598438	1.0899	0.301185	1.23884	0.874424	-2.70771
0.0494798	7.40629	0.00621951	1.58627	0.442773	-0.461574	0.599214	1.20437	0.302069	1.3753	0.872601	-2.68501
0.054483	7.39737	0.00733493	1.71282	0.442447	-0.501159	0.600066	1.31639	0.303044	1.5091	0.870794	-2.66073
0.0594799	7.38749	0.00853498	1.8364	0.442096	-0.537825	0.600994	1.42576	0.304109	1.63999	0.869004	-2.63517
0.0644698	7.37663	0.00981746	1.95685	0.44172	-0.57138	0.601994	1.53244	0.305261	1.76791	0.867232	-2.60858
0.069452	7.3648	0.0111803	2.07408	0.441323	-0.601641	0.603065	1.63635	0.306499	1.89272	0.865478	-2.58126
0.0744258	7.35195	0.0126213	2.188	0.440907	-0.628444	0.604206	1.73735	0.30782	2.0142	0.863742	-2.55317
0.0793907	7.33805	0.0141382	2.29863	0.440474	-0.651761	0.605414	1.83538	0.309222	2.13229	0.862026	-2.52444
0.0843457	7.32297	0.0157287	2.40581	0.440026	-0.671441	0.606687	1.93047	0.310702	2.24692	0.86033	-2.49515
0.0892902	7.30675	0.0173905	2.50962	0.439566	-0.687378	0.608024	2.02263	0.312259	2.35806	0.858653	-2.46525
0.0942233	7.28944	0.0191213	2.61003	0.439097	-0.699565	0.609421	2.11175	0.31389	2.46555	0.856997	-2.43482
0.0991444	7.27088	0.0209188	2.70695	0.43862	-0.707887	0.610878	2.19791	0.315592	2.56947	0.855362	-2.40384
0.104052	7.25103	0.0227807	2.80055	0.43814	-0.712315	0.612393	2.28109	0.317364	2.66979	0.853747	-2.37238
0.108947	7.22979	0.0247047	2.89083	0.437657	-0.712792	0.613962	2.36133	0.319201	2.76644	0.852155	-2.34045
0.113826	7.20721	0.0266886	2.97779	0.437176	-0.709406	0.615585	2.43873	0.321103	2.8595	0.850584	-2.30799
0.11869	7.18326	0.0287302	3.06147	0.436698	-0.702027	0.617259	2.51335	0.323067	2.94901	0.849035	-2.27497
0.123537	7.15776	0.0308273	3.1419	0.436227	-0.6906	0.618982	2.58517	0.32509	3.03493	0.847508	-2.24153
0.128366	7.13069	0.0329776	3.21928	0.435765	-0.675218	0.620754	2.6543	0.32717	3.11733	0.846004	-2.20758
0.133176	7.10198	0.0351792	3.29366	0.435314	-0.655861	0.622571	2.72089	0.329304	3.19632	0.844524	-2.17308
0.137967	7.07153	0.0374301	3.36499	0.434878	-0.632494	0.624432	2.7848	0.331491	3.27191	0.843067	-2.13811
0.142736	7.0393	0.0397282	3.43344	0.434459	-0.605042	0.626335	2.84629	0.333727	3.34414	0.841633	-2.10261
0.147483	7.00523	0.0420716	3.49908	0.43406	-0.57356	0.62828	2.90547	0.336012	3.4131	0.840224	-2.06662
0.152206	6.96919	0.0444584	3.562	0.433684	-0.538057	0.630263	2.96225	0.338341	3.47892	0.83884	-2.03009
0.156904	6.93103	0.0468869	3.62231	0.433333	-0.498448	0.632284	3.01674	0.340714	3.54161	0.83748	-1.99308
0.161576	6.89076	0.0493552	3.68006	0.43301	-0.454766	0.634341	3.0691	0.343129	3.60116	0.836145	-1.95549
0.166219	6.84827	0.0518617	3.73537	0.432718	-0.40698	0.636433	3.11939	0.345583	3.65778	0.834836	-1.91736
0.170833	6.80337	0.0544048	3.78824	0.43246	-0.35502	0.638558	3.16767	0.348074	3.71155	0.833553	-1.87876
0.175416	6.75607	0.0569829	3.83887	0.432238	-0.298853	0.640715	3.21396	0.3506	3.76245	0.832297	-1.83962
0.179966	6.7062	0.0595944	3.88731	0.432056	-0.238512	0.642903	3.25838	0.35316	3.81064	0.831066	-1.7999
0.184482	6.6536	0.0622379	3.93363	0.431916	-0.173861	0.64512	3.30098	0.355752	3.85615	0.829863	-1.75955
0.188961	6.59829	0.0649121	3.97791	0.431821	-0.104933	0.647365	3.34186	0.358373	3.899	0.828688	-1.71871
0.193402	6.54006	0.0676154	4.02023	0.431774	-0.0316998	0.649638	3.38102	0.361022	3.93937	0.82754	-1.67732
0.197802	6.47882	0.0703468	4.06066	0.431778	0.0460019	0.651936	3.41856	0.363698	3.97732	0.82642	-1.63533
0.20216	6.4145	0.0731048	4.0993	0.431836	0.12811	0.654259	3.45456	0.366399	4.01282	0.825329	-1.59273
0.206474	6.34692	0.0758884	4.13621	0.431951	0.214691	0.656606	3.48901	0.369123	4.04597	0.824267	-1.54954
0.21074	6.27609	0.0786963	4.17145	0.432126	0.305773	0.658976	3.52206	0.371869	4.07694	0.823235	-1.50585
0.214958	6.20186	0.0815276	4.20509	0.432365	0.401417	0.661367	3.55365	0.374634	4.10566	0.822232	-1.46149
0.219124	6.12418	0.0843809	4.23724	0.432669	0.501642	0.66378	3.5839	0.377419	4.13221	0.821259	-1.41649
0.223237	6.04301	0.0872557	4.26792	0.433043	0.606485	0.666212	3.61292	0.380221	4.15673	0.820317	-1.37091
0.227293	5.95832	0.0901505	4.29717	0.433489	0.71592	0.668664	3.64055	0.383038	4.17923	0.819406	-1.32467
0.231292	5.87	0.0930648	4.32508	0.434011	0.829896	0.671134	3.66706	0.38587	4.19968	0.818526	-1.27783
0.235229	5.77806	0.0959973	4.35173	0.434611	0.94841	0.673621	3.6924	0.388715	4.21818	0.817678	-1.23038
0.239103	5.68262	0.0989476	4.37716	0.435293	1.07136	0.676125	3.71653	0.391573	4.23489	0.816863	-1.18233
0.242911	5.58372	0.101915	4.40136	0.436059	1.19873	0.678645	3.73956	0.39444	4.24973	0.81608	-1.13357
0.246651	5.48142	0.104898	4.42454	0.436913	1.3304	0.68118	3.76159	0.397318	4.26275	0.81533	-1.08412
0.250321	5.37587	0.107896	4.44656	0.437858	1.46613	0.68373	3.78262	0.400203	4.27406	0.814614	-1.03408
0.253918	5.26723	0.110909	4.46748	0.438895	1.60574	0.686294	3.80258	0.403095	4.28365	0.813932	-0.983357
0.257441	5.15576	0.113935	4.48751	0.440028	1.74908	0.688871	3.82159	0.405994	4.29152	0.813285	-0.931992
0.260888	5.04165	0.116975	4.50657	0.44126	1.89582	0.69146	3.83964	0.408897	4.29776	0.812672	-0.879942
0.264257	4.92519	0.120027	4.52471	0.442591	2.04565	0.694061	3.85685	0.411804	4.30248	0.812095	-0.82723
0.267546	4.80676	0.123092	4.542	0.444025	2.19822	0.696674	3.87321	0.414713	4.30555	0.811554	-0.773799
