Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
467  Points		495  Points		220  Points		185  Points		171  Points		121  Points		334  Points		197  Points		161  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.000641571	5.56503	0.000501588	0.200713	0.279531	385.432	0.473755	1186.97	0.55903	809.175	0.838527	2418.33	0.139838	169.32	0.419266	1387.24	0.698773	2515.05
0.00582621	5.56477	0.000940777	0.274221	0.279625	168.76	0.473777	356.003	0.559087	344.571	0.838551	655.921	0.140132	79.7305	0.419311	339.819	0.698798	577.743
0.0110106	5.56462	0.00151183	0.346558	0.279792	108.085	0.473823	209.423	0.559191	218.925	0.838603	379.436	0.140637	52.2956	0.419411	193.668	0.698855	326.381
0.0161943	5.56434	0.00221001	0.417445	0.280033	79.5476	0.473892	148.36	0.55934	160.456	0.838682	266.941	0.141349	39.0362	0.419567	135.461	0.698944	227.453
0.0213771	5.56396	0.00302962	0.486622	0.280347	62.9708	0.473986	114.88	0.559536	126.659	0.838789	205.913	0.142263	31.2483	0.419777	104.189	0.699065	174.565
0.0265586	5.56345	0.00396465	0.553915	0.280734	52.145	0.474103	93.7407	0.559777	104.644	0.838923	167.61	0.143374	26.1424	0.420042	84.6739	0.699218	141.648
0.0317386	5.56284	0.00500835	0.61914	0.281193	44.5248	0.474245	79.1821	0.560065	89.1676	0.839084	141.334	0.144677	22.5492	0.420362	71.3397	0.699402	119.189
0.0369166	5.56212	0.00615381	0.682173	0.281723	38.8739	0.474411	68.5467	0.560398	77.6957	0.839273	122.19	0.146163	19.8922	0.420736	61.6545	0.699618	102.889
0.0420925	5.56128	0.00739401	0.742922	0.282325	34.5191	0.474602	60.4381	0.560777	68.8541	0.83949	107.623	0.147825	17.8545	0.421165	54.3032	0.699866	90.5225
0.0472658	5.56033	0.00872186	0.801326	0.282998	31.0628	0.474817	54.0524	0.561201	61.8327	0.839733	96.1674	0.149655	16.2472	0.421647	48.535	0.700145	80.8193
0.0524363	5.55927	0.0101305	0.857351	0.28374	28.2548	0.475058	48.894	0.561671	56.1232	0.840005	86.9238	0.151646	14.951	0.422184	43.8898	0.700456	73.0038
0.0576036	5.55808	0.011613	0.910992	0.284551	25.9298	0.475324	44.6407	0.562185	51.3903	0.840303	79.3084	0.153788	13.8867	0.422774	40.0701	0.700798	66.5748
0.0627673	5.55678	0.0131632	0.962268	0.285431	23.9745	0.475616	41.0741	0.562744	47.4041	0.840629	72.9265	0.156075	12.9995	0.423418	36.8749	0.701172	61.194
0.0679273	5.55537	0.0147749	1.01121	0.286378	22.3083	0.475934	38.0407	0.563348	44.0016	0.840982	67.5012	0.158497	12.2506	0.424115	34.1635	0.701577	56.6251
0.0730828	5.55382	0.0164423	1.05788	0.287391	20.8724	0.476278	35.4298	0.563996	41.0639	0.841363	62.833	0.161047	11.6115	0.424865	31.8347	0.702014	52.6975
0.0782338	5.55216	0.01816	1.10231	0.28847	19.6229	0.47665	33.1593	0.564688	38.5025	0.84177	58.774	0.163718	11.0611	0.425667	29.8135	0.702482	49.2857
0.0833797	5.55036	0.0199232	1.14461	0.289613	18.5265	0.477048	31.1669	0.565424	36.2498	0.842205	55.2126	0.166138	10.6409	0.426522	28.0434	0.702981	46.2945
0.0885202	5.54843	0.0217271	1.18482	0.29082	17.5573	0.477475	29.4049	0.566204	34.2538	0.842667	52.0629	0.168266	10.3197	0.427428	26.4808	0.703511	43.6512
0.0936548	5.54637	0.0235677	1.22305	0.292089	16.6948	0.47793	27.8358	0.567027	32.4732	0.843156	49.2577	0.170069	10.0766	0.428386	25.0918	0.704072	41.2985
0.0987831	5.54417	0.025441	1.25938	0.293419	15.9229	0.478414	26.4297	0.567892	30.8753	0.843672	46.7436	0.171521	9.89722	0.429395	23.8494	0.704664	39.1915
0.103905	5.54183	0.0273436	1.29389	0.294808	15.2284	0.478927	25.1629	0.5688	29.4337	0.844215	44.4777	0.172603	9.77203	0.430454	22.7319	0.705287	37.2936
