Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3	
468  Points		495  Points		225  Points		190  Points		176  Points		124  Points		336  Points		202  Points		165  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.00220424	5.41743	0.000480042	0.193759	0.279525	430.898	0.471407	2404.84	0.559027	904.381	0.838527	2349.64	0.139821	185.35	0.419265	1697.95	0.698773	2151.13
0.00725152	5.41734	0.000904938	0.265439	0.279608	176.923	0.471423	418.033	0.559078	360.736	0.83855	650.76	0.140086	83.0851	0.419304	355.759	0.698799	556.131
0.0122985	5.41718	0.00145865	0.336025	0.279761	111.365	0.471462	228.93	0.559172	225.334	0.8386	377.702	0.140552	53.692	0.419396	198.737	0.698854	319.37
0.0173447	5.41689	0.00213667	0.40524	0.279982	81.3005	0.471523	157.642	0.559311	163.866	0.838675	266.08	0.141217	39.7855	0.419541	137.916	0.69894	224.025
0.0223901	5.41653	0.00293391	0.472882	0.280272	64.0551	0.471607	120.222	0.559493	128.77	0.838776	205.398	0.142075	31.705	0.419737	105.629	0.699056	172.537
0.0274342	5.41605	0.00384456	0.538756	0.280631	52.8776	0.471714	97.1704	0.559718	106.075	0.838903	167.267	0.143122	26.4412	0.419985	85.6168	0.699201	140.308
0.0324769	5.41548	0.00486238	0.602697	0.281058	45.0495	0.471843	81.5464	0.559987	90.1997	0.839057	141.088	0.144352	22.7522	0.420285	72.0024	0.699377	118.238
0.037518	5.41483	0.00598081	0.664579	0.281553	39.2651	0.471996	70.2596	0.5603	78.4734	0.839236	122.004	0.145759	20.0323	0.420636	62.1435	0.699583	102.178
0.0425569	5.41406	0.0071932	0.724312	0.282115	34.8193	0.472172	61.7252	0.560655	69.4595	0.839441	107.477	0.147336	17.9505	0.421039	54.677	0.699819	89.9695
0.0475936	5.4132	0.00849295	0.781839	0.282744	31.2979	0.472372	55.0468	0.561054	62.3159	0.839673	96.049	0.149075	16.3108	0.421494	48.8282	0.700084	80.3762
0.0526277	5.41224	0.00987322	0.837106	0.283439	28.4416	0.472595	49.679	0.561496	56.5165	0.83993	86.825	0.150968	14.9899	0.421999	44.1243	0.70038	72.64
0.0576589	5.41117	0.0113277	0.890115	0.284199	26.0797	0.472842	45.2711	0.56198	51.7154	0.840213	79.2241	0.153009	13.9061	0.422556	40.2604	0.700705	66.27
0.0626869	5.41	0.0128503	0.940869	0.285024	24.0953	0.473114	41.5874	0.562507	47.6763	0.840522	72.8531	0.155189	13.0032	0.423163	37.031	0.701061	60.9343
0.0677114	5.40873	0.0144349	0.9894	0.285913	22.4057	0.47341	38.4634	0.563076	44.2317	0.840857	67.4363	0.157501	12.2412	0.423821	34.2926	0.701445	56.4005
0.072732	5.40734	0.016076	1.03574	0.286865	20.9506	0.473731	35.7809	0.563688	41.26	0.841218	62.7746	0.159937	11.5912	0.424529	31.9419	0.70186	52.5007
0.0777486	5.40585	0.0177684	1.07995	0.287879	19.6852	0.474077	33.453	0.564341	38.6706	0.841604	58.7208	0.162491	11.0314	0.425287	29.9027	0.702304	49.1113
0.0827607	5.40425	0.0195073	1.1221	0.288954	18.5753	0.474449	31.4139	0.565036	36.3946	0.842017	55.1636	0.164807	10.6042	0.426094	28.1175	0.702778	46.1384
0.0877678	5.40253	0.021288	1.16224	0.290089	17.5945	0.474848	29.6135	0.565772	34.3789	0.842455	52.0172	0.166844	10.2776	0.426951	26.5422	0.703281	43.51
0.0927698	5.40069	0.0231064	1.20046	0.291284	16.722	0.475272	28.0123	0.56655	32.5816	0.842918	49.2146	0.168571	10.0303	0.427856	25.1422	0.703813	41.1699
0.0977661	5.39873	0.0249589	1.23683	0.292536	15.9412	0.475724	26.5794	0.567368	30.9693	0.843407	46.7027	0.169962	9.84792	0.42881	23.8903	0.704375	39.0732
0.102756	5.39665	0.0268417	1.27143	0.293846	15.2389	0.476204	25.2897	0.568227	29.5151	0.843922	44.4385	0.170999	9.7206	0.429812	22.7645	0.704966	37.1842
0.10774	5.39444	0.0287518	1.30434	0.295211	14.6041	0.476711	24.1231	0.569125	28.1972	0.844462	42.3874	0.171669	9.64196	0.430862	21.747	0.705586	35.4736
0.112717	5.3921	0.0306863	1.33565	0.296632	14.0278	0.477247	23.0628	0.570064	26.9975	0.845028	40.5208	0.17264	9.53261	0.43196	20.8231	0.706235	33.9175
0.117687	5.38962	0.0326425	1.36542	0.298106	13.5026	0.477812	22.0953	0.571043	25.901	0.845619	38.815	0.173707	9.41846	0.433104	19.9809	0.706913	32.496
