Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
469  Points		496  Points		235  Points		200  Points		187  Points		130  Points		340  Points		213  Points		175  Points		110  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.00330693	5.13227	0.00047977	0.442147	0.279519	0.0711031	0.467029	0.0288826	0.559023	0.043375	0.838528	0.0245987	0.139793	0.227758	0.419263	0.0329705	0.698773	0.0238271	0.934044	0.00663391
0.00808864	5.13207	0.000891716	0.50782	0.279585	0.104085	0.467056	0.0399172	0.559063	0.0644438	0.838551	0.0371209	0.140005	0.326129	0.419294	0.0580696	0.698795	0.0381976	0.934051	0.0115504
0.01287	5.13162	0.00142604	0.637093	0.279713	0.169998	0.467103	0.0619612	0.559143	0.10663	0.838597	0.0622362	0.140401	0.521633	0.419372	0.108245	0.698844	0.0670269	0.934066	0.0213195
0.0176508	5.13093	0.00207887	0.761825	0.279902	0.23576	0.467171	0.0840767	0.559262	0.148741	0.838667	0.0873447	0.140977	0.714155	0.419496	0.158351	0.69892	0.0959014	0.93409	0.0311163
0.0224309	5.12999	0.00284561	0.881357	0.280152	0.301292	0.46726	0.106335	0.55942	0.190775	0.83876	0.112366	0.141732	0.902691	0.419667	0.208392	0.699023	0.12472	0.934124	0.0409689
0.02721	5.12884	0.00372118	0.995177	0.280463	0.366511	0.467369	0.128659	0.559617	0.232803	0.838876	0.137434	0.14266	1.0864	0.419884	0.258376	0.699152	0.153499	0.934167	0.0507863
0.0319879	5.12751	0.00470002	1.10292	0.280835	0.431399	0.4675	0.151115	0.559854	0.274671	0.839016	0.162521	0.143756	1.2645	0.420148	0.308248	0.699309	0.182273	0.934218	0.0606798
0.0367646	5.12593	0.00577635	1.20429	0.281267	0.495915	0.467651	0.173761	0.560129	0.31644	0.839179	0.187573	0.145016	1.4364	0.420458	0.357967	0.699492	0.211037	0.93428	0.0706525
0.0415395	5.12409	0.00694409	1.29923	0.281759	0.559981	0.467823	0.196567	0.560443	0.358156	0.839366	0.212555	0.146433	1.60173	0.420815	0.407599	0.699702	0.23978	0.93435	0.080637
0.0463127	5.12204	0.00819732	1.38774	0.282311	0.623513	0.468017	0.219549	0.560796	0.399694	0.839575	0.237543	0.148	1.76004	0.421218	0.45706	0.699939	0.268483	0.93443	0.0907182
0.0510839	5.11975	0.00952998	1.46982	0.282921	0.686492	0.468233	0.242807	0.561188	0.441096	0.839808	0.262544	0.149712	1.9112	0.421667	0.506323	0.700202	0.297104	0.934519	0.100846
0.0558528	5.11723	0.0109362	1.54574	0.28359	0.748874	0.46847	0.266324	0.561618	0.48237	0.840065	0.287496	0.151562	2.05511	0.422161	0.55541	0.700492	0.325709	0.934618	0.110996
0.0606193	5.11439	0.0124103	1.61563	0.284316	0.810578	0.468729	0.290069	0.562087	0.523389	0.840344	0.312424	0.153542	2.19182	0.422702	0.604293	0.700809	0.354282	0.934726	0.121259
0.0653829	5.11135	0.0139467	1.6798	0.2851	0.871582	0.46901	0.31412	0.562594	0.564267	0.840647	0.337306	0.155646	2.32147	0.423287	0.652914	0.701152	0.382789	0.934844	0.131607
0.0701437	5.10804	0.0155404	1.73858	0.28594	0.931848	0.469314	0.338491	0.563138	0.605007	0.840973	0.362168	0.157868	2.44418	0.423918	0.701302	0.701522	0.41124	0.934971	0.142047
0.0749012	5.10443	0.0171864	1.79218	0.286837	0.991296	0.469641	0.36321	0.563721	0.64547	0.841322	0.386988	0.1602	2.56032	0.424594	0.749446	0.701919	0.439649	0.935108	0.152601
0.0796553	5.10059	0.01888	1.84102	0.287788	1.04991	0.469991	0.38826	0.564341	0.685675	0.841694	0.411799	0.162319	2.65634	0.425315	0.797321	0.702342	0.467977	0.935256	0.163236
0.0844056	5.0964	0.0206169	1.88546	0.288793	1.10767	0.470364	0.413676	0.564999	0.725727	0.842089	0.43652	0.164185	2.7345	0.42608	0.844877	0.702791	0.496215	0.935413	0.173958
0.0891519	5.09193	0.0223933	1.92576	0.289852	1.16453	0.470762	0.439459	0.565693	0.765549	0.842507	0.461205	0.165768	2.79665	0.426889	0.892089	0.703266	0.524419	0.93558	0.184782
0.0938938	5.08714	0.0242054	1.96221	0.290963	1.22045	0.471183	0.465683	0.566425	0.805056	0.842948	0.485892	0.167045	2.84407	0.427742	0.939052	0.703768	0.552555	0.935757	0.195737
0.0986312	5.08204	0.0260497	1.99518	0.292126	1.27539	0.47163	0.492351	0.567194	0.844299	0.843413	0.510511	0.167997	2.87834	0.428639	0.985663	0.704296	0.580629	0.935944	0.206807
0.103364	5.0766	0.0279232	2.02496	0.293339	1.32938	0.472101	0.519392	0.567998	0.883308	0.8439	0.535067	0.168612	2.89975	0.429579	1.03186	0.70485	0.608579	0.936142	0.217961
0.108091	5.07077	0.0298229	2.05176	0.294603	1.38236	0.472597	0.54696	0.568839	0.922069	0.84441	0.559569	0.169505	2.92985	0.430562	1.07776	0.70543	0.636428	0.936351	0.229282
0.112812	5.06461	0.0317464	2.07593	0.295915	1.43435	0.47312	0.574998	0.569717	0.960551	0.844942	0.584036	0.170485	2.96212	0.431587	1.12326	0.706036	0.66422	0.93657	0.240719
0.117528	5.05807	0.0336912	2.09759	0.297276	1.48528	0.473669	0.60346	0.570629	0.998698	0.845498	0.608435	0.171835	3.00471	0.432655	1.16833	0.706668	0.691898	0.936799	0.252239
0.122238	5.05107	0.035655	2.11706	0.298683	1.53515	0.474244	0.63248	0.571577	1.03654	0.846076	0.632769	0.17357	3.05695	0.433764	1.21307	0.707325	0.719496	0.93704	0.263928
0.12694	5.04366	0.0376361	2.13452	0.300136	1.58398	0.474847	0.662029	0.572561	1.07413	0.846677	0.657048	0.175707	3.11766	0.434915	1.25737	0.708008	0.747007	0.937291	0.275733
0.131636	5.03587	0.0396325	2.15011	0.301635	1.63177	0.475478	0.692049	0.573579	1.11139	0.8473	0.68129	0.178267	3.18566	0.436107	1.30127	0.708717	0.774416	0.937553	0.287697
0.136324	5.02754	0.0416426	2.16408	0.303177	1.67849	0.476137	0.722646	0.574632	1.14832	0.847946	0.705458	0.18127	3.25956	0.43734	1.3447	0.709451	0.801696	0.937827	0.299761
0.141004	5.01873	0.043665	2.17649	0.304762	1.72417	0.476825	0.753811	0.575719	1.18497	0.848615	0.729549	0.184341	3.32936	0.438613	1.38768	0.710211	0.828862	0.938112	0.311949
0.145676	5.00945	0.0456982	2.18761	0.30639	1.76889	0.477542	0.785525	0.57684	1.2213	0.849306	0.753563	0.187474	3.39528	0.439926	1.43027	0.710996	0.855949	0.938408	0.324314
0.150339	4.99961	0.0474781	2.19634	0.307842	1.80694	0.478288	0.817826	0.577995	1.25733	0.850019	0.777493	0.190667	3.4575	0.441278	1.4724	0.711806	0.882877	0.938716	0.336813
0.154992	4.98915	0.0490007	2.20305	0.309103	1.83885	0.479065	0.850713	0.579183	1.29299	0.850755	0.801403	0.193917	3.51625	0.44267	1.51404	0.712641	0.909706	0.939036	0.349432
0.159636	4.97812	0.0502631	2.20817	0.310163	1.86477	0.479874	0.884187	0.580404	1.32834	0.851512	0.8252	0.19722	3.57174	0.444099	1.55519	0.713501	0.936411	0.939367	0.362146
0.164268	4.96647	0.0512632	2.21201	0.311012	1.8851	0.480713	0.91825	0.581658	1.36337	0.852292	0.848918	0.200572	3.62421	0.445567	1.59589	0.714386	0.963014	0.939711	0.375049
0.16889	4.95408	0.0519997	2.21464	0.311641	1.89985	0.481585	0.952905	0.582944	1.39807	0.853094	0.872622	0.203973	3.67384	0.447073	1.63613	0.715295	0.989486	0.940066	0.388112
0.1735	4.94101	0.0524715	2.21628	0.312047	1.90912	0.482489	0.988157	0.584263	1.43245	0.853918	0.896154	0.207418	3.72078	0.448616	1.67588	0.71623	1.01577	0.940434	0.401273
0.178097	4.92718	0.0531504	2.21854	0.312633	1.92248	0.483426	1.02409	0.585614	1.46649	0.854764	0.919633	0.210906	3.76516	0.450196	1.71511	0.717188	1.04197	0.940814	0.414559
0.182681	4.91255	0.053889	2.22081	0.313276	1.93694	0.484397	1.06058	0.586996	1.50022	0.855632	0.943081	0.214434	3.80723	0.451812	1.75386	0.718171	1.06801	0.941206	0.42802
0.187251	4.89707	0.0548946	2.22384	0.314157	1.95638	0.485402	1.09767	0.588409	1.53355	0.856522	0.966392	0.218	3.84705	0.453464	1.79211	0.719178	1.09394	0.941612	0.441612
0.191806	4.88068	0.0561685	2.22745	0.315283	1.98063	0.486442	1.13545	0.589853	1.5666	0.857433	0.989651	0.221603	3.88476	0.455151	1.82987	0.72021	1.11972	0.942029	0.45532
