Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
469  Points		495  Points		230  Points		195  Points		182  Points		127  Points		338  Points		208  Points		170  Points		105  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
4.96639e-005	5.26741	0.000487551	0.451716	0.279522	0.0804904	0.469059	0.0336971	0.559024	0.0484757	0.838528	0.0257328	0.139803	0.251431	0.419264	0.0374549	0.698773	0.0254942	0.938099	0.00766084
0.00495728	5.26728	0.000908413	0.518971	0.279597	0.115425	0.469091	0.045201	0.559069	0.0707072	0.838552	0.0388874	0.140038	0.354172	0.419299	0.0639086	0.698797	0.0407236	0.938106	0.0126526
0.00986466	5.26688	0.0014546	0.651303	0.279737	0.185219	0.469143	0.0682867	0.559156	0.115063	0.838601	0.0653139	0.140463	0.558389	0.419383	0.116756	0.698849	0.0711775	0.938122	0.0226474
0.0147715	5.26624	0.00212204	0.778783	0.279942	0.254861	0.469218	0.09146	0.559284	0.159389	0.838674	0.0917998	0.141078	0.759329	0.419516	0.16957	0.698929	0.101617	0.938148	0.0326762
0.0196777	5.26539	0.00290577	0.900662	0.280212	0.324273	0.469314	0.114735	0.559453	0.203657	0.838772	0.118185	0.141878	0.95591	0.419699	0.222317	0.699038	0.132026	0.938183	0.0426995
0.024583	5.26428	0.00380033	1.01654	0.280547	0.393295	0.469432	0.138142	0.559663	0.247808	0.838894	0.144587	0.142859	1.14722	0.419931	0.27493	0.699175	0.162449	0.938228	0.0527851
0.0294871	5.26286	0.00479998	1.12598	0.280945	0.46198	0.469571	0.161664	0.559915	0.291946	0.839041	0.171025	0.144016	1.33245	0.420211	0.327423	0.699341	0.192826	0.938282	0.0629222
0.0343898	5.26126	0.00589847	1.2287	0.281408	0.53021	0.469733	0.185416	0.560207	0.335909	0.839213	0.197388	0.145342	1.51101	0.420541	0.379819	0.699535	0.223186	0.938345	0.0730889
