Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.32798	2.4857	1.32703	2.48557	0.46699	16.3406	0.86453	30.9748	1.17861	42.3272	1.30049	46.7037	0.241918	8.67122	1.32805	2.60343	0.795958	27.9642	1.08253	38.0129
1.32413	2.48519	1.32317	2.48507	0.469488	15.6382	0.864387	29.4469	1.17911	40.2586	1.30066	44.4078	0.243382	8.45498	1.32425	2.60333	0.797255	26.658	1.08254	36.1795
1.32027	2.48469	1.31932	2.48457	0.472012	15.0011	0.86424	28.062	1.17964	38.385	1.30083	42.3278	0.244558	8.29386	1.32044	2.60324	0.798598	25.4735	1.08255	34.5148
1.31642	2.48419	1.31547	2.48407	0.47456	14.4206	0.864089	26.8011	1.18019	36.6801	1.30102	40.4349	0.245434	8.18055	1.31664	2.60314	0.799984	24.3946	1.08256	32.9968
1.31257	2.48369	1.31162	2.48357	0.47713	13.8895	0.863936	25.6481	1.18076	35.1222	1.30122	38.7048	0.246	8.11022	1.31284	2.60306	0.801412	23.4078	1.08258	31.6067
1.30872	2.48319	1.30777	2.48307	0.47972	13.4018	0.863779	24.5897	1.18135	33.6931	1.30143	37.1174	0.246819	8.01195	1.30904	2.60298	0.80288	22.5021	1.0826	30.3292
1.30488	2.4827	1.30393	2.48257	0.482328	12.9523	0.863621	23.6149	1.18196	32.3776	1.30165	35.656	0.247717	7.90877	1.30524	2.6029	0.804385	21.6677	1.08262	29.151
1.30104	2.4822	1.30008	2.48208	0.484953	12.5369	0.86346	22.714	1.18258	31.1626	1.30188	34.306	0.248952	7.77419	1.30145	2.60283	0.805927	20.8968	1.08264	28.0611
1.2972	2.48171	1.29624	2.48159	0.487593	12.1517	0.863299	21.8791	1.18322	30.0371	1.30213	33.0553	0.250536	7.61286	1.29766	2.60277	0.807503	20.1823	1.08267	27.0498
1.29336	2.48122	1.2924	2.48109	0.490246	11.7936	0.863137	21.103	1.18388	28.9915	1.30239	31.8933	0.252481	7.42991	1.29388	2.60272	0.809111	19.5184	1.0827	26.1091
1.28952	2.48072	1.28857	2.4806	0.492913	11.4598	0.862975	20.3799	1.18456	28.0177	1.30267	30.811	0.254805	7.23064	1.2901	2.60267	0.810751	18.8999	1.08274	25.2318
1.28569	2.48024	1.28474	2.48012	0.495591	11.148	0.862813	19.7044	1.18525	27.1086	1.30296	29.8005	0.257522	7.0202	1.28633	2.60264	0.81242	18.3223	1.08278	24.4116
1.28185	2.47975	1.2809	2.47963	0.498279	10.856	0.862652	19.072	1.18595	26.2579	1.30326	28.8549	0.26029	6.82704	1.28256	2.60261	0.814117	17.7817	1.08283	23.6433
1.27803	2.47926	1.27708	2.47914	0.500977	10.582	0.862494	18.4789	1.18667	25.4602	1.30358	27.9682	0.263106	6.64917	1.2788	2.6026	0.815841	17.2748	1.08288	22.922
1.2742	2.47878	1.27325	2.47866	0.503684	10.3244	0.862337	17.9213	1.1874	24.7106	1.30392	27.1351	0.265966	6.4849	1.27504	2.6026	0.817589	16.7984	1.08294	22.2436
1.27038	2.4783	1.26943	2.47818	0.506398	10.0818	0.862183	17.3963	1.18815	24.005	1.30427	26.3509	0.268867	6.33277	1.27129	2.60261	0.81936	16.3499	1.083	21.6044
1.26655	2.47783	1.26561	2.47771	0.509119	9.85282	0.862033	16.901	1.1889	23.3396	1.30464	25.6115	0.271806	6.19151	1.26755	2.60264	0.821154	15.927	1.08307	21.0011
1.26274	2.47735	1.26179	2.47723	0.511846	9.63641	0.861887	16.4331	1.18966	22.7111	1.30502	24.9131	0.274781	6.06002	1.26382	2.60269	0.822968	15.5275	1.08315	20.4308
1.25892	2.47688	1.25798	2.47676	0.514578	9.43155	0.861745	15.9904	1.19044	22.1164	1.30543	24.2526	0.277788	5.93734	1.26009	2.60276	0.824802	15.1495	1.08323	19.8908
1.25511	2.47641	1.25416	2.4763	0.517314	9.23733	0.861609	15.5708	1.19122	21.553	1.30585	23.6269	0.280824	5.82262	1.25638	2.60284	0.826653	14.7914	1.08332	19.3789
1.2513	2.47595	1.25036	2.47583	0.520054	9.05292	0.861479	15.1727	1.19201	21.0183	1.30629	23.0334	0.283889	5.71512	1.25267	2.60295	0.828522	14.4516	1.08342	18.8929
1.24749	2.47549	1.24655	2.47537	0.522443	8.89966	0.861356	14.7944	1.1928	20.5104	1.30675	22.4696	0.286978	5.61418	1.24898	2.60309	0.830406	14.1287	1.08353	18.4309
1.24369	2.47503	1.24275	2.47492	0.524482	8.77413	0.86124	14.4346	1.1936	20.0271	1.30724	21.9336	0.290091	5.51922	1.2453	2.60325	0.832305	13.8216	1.08365	17.9911
1.23989	2.47458	1.23895	2.47446	0.526168	8.67369	0.861132	14.0919	1.19441	19.5667	1.30774	21.4232	0.293224	5.42972	1.24163	2.60344	0.834217	13.5291	1.08377	17.5722
1.2361	2.47413	1.23515	2.47402	0.527502	8.59633	0.861033	13.7651	1.19522	19.1277	1.30826	20.9367	0.296376	5.34522	1.23798	2.60366	0.836142	13.2501	1.08391	17.1725
1.2323	2.47368	1.23136	2.47357	0.528483	8.54057	0.860943	13.4533	1.19603	18.7085	1.30881	20.4726	0.299544	5.2653	1.23435	2.60392	0.838077	12.9838	1.08406	16.7909
1.22851	2.47324	1.22757	2.47313	0.529111	8.50536	0.860864	13.1553	1.19684	18.3079	1.30938	20.0293	0.302727	5.18959	1.23073	2.60422	0.840022	12.7293	1.08422	16.4261
1.22473	2.47281	1.22379	2.4727	0.530013	8.45541	0.860795	12.8704	1.19766	17.9246	1.30997	19.6054	0.305924	5.11776	1.22713	2.60456	0.841977	12.4858	1.08439	16.0771
1.22095	2.47238	1.22001	2.47227	0.530994	8.40196	0.860738	12.5977	1.19847	17.5575	1.31059	19.1999	0.309132	5.0495	1.22355	2.60495	0.843939	12.2527	1.08457	15.7429
1.21717	2.47195	1.21623	2.47185	0.532328	8.33066	0.860694	12.3364	1.19929	17.2057	1.31123	18.8115	0.312349	4.98453	1.22	2.60539	0.845909	12.0292	1.08476	15.4226
1.2134	2.47153	1.21246	2.47143	0.534015	8.24269	0.860662	12.0859	1.2001	16.868	1.31189	18.4393	0.315575	4.92262	1.21647	2.60588	0.847884	11.8148	1.08497	15.1153
1.20963	2.47112	1.20869	2.47102	0.536055	8.13946	0.860644	11.8456	1.20091	16.5438	1.31259	18.0821	0.318807	4.86354	1.21296	2.60643	0.849864	11.6089	1.08519	14.8204
1.20586	2.47071	1.20493	2.47061	0.538447	8.02257	0.860641	11.6148	1.20172	16.2321	1.3133	17.7393	0.322044	4.80707	1.20949	2.60705	0.851849	11.411	1.08542	14.537
1.2021	2.47031	1.20117	2.47022	0.54119	7.89368	0.860652	11.393	1.20252	15.9324	1.31405	17.4099	0.325285	4.75305	1.20604	2.60774	0.853836	11.2207	1.08567	14.2646
1.19834	2.46992	1.19741	2.46982	0.54393	7.77007	0.86068	11.1798	1.20332	15.6438	1.31482	17.0933	0.328528	4.70128	1.20263	2.60849	0.855826	11.0375	1.08594	14.0025
1.19459	2.46953	1.19366	2.46944	0.546667	7.65141	0.860724	10.9746	1.20411	15.3658	1.31562	16.7886	0.331772	4.65162	1.19925	2.60933	0.857817	10.861	1.08622	13.7502
1.19084	2.46916	1.18992	2.46906	0.549401	7.53739	0.860786	10.777	1.2049	15.0977	1.31644	16.4953	0.335015	4.60392	1.1959	2.61025	0.859809	10.6908	1.08651	13.5072
1.1871	2.46879	1.18617	2.46869	0.552129	7.42774	0.860866	10.5867	1.20568	14.8391	1.3173	16.2128	0.338256	4.55805	1.19259	2.61126	0.8618	10.5267	1.08682	13.2729
1.18337	2.46842	1.18244	2.46833	0.554853	7.3222	0.860965	10.4033	1.20645	14.5894	1.31818	15.9405	0.341494	4.51389	1.18933	2.61236	0.86379	10.3682	1.08716	13.047
1.17963	2.46807	1.17871	2.46798	0.557571	7.22053	0.861083	10.2264	1.20721	14.3482	1.3191	15.6779	0.344728	4.47133	1.1861	2.61355	0.865777	10.2151	1.0875	12.8289
1.17591	2.46772	1.17498	2.46764	0.560282	7.12251	0.861222	10.0556	1.20797	14.1151	1.32004	15.4246	0.347956	4.43025	1.18291	2.61485	0.867762	10.067	1.08787	12.6184
1.17219	2.46739	1.17126	2.46731	0.562986	7.02793	0.861383	9.89081	1.20872	13.8895	1.32102	15.1799	0.351177	4.39058	1.17977	2.61625	0.869743	9.92384	1.08826	12.415
1.16847	2.46706	1.16755	2.46698	0.565682	6.93661	0.861565	9.73162	1.20945	13.6712	1.32202	14.9436	0.35439	4.35221	1.17667	2.61775	0.871719	9.78523	1.08866	12.2185
1.16476	2.46675	1.16384	2.46667	0.56837	6.84836	0.861769	9.57778	1.21018	13.4598	1.32305	14.7152	0.357594	4.31507	1.17361	2.61936	0.87369	9.65099	1.08909	12.0284
1.16106	2.46644	1.16014	2.46637	0.571049	6.76301	0.861998	9.42906	1.21089	13.255	1.32412	14.4943	0.360787	4.27907	1.17059	2.62107	0.875655	9.52089	1.08954	11.8445
1.15736	2.46615	1.15644	2.46608	0.573718	6.68043	0.862216	9.30345	1.2116	13.0564	1.32521	14.2807	0.363969	4.24416	1.16762	2.6229	0.877612	9.39474	1.09001	11.6666
1.15367	2.46586	1.15275	2.4658	0.576377	6.60046	0.862417	9.19919	1.21229	12.8638	1.32634	14.0739	0.367138	4.21025	1.16469	2.62482	0.879312	9.28787	1.0905	11.4943
1.14998	2.46559	1.14907	2.46553	0.579025	6.52296	0.862594	9.11487	1.21297	12.6768	1.32749	13.8737	0.370294	4.17729	1.1618	2.62686	0.880756	9.19894	1.09101	11.3274
1.1463	2.46534	1.14539	2.46527	0.581661	6.44781	0.862741	9.04938	1.21364	12.4953	1.32868	13.6798	0.373434	4.14522	1.15896	2.629	0.881946	9.12686	1.09155	11.1656
1.14263	2.46509	1.14172	2.46503	0.584285	6.3749	0.862853	9.00188	1.21429	12.319	1.3299	13.4918	0.376559	4.11399	1.15615	2.63124	0.882885	9.07076	1.09211	11.0088
1.13897	2.46486	1.13806	2.46481	0.586896	6.30411	0.862926	8.97177	1.21494	12.1477	1.33115	13.3096	0.379666	4.08355	1.15338	2.63359	0.883574	9.03001	1.0927	10.8568
1.13531	2.46464	1.1344	2.46459	0.589493	6.23534	0.863034	8.92886	1.21557	11.9811	1.33243	13.1328	0.382756	4.05385	1.15064	2.63603	0.884014	9.00415	1.09331	10.7093
1.13166	2.46444	1.13075	2.46439	0.592077	6.16849	0.863154	8.88273	1.21619	11.8191	1.33374	12.9614	0.385827	4.02484	1.14794	2.63857	0.884646	8.96727	1.09395	10.5661
1.12801	2.46426	1.12711	2.46421	0.594645	6.10347	0.863324	8.82084	1.2168	11.6614	1.33508	12.7949	0.388877	3.99649	1.14527	2.6412	0.885331	8.92757	1.09461	10.4272
1.12438	2.46408	1.12348	2.46404	0.597198	6.04019	0.863547	8.74391	1.21739	11.5079	1.33645	12.6333	0.391907	3.96875	1.14264	2.64392	0.886261	8.87421	1.09531	10.2923
1.12075	2.46393	1.11985	2.46389	0.599736	5.97857	0.863832	8.65285	1.21797	11.3584	1.33785	12.4763	0.394915	3.9416	1.14003	2.64673	0.887434	8.80776	1.09602	10.1612
1.11713	2.46379	1.11624	2.46376	0.602256	5.91854	0.864185	8.54868	1.21855	11.2128	1.33928	12.3238	0.397899	3.91499	1.13746	2.64963	0.888846	8.72888	1.09677	10.0338
1.11352	2.46367	1.11263	2.46365	0.60476	5.86002	0.864618	8.43256	1.2191	11.0709	1.34074	12.1755	0.40086	3.88889	1.13491	2.65262	0.890494	8.63837	1.09754	9.91007
1.10992	2.46357	1.10903	2.46355	0.607246	5.80295	0.865081	8.31995	1.21965	10.9326	1.34223	12.0313	0.403797	3.86328	1.13239	2.65568	0.892374	8.53707	1.09835	9.78974
1.10633	2.46349	1.10544	2.46347	0.609714	5.74726	0.865574	8.21072	1.22018	10.7977	1.34375	11.8911	0.406708	3.83813	1.12989	2.65883	0.894241	8.43841	1.09918	9.67272
1.10275	2.46343	1.10186	2.46342	0.612162	5.69289	0.866098	8.10472	1.22071	10.6661	1.3453	11.7546	0.409592	3.81341	1.12742	2.66205	0.896095	8.34228	1.09993	9.57336
1.09917	2.46339	1.09829	2.46338	0.614592	5.63978	0.866653	8.00184	1.22122	10.5377	1.34687	11.6218	0.41245	3.7891	1.12497	2.66535	0.897934	8.24856	1.10059	9.49051
1.09561	2.46337	1.09472	2.46336	0.617001	5.58788	0.867241	7.90196	1.22172	10.4123	1.34847	11.4925	0.41528	3.76517	1.12254	2.66873	0.899758	8.15717	1.10115	9.42326
1.09205	2.46337	1.09117	2.46337	0.61939	5.53713	0.867862	7.80496	1.22221	10.2899	1.3501	11.3666	0.418082	3.74161	1.12014	2.67218	0.901568	8.068	1.10159	9.37088
1.08851	2.46339	1.08763	2.4634	0.621759	5.4875	0.868515	7.71075	1.22269	10.1704	1.35175	11.2439	0.420855	3.7184	1.11775	2.67571	0.903361	7.98096	1.10193	9.33279
1.08497	2.46344	1.0841	2.46346	0.624105	5.43892	0.869204	7.61923	1.22317	10.0536	1.35343	11.1243	0.423598	3.69551	1.11539	2.6793	0.905139	7.89597	1.10214	9.30861
1.08145	2.46351	1.08058	2.46354	0.62643	5.39137	0.869926	7.53029	1.22363	9.93947	1.35514	11.0077	0.426312	3.67293	1.11304	2.68297	0.906899	7.81296	1.10246	9.27411
1.07794	2.46361	1.07707	2.46364	0.628733	5.34479	0.870684	7.44384	1.22408	9.82792	1.35687	10.894	0.428995	3.65065	1.11071	2.6867	0.908643	7.73183	1.1028	9.23695
1.07444	2.46373	1.07357	2.46377	0.631013	5.29915	0.871477	7.3598	1.22447	9.73275	1.35863	10.7832	0.431648	3.62865	1.1084	2.69051	0.910369	7.65253	1.10327	9.18698
1.07094	2.46388	1.07008	2.46393	0.63327	5.25442	0.872306	7.27808	1.22479	9.65307	1.36041	10.675	0.434269	3.60692	1.10611	2.69438	0.912077	7.57499	1.10389	9.12469
1.06746	2.46406	1.0666	2.46411	0.635504	5.21055	0.873171	7.19861	1.22506	9.58816	1.36221	10.5694	0.436859	3.58545	1.10383	2.69832	0.913767	7.49913	1.10464	9.05072
1.064	2.46427	1.06314	2.46432	0.637713	5.16751	0.874073	7.12131	1.22527	9.53746	1.36403	10.4664	0.439418	3.56423	1.10157	2.70233	0.915439	7.4249	1.10555	8.96575
1.06054	2.4645	1.05969	2.46457	0.639899	5.12528	0.875013	7.0461	1.22542	9.50052	1.36588	10.3657	0.441945	3.54325	1.09933	2.70641	0.917092	7.35223	1.10662	8.8706
1.0571	2.46477	1.05625	2.46484	0.642061	5.08382	0.87599	6.97293	1.22552	9.47703	1.36775	10.2674	0.444441	3.52249	1.0971	2.71055	0.918727	7.28108	1.10772	8.77789
1.05367	2.46507	1.05282	2.46514	0.644198	5.04311	0.877004	6.90171	1.22566	9.44347	1.36964	10.1714	0.446905	3.50197	1.09488	2.71476	0.920342	7.21139	1.10886	8.68752
1.05025	2.46539	1.0494	2.46548	0.64631	5.00311	0.878057	6.83238	1.22581	9.40726	1.37155	10.0776	0.449338	3.48165	1.09268	2.71903	0.921938	7.14312	1.11003	8.59943
1.04684	2.46576	1.046	2.46585	0.648397	4.9638	0.879148	6.76489	1.22601	9.35847	1.37347	9.98585	0.451741	3.46155	1.0905	2.72337	0.923515	7.0762	1.11123	8.51353
1.04345	2.46615	1.04261	2.46625	0.65046	4.92517	0.880278	6.69918	1.22626	9.29748	1.37517	9.90758	0.454112	3.44166	1.08832	2.72778	0.925073	7.0106	1.11246	8.42976
1.04007	2.46658	1.03924	2.46669	0.652497	4.88718	0.881446	6.63519	1.22657	9.22479	1.37663	9.84206	0.456453	3.42196	1.08616	2.73225	0.926612	6.94628	1.11373	8.34805
1.03671	2.46704	1.03587	2.46716	0.654509	4.84982	0.882652	6.57285	1.22692	9.14097	1.37784	9.78868	0.458764	3.40247	1.08402	2.73679	0.928132	6.8832	1.11502	8.26833
1.03336	2.46754	1.03253	2.46767	0.656496	4.81307	0.883898	6.51213	1.22732	9.04666	1.37881	9.74698	0.461045	3.38318	1.08188	2.74139	0.929632	6.82131	1.11636	8.19054
1.03002	2.46808	1.02919	2.46822	0.658457	4.7769	0.885182	6.45297	1.22771	8.9543	1.37952	9.7166	0.463298	3.36408	1.07976	2.74606	0.931114	6.76058	1.11772	8.11461
1.02669	2.46865	1.02587	2.4688	0.660394	4.7413	0.886505	6.39532	1.2281	8.86384	1.37997	9.69728	0.465522	3.34517	1.07765	2.7508	0.932577	6.70097	1.11912	8.04049
1.02338	2.46926	1.02257	2.46942	0.662305	4.70626	0.887866	6.33914	1.22849	8.77521	1.38063	9.66968	0.46772	3.32646	1.07556	2.7556	0.934021	6.64246	1.12054	7.96812
1.02009	2.46991	1.01927	2.47008	0.664192	4.67175	0.889266	6.28437	1.22887	8.68837	1.38135	9.63989	0.46989	3.30793	1.07347	2.76047	0.935447	6.58501	1.122	7.89744
1.01681	2.4706	1.016	2.47078	0.666054	4.63776	0.890704	6.23098	1.22925	8.60326	1.38233	9.59976	0.472034	3.2896	1.0714	2.7654	0.936855	6.52859	1.1235	7.82841
1.01354	2.47134	1.01273	2.47152	0.667891	4.60428	0.892181	6.17891	1.22963	8.51984	1.38357	9.54959	0.474154	3.27147	1.06934	2.7704	0.938246	6.47317	1.12502	7.76097
1.01029	2.47211	1.00949	2.47231	0.669704	4.57129	0.893695	6.12814	1.23001	8.43805	1.38508	9.48979	0.476249	3.25352	1.06729	2.77547	0.939619	6.41872	1.12657	7.69508
1.00706	2.47292	1.00625	2.47313	0.671493	4.53879	0.895247	6.07862	1.23038	8.35787	1.38687	9.42083	0.478321	3.23577	1.06525	2.7806	0.940976	6.36523	1.12816	7.63067
1.00383	2.47378	1.00304	2.474	0.673259	4.50675	0.896836	6.03031	1.23075	8.27923	1.38893	9.34323	0.480371	3.21822	1.06322	2.7858	0.942316	6.31266	1.12977	7.56772
1.00063	2.47468	0.999834	2.47491	0.675001	4.47517	0.898461	5.98317	1.23113	8.20211	1.391	9.26721	0.4824	3.20086	1.0612	2.79107	0.94364	6.26099	1.13142	7.50617
0.997436	2.47563	0.996646	2.47587	0.67672	4.44405	0.900124	5.93718	1.2315	8.12645	1.39309	9.19274	0.484409	3.1837	1.0592	2.79641	0.944949	6.2102	1.1331	7.44598
0.99426	2.47661	0.993474	2.47687	0.678417	4.41335	0.901822	5.89228	1.23188	8.05223	1.3952	9.11977	0.486399	3.16674	1.0572	2.80182	0.946243	6.16027	1.1348	7.38712
0.991098	2.47765	0.990316	2.47791	0.680092	4.38309	0.903555	5.84845	1.23225	7.9794	1.39732	9.04824	0.488371	3.14997	1.05521	2.80729	0.947523	6.11118	1.13653	7.32953
0.987952	2.47873	0.987174	2.479	0.681745	4.35325	0.905324	5.80566	1.23263	7.90793	1.39945	8.97812	0.490327	3.13341	1.05324	2.81283	0.94879	6.06291	1.13829	7.27318
0.984821	2.47985	0.984047	2.48014	0.683377	4.32382	0.907127	5.76387	1.23301	7.83779	1.40159	8.90936	0.492266	3.11706	1.05127	2.81845	0.950043	6.01544	1.14008	7.21804
0.981706	2.48102	0.980935	2.48132	0.684989	4.2948	0.908963	5.72305	1.23339	7.76894			0.494191	3.10091	1.04931	2.82413	0.951285	5.96875	1.1419	7.16407
0.978605	2.48224	0.977838	2.48255	0.68658	4.26617	0.910833	5.68318	1.23378	7.70135			0.496103	3.08497	1.04737	2.82988	0.952515	5.92283	1.14374	7.11122
0.975519	2.48351	0.974756	2.48383	0.688152	4.23793	0.912735	5.64421	1.23417	7.63499			0.498003	3.06923	1.04543	2.8357	0.953734	5.87766	1.14561	7.05948
0.972448	2.48482	0.971689	2.48515	0.689706	4.21008	0.914669	5.60613	1.23456	7.56983			0.499891	3.0537	1.0435	2.84159	0.954943	5.83322	1.1475	7.0088
0.969392	2.48618	0.968636	2.48653	0.691242	4.1826	0.916634	5.56891	1.23496	7.50585			0.50177	3.03839	1.04158	2.84756	0.956143	5.78951	1.14941	6.95916
0.966351	2.48759	0.965599	2.48795	0.69276	4.15549	0.918629	5.53252	1.23536	7.443			0.503639	3.02328	1.03967	2.85359	0.957335	5.7465	1.15135	6.91051
0.963324	2.48905	0.962576	2.48942	0.694261	4.12875	0.920654	5.49693	1.23577	7.38128			0.505501	3.00839	1.03776	2.85969	0.958519	5.70418	1.15332	6.86284
0.960312	2.49055	0.959567	2.49093	0.695746	4.10237	0.922707	5.46212	1.23619	7.32064			0.507355	2.99371	1.03587	2.86587	0.959696	5.66255	1.1553	6.81612
0.957314	2.49211	0.956572	2.4925	0.697216	4.07634	0.924789	5.42806	1.23661	7.26107			0.509204	2.97925	1.03398	2.87212	0.960867	5.62159	1.15731	6.77031
0.95433	2.49371	0.953592	2.49411	0.698671	4.05066	0.926897	5.39473	1.23704	7.20255			0.511049	2.965	1.0321	2.87844	0.962034	5.58128	1.15934	6.72539
0.95136	2.49536	0.950625	2.49577	0.700111	4.02533	0.929032	5.36211	1.23747	7.14504			0.512889	2.95097	1.03023	2.88484	0.963196	5.54162	1.16139	6.68133
0.948403	2.49706	0.947672	2.49749	0.701539	4.00034	0.931192	5.33017	1.23792	7.08853			0.514727	2.93715	1.02837	2.8913	0.964355	5.50259	1.16346	6.63811
0.94546	2.4988	0.944732	2.49924	0.702954	3.97569	0.933376	5.29889	1.23837	7.03299			0.516563	2.92355	1.02651	2.89784	0.965512	5.46419	1.16554	6.5957
0.94253	2.5006	0.941805	2.50105	0.704357	3.95137	0.935584	5.26826	1.23883	6.97841			0.518398	2.91016	1.02466	2.90446	0.966667	5.4264	1.16765	6.55408
0.939613	2.50244	0.938891	2.50291	0.705749	3.92738	0.937815	5.23825	1.2393	6.92476			0.520233	2.89699	1.02282	2.91115	0.967822	5.38922	1.16977	6.51322
0.936708	2.50433	0.935989	2.50481	0.70713	3.90371	0.940068	5.20884	1.23978	6.87202			0.522069	2.88404	1.02098	2.91791	0.968977	5.35263	1.17191	6.47311
0.933816	2.50627	0.9331	2.50676	0.708502	3.88036	0.942341	5.18001	1.24027	6.82018			0.523907	2.87129	1.01916	2.92475	0.970134	5.31663	1.17406	6.43372
0.930935	2.50826	0.930222	2.50876	0.709865	3.85733	0.944635	5.15174	1.24077	6.76921			0.525748	2.85877	1.01733	2.93166	0.971294	5.28121	1.17623	6.39502
0.928066	2.51029	0.927355	2.5108	0.711219	3.83462	0.946947	5.12402	1.24129	6.7191			0.527592	2.84645	1.01551	2.93864	0.972456	5.24636	1.17842	6.35701
0.925207	2.51236	0.9245	2.51289	0.712566	3.81221	0.949278	5.09682	1.24181	6.66983			0.52944	2.83435	1.0137	2.9457	0.973624	5.21207	1.18062	6.31966
0.92236	2.51449	0.921655	2.51502	0.713906	3.79011	0.951626	5.07014	1.24235	6.62138			0.531294	2.82247	1.0119	2.95284	0.974796	5.17833	1.18283	6.28295
0.919522	2.51665	0.91882	2.5172	0.71524	3.76832	0.953991	5.04395	1.2429	6.57374			0.533153	2.81079	1.0101	2.96005	0.975975	5.14515	1.18505	6.24687
0.916694	2.51887	0.915994	2.51942	0.716568	3.74682	0.956371	5.01823	1.24346	6.52689			0.535018	2.79932	1.0083	2.96734	0.977161	5.1125	1.18728	6.21138
0.913876	2.52112	0.913178	2.52169	0.717891	3.72562	0.958765	4.99298	1.24404	6.48082			0.536891	2.78807	1.00651	2.9747	0.978356	5.08038	1.18953	6.17649
