Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4	
1.22154	2.46829	1.22256	2.46844	0.527652	8.12529	0.854684	12.8403	1.14753	16.9574	1.30303	19.5429	0.302992	5.15148	1.22797	2.60137	0.813325	12.0588	1.07982	16.1138
1.21769	2.46772	1.21871	2.46787	0.528268	8.09367	0.854439	12.5642	1.14876	16.6211	1.30333	19.1332	0.306144	5.08039	1.22419	2.60131	0.815496	11.8377	1.07983	15.7742
1.21385	2.46715	1.21487	2.4673	0.529154	8.04876	0.854208	12.2997	1.14999	16.2985	1.30365	18.7407	0.309304	5.01277	1.22041	2.60127	0.817669	11.6256	1.07985	15.4487
1.21001	2.46658	1.21103	2.46673	0.530117	8.00067	0.853991	12.0462	1.15123	15.989	1.30398	18.3644	0.312471	4.94834	1.21664	2.60123	0.819843	11.4222	1.07988	15.1366
1.20617	2.46602	1.20719	2.46617	0.531426	7.93645	0.85379	11.8031	1.15247	15.6916	1.30433	18.0034	0.315643	4.88687	1.21288	2.60121	0.822017	11.2267	1.07993	14.837
1.20234	2.46545	1.20336	2.4656	0.533081	7.85713	0.853605	11.5697	1.15371	15.4057	1.3047	17.6568	0.318819	4.82814	1.20912	2.6012	0.824191	11.0388	1.07998	14.5493
1.19851	2.4649	1.19952	2.46504	0.535081	7.76391	0.853437	11.3454	1.15495	15.1307	1.3051	17.3237	0.321996	4.77196	1.20537	2.60122	0.826364	10.858	1.08005	14.2727
1.19468	2.46434	1.1957	2.46449	0.537425	7.65815	0.853287	11.1299	1.15619	14.8658	1.30551	17.0034	0.325174	4.71813	1.20163	2.60124	0.828534	10.6839	1.08014	14.0066
1.19086	2.46378	1.19187	2.46393	0.540111	7.54132	0.853156	10.9225	1.15742	14.6105	1.30594	16.6952	0.328351	4.66649	1.1979	2.60129	0.830702	10.5161	1.08023	13.7505
1.18704	2.46323	1.18805	2.46338	0.542792	7.42904	0.853045	10.723	1.15866	14.3644	1.3064	16.3984	0.331525	4.6169	1.19418	2.60136	0.832866	10.3543	1.08035	13.5039
1.18322	2.46269	1.18423	2.46283	0.545469	7.32105	0.852955	10.5308	1.15989	14.1269	1.30687	16.1125	0.334695	4.5692	1.19046	2.60146	0.835025	10.1981	1.08048	13.2661
1.1794	2.46215	1.18041	2.46229	0.548139	7.21707	0.852887	10.3456	1.16111	13.8975	1.30738	15.8369	0.33786	4.52328	1.18676	2.60158	0.837179	10.0473	1.08062	13.0369
1.17559	2.46161	1.1766	2.46175	0.550802	7.11688	0.852841	10.167	1.16233	13.6758	1.3079	15.571	0.341018	4.479	1.18308	2.60173	0.839327	9.90158	1.08079	12.8157
1.17179	2.46107	1.17279	2.46121	0.553457	7.02027	0.852819	9.99476	1.16354	13.4614	1.30845	15.3144	0.344167	4.43627	1.17941	2.60191	0.841468	9.76064	1.08097	12.6022
1.16798	2.46054	1.16899	2.46068	0.556104	6.92702	0.852821	9.82853	1.16475	13.254	1.30903	15.0666	0.347307	4.39497	1.17575	2.60213	0.843601	9.62425	1.08117	12.3959
1.16418	2.46002	1.16519	2.46016	0.558742	6.83695	0.852849	9.66802	1.16594	13.0533	1.30963	14.8272	0.350437	4.35503	1.17211	2.60239	0.845726	9.49219	1.08139	12.1966
1.16039	2.4595	1.16139	2.45964	0.561369	6.74989	0.852903	9.51297	1.16713	12.8587	1.31026	14.5958	0.353554	4.31634	1.16849	2.60269	0.847842	9.36424	1.08163	12.0039
1.1566	2.45899	1.1576	2.45912	0.563986	6.66567	0.852983	9.36314	1.1683	12.6702	1.31092	14.3721	0.356657	4.27883	1.16488	2.60303	0.849948	9.24019	1.08189	11.8175
1.15281	2.45848	1.15381	2.45861	0.566592	6.58415	0.853092	9.21828	1.16947	12.4874	1.3116	14.1556	0.359746	4.24243	1.1613	2.60343	0.852043	9.11987	1.08217	11.6371
1.14903	2.45798	1.15003	2.45811	0.569185	6.50517	0.853229	9.07817	1.17062	12.3099	1.31232	13.946	0.362819	4.20706	1.15775	2.60388	0.854128	9.00308	1.08248	11.4625
1.14525	2.45748	1.14625	2.45761	0.571765	6.42861	0.853396	8.94261	1.17176	12.1377	1.31306	13.7431	0.365875	4.17266	1.15422	2.6044	0.8562	8.88968	1.0828	11.2933
1.14147	2.45699	1.14247	2.45712	0.574331	6.35434	0.853566	8.82803	1.17288	11.9704	1.31383	13.5466	0.368913	4.13916	1.15072	2.60498	0.857995	8.79348	1.08316	11.1295
1.1377	2.45651	1.1387	2.45664	0.576883	6.28225	0.853729	8.73288	1.17399	11.8078	1.31464	13.3561	0.37193	4.10652	1.14724	2.60563	0.859518	8.71334	1.08353	10.9706
1.13394	2.45604	1.13494	2.45616	0.57942	6.21223	0.853877	8.65589	1.17509	11.6497	1.31547	13.1714	0.374928	4.07468	1.1438	2.60636	0.860771	8.64831	1.08393	10.8166
1.13018	2.45557	1.13118	2.4557	0.581941	6.14418	0.854003	8.59608	1.17617	11.4959	1.31634	12.9923	0.377903	4.04358	1.1404	2.60718	0.861759	8.59767	1.08436	10.6672
1.12643	2.45512	1.12742	2.45524	0.584445	6.07799	0.854101	8.55268	1.17724	11.3463	1.31724	12.8186	0.380856	4.0132	1.13703	2.60808	0.862483	8.56086	1.08481	10.5223
1.12268	2.45467	1.12367	2.45479	0.586932	6.01359	0.854165	8.52517	1.17829	11.2005	1.31817	12.6499	0.383785	3.98347	1.1337	2.60909	0.862945	8.53749	1.08529	10.3816
1.11893	2.45423	1.11993	2.45435	0.589401	5.95088	0.854261	8.48596	1.17932	11.0586	1.31913	12.4862	0.386688	3.95437	1.13041	2.61019	0.863608	8.50415	1.0858	10.245
1.1152	2.4538	1.11619	2.45391	0.591851	5.88979	0.85437	8.44379	1.18033	10.9203	1.32012	12.3272	0.389566	3.92585	1.12717	2.6114	0.864327	8.46825	1.08634	10.1123
1.11147	2.45338	1.11245	2.45349	0.594282	5.83024	0.854524	8.3872	1.18133	10.7855	1.32115	12.1727	0.392416	3.89788	1.12397	2.61272	0.865302	8.41996	1.0869	9.98347
1.10774	2.45297	1.10873	2.45308	0.596693	5.77215	0.85473	8.31685	1.18231	10.6541	1.32221	12.0226	0.395239	3.87043	1.12081	2.61416	0.866529	8.35978	1.0875	9.85823
1.10402	2.45258	1.10501	2.45268	0.599084	5.71547	0.854997	8.23355	1.18327	10.5258	1.3233	11.8767	0.398034	3.84347	1.11771	2.61572	0.868005	8.28829	1.08812	9.73651
1.10031	2.45219	1.10129	2.45229	0.601453	5.66014	0.855334	8.13822	1.18421	10.4007	1.32443	11.7348	0.400798	3.81696	1.11465	2.6174	0.869726	8.20615	1.08878	9.61815
1.0966	2.45182	1.09758	2.45192	0.6038	5.60608	0.855755	8.03192	1.18514	10.2785	1.32559	11.5968	0.403532	3.79089	1.11164	2.61921	0.871684	8.11413	1.08947	9.50305
1.0929	2.45146	1.09388	2.45155	0.606126	5.55325	0.856212	7.92879	1.18604	10.1592	1.32679	11.4625	0.406236	3.76523	1.10868	2.62115	0.873625	8.02438	1.09019	9.39109
1.08921	2.45111	1.09019	2.4512	0.608428	5.50159	0.856705	7.82872	1.18693	10.0426	1.32801	11.3318	0.408907	3.73996	1.10576	2.62321	0.875548	7.93682	1.09094	9.28215
1.08553	2.45078	1.0865	2.45087	0.610706	5.45105	0.857236	7.7316	1.1878	9.92868	1.32927	11.2045	0.411547	3.71506	1.1029	2.6254	0.877452	7.85135	1.09172	9.17612
1.08185	2.45046	1.08282	2.45055	0.612961	5.40158	0.857805	7.63731	1.18865	9.81734	1.33057	11.0806	0.414154	3.69051	1.10008	2.62772	0.879337	7.7679	1.09243	9.08603
1.07818	2.45016	1.07915	2.45024	0.615192	5.35315	0.858413	7.54575	1.18948	9.70847	1.33189	10.9599	0.416728	3.66629	1.0973	2.63016	0.881203	7.68638	1.09306	9.01087
1.07452	2.44988	1.07549	2.44995	0.617397	5.3057	0.85906	7.45682	1.19029	9.602	1.33325	10.8423	0.419268	3.64238	1.09457	2.63273	0.88305	7.60671	1.09359	8.94983
1.07086	2.44961	1.07183	2.44968	0.619577	5.2592	0.859746	7.37044	1.19109	9.49783	1.33465	10.7277	0.421774	3.61878	1.09189	2.63541	0.884876	7.52884	1.09402	8.90227
1.06722	2.44936	1.06818	2.44942	0.621732	5.21362	0.860473	7.28651	1.19186	9.39589	1.33607	10.616	0.424247	3.59547	1.08924	2.63822	0.886681	7.45267	1.09434	8.86767
1.06358	2.44912	1.06454	2.44918	0.62386	5.1689	0.86124	7.20494	1.19263	9.29611	1.33752	10.5071	0.426686	3.57244	1.08663	2.64113	0.888466	7.37816	1.09454	8.84571
1.05995	2.44891	1.06091	2.44896	0.625963	5.12503	0.862048	7.12566	1.19328	9.21087	1.33901	10.4008	0.429091	3.54968	1.08406	2.64416	0.890229	7.30524	1.09484	8.81436
1.05634	2.44872	1.05729	2.44876	0.628038	5.08197	0.862898	7.04858	1.19382	9.13942	1.34053	10.2972	0.431461	3.52717	1.08153	2.6473	0.891971	7.23386	1.09518	8.78059
1.05273	2.44854	1.05368	2.44859	0.630087	5.03968	0.863789	6.97364	1.19426	9.08117	1.34208	10.196	0.433798	3.50492	1.07903	2.65054	0.893691	7.16395	1.09563	8.73516
1.04913	2.44839	1.05008	2.44843	0.632108	4.99815	0.864722	6.90076	1.19461	9.03563	1.34365	10.0973	0.436102	3.48292	1.07656	2.65389	0.895389	7.09546	1.09622	8.67852
1.04554	2.44826	1.04649	2.44829	0.634103	4.95734	0.865697	6.82987	1.19486	9.00244	1.34526	10.0009	0.438373	3.46115	1.07412	2.65733	0.897066	7.02836	1.09696	8.61122
1.04196	2.44815	1.04291	2.44818	0.63607	4.91724	0.866714	6.76091	1.19502	8.98132	1.3469	9.90675	0.44061	3.43962	1.07171	2.66088	0.89872	6.96258	1.09784	8.53389
1.03839	2.44807	1.03934	2.44809	0.63801	4.8778	0.867774	6.69381	1.19525	8.95114	1.34856	9.81479	0.442816	3.41832	1.06933	2.66452	0.900352	6.89809	1.09888	8.44724
1.03483	2.44802	1.03577	2.44803	0.639922	4.83903	0.868876	6.62851	1.1955	8.91856	1.35025	9.72495	0.444991	3.39726	1.06698	2.66825	0.901962	6.83484	1.09997	8.36276
1.03129	2.44799	1.03223	2.44799	0.641807	4.80088	0.87002	6.56495	1.19583	8.87462	1.35197	9.63714	0.447134	3.37641	1.06465	2.67207	0.90355	6.7728	1.10108	8.28038
1.02775	2.44798	1.02869	2.44798	0.643665	4.76335	0.871207	6.50308	1.19624	8.81968	1.35372	9.55131	0.449247	3.3558	1.06234	2.67598	0.905116	6.71192	1.10223	8.20003
1.02423	2.44801	1.02516	2.448	0.645496	4.72641	0.872437	6.44284	1.19674	8.75413	1.35549	9.46739	0.451331	3.3354	1.06006	2.67998	0.90666	6.65217	1.10342	8.12164
1.02072	2.44806	1.02165	2.44804	0.647299	4.69005	0.873708	6.38418	1.19731	8.67846	1.35705	9.39576	0.453387	3.31523	1.05781	2.68406	0.908183	6.59352	1.10464	8.04516
1.01722	2.44815	1.01815	2.44812	0.649076	4.65425	0.875022	6.32705	1.19796	8.59323	1.3584	9.33579	0.455416	3.29529	1.05557	2.68823	0.909684	6.53592	1.1059	7.97052
1.01373	2.44826	1.01466	2.44823	0.650826	4.61899	0.876377	6.2714	1.19859	8.50965	1.35952	9.28692	0.457418	3.27556	1.05335	2.69249	0.911164	6.47936	1.10719	7.89766
1.01026	2.44841	1.01118	2.44837	0.65255	4.58426	0.877774	6.21718	1.19921	8.42768	1.36042	9.24874	0.459394	3.25606	1.05116	2.69682	0.912623	6.42381	1.10851	7.82654
1.0068	2.44859	1.00772	2.44854	0.654247	4.55005	0.879212	6.16434	1.19981	8.34727	1.36108	9.22092	0.461347	3.23679	1.04898	2.70124	0.914062	6.36922	1.10987	7.75708
1.00336	2.44881	1.00427	2.44875	0.65592	4.51635	0.880691	6.11285	1.20041	8.26839	1.3615	9.20323	0.463277	3.21774	1.04682	2.70573	0.915481	6.31559	1.11126	7.68925
0.999924	2.44906	1.00083	2.44899	0.657567	4.48313	0.88221	6.06265	1.201	8.191	1.36212	9.17795	0.465185	3.19892	1.04468	2.71031	0.91688	6.26288	1.11269	7.623
0.996507	2.44935	0.997411	2.44927	0.659189	4.4504	0.883768	6.01372	1.20157	8.11505	1.36279	9.15068	0.467072	3.18034	1.04255	2.71497	0.91826	6.21107	1.11415	7.55827
0.993103	2.44967	0.994004	2.44958	0.660788	4.41814	0.885367	5.966	1.20214	8.0405	1.3637	9.11391	0.46894	3.16198	1.04045	2.71971	0.919622	6.16015	1.11565	7.49501
0.989715	2.45004	0.990611	2.44994	0.662362	4.38633	0.887003	5.91945	1.2027	7.96733	1.36486	9.06796	0.470789	3.14385	1.03836	2.72452	0.920966	6.11007	1.11717	7.43318
0.986341	2.45044	0.987233	2.45033	0.663913	4.35498	0.888678	5.87405	1.20325	7.8955	1.36628	9.01317	0.472622	3.12596	1.03628	2.72941	0.922293	6.06084	1.11873	7.37275
0.982983	2.45089	0.983871	2.45076	0.665442	4.32407	0.890391	5.82975	1.2038	7.82498	1.36796	8.94998	0.47444	3.10831	1.03422	2.73439	0.923603	6.01242	1.12032	7.31365
0.97964	2.45137	0.980524	2.45124	0.66695	4.29359	0.892139	5.78651	1.20434	7.75573	1.3699	8.87885	0.476243	3.09089	1.03218	2.73944	0.924898	5.9648	1.12194	7.25587
0.976313	2.4519	0.977193	2.45176	0.668435	4.26354	0.893924	5.74431	1.20488	7.68772	1.37187	8.80917	0.478032	3.07372	1.03015	2.74456	0.926177	5.91796	1.12359	7.19934
0.973002	2.45248	0.973878	2.45232	0.669901	4.23391	0.895745	5.70311	1.20541	7.62092	1.37385	8.74088	0.479811	3.05678	1.02814	2.74977	0.927443	5.87189	1.12527	7.14404
0.969708	2.4531	0.970579	2.45293	0.671346	4.20469	0.897599	5.66288	1.20594	7.55532	1.37585	8.67395	0.481578	3.04009	1.02613	2.75505	0.928694	5.82657	1.12698	7.08993
0.96643	2.45377	0.967297	2.45358	0.672773	4.17587	0.899487	5.62358	1.20646	7.49087	1.37787	8.60834	0.483336	3.02363	1.02415	2.76042	0.929934	5.78199	1.12872	7.03697
0.963168	2.45448	0.964031	2.45429	0.674181	4.14746	0.901408	5.58519	1.20698	7.42755	1.3799	8.544	0.485087	3.00743	1.02217	2.76586	0.931161	5.73813	1.13049	6.98512
0.959924	2.45524	0.960782	2.45504	0.675572	4.11943	0.903361	5.54768	1.20751	7.36534	1.38195	8.4809	0.48683	2.99147	1.02021	2.77137	0.932378	5.69497	1.13228	6.93436
0.956696	2.45605	0.957549	2.45583	0.676945	4.0918	0.905345	5.51101	1.20803	7.30421	1.38402	8.419	0.488567	2.97575	1.01826	2.77697	0.933585	5.65251	1.1341	6.88465
0.953485	2.45692	0.954334	2.45668	0.678303	4.06454	0.907358	5.47516	1.20855	7.24414	1.3861	8.35826	0.4903	2.96028	1.01633	2.78265	0.934783	5.61073	1.13595	6.83596
0.950292	2.45783	0.951136	2.45758	0.679645	4.03767	0.909401	5.4401	1.20907	7.18511	1.38819	8.29865	0.49203	2.94506	1.01441	2.7884	0.935973	5.56962	1.13782	6.78825
0.947116	2.45879	0.947956	2.45853	0.680974	4.01116	0.911471	5.40581	1.2096	7.12709	1.39029	8.24014	0.493757	2.93008	1.01249	2.79423	0.937157	5.52917	1.13971	6.7415
0.943957	2.45981	0.944793	2.45954	0.682288	3.98502	0.913569	5.37227	1.21012	7.07007	1.39241	8.18269	0.495483	2.91535	1.0106	2.80014	0.938334	5.48938	1.14163	6.69568
0.940816	2.46088	0.941647	2.46059	0.68359	3.95925	0.915693	5.33943	1.21065	7.01402	1.39454	8.12628	0.497209	2.90087	1.00871	2.80614	0.939507	5.45022	1.14357	6.65076
0.937693	2.46201	0.938519	2.4617	0.68488	3.93383	0.917841	5.3073	1.21119	6.95891	1.39668	8.07087	0.498935	2.88663	1.00683	2.81221	0.940677	5.41169	1.14553	6.60671
0.934587	2.46319	0.935408	2.46287	0.686158	3.90877	0.920014	5.27583	1.21172	6.90475	1.39883	8.01643	0.500663	2.87264	1.00497	2.81836	0.941843	5.37378	1.14752	6.56351
0.931498	2.46442	0.932315	2.46409	0.687427	3.88406	0.92221	5.245	1.21227	6.85149	1.40099	7.96294	0.502394	2.8589	1.00311	2.82459	0.943009	5.33648	1.14952	6.52113
0.928427	2.46571	0.929239	2.46536	0.688686	3.8597	0.924427	5.21481	1.21282	6.79913			0.504128	2.8454	1.00127	2.8309	0.944174	5.29978	1.15154	6.47954
0.925374	2.46706	0.926181	2.4667	0.689936	3.83568	0.926666	5.18522	1.21337	6.74765			0.505867	2.83214	0.999433	2.8373	0.94534	5.26368	1.15358	6.43873
0.922338	2.46846	0.92314	2.46809	0.691178	3.81199	0.928924	5.15621	1.21394	6.69703			0.507612	2.81912	0.997609	2.84377	0.946507	5.22816	1.15564	6.39867
0.919319	2.46993	0.920117	2.46953	0.692414	3.78865	0.931201	5.12777	1.21451	6.64726			0.509362	2.80635	0.995795	2.85033	0.947679	5.19323	1.15771	6.35934
0.916317	2.47145	0.917111	2.47104	0.693643	3.76563	0.933496	5.09987	1.21509	6.59831			0.51112	2.79382	0.993991	2.85697	0.948854	5.15887	1.1598	6.32071
0.913333	2.47302	0.914122	2.4726	0.694866	3.74295	0.935808	5.0725	1.21568	6.55018			0.512885	2.78152	0.992196	2.86369	0.950035	5.12507	1.16191	6.28276
0.910365	2.47466	0.91115	2.47422	0.696086	3.72059	0.938135	5.04564	1.21628	6.50284			0.514659	2.76946	0.990411	2.8705	0.951223	5.09183	1.16403	6.24548
0.907414	2.47635	0.908194	2.4759	0.697301	3.69855	0.940477	5.01927	1.21689	6.45629			0.516443	2.75764	0.988634	2.87738	0.952418	5.05914	1.16616	6.20884
0.904479	2.47811	0.905255	2.47764	0.698512	3.67683	0.942832	4.99337	1.21752	6.4105			0.518236	2.74605	0.986866	2.88436	0.953623	5.027	1.16831	6.17283
0.901561	2.47992	0.902333	2.47943	0.699722	3.65542	0.9452	4.96794	1.21815	6.36547			0.52004	2.7347	0.985106	2.89141	0.954838	4.9954	1.17047	6.13742
